0,1,2,3,4,5,active_hand
-0.4139257697811976,-0.41248716324104334,0.16328448904219287,0.033827925733470286,-0.07792919378896082,0.3079803424858783,1
0.3303063217947277,0.18488511708206665,0.5855205540170404,-0.08084076202151703,0.0643657533588885,0.04897205072014962,0
-0.38359690994888657,-0.37569968786403213,0.17766539952584068,0.0764293222493953,-0.04438858047476631,0.3345282606568018,1
0.30717576539623276,0.16178263672697626,0.5414830792024953,-0.025183094704729396,0.07367654899492969,0.07746374909843994,0
-0.4119638827791341,-0.38710354742661907,0.1708753496820434,0.042309386057542926,-0.042985424256520736,0.35069963873116994,1
0.3261589978505115,0.16340718744034732,0.5703289544830631,-0.058744225651607085,0.06768697793739749,0.06709604302881755,0
-0.40318824747801896,-0.37971264540922456,0.1739064459855992,0.04806827072391879,-0.02180959738300772,0.3631439100915278,1
0.32517370153819714,0.16233118305525893,0.55953302049987,-0.054948409191378826,0.0697169780397005,0.08281905716184008,0
-0.4316253688701148,-0.3742632969131037,0.1693460323869607,0.024027017972263635,-0.030003778483964752,0.35715680634926816,1
0.3281866232113605,0.17553257010575965,0.5684671862651477,-0.06974312179255525,0.06921970782393233,0.06886325063457548,0
-0.4651895080323321,-0.393253115993715,0.16134183207291503,-0.023921757684822582,-0.04568738237631093,0.3239872075836958,1
0.34334979150493683,0.18106864455079025,0.5940974406946181,-0.10839569103262572,0.059386666430423875,0.0318588974107839,0
-0.46906662631717416,-0.37891618732876936,0.15011256733113557,-0.014808351398529276,-0.054775617209067685,0.3235757684810696,1
0.35256460775708715,0.1912214793366903,0.5765661776878293,-0.10559280184433736,0.03335674016877854,0.053047177830062714,0
-0.48356098663660024,-0.37761657311489527,0.12706668522380368,-0.04103628496480776,-0.051404058550463434,0.3132680881261338,1
0.3537311768227665,0.1972159784755919,0.5902874430910625,-0.11884553440400779,0.03529037759716532,0.03552937508131209,0
-0.46361019300608614,-0.3568936041797539,0.1400234907249928,-0.016457452734504326,-0.049137150685837294,0.33517197499591733,1
0.35128883555151,0.18928804984672146,0.5810084490232758,-0.11339412013145045,0.05062906933855282,0.05148754338093871,0
-0.45722616497225754,-0.3904371449855272,0.13708978454593304,-0.017854881378730546,-0.05990073040069705,0.310451752491525,1
0.3639403627274113,0.19567390679433896,0.581104781497638,-0.13139466197104346,0.04162310821898201,0.05159907087655985,0
-0.4352810755715522,-0.3953872151310883,0.15898694772529534,-0.0034251457645081158,-0.062426744127248544,0.317365589349851,1
0.3630373711324535,0.1793435841802347,0.5819475524371696,-0.1317889392570219,0.04902196009383251,0.05246220348008389,0
0.3593293810924092,0.1817136008694364,0.5896820960650836,-0.13503652509923658,0.05249929549382017,0.03623440044642844,0
-0.43372035006511883,-0.39481907818897655,0.16549929498089225,-0.0036750232717577373,-0.08474864607646096,0.29766827813364827,1
0.37646100407692173,0.18149856247564855,0.5751357673927701,-0.13297590270867118,0.03886971320561234,0.06621987305088652,0
-0.4107253892527531,-0.4225584065770244,0.21264319187064779,0.048476743085140606,-0.10807288765576929,0.27809505036434723,1
0.36848962717051836,0.16954532382015722,0.5572386933613719,-0.10775768792405485,0.03802965023280774,0.08487914379925288,0
-0.39076274120193194,-0.41099187345124366,0.21908504398982978,0.07185778245180614,-0.09492328884103289,0.29186062954697084,1
0.37108210493740584,0.16545371883786736,0.5714298207077385,-0.11685235053083702,0.039509231023599614,0.0686327684414062,0
-0.3989058631848263,-0.4196499350956247,0.22105011878735528,0.05991049993406489,-0.10040410247260942,0.28608418384802503,1
0.35848450177465724,0.16058829782407513,0.5786040309237441,-0.09997409734347264,0.04706393110067679,0.05552229438118642,0
-0.4021685283190753,-0.42516121587658745,0.22453697020528346,0.05736577073906703,-0.0926867480622852,0.2865943067723206,1
0.3613997043295196,0.17352594615629105,0.5906944179130723,-0.12751936067136865,0.055938030861576886,0.04090715028022282,0
-0.39664275293277806,-0.445180382462149,0.23132386528069496,0.0488597360266587,-0.09893537998543708,0.2588201506388724,1
0.36636751172416554,0.18730215884330892,0.5911646300893921,-0.1409742544929333,0.06172498879662582,0.050094019933286986,0
-0.40335183303323147,-0.4508328431218788,0.23782175183922374,0.04435448962272283,-0.08845041768490342,0.26660847415801986,1
0.3428367299261888,0.16060318603298038,0.590145035239374,-0.09604169906111273,0.07515705995744323,0.038724102755884796,0
-0.3826955769250435,-0.43952282608185494,0.24793086073016574,0.06883967138446226,-0.08281210682075738,0.2691585854760058,1
0.3452715592102238,0.163790433913883,0.5914743737977435,-0.09880419050453988,0.06873874337813309,0.037567464900419754,0
-0.375634198182841,-0.4324274451191719,0.249695361890943,0.07879240840439938,-0.10093571305498024,0.2560113594602132,1
0.34956680904536835,0.17017013431574918,0.5873669710598034,-0.10194335411688757,0.05898558245563519,0.045237208411546874,0
-0.3729964263361871,-0.4338641739133425,0.25005241486556545,0.08340371599779062,-0.10383871256643601,0.25065952741039277,1
0.33008238417635516,0.16288417218499512,0.5873223380698102,-0.075554335798579,0.07457196178560856,0.037676341981313484,0
-0.3823633136058959,-0.435997469742062,0.24378103953809332,0.07275101785232382,-0.08249065007919038,0.27227914410998444,1
0.34279579954320116,0.175456638363697,0.594532244581547,-0.11011637114018646,0.07133633825402812,0.02484653080044422,0
-0.3966479172528927,-0.44831245539287995,0.23166240918336412,0.04614487771332587,-0.09011849205752638,0.2514189503672211,1
0.3319523313674984,0.1597559389620776,0.5956593734639261,-0.08370118973653827,0.07452498619149744,0.017204966369541056,0
-0.40082982054081867,-0.44800880968545,0.22910846742472687,0.047462639124012176,-0.08566480153318554,0.2626361840976739,1
0.11221384131888608,0.02779735376464361,0.2298713718521636,0.20139572967735822,0.2229656324358821,0.03344412433261052,0
0.12386217802085049,-0.17274917181214386,0.1733839584380071,0.3976030639289729,0.14072060307203094,-0.10151529258342432,1
0.00675644840463049,0.17976285680302473,0.194420401933663,0.3840559960126404,0.1773761198074793,0.2898314103727777,1
0.12506704522520012,-0.1625299695173813,0.16650805065211904,0.38329568282452764,0.15780239044716052,-0.09947673136383997,0
-0.008888207906887467,0.21887518360483135,0.1922883149682542,0.39252176522406884,0.15729561282678756,0.33017948286104254,1
0.1347203811725798,-0.17721400668826118,0.1602475373767806,0.4028704159123631,0.1364646513101255,-0.09770847409927637,0
-0.025831569896506795,0.25346244658802963,0.18214932825843883,0.3910124729659207,0.13451110175127995,0.3012381981499975,1
0.14473626897108022,-0.1912255693726623,0.1442693874654117,0.4115036548714654,0.10808132722500922,-0.0972541034539472,0
-0.03810407960070707,0.18514612605892655,0.17604952102050683,0.3960196130729726,0.16581177982584008,0.30277968710316866,1
0.13894488087340195,-0.1705159120198515,0.1497250880209744,0.38814098409598413,0.14044356956884502,-0.08464279691762397,0
-0.05580973622753501,0.2099538431092494,0.17888691584683877,0.4059745075906855,0.14975617592764728,0.3449333094158155,1
0.14272011841166427,-0.1863133821340338,0.15189235014375854,0.41098611315884664,0.11874898016087852,-0.08629514956238973,0
-0.09726579224758956,0.2685780184099501,0.14112362192950925,0.40349964559549867,0.1236228251355765,0.3829512077069188,1
0.15529430301847003,-0.20513639025066505,0.1432113272121548,0.4320825297666232,0.0859967844630907,-0.08833237787084393,0
-0.14119328578045928,0.2610558213082912,0.12479571896836489,0.38505181710176234,0.11034574796861336,0.41137939503345167,1
0.16396462666837602,-0.2169325743792591,0.13583310665725087,0.4437899596540725,0.06719428040173217,-0.09108087879822586,0
-0.11931387742629457,0.23497568792609433,0.137427160460408,0.3900755179686838,0.12981702967506123,0.4014744181125505,1
0.1536914991631457,-0.20723820025823206,0.1484136036577231,0.4371457609721119,0.08524531440744323,-0.09106681606315148,0
-0.14005281423518307,0.236361535475674,0.11171131697772159,0.3726284107832197,0.1270473429449228,0.3933043670717269,1
0.158818787604352,-0.21386892905866234,0.13975748174562938,0.44109048340581347,0.07465828322286307,-0.08889061394204215,0
-0.13385087236085325,0.22496331678141568,0.12301826186404517,0.37522563426874067,0.13264252363408918,0.4058861388138602,1
0.1576844554694589,-0.211979047566188,0.14353510499863656,0.43993482473483414,0.07816659649657805,-0.0866203506466328,0
-0.1404632178174235,0.25009856173997597,0.11068380462925664,0.3760133698104818,0.11647122255778036,0.38373848061913896,1
0.1563164713108982,-0.21216142455413203,0.14267820086591332,0.4391484144107936,0.07294703746502997,-0.09309335138147334,0
-0.10011841741437448,0.310802409776474,0.174294184079037,0.3973866217662637,0.06123262939680902,0.41891614387507053,1
0.17226837524025104,-0.2312402133808809,0.12878327844003795,0.45530393224599386,0.04020911709594791,-0.08582460697564774,0
-0.07100633420626604,0.2696593680728808,0.2068745508475248,0.40425108798544834,0.08529299161355262,0.40438651293924877,1
0.16678118211003884,-0.21767880206210485,0.13390192745107968,0.4430962310757727,0.06541146467043835,-0.08390179447290354,0
-0.06952969683139512,0.2553482956722897,0.1944367665049701,0.40407712891233055,0.09503285992692198,0.42196037887240234,1
0.15852552378866072,-0.20756028796487086,0.14586537981285327,0.4363351771673229,0.081998868720228,-0.08395602427963261,0
-0.1012973052268213,0.29604368826505334,0.1981895906042002,0.38538508369070534,0.04035301113237683,0.42337644370611827,1
