0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,class_numeric
-0.5985588980156638,0.09417055764434606,-0.3549520447971447,-0.08463811115905184,0.021295683302754147,0.007322680628879013,-0.15200956206043653,-0.14535619054806093,0.35231167970917004,-0.693665756322778,-0.4179514584022987,0.3716275138630479,-0.4061558085172382,-0.15443822248562802,-0.024527163248333927,-0.15281859210872298,0.4592657219224656,0.03135002348629924,0.23418536512936564,-0.32530599733364074,-0.24673935736741037,0.17751021766642086,0
-0.6435758992229994,0.15528010372904988,-0.3412371875874757,-0.12430159202333667,0.019871387727888976,0.02490435001249818,-0.24108683971531578,-0.17999630479028947,0.5226263674909393,-0.9447926872165135,-0.5358565856295006,0.5171018628311703,-0.5642597335307421,-0.21836997739651803,-0.06006891528584625,-0.22011242283920368,0.6072971889873666,-0.009255713648065817,0.1366819889530997,-0.27132122447887164,-0.31811990746050484,0.31172920013639965,1
4.523299279300373,-2.0822658246039563,-3.9747134734953806,2.9864753110135553,0.5551970471696943,1.1099846681601495,5.580842430195215,-0.24560532249038464,-0.26083938805358525,0.1365726981924531,0.6099403870260013,-0.8449765835114187,0.24086860108098518,-1.3262303262628266,0.08546194681933794,0.7753190932558143,1.3297809468111006,-0.21347092676833343,0.25748181761996664,-0.5284869529850267,-0.5658293903242586,0.7427709455397016,2
-0.6754403234753156,0.1447078322628753,-0.36576964309202137,-0.14387117993935397,0.022654868892944945,0.007829694563336001,-0.3321864089076637,-0.2074107868464028,0.5852766290862182,-1.0016529578072815,-0.5931483421693523,0.5995946240039607,-0.6228671643167929,-0.2814245400533441,-0.060550816866355835,-0.14351398344194435,0.6658316332890668,-0.020374942090593453,0.13830183779924002,-0.322146981145368,-0.3399303355684413,0.3781559713572543,3
-0.6201647785526291,0.20256176438394827,-0.3155744025426315,-0.1103075441783207,0.0006201704602163347,0.07789626202542713,-0.17156004349844464,-0.1605806318108897,0.4935753629737205,-0.9786095405859575,-0.4859014578594594,0.43305132668863444,-0.5402260670754769,-0.17046232481350873,-0.08230110369427193,-0.3223805903465013,0.5861021526326682,-0.0018125692972529193,0.09593931670537774,-0.1920003868936294,-0.3006036766901764,0.2879053854021913,4
-0.5454916009045997,0.39394274087495174,-0.49082539592131075,0.0810405014253494,-0.022852551813731664,0.22023973121105936,-0.08854840287416932,-0.13413661103396723,0.4599913454685499,-1.2727310311338544,-0.5721603265987238,0.36138637985107264,-0.7477410594614338,-0.19818539505691313,-0.10802481794927264,-0.5995603392853804,0.7783412614315821,0.048600439161783644,0.32896429179004116,-0.38120513108785675,-0.5054550733174596,0.28331222535866757,5
-0.7043560850062093,0.02687103193865587,0.9611794572504788,-0.8342402390593406,-0.4496760526906359,-0.3061812005952231,1.434456117553713,-0.08012405716940578,-0.2294289346223108,0.7067111530459794,-1.3301781812156086,2.0760143888040115,-1.0122689865399184,-0.20726671780658162,0.18791023057327405,0.7603928731487288,0.6876791232532208,0.3138341080561795,1.149975304755569,1.004005889837455,1.0650244180407098,-1.059389159688138,0
-0.6990940812371201,0.2293875253472464,1.1040924923402378,-0.8959389880722674,-0.3467193208723154,-0.03135005563168983,1.7252575705784279,-0.29270009747516007,0.15485967666988132,0.36370256524996664,-1.0275107308399039,1.7756984288956763,-0.7579078697663266,0.21617404521222897,0.017307579384192074,-0.34308994847815866,0.22815714543596688,0.041268707253165435,-0.4621078665614883,0.6528550616973187,0.043898907811573844,-0.027625309758613423,1
-0.5859295266355923,-0.06388847631915753,1.3051723958015766,-0.7605957053169704,-0.4271714365752133,-0.1412204700259119,1.36078132008447,-0.09137285974343001,-0.21056169619485735,0.719152158791405,-0.604823504206477,0.932285526035922,-0.5296996892482231,0.07984615900604912,0.046488435853134676,-0.028281747331173036,0.021700095769970045,0.09157125260369556,-0.0934060813804583,0.32787935976645083,-0.06550156445285372,-0.4422245885192265,2
-0.07697013059584319,-0.13815655958501669,1.4540369874112402,-0.42668320416520006,-0.29978543903041616,-0.03485938986858276,1.062800979127957,-0.05409027080201207,-0.07888053226094739,0.3080638055594235,-0.38771618516826445,0.6126378806273809,0.013545853103312843,0.5498441459456881,0.0068120070940681475,-0.4648179872129911,-0.6049574000305218,0.13510053822091803,0.2729758080635393,-0.21348995877274424,-0.42669810916036155,-0.6045025004914243,3
-0.6791799978916091,0.029822963597504713,1.0342384114190333,-0.8163247035346729,-0.3766814052220319,-0.16821499792389627,1.3491333928565987,-0.15042765879320713,-0.06620013289631738,0.6127480591996312,-0.7723269630580968,1.2116392174549273,-0.6141839857237928,-0.16673001405752041,0.05103169002162722,0.11712331495876956,0.20771833292816103,0.078183771781239,-0.2179246017088391,0.49049005367858567,0.07649969643480459,-0.3628660415157549,4
-0.6037091860504231,0.006330005940696804,1.1953203388500604,-0.7702603264719023,-0.387521931230292,-0.12423456666482598,1.3494734607166496,-0.11328932757825702,-0.1240930114806785,0.6024466736210983,-0.5796230367927926,0.9524199084696507,-0.43618951742664974,0.08908883182003387,0.034466689336179454,-0.07829896372706899,-0.014912957140410929,0.07518199919834795,-0.1357851338785738,0.31455525368885595,-0.03241030116882302,-0.3371358797015129,5
-0.6179797587954771,0.054374705287525284,-0.3567992218795374,-0.08621279580568421,0.036048324881245195,-0.044716704598843665,-0.3134827904556471,-0.11686475657353694,0.34591251639979437,-0.5597056024526909,-0.34335118123289227,0.31821865337956023,-0.3018950885613513,-0.21404019929282642,0.009974249518419055,0.042904020175550665,0.3317303202879559,-0.0001555826332266984,0.1861300540287013,-0.2913174443731795,-0.12627510991476137,0.1729897544891041,0
-0.6458478002417787,0.09709332593733427,-0.37743605502299493,-0.11020625531866507,0.05142254068959077,-0.011307350452833865,-0.34996373547258347,-0.17386644593157355,0.4806065198272884,-0.8127681637932314,-0.43263957565762123,0.3891887839255329,-0.42342873991495644,-0.22738250744343555,-0.05084630366617751,-0.09677497139159746,0.4603722247297733,-0.029283453009096606,0.05199108782326155,-0.21983968522001684,-0.271786781812101,0.2459998732096833,1
-0.06390848576050329,-0.4610638307514613,-1.7404293958259047,1.1467277617501705,0.3925494651049878,0.3048092367395583,0.7169402068093231,-0.08988296873653646,-0.23450578245377288,0.5995090678602187,0.06947597258610506,0.07596307016263064,0.03152428038552538,0.326306815751426,-0.07512985129490317,-0.34666985082355467,0.4455104473183217,0.011951304714329489,0.3627158733991631,-0.43386221610770115,-0.5067857722261001,0.2322709544787026,2
1.8105170955613104,-0.9386950080293587,-2.665487345127189,1.655549882928627,0.43136988116991176,0.6636212109468861,2.8153041762711255,-0.14251060381593084,-0.3017430669019293,0.35049026328378113,0.44822065252634274,-0.7501057773555804,0.04322792685346332,-0.18120017821721343,-0.03686921723497443,-0.19909008780482268,0.9934633052196319,-0.03231008113738256,0.27671481730915143,-0.034544738120754793,-0.433451833033267,0.018171690452613923,3
-0.6237036116356899,0.10609132474864284,-0.3363684776730007,-0.11154524392189419,0.019848258795918117,0.013307535471513346,-0.22122101471270095,-0.15163653060713608,0.4309703293543834,-0.7429700898574664,-0.4063662719285937,0.3773051056611709,-0.4079402517172406,-0.16969239349404366,-0.05049222556412822,-0.15790228903264875,0.4360733283861436,-0.011777707908047467,0.0763319321274459,-0.2039960466334513,-0.2692443500236986,0.20663333425119437,4
-0.566480482100147,0.19939521789889933,-0.4391672656715864,0.00242186292060065,0.019890195399678595,0.08266460451744594,-0.16579008318317645,-0.1137327105587633,0.3992119527870933,-0.8943412119320602,-0.35980250963047294,0.22770517446648722,-0.4315033779335414,-0.12505415531502836,-0.07435644567510236,-0.35766031916266167,0.4850718381425182,0.022087063324487708,0.15390780240963126,-0.20667724074130997,-0.30797291275096084,0.1378078295780112,5
-0.7711187921031981,0.07315013742750705,1.2322160046967565,-1.065676244890517,-0.5040780403650859,-0.21920970477035226,1.9632341974494583,-0.24367636930181844,-0.011461550970771218,0.8536550194588028,-1.357374897506359,2.2509785389601404,-1.1110859963584074,-0.15677186381450603,0.12517280278104123,0.18147154344114266,0.4166713211089321,0.18678329192126247,-0.22743882606876187,1.0679522781354047,0.3791305795286654,-0.6761832959318383,0
-0.760255195883876,0.3420870508258115,1.34506464529184,-1.09432304108734,-0.4895878950681068,0.043424921442030695,2.2784895246568886,-0.3862675164438001,0.27467101274337974,0.39075487934346775,-1.3819581544427375,2.563848577948382,-1.099293794219054,0.4582082531785534,-0.008449399047509774,-0.5992888592988513,0.3095601922136988,0.052215236262341425,-0.6524160208084825,1.1098120918180037,0.25865494527437327,0.3001857968589456,1
-0.4618503161328992,0.1621067517663084,1.4679390834035848,-0.8229458255954116,-0.5095662497061758,0.11671577075777352,1.7640118085939647,-0.24704931442150316,-0.0011270156424934312,0.5063213758873149,-0.7285010116206448,1.337992813907261,-0.4931210041033802,0.9249114304864637,0.036794461266065705,-0.4879570221029016,-0.35211736920921166,0.11046080284131202,-0.1525316669903658,0.1541800555433962,-0.16334646391763238,-0.3435355497673687,2
-0.08872298181121645,0.040833387564004835,1.4720389289054991,-0.5330439586507731,-0.3415225278592914,0.019906581889055763,1.3217897121879592,-0.17003021153458436,-0.02291997305165924,0.2841350422980876,-0.5182724433473389,0.8653577662510706,-0.07275116881685571,0.8184364479717814,0.01171276882419755,-0.5471943595259801,-0.679649236117385,0.11616988645143411,0.27601798941929584,-0.24824841338981257,-0.4129892594128255,-0.5271428316327068,3
-0.680003502772715,0.04192954876438336,1.049760498151795,-0.8226644557897446,-0.39890105794893305,-0.16375154997070102,1.3849115275350403,-0.15766242115322102,-0.05530508237241632,0.5781536686426856,-0.8150915174357336,1.320728488352072,-0.6615046576179903,-0.13574923801240762,0.06532159782042038,0.09915417240339551,0.25740204622227164,0.09364873142734359,-0.1228905352388097,0.4445687566421401,0.1065947982046772,-0.2888282998386236,4
-0.6682578900714274,0.2997164267680503,1.3054520627502904,-0.929835347431815,-0.4266921519111671,0.08787741342224842,1.8024147066336298,-0.24979717753586064,0.10646494157088808,0.4258900635493992,-0.6712278762507791,1.525016017501782,-0.5211707306298485,0.39888309004804684,-0.020278851386509093,-0.3993019306100477,-0.02945426388683756,-0.017594049781567308,-0.4426746686722215,0.5243467518773443,0.11128404014003815,0.35789517678588906,5
-0.64976525770194,0.007474447947068899,-0.4253356687520187,-0.0649228383437421,0.0560746110725654,-0.06531471710586159,-0.38088835133499993,-0.16247273681563676,0.3632600847970685,-0.39196744853153775,-0.4598818518246768,0.5175043957845005,-0.3735752591761604,-0.24979791276076418,0.019849297508537915,0.18806475649373755,0.2664746041249967,-0.00341236723581541,0.18876393955543602,-0.41840156279012614,-0.28070085963936947,0.17760833866372278,0
-0.6382907662002807,0.13947767868383934,-0.30526761821953957,-0.13501104562646363,0.0012103021131635936,0.031670923609214155,-0.1650531656766775,-0.18427855319021244,0.4958755738405634,-0.8354892511775095,-0.5421235339110362,0.572876127621598,-0.5579781933259588,-0.20510037412316018,-0.0469652775204678,-0.2016806306384598,0.5847864841827335,0.0006604171165926356,0.12808109947711524,-0.3036766720951011,-0.3806325757380627,0.2780235950254213,1
2.945970362956343,-1.645845596439807,-3.2611447362262425,2.703540750894152,0.5043569111409896,0.7002097875500464,4.101285802123267,0.14962932116387756,-0.6535957904445638,0.32843804170648044,0.5671401221585156,-0.08499011814122043,0.7813602317803726,-1.0756031637283578,-0.052832580831093795,-0.00514262051336259,0.853756705214408,-0.06874228544438683,0.4402433945487959,-0.5049910185871789,-0.279613992259789,0.6492571920378315,2
