0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,class_numeric
-0.5985588980156638,0.09417055764434606,-0.35495204479714476,-0.08463811115905184,0.021295683302754144,0.007322680628879013,-0.15200956206043653,-0.14535619054806065,0.35231167970917004,-0.6936657563227783,-0.41795145840229886,0.37162751386304826,-0.4061558085172378,-0.15443822248562739,-0.0245271632483339,-0.1528185921087232,0.4592657219224656,0.03135002348629954,0.23418536512936544,0
-0.6435758992229994,0.15528010372904988,-0.34123718758747573,-0.12430159202333667,0.019871387727889135,0.02490435001249818,-0.24108683971531522,-0.17999630479028894,0.5226263674909393,-0.9447926872165137,-0.5358565856295002,0.5171018628311721,-0.5642597335307422,-0.21836997739651756,-0.060068915285846354,-0.2201124228392043,0.6072971889873666,-0.009255713648065557,0.136681988953099,1
4.523299279300373,-2.0822658246039563,-3.974713473495381,2.9864753110135553,0.5551970471696946,1.1099846681601495,5.580842430195216,-0.2456053224903844,-0.26083938805358525,0.1365726981924522,0.6099403870260018,-0.8449765835114168,0.24086860108098754,-1.326230326262828,0.08546194681933822,0.7753190932558124,1.3297809468111006,-0.21347092676833263,0.2574818176199666,2
-0.6754403234753156,0.1447078322628753,-0.3657696430920243,-0.14387117993935397,0.022654868892944942,0.007829694563336001,-0.3321864089076621,-0.2074107868464024,0.5852766290862182,-1.001652957807282,-0.5931483421693522,0.5995946240039605,-0.6228671643167923,-0.28142454005334305,-0.06055081686635579,-0.14351398344194605,0.6658316332890668,-0.020374942090592894,0.13830183779923994,3
-0.6201647785526287,0.20256176438394827,-0.3155744025426316,-0.1103075441783207,0.0006201704602164962,0.07789626202542713,-0.1715600434984452,-0.16058063181088889,0.4935753629737205,-0.9786095405859567,-0.48590145785945943,0.43305132668863394,-0.5402260670754762,-0.17046232481350806,-0.08230110369427189,-0.32238059034650196,0.5861021526326682,-0.0018125692972526372,0.09593931670537732,4
-0.5454916009045989,0.39394274087495174,-0.49082539592131086,0.0810405014253494,-0.022852551813731498,0.22023973121105936,-0.08854840287416878,-0.13413661103396632,0.4599913454685499,-1.2727310311338547,-0.5721603265987241,0.361386379851073,-0.7477410594614334,-0.19818539505691274,-0.10802481794927268,-0.5995603392853821,0.7783412614315821,0.048600439161783617,0.32896429179004055,5
-0.7043560850062092,0.02687103193865587,0.9611794572504789,-0.8342402390593406,-0.4496760526906358,-0.3061812005952231,1.4344561175537118,-0.08012405716940474,-0.2294289346223108,0.7067111530459803,-1.3301781812156084,2.076014388804012,-1.0122689865399161,-0.20726671780658076,0.18791023057327397,0.7603928731487289,0.6876791232532208,0.3138341080561801,1.1499753047555703,0
-0.6990940812371199,0.2293875253472464,1.1040924923402375,-0.8959389880722674,-0.34671932087231466,-0.03135005563168983,1.7252575705784279,-0.2927000974751616,0.15485967666988132,0.36370256524996764,-1.0275107308399036,1.7756984288956759,-0.7579078697663263,0.21617404521222955,0.017307579384192185,-0.34308994847815877,0.22815714543596688,0.04126870725316575,-0.4621078665614879,1
-0.5859295266355923,-0.06388847631915753,1.3051723958015768,-0.7605957053169704,-0.4271714365752132,-0.1412204700259119,1.3607813200844705,-0.09137285974343001,-0.21056169619485735,0.7191521587914059,-0.6048235042064772,0.932285526035921,-0.5296996892482237,0.0798461590060501,0.04648843585313466,-0.028281747331173054,0.021700095769970045,0.09157125260369527,-0.09340608138045782,2
-0.07697013059584325,-0.13815655958501669,1.4540369874112402,-0.42668320416520006,-0.29978543903041593,-0.03485938986858276,1.062800979127958,-0.05409027080201103,-0.07888053226094739,0.3080638055594231,-0.38771618516826456,0.6126378806273808,0.013545853103312836,0.5498441459456883,0.0068120070940680556,-0.4648179872129907,-0.6049574000305218,0.13510053822091764,0.2729758080635386,3
-0.679179997891609,0.029822963597504713,1.0342384114190335,-0.8163247035346729,-0.3766814052220318,-0.16821499792389627,1.3491333928565987,-0.1504276587932069,-0.06620013289631738,0.6127480591996318,-0.7723269630580967,1.2116392174549278,-0.6141839857237925,-0.16673001405751875,0.051031690021627246,0.1171233149587702,0.20771833292816103,0.07818377178123943,-0.21792460170883982,4
-0.6037091860504231,0.006330005940696804,1.1953203388500604,-0.7702603264719023,-0.38752193123029194,-0.12423456666482598,1.3494734607166494,-0.11328932757825598,-0.1240930114806785,0.6024466736210984,-0.5796230367927929,0.9524199084696506,-0.4361895174266508,0.08908883182003424,0.03446668933617956,-0.07829896372706904,-0.014912957140410929,0.07518199919834834,-0.13578513387857308,5
-0.6179797587954766,0.054374705287525284,-0.3567992218795376,-0.08621279580568421,0.03604832488124519,-0.044716704598843665,-0.3134827904556471,-0.116864756573537,0.34591251639979437,-0.5597056024526911,-0.3433511812328923,0.3182186533795615,-0.30189508856135033,-0.21404019929282594,0.009974249518418918,0.04290402017554981,0.3317303202879559,-0.00015558263322673884,0.1861300540287009,0
-0.6458478002417782,0.09709332593733427,-0.37743605502299515,-0.11020625531866507,0.05142254068959141,-0.011307350452833865,-0.34996373547258347,-0.1738664459315725,0.4806065198272884,-0.8127681637932315,-0.43263957565762173,0.3891887839255333,-0.42342873991495544,-0.22738250744343425,-0.050846303666177615,-0.09677497139159796,0.4603722247297733,-0.029283453009096395,0.05199108782326096,1
-0.06390848576050324,-0.4610638307514613,-1.7404293958259052,1.1467277617501705,0.39254946510498806,0.3048092367395583,0.7169402068093226,-0.08988296873653646,-0.23450578245377288,0.5995090678602193,0.06947597258610497,0.07596307016262932,0.03152428038552577,0.32630681575142545,-0.07512985129490327,-0.34666985082355706,0.4455104473183217,0.011951304714329473,0.3627158733991625,2
1.8105170955613108,-0.9386950080293587,-2.665487345127189,1.655549882928627,0.4313698811699119,0.6636212109468861,2.8153041762711246,-0.14251060381593084,-0.3017430669019293,0.3504902632837815,0.4482206525263428,-0.7501057773555803,0.043227926853462065,-0.18120017821721338,-0.03686921723497439,-0.19909008780482476,0.9934633052196319,-0.03231008113738217,0.27671481730915143,3
-0.6237036116356895,0.10609132474864284,-0.336368477673001,-0.11154524392189419,0.01984825879591815,0.013307535471513346,-0.2212210147127008,-0.15163653060713556,0.4309703293543834,-0.7429700898574666,-0.40636627192859337,0.37730510566117265,-0.40794025171724035,-0.1696923934940429,-0.050492225564128225,-0.15790228903265097,0.4360733283861436,-0.011777707908047452,0.07633193212744502,4
