class_list,accuracy,data_unit,PH2,PH3,reducer,kernel,n,k
two-classes,0.5219560878243513,AHpf,True,True,kpca,sigmoid,1,6
two-classes,0.5459081836327345,AHpf,True,True,kpca,sigmoid,1,7
two-classes,0.5379241516966068,AHpf,True,True,kpca,sigmoid,1,8
two-classes,0.5409181636726547,AHpf,True,True,kpca,sigmoid,1,9
two-classes,0.5279441117764471,AHpf,True,True,kpca,sigmoid,1,10
two-classes,0.5439121756487026,AHpf,True,True,kpca,sigmoid,1,11
two-classes,0.5469061876247505,AHpf,True,True,kpca,sigmoid,1,12
two-classes,0.5339321357285429,AHpf,True,True,kpca,sigmoid,1,13
two-classes,0.5409181636726547,AHpf,True,True,kpca,sigmoid,1,14
two-classes,0.5538922155688623,AHpf,True,True,kpca,sigmoid,1,15
two-classes,0.937125748502994,AHpf,True,True,kpca,cosine,1,1
two-classes,0.9251497005988024,AHpf,True,True,kpca,cosine,1,2
two-classes,0.9530938123752495,AHpf,True,True,kpca,cosine,1,3
two-classes,0.9481037924151696,AHpf,True,True,kpca,cosine,1,4
two-classes,0.9590818363273453,AHpf,True,True,kpca,cosine,1,5
two-classes,0.9570858283433133,AHpf,True,True,kpca,cosine,1,6
two-classes,0.9610778443113772,AHpf,True,True,kpca,cosine,1,7
two-classes,0.9610778443113772,AHpf,True,True,kpca,cosine,1,8
two-classes,0.9620758483033932,AHpf,True,True,kpca,cosine,1,9
two-classes,0.9610778443113772,AHpf,True,True,kpca,cosine,1,10
two-classes,0.9600798403193613,AHpf,True,True,kpca,cosine,1,11
two-classes,0.9600798403193613,AHpf,True,True,kpca,cosine,1,12
two-classes,0.9610778443113772,AHpf,True,True,kpca,cosine,1,13
two-classes,0.9610778443113772,AHpf,True,True,kpca,cosine,1,14
two-classes,0.9600798403193613,AHpf,True,True,kpca,cosine,1,15
two-classes,0.8363273453093812,AHpf,True,True,umap,None,1,1
two-classes,0.8393213572854291,AHpf,True,True,umap,None,1,2
two-classes,0.8562874251497006,AHpf,True,True,umap,None,1,3
two-classes,0.8712574850299402,AHpf,True,True,umap,None,1,4
two-classes,0.8712574850299402,AHpf,True,True,umap,None,1,5
two-classes,0.8762475049900199,AHpf,True,True,umap,None,1,6
two-classes,0.8712574850299402,AHpf,True,True,umap,None,1,7
two-classes,0.8802395209580839,AHpf,True,True,umap,None,1,8
two-classes,0.8812375249500998,AHpf,True,True,umap,None,1,9
two-classes,0.8832335329341318,AHpf,True,True,umap,None,1,10
two-classes,0.8822355289421158,AHpf,True,True,umap,None,1,11
two-classes,0.8862275449101796,AHpf,True,True,umap,None,1,12
two-classes,0.8892215568862275,AHpf,True,True,umap,None,1,13
two-classes,0.8842315369261478,AHpf,True,True,umap,None,1,14
two-classes,0.8842315369261478,AHpf,True,True,umap,None,1,15
two-classes,0.9710578842315369,AHpf,True,True,pca,None,2,1
two-classes,0.9760479041916168,AHpf,True,True,pca,None,2,2
two-classes,0.9800399201596807,AHpf,True,True,pca,None,2,3
two-classes,0.9810379241516967,AHpf,True,True,pca,None,2,4
two-classes,0.9820359281437125,AHpf,True,True,pca,None,2,5
two-classes,0.9790419161676647,AHpf,True,True,pca,None,2,6
two-classes,0.9790419161676647,AHpf,True,True,pca,None,2,7
two-classes,0.9800399201596807,AHpf,True,True,pca,None,2,8
two-classes,0.9800399201596807,AHpf,True,True,pca,None,2,9
two-classes,0.9800399201596807,AHpf,True,True,pca,None,2,10
two-classes,0.9790419161676647,AHpf,True,True,pca,None,2,11
two-classes,0.9790419161676647,AHpf,True,True,pca,None,2,12
two-classes,0.9780439121756487,AHpf,True,True,pca,None,2,13
two-classes,0.9790419161676647,AHpf,True,True,pca,None,2,14
two-classes,0.9790419161676647,AHpf,True,True,pca,None,2,15
two-classes,0.9650698602794411,AHpf,True,True,kpca,poly,2,1
two-classes,0.9720558882235529,AHpf,True,True,kpca,poly,2,2
two-classes,0.9760479041916168,AHpf,True,True,kpca,poly,2,3
two-classes,0.9760479041916168,AHpf,True,True,kpca,poly,2,4
two-classes,0.9780439121756487,AHpf,True,True,kpca,poly,2,5
two-classes,0.9790419161676647,AHpf,True,True,kpca,poly,2,6
two-classes,0.9800399201596807,AHpf,True,True,kpca,poly,2,7
two-classes,0.9790419161676647,AHpf,True,True,kpca,poly,2,8
two-classes,0.9800399201596807,AHpf,True,True,kpca,poly,2,9
two-classes,0.9800399201596807,AHpf,True,True,kpca,poly,2,10
two-classes,0.9790419161676647,AHpf,True,True,kpca,poly,2,11
two-classes,0.9780439121756487,AHpf,True,True,kpca,poly,2,12
two-classes,0.9790419161676647,AHpf,True,True,kpca,poly,2,13
two-classes,0.9780439121756487,AHpf,True,True,kpca,poly,2,14
two-classes,0.9770459081836327,AHpf,True,True,kpca,poly,2,15
two-classes,0.6866267465069861,AHpf,True,True,kpca,rbf,2,1
two-classes,0.6666666666666666,AHpf,True,True,kpca,rbf,2,2
two-classes,0.6986027944111777,AHpf,True,True,kpca,rbf,2,3
two-classes,0.6706586826347305,AHpf,True,True,kpca,rbf,2,4
two-classes,0.6986027944111777,AHpf,True,True,kpca,rbf,2,5
two-classes,0.6826347305389222,AHpf,True,True,kpca,rbf,2,6
two-classes,0.7015968063872255,AHpf,True,True,kpca,rbf,2,7
two-classes,0.6816367265469062,AHpf,True,True,kpca,rbf,2,8
two-classes,0.6856287425149701,AHpf,True,True,kpca,rbf,2,9
two-classes,0.6796407185628742,AHpf,True,True,kpca,rbf,2,10
two-classes,0.689620758483034,AHpf,True,True,kpca,rbf,2,11
two-classes,0.6816367265469062,AHpf,True,True,kpca,rbf,2,12
two-classes,0.6786427145708582,AHpf,True,True,kpca,rbf,2,13
two-classes,0.6646706586826348,AHpf,True,True,kpca,rbf,2,14
two-classes,0.6786427145708582,AHpf,True,True,kpca,rbf,2,15
two-classes,0.5429141716566867,AHpf,True,True,kpca,sigmoid,2,1
two-classes,0.5469061876247505,AHpf,True,True,kpca,sigmoid,2,2
two-classes,0.562874251497006,AHpf,True,True,kpca,sigmoid,2,3
two-classes,0.5758483033932136,AHpf,True,True,kpca,sigmoid,2,4
two-classes,0.5708582834331337,AHpf,True,True,kpca,sigmoid,2,5
two-classes,0.5788423153692615,AHpf,True,True,kpca,sigmoid,2,6
two-classes,0.590818363273453,AHpf,True,True,kpca,sigmoid,2,7
two-classes,0.6007984031936128,AHpf,True,True,kpca,sigmoid,2,8
two-classes,0.6037924151696606,AHpf,True,True,kpca,sigmoid,2,9
two-classes,0.6047904191616766,AHpf,True,True,kpca,sigmoid,2,10
two-classes,0.6087824351297405,AHpf,True,True,kpca,sigmoid,2,11
two-classes,0.6007984031936128,AHpf,True,True,kpca,sigmoid,2,12
two-classes,0.5988023952095808,AHpf,True,True,kpca,sigmoid,2,13
two-classes,0.5948103792415169,AHpf,True,True,kpca,sigmoid,2,14
two-classes,0.6057884231536926,AHpf,True,True,kpca,sigmoid,2,15
two-classes,0.9700598802395209,AHpf,True,True,kpca,cosine,2,1
two-classes,0.9700598802395209,AHpf,True,True,kpca,cosine,2,2
two-classes,0.9740518962075848,AHpf,True,True,kpca,cosine,2,3
two-classes,0.9770459081836327,AHpf,True,True,kpca,cosine,2,4
two-classes,0.9790419161676647,AHpf,True,True,kpca,cosine,2,5
two-classes,0.9790419161676647,AHpf,True,True,kpca,cosine,2,6
two-classes,0.9780439121756487,AHpf,True,True,kpca,cosine,2,7
two-classes,0.9790419161676647,AHpf,True,True,kpca,cosine,2,8
two-classes,0.9790419161676647,AHpf,True,True,kpca,cosine,2,9
two-classes,0.9790419161676647,AHpf,True,True,kpca,cosine,2,10
two-classes,0.9790419161676647,AHpf,True,True,kpca,cosine,2,11
two-classes,0.9790419161676647,AHpf,True,True,kpca,cosine,2,12
two-classes,0.9790419161676647,AHpf,True,True,kpca,cosine,2,13
two-classes,0.9770459081836327,AHpf,True,True,kpca,cosine,2,14
two-classes,0.9790419161676647,AHpf,True,True,kpca,cosine,2,15
two-classes,0.9740518962075848,AHpf,True,True,umap,None,2,1
two-classes,0.9760479041916168,AHpf,True,True,umap,None,2,2
two-classes,0.9760479041916168,AHpf,True,True,umap,None,2,3
two-classes,0.9760479041916168,AHpf,True,True,umap,None,2,4
two-classes,0.9790419161676647,AHpf,True,True,umap,None,2,5
two-classes,0.9800399201596807,AHpf,True,True,umap,None,2,6
two-classes,0.9790419161676647,AHpf,True,True,umap,None,2,7
two-classes,0.9810379241516967,AHpf,True,True,umap,None,2,8
two-classes,0.9790419161676647,AHpf,True,True,umap,None,2,9
two-classes,0.9790419161676647,AHpf,True,True,umap,None,2,10
two-classes,0.9740518962075848,AHpf,True,True,umap,None,2,11
two-classes,0.9740518962075848,AHpf,True,True,umap,None,2,12
two-classes,0.9730538922155688,AHpf,True,True,umap,None,2,13
two-classes,0.9730538922155688,AHpf,True,True,umap,None,2,14
two-classes,0.9700598802395209,AHpf,True,True,umap,None,2,15
two-classes,0.9760479041916168,AHpf,True,True,pca,None,3,1
two-classes,0.9790419161676647,AHpf,True,True,pca,None,3,2
two-classes,0.9790419161676647,AHpf,True,True,pca,None,3,3
two-classes,0.9830339321357285,AHpf,True,True,pca,None,3,4
two-classes,0.9820359281437125,AHpf,True,True,pca,None,3,5
two-classes,0.9840319361277445,AHpf,True,True,pca,None,3,6
two-classes,0.9840319361277445,AHpf,True,True,pca,None,3,7
two-classes,0.9820359281437125,AHpf,True,True,pca,None,3,8
two-classes,0.9830339321357285,AHpf,True,True,pca,None,3,9
two-classes,0.9820359281437125,AHpf,True,True,pca,None,3,10
two-classes,0.9810379241516967,AHpf,True,True,pca,None,3,11
two-classes,0.9810379241516967,AHpf,True,True,pca,None,3,12
two-classes,0.9810379241516967,AHpf,True,True,pca,None,3,13
two-classes,0.9810379241516967,AHpf,True,True,pca,None,3,14
two-classes,0.9770459081836327,AHpf,True,True,pca,None,3,15
two-classes,0.9660678642714571,AHpf,True,True,kpca,poly,3,1
two-classes,0.9700598802395209,AHpf,True,True,kpca,poly,3,2
two-classes,0.9790419161676647,AHpf,True,True,kpca,poly,3,3
two-classes,0.9790419161676647,AHpf,True,True,kpca,poly,3,4
two-classes,0.9820359281437125,AHpf,True,True,kpca,poly,3,5
two-classes,0.9810379241516967,AHpf,True,True,kpca,poly,3,6
two-classes,0.9800399201596807,AHpf,True,True,kpca,poly,3,7
two-classes,0.9810379241516967,AHpf,True,True,kpca,poly,3,8
two-classes,0.9800399201596807,AHpf,True,True,kpca,poly,3,9
two-classes,0.9800399201596807,AHpf,True,True,kpca,poly,3,10
two-classes,0.9790419161676647,AHpf,True,True,kpca,poly,3,11
two-classes,0.9800399201596807,AHpf,True,True,kpca,poly,3,12
two-classes,0.9790419161676647,AHpf,True,True,kpca,poly,3,13
two-classes,0.9790419161676647,AHpf,True,True,kpca,poly,3,14
two-classes,0.9780439121756487,AHpf,True,True,kpca,poly,3,15
two-classes,0.8333333333333334,AHpf,True,True,kpca,rbf,3,1
two-classes,0.8393213572854291,AHpf,True,True,kpca,rbf,3,2
two-classes,0.8383233532934131,AHpf,True,True,kpca,rbf,3,3
two-classes,0.8413173652694611,AHpf,True,True,kpca,rbf,3,4
two-classes,0.8323353293413174,AHpf,True,True,kpca,rbf,3,5
two-classes,0.8393213572854291,AHpf,True,True,kpca,rbf,3,6
two-classes,0.8303393213572854,AHpf,True,True,kpca,rbf,3,7
two-classes,0.8283433133732535,AHpf,True,True,kpca,rbf,3,8
two-classes,0.8233532934131736,AHpf,True,True,kpca,rbf,3,9
two-classes,0.8323353293413174,AHpf,True,True,kpca,rbf,3,10
two-classes,0.8243512974051896,AHpf,True,True,kpca,rbf,3,11
two-classes,0.8283433133732535,AHpf,True,True,kpca,rbf,3,12
two-classes,0.8293413173652695,AHpf,True,True,kpca,rbf,3,13
two-classes,0.8313373253493014,AHpf,True,True,kpca,rbf,3,14
two-classes,0.8303393213572854,AHpf,True,True,kpca,rbf,3,15
two-classes,0.656686626746507,AHpf,True,True,kpca,sigmoid,3,1
two-classes,0.6576846307385229,AHpf,True,True,kpca,sigmoid,3,2
two-classes,0.6726546906187625,AHpf,True,True,kpca,sigmoid,3,3
two-classes,0.6706586826347305,AHpf,True,True,kpca,sigmoid,3,4
two-classes,0.6656686626746507,AHpf,True,True,kpca,sigmoid,3,5
two-classes,0.6696606786427146,AHpf,True,True,kpca,sigmoid,3,6
two-classes,0.6636726546906188,AHpf,True,True,kpca,sigmoid,3,7
two-classes,0.6676646706586826,AHpf,True,True,kpca,sigmoid,3,8
two-classes,0.6606786427145709,AHpf,True,True,kpca,sigmoid,3,9
two-classes,0.6676646706586826,AHpf,True,True,kpca,sigmoid,3,10
two-classes,0.656686626746507,AHpf,True,True,kpca,sigmoid,3,11
two-classes,0.653692614770459,AHpf,True,True,kpca,sigmoid,3,12
two-classes,0.6606786427145709,AHpf,True,True,kpca,sigmoid,3,13
two-classes,0.6576846307385229,AHpf,True,True,kpca,sigmoid,3,14
two-classes,0.6457085828343313,AHpf,True,True,kpca,sigmoid,3,15
two-classes,0.9810379241516967,AHpf,True,True,kpca,cosine,3,1
two-classes,0.9800399201596807,AHpf,True,True,kpca,cosine,3,2
two-classes,0.9810379241516967,AHpf,True,True,kpca,cosine,3,3
two-classes,0.9800399201596807,AHpf,True,True,kpca,cosine,3,4
two-classes,0.9820359281437125,AHpf,True,True,kpca,cosine,3,5
two-classes,0.9830339321357285,AHpf,True,True,kpca,cosine,3,6
two-classes,0.9830339321357285,AHpf,True,True,kpca,cosine,3,7
two-classes,0.9830339321357285,AHpf,True,True,kpca,cosine,3,8
two-classes,0.9820359281437125,AHpf,True,True,kpca,cosine,3,9
two-classes,0.9820359281437125,AHpf,True,True,kpca,cosine,3,10
two-classes,0.9820359281437125,AHpf,True,True,kpca,cosine,3,11
two-classes,0.9820359281437125,AHpf,True,True,kpca,cosine,3,12
two-classes,0.9810379241516967,AHpf,True,True,kpca,cosine,3,13
two-classes,0.9800399201596807,AHpf,True,True,kpca,cosine,3,14
two-classes,0.9770459081836327,AHpf,True,True,kpca,cosine,3,15
two-classes,0.9740518962075848,AHpf,True,True,umap,None,3,1
two-classes,0.9740518962075848,AHpf,True,True,umap,None,3,2
two-classes,0.9780439121756487,AHpf,True,True,umap,None,3,3
two-classes,0.9790419161676647,AHpf,True,True,umap,None,3,4
two-classes,0.9770459081836327,AHpf,True,True,umap,None,3,5
two-classes,0.9800399201596807,AHpf,True,True,umap,None,3,6
two-classes,0.9810379241516967,AHpf,True,True,umap,None,3,7
two-classes,0.9810379241516967,AHpf,True,True,umap,None,3,8
two-classes,0.9810379241516967,AHpf,True,True,umap,None,3,9
two-classes,0.9810379241516967,AHpf,True,True,umap,None,3,10
two-classes,0.9790419161676647,AHpf,True,True,umap,None,3,11
two-classes,0.9780439121756487,AHpf,True,True,umap,None,3,12
two-classes,0.9770459081836327,AHpf,True,True,umap,None,3,13
two-classes,0.9770459081836327,AHpf,True,True,umap,None,3,14
two-classes,0.9760479041916168,AHpf,True,True,umap,None,3,15
two-classes,0.9790419161676647,AHpf,True,True,pca,None,4,1
two-classes,0.9800399201596807,AHpf,True,True,pca,None,4,2
two-classes,0.9840319361277445,AHpf,True,True,pca,None,4,3
two-classes,0.9840319361277445,AHpf,True,True,pca,None,4,4
two-classes,0.9840319361277445,AHpf,True,True,pca,None,4,5
two-classes,0.9830339321357285,AHpf,True,True,pca,None,4,6
two-classes,0.9830339321357285,AHpf,True,True,pca,None,4,7
two-classes,0.9830339321357285,AHpf,True,True,pca,None,4,8
two-classes,0.9820359281437125,AHpf,True,True,pca,None,4,9
two-classes,0.9820359281437125,AHpf,True,True,pca,None,4,10
two-classes,0.9780439121756487,AHpf,True,True,pca,None,4,11
two-classes,0.9770459081836327,AHpf,True,True,pca,None,4,12
two-classes,0.9760479041916168,AHpf,True,True,pca,None,4,13
two-classes,0.9770459081836327,AHpf,True,True,pca,None,4,14
two-classes,0.9770459081836327,AHpf,True,True,pca,None,4,15
two-classes,0.9740518962075848,AHpf,True,True,kpca,poly,4,1
two-classes,0.9740518962075848,AHpf,True,True,kpca,poly,4,2
two-classes,0.9760479041916168,AHpf,True,True,kpca,poly,4,3
two-classes,0.9780439121756487,AHpf,True,True,kpca,poly,4,4
two-classes,0.9790419161676647,AHpf,True,True,kpca,poly,4,5
two-classes,0.9770459081836327,AHpf,True,True,kpca,poly,4,6
two-classes,0.9770459081836327,AHpf,True,True,kpca,poly,4,7
two-classes,0.9770459081836327,AHpf,True,True,kpca,poly,4,8
two-classes,0.9780439121756487,AHpf,True,True,kpca,poly,4,9
two-classes,0.9750499001996008,AHpf,True,True,kpca,poly,4,10
two-classes,0.9750499001996008,AHpf,True,True,kpca,poly,4,11
two-classes,0.9750499001996008,AHpf,True,True,kpca,poly,4,12
two-classes,0.9750499001996008,AHpf,True,True,kpca,poly,4,13
two-classes,0.9750499001996008,AHpf,True,True,kpca,poly,4,14
two-classes,0.9750499001996008,AHpf,True,True,kpca,poly,4,15
two-classes,0.8692614770459082,AHpf,True,True,kpca,rbf,4,1
two-classes,0.8842315369261478,AHpf,True,True,kpca,rbf,4,2
two-classes,0.8692614770459082,AHpf,True,True,kpca,rbf,4,3
two-classes,0.8672654690618763,AHpf,True,True,kpca,rbf,4,4
two-classes,0.8762475049900199,AHpf,True,True,kpca,rbf,4,5
two-classes,0.8702594810379242,AHpf,True,True,kpca,rbf,4,6
two-classes,0.875249500998004,AHpf,True,True,kpca,rbf,4,7
two-classes,0.8762475049900199,AHpf,True,True,kpca,rbf,4,8
two-classes,0.8712574850299402,AHpf,True,True,kpca,rbf,4,9
two-classes,0.8712574850299402,AHpf,True,True,kpca,rbf,4,10
two-classes,0.8622754491017964,AHpf,True,True,kpca,rbf,4,11
two-classes,0.8622754491017964,AHpf,True,True,kpca,rbf,4,12
two-classes,0.8602794411177644,AHpf,True,True,kpca,rbf,4,13
two-classes,0.8642714570858283,AHpf,True,True,kpca,rbf,4,14
two-classes,0.8612774451097804,AHpf,True,True,kpca,rbf,4,15
two-classes,0.6437125748502994,AHpf,True,True,kpca,sigmoid,4,1
two-classes,0.6357285429141717,AHpf,True,True,kpca,sigmoid,4,2
two-classes,0.6576846307385229,AHpf,True,True,kpca,sigmoid,4,3
two-classes,0.6477045908183633,AHpf,True,True,kpca,sigmoid,4,4
two-classes,0.6646706586826348,AHpf,True,True,kpca,sigmoid,4,5
two-classes,0.6806387225548902,AHpf,True,True,kpca,sigmoid,4,6
two-classes,0.6666666666666666,AHpf,True,True,kpca,sigmoid,4,7
two-classes,0.6736526946107785,AHpf,True,True,kpca,sigmoid,4,8
two-classes,0.6696606786427146,AHpf,True,True,kpca,sigmoid,4,9
two-classes,0.6806387225548902,AHpf,True,True,kpca,sigmoid,4,10
two-classes,0.6826347305389222,AHpf,True,True,kpca,sigmoid,4,11
two-classes,0.6746506986027944,AHpf,True,True,kpca,sigmoid,4,12
two-classes,0.6596806387225549,AHpf,True,True,kpca,sigmoid,4,13
two-classes,0.6616766467065869,AHpf,True,True,kpca,sigmoid,4,14
two-classes,0.6666666666666666,AHpf,True,True,kpca,sigmoid,4,15
two-classes,0.9780439121756487,AHpf,True,True,kpca,cosine,4,1
two-classes,0.9810379241516967,AHpf,True,True,kpca,cosine,4,2
two-classes,0.9820359281437125,AHpf,True,True,kpca,cosine,4,3
two-classes,0.9820359281437125,AHpf,True,True,kpca,cosine,4,4
two-classes,0.9820359281437125,AHpf,True,True,kpca,cosine,4,5
two-classes,0.9820359281437125,AHpf,True,True,kpca,cosine,4,6
two-classes,0.9810379241516967,AHpf,True,True,kpca,cosine,4,7
two-classes,0.9820359281437125,AHpf,True,True,kpca,cosine,4,8
two-classes,0.9820359281437125,AHpf,True,True,kpca,cosine,4,9
two-classes,0.9820359281437125,AHpf,True,True,kpca,cosine,4,10
two-classes,0.9790419161676647,AHpf,True,True,kpca,cosine,4,11
two-classes,0.9790419161676647,AHpf,True,True,kpca,cosine,4,12
two-classes,0.9780439121756487,AHpf,True,True,kpca,cosine,4,13
two-classes,0.9780439121756487,AHpf,True,True,kpca,cosine,4,14
two-classes,0.9780439121756487,AHpf,True,True,kpca,cosine,4,15
two-classes,0.9750499001996008,AHpf,True,True,umap,None,4,1
two-classes,0.9760479041916168,AHpf,True,True,umap,None,4,2
two-classes,0.9740518962075848,AHpf,True,True,umap,None,4,3
two-classes,0.9770459081836327,AHpf,True,True,umap,None,4,4
two-classes,0.9780439121756487,AHpf,True,True,umap,None,4,5
two-classes,0.9810379241516967,AHpf,True,True,umap,None,4,6
two-classes,0.9820359281437125,AHpf,True,True,umap,None,4,7
two-classes,0.9820359281437125,AHpf,True,True,umap,None,4,8
two-classes,0.9820359281437125,AHpf,True,True,umap,None,4,9
two-classes,0.9820359281437125,AHpf,True,True,umap,None,4,10
two-classes,0.9790419161676647,AHpf,True,True,umap,None,4,11
two-classes,0.9820359281437125,AHpf,True,True,umap,None,4,12
two-classes,0.9770459081836327,AHpf,True,True,umap,None,4,13
two-classes,0.9780439121756487,AHpf,True,True,umap,None,4,14
two-classes,0.9770459081836327,AHpf,True,True,umap,None,4,15
two-classes,0.9790419161676647,AHpf,True,True,pca,None,5,1
two-classes,0.9810379241516967,AHpf,True,True,pca,None,5,2
two-classes,0.9800399201596807,AHpf,True,True,pca,None,5,3
two-classes,0.9820359281437125,AHpf,True,True,pca,None,5,4
two-classes,0.9780439121756487,AHpf,True,True,pca,None,5,5
two-classes,0.9800399201596807,AHpf,True,True,pca,None,5,6
two-classes,0.9800399201596807,AHpf,True,True,pca,None,5,7
two-classes,0.9810379241516967,AHpf,True,True,pca,None,5,8
two-classes,0.9810379241516967,AHpf,True,True,pca,None,5,9
two-classes,0.9820359281437125,AHpf,True,True,pca,None,5,10
two-classes,0.9770459081836327,AHpf,True,True,pca,None,5,11
two-classes,0.9780439121756487,AHpf,True,True,pca,None,5,12
two-classes,0.9770459081836327,AHpf,True,True,pca,None,5,13
two-classes,0.9770459081836327,AHpf,True,True,pca,None,5,14
two-classes,0.9770459081836327,AHpf,True,True,pca,None,5,15
two-classes,0.9790419161676647,AHpf,True,True,kpca,poly,5,1
two-classes,0.9810379241516967,AHpf,True,True,kpca,poly,5,2
two-classes,0.9840319361277445,AHpf,True,True,kpca,poly,5,3
two-classes,0.9830339321357285,AHpf,True,True,kpca,poly,5,4
two-classes,0.9830339321357285,AHpf,True,True,kpca,poly,5,5
two-classes,0.9800399201596807,AHpf,True,True,kpca,poly,5,6
two-classes,0.9810379241516967,AHpf,True,True,kpca,poly,5,7
two-classes,0.9800399201596807,AHpf,True,True,kpca,poly,5,8
two-classes,0.9810379241516967,AHpf,True,True,kpca,poly,5,9
two-classes,0.9800399201596807,AHpf,True,True,kpca,poly,5,10
two-classes,0.9800399201596807,AHpf,True,True,kpca,poly,5,11
two-classes,0.9800399201596807,AHpf,True,True,kpca,poly,5,12
two-classes,0.9800399201596807,AHpf,True,True,kpca,poly,5,13
two-classes,0.9800399201596807,AHpf,True,True,kpca,poly,5,14
two-classes,0.9800399201596807,AHpf,True,True,kpca,poly,5,15
two-classes,0.8792415169660679,AHpf,True,True,kpca,rbf,5,1
two-classes,0.8792415169660679,AHpf,True,True,kpca,rbf,5,2
two-classes,0.8922155688622755,AHpf,True,True,kpca,rbf,5,3
two-classes,0.8892215568862275,AHpf,True,True,kpca,rbf,5,4
two-classes,0.8822355289421158,AHpf,True,True,kpca,rbf,5,5
two-classes,0.8792415169660679,AHpf,True,True,kpca,rbf,5,6
two-classes,0.874251497005988,AHpf,True,True,kpca,rbf,5,7
two-classes,0.8772455089820359,AHpf,True,True,kpca,rbf,5,8
two-classes,0.8692614770459082,AHpf,True,True,kpca,rbf,5,9
two-classes,0.8682634730538922,AHpf,True,True,kpca,rbf,5,10
two-classes,0.8662674650698603,AHpf,True,True,kpca,rbf,5,11
two-classes,0.8632734530938124,AHpf,True,True,kpca,rbf,5,12
two-classes,0.8562874251497006,AHpf,True,True,kpca,rbf,5,13
two-classes,0.8632734530938124,AHpf,True,True,kpca,rbf,5,14
two-classes,0.8592814371257484,AHpf,True,True,kpca,rbf,5,15
two-classes,0.7005988023952096,AHpf,True,True,kpca,sigmoid,5,1
two-classes,0.6726546906187625,AHpf,True,True,kpca,sigmoid,5,2
two-classes,0.6996007984031936,AHpf,True,True,kpca,sigmoid,5,3
