score,data_unit,n,k,subcode,sub2code,reducer_name,kernel_name
0.7142857142857143,Spv,2,25,w2,reduce,pca,
0.6666666666666666,Spv,2,26,w2,reduce,pca,
0.8095238095238095,Spv,2,27,w2,reduce,pca,
0.7619047619047619,Spv,2,28,w2,reduce,pca,
0.8333333333333334,Spv,2,29,w2,reduce,pca,
0.7142857142857143,Spv,2,30,w2,reduce,pca,
0.8333333333333334,Spv,2,31,w2,reduce,pca,
0.7857142857142857,Spv,3,1,w2,reduce,pca,
0.7142857142857143,Spv,3,2,w2,reduce,pca,
0.8809523809523809,Spv,3,3,w2,reduce,pca,
0.8095238095238095,Spv,3,4,w2,reduce,pca,
0.8095238095238095,Spv,3,5,w2,reduce,pca,
0.8333333333333334,Spv,3,6,w2,reduce,pca,
0.7619047619047619,Spv,3,7,w2,reduce,pca,
0.6190476190476191,Spv,3,8,w2,reduce,pca,
0.8095238095238095,Spv,3,9,w2,reduce,pca,
0.8571428571428571,Spv,3,10,w2,reduce,pca,
0.6904761904761905,Spv,3,11,w2,reduce,pca,
0.7380952380952381,Spv,3,12,w2,reduce,pca,
0.6904761904761905,Spv,3,13,w2,reduce,pca,
0.7857142857142857,Spv,3,14,w2,reduce,pca,
0.7380952380952381,Spv,3,15,w2,reduce,pca,
0.8809523809523809,Spv,3,16,w2,reduce,pca,
0.8095238095238095,Spv,3,17,w2,reduce,pca,
0.7857142857142857,Spv,3,18,w2,reduce,pca,
0.7619047619047619,Spv,3,19,w2,reduce,pca,
0.6428571428571429,Spv,3,20,w2,reduce,pca,
0.7619047619047619,Spv,3,21,w2,reduce,pca,
0.6666666666666666,Spv,3,22,w2,reduce,pca,
0.8095238095238095,Spv,3,23,w2,reduce,pca,
0.7857142857142857,Spv,3,24,w2,reduce,pca,
0.8333333333333334,Spv,3,25,w2,reduce,pca,
0.7142857142857143,Spv,3,26,w2,reduce,pca,
0.7380952380952381,Spv,3,27,w2,reduce,pca,
0.6666666666666666,Spv,3,28,w2,reduce,pca,
0.7380952380952381,Spv,3,29,w2,reduce,pca,
0.7857142857142857,Spv,3,30,w2,reduce,pca,
0.8095238095238095,Spv,3,31,w2,reduce,pca,
0.8809523809523809,Spv,4,1,w2,reduce,pca,
0.7380952380952381,Spv,4,2,w2,reduce,pca,
0.7380952380952381,Spv,4,3,w2,reduce,pca,
0.7619047619047619,Spv,4,4,w2,reduce,pca,
0.7619047619047619,Spv,4,5,w2,reduce,pca,
0.7380952380952381,Spv,4,6,w2,reduce,pca,
0.7380952380952381,Spv,4,7,w2,reduce,pca,
0.7142857142857143,Spv,4,8,w2,reduce,pca,
0.8095238095238095,Spv,4,9,w2,reduce,pca,
0.6666666666666666,Spv,4,10,w2,reduce,pca,
0.7857142857142857,Spv,4,11,w2,reduce,pca,
0.8095238095238095,Spv,4,12,w2,reduce,pca,
0.7857142857142857,Spv,4,13,w2,reduce,pca,
0.7380952380952381,Spv,4,14,w2,reduce,pca,
0.7380952380952381,Spv,4,15,w2,reduce,pca,
0.8333333333333334,Spv,4,16,w2,reduce,pca,
0.7142857142857143,Spv,4,17,w2,reduce,pca,
0.6904761904761905,Spv,4,18,w2,reduce,pca,
0.7380952380952381,Spv,4,19,w2,reduce,pca,
0.7857142857142857,Spv,4,20,w2,reduce,pca,
0.5952380952380952,Spv,4,21,w2,reduce,pca,
0.7142857142857143,Spv,4,22,w2,reduce,pca,
0.6904761904761905,Spv,4,23,w2,reduce,pca,
0.6904761904761905,Spv,4,24,w2,reduce,pca,
0.7380952380952381,Spv,4,25,w2,reduce,pca,
0.6190476190476191,Spv,4,26,w2,reduce,pca,
0.7857142857142857,Spv,4,27,w2,reduce,pca,
0.6904761904761905,Spv,4,28,w2,reduce,pca,
0.8095238095238095,Spv,4,29,w2,reduce,pca,
0.7142857142857143,Spv,4,30,w2,reduce,pca,
0.7142857142857143,Spv,4,31,w2,reduce,pca,
0.7380952380952381,Spv,5,1,w2,reduce,pca,
0.8571428571428571,Spv,5,2,w2,reduce,pca,
0.7619047619047619,Spv,5,3,w2,reduce,pca,
0.7857142857142857,Spv,5,4,w2,reduce,pca,
0.6428571428571429,Spv,5,5,w2,reduce,pca,
0.7142857142857143,Spv,5,6,w2,reduce,pca,
0.6904761904761905,Spv,5,7,w2,reduce,pca,
0.8095238095238095,Spv,5,8,w2,reduce,pca,
0.7142857142857143,Spv,5,9,w2,reduce,pca,
0.7857142857142857,Spv,5,10,w2,reduce,pca,
0.7142857142857143,Spv,5,11,w2,reduce,pca,
0.7619047619047619,Spv,5,12,w2,reduce,pca,
0.7142857142857143,Spv,5,13,w2,reduce,pca,
0.7619047619047619,Spv,5,14,w2,reduce,pca,
0.6904761904761905,Spv,5,15,w2,reduce,pca,
0.7619047619047619,Spv,5,16,w2,reduce,pca,
0.7619047619047619,Spv,5,17,w2,reduce,pca,
0.7142857142857143,Spv,5,18,w2,reduce,pca,
0.7857142857142857,Spv,5,19,w2,reduce,pca,
0.7380952380952381,Spv,5,20,w2,reduce,pca,
0.7857142857142857,Spv,5,21,w2,reduce,pca,
0.7142857142857143,Spv,5,22,w2,reduce,pca,
0.6904761904761905,Spv,5,23,w2,reduce,pca,
0.5476190476190477,Spv,5,24,w2,reduce,pca,
0.7142857142857143,Spv,5,25,w2,reduce,pca,
0.8095238095238095,Spv,5,26,w2,reduce,pca,
0.5952380952380952,Spv,5,27,w2,reduce,pca,
0.5952380952380952,Spv,5,28,w2,reduce,pca,
0.7142857142857143,Spv,5,29,w2,reduce,pca,
0.7619047619047619,Spv,5,30,w2,reduce,pca,
0.7142857142857143,Spv,5,31,w2,reduce,pca,
0.7619047619047619,Spv,6,1,w2,reduce,pca,
0.8571428571428571,Spv,6,2,w2,reduce,pca,
0.7857142857142857,Spv,6,3,w2,reduce,pca,
0.8095238095238095,Spv,6,4,w2,reduce,pca,
0.7857142857142857,Spv,6,5,w2,reduce,pca,
0.6190476190476191,Spv,6,6,w2,reduce,pca,
0.7142857142857143,Spv,6,7,w2,reduce,pca,
0.6190476190476191,Spv,6,8,w2,reduce,pca,
0.8809523809523809,Spv,6,9,w2,reduce,pca,
0.8571428571428571,Spv,6,10,w2,reduce,pca,
0.6666666666666666,Spv,6,11,w2,reduce,pca,
0.6904761904761905,Spv,6,12,w2,reduce,pca,
0.7619047619047619,Spv,6,13,w2,reduce,pca,
0.7142857142857143,Spv,6,14,w2,reduce,pca,
0.7619047619047619,Spv,6,15,w2,reduce,pca,
0.7142857142857143,Spv,6,16,w2,reduce,pca,
0.6904761904761905,Spv,6,17,w2,reduce,pca,
0.8333333333333334,Spv,6,18,w2,reduce,pca,
0.8333333333333334,Spv,6,19,w2,reduce,pca,
0.6904761904761905,Spv,6,20,w2,reduce,pca,
0.7857142857142857,Spv,6,21,w2,reduce,pca,
0.6666666666666666,Spv,6,22,w2,reduce,pca,
0.6190476190476191,Spv,6,23,w2,reduce,pca,
0.6666666666666666,Spv,6,24,w2,reduce,pca,
0.7380952380952381,Spv,6,25,w2,reduce,pca,
0.6428571428571429,Spv,6,26,w2,reduce,pca,
0.6904761904761905,Spv,6,27,w2,reduce,pca,
0.6428571428571429,Spv,6,28,w2,reduce,pca,
0.7857142857142857,Spv,6,29,w2,reduce,pca,
0.6904761904761905,Spv,6,30,w2,reduce,pca,
0.7142857142857143,Spv,6,31,w2,reduce,pca,
0.8095238095238095,Spv,7,1,w2,reduce,pca,
0.8095238095238095,Spv,7,2,w2,reduce,pca,
0.8333333333333334,Spv,7,3,w2,reduce,pca,
0.8095238095238095,Spv,7,4,w2,reduce,pca,
0.7142857142857143,Spv,7,5,w2,reduce,pca,
0.6428571428571429,Spv,7,6,w2,reduce,pca,
0.7857142857142857,Spv,7,7,w2,reduce,pca,
0.7142857142857143,Spv,7,8,w2,reduce,pca,
0.6666666666666666,Spv,7,9,w2,reduce,pca,
0.7857142857142857,Spv,7,10,w2,reduce,pca,
0.6666666666666666,Spv,7,11,w2,reduce,pca,
0.6904761904761905,Spv,7,12,w2,reduce,pca,
0.7142857142857143,Spv,7,13,w2,reduce,pca,
0.7380952380952381,Spv,7,14,w2,reduce,pca,
0.7857142857142857,Spv,7,15,w2,reduce,pca,
0.6904761904761905,Spv,7,16,w2,reduce,pca,
0.7857142857142857,Spv,7,17,w2,reduce,pca,
0.8095238095238095,Spv,7,18,w2,reduce,pca,
0.7857142857142857,Spv,7,19,w2,reduce,pca,
0.7857142857142857,Spv,7,20,w2,reduce,pca,
0.7857142857142857,Spv,7,21,w2,reduce,pca,
0.5952380952380952,Spv,7,22,w2,reduce,pca,
0.7857142857142857,Spv,7,23,w2,reduce,pca,
0.6904761904761905,Spv,7,24,w2,reduce,pca,
0.6666666666666666,Spv,7,25,w2,reduce,pca,
0.7857142857142857,Spv,7,26,w2,reduce,pca,
0.7619047619047619,Spv,7,27,w2,reduce,pca,
0.6904761904761905,Spv,7,28,w2,reduce,pca,
0.6904761904761905,Spv,7,29,w2,reduce,pca,
0.6428571428571429,Spv,7,30,w2,reduce,pca,
0.6190476190476191,Spv,7,31,w2,reduce,pca,
0.7857142857142857,Spv,8,1,w2,reduce,pca,
0.7857142857142857,Spv,8,2,w2,reduce,pca,
0.6428571428571429,Spv,8,3,w2,reduce,pca,
0.6428571428571429,Spv,8,4,w2,reduce,pca,
0.7619047619047619,Spv,8,5,w2,reduce,pca,
0.8333333333333334,Spv,8,6,w2,reduce,pca,
0.7857142857142857,Spv,8,7,w2,reduce,pca,
0.6666666666666666,Spv,8,8,w2,reduce,pca,
0.7142857142857143,Spv,8,9,w2,reduce,pca,
0.7857142857142857,Spv,8,10,w2,reduce,pca,
0.7142857142857143,Spv,8,11,w2,reduce,pca,
0.7619047619047619,Spv,8,12,w2,reduce,pca,
0.6904761904761905,Spv,8,13,w2,reduce,pca,
0.6666666666666666,Spv,8,14,w2,reduce,pca,
0.7857142857142857,Spv,8,15,w2,reduce,pca,
0.8095238095238095,Spv,8,16,w2,reduce,pca,
0.6904761904761905,Spv,8,17,w2,reduce,pca,
0.7380952380952381,Spv,8,18,w2,reduce,pca,
0.7380952380952381,Spv,8,19,w2,reduce,pca,
0.8333333333333334,Spv,8,20,w2,reduce,pca,
0.8095238095238095,Spv,8,21,w2,reduce,pca,
0.7380952380952381,Spv,8,22,w2,reduce,pca,
0.7142857142857143,Spv,8,23,w2,reduce,pca,
0.7857142857142857,Spv,8,24,w2,reduce,pca,
0.7619047619047619,Spv,8,25,w2,reduce,pca,
0.7142857142857143,Spv,8,26,w2,reduce,pca,
0.7619047619047619,Spv,8,27,w2,reduce,pca,
0.7857142857142857,Spv,8,28,w2,reduce,pca,
0.7380952380952381,Spv,8,29,w2,reduce,pca,
0.7142857142857143,Spv,8,30,w2,reduce,pca,
0.8333333333333334,Spv,8,31,w2,reduce,pca,
0.8095238095238095,Spv,9,1,w2,reduce,pca,
0.6428571428571429,Spv,9,2,w2,reduce,pca,
0.7857142857142857,Spv,9,3,w2,reduce,pca,
0.6428571428571429,Spv,9,4,w2,reduce,pca,
0.6190476190476191,Spv,9,5,w2,reduce,pca,
0.8095238095238095,Spv,9,6,w2,reduce,pca,
0.8095238095238095,Spv,9,7,w2,reduce,pca,
0.8095238095238095,Spv,9,8,w2,reduce,pca,
0.5952380952380952,Spv,9,9,w2,reduce,pca,
0.6666666666666666,Spv,9,10,w2,reduce,pca,
0.7857142857142857,Spv,9,11,w2,reduce,pca,
0.7380952380952381,Spv,9,12,w2,reduce,pca,
0.6428571428571429,Spv,9,13,w2,reduce,pca,
0.6904761904761905,Spv,9,14,w2,reduce,pca,
0.8095238095238095,Spv,9,15,w2,reduce,pca,
0.7380952380952381,Spv,9,16,w2,reduce,pca,
0.8095238095238095,Spv,9,17,w2,reduce,pca,
0.6904761904761905,Spv,9,18,w2,reduce,pca,
0.8095238095238095,Spv,9,19,w2,reduce,pca,
0.7619047619047619,Spv,9,20,w2,reduce,pca,
0.7380952380952381,Spv,9,21,w2,reduce,pca,
0.7142857142857143,Spv,9,22,w2,reduce,pca,
0.8333333333333334,Spv,9,23,w2,reduce,pca,
0.8095238095238095,Spv,9,24,w2,reduce,pca,
0.6904761904761905,Spv,9,25,w2,reduce,pca,
0.7857142857142857,Spv,9,26,w2,reduce,pca,
0.7380952380952381,Spv,9,27,w2,reduce,pca,
0.5952380952380952,Spv,9,28,w2,reduce,pca,
0.6428571428571429,Spv,9,29,w2,reduce,pca,
0.7857142857142857,Spv,9,30,w2,reduce,pca,
0.7380952380952381,Spv,9,31,w2,reduce,pca,
0.8809523809523809,Spv,10,1,w2,reduce,pca,
0.6666666666666666,Spv,10,2,w2,reduce,pca,
0.7142857142857143,Spv,10,3,w2,reduce,pca,
0.6904761904761905,Spv,10,4,w2,reduce,pca,
0.8095238095238095,Spv,10,5,w2,reduce,pca,
0.7142857142857143,Spv,10,6,w2,reduce,pca,
0.5476190476190477,Spv,10,7,w2,reduce,pca,
0.7142857142857143,Spv,10,8,w2,reduce,pca,
0.6904761904761905,Spv,10,9,w2,reduce,pca,
0.7142857142857143,Spv,10,10,w2,reduce,pca,
0.5714285714285714,Spv,10,11,w2,reduce,pca,
0.7142857142857143,Spv,10,12,w2,reduce,pca,
0.7619047619047619,Spv,10,13,w2,reduce,pca,
0.7857142857142857,Spv,10,14,w2,reduce,pca,
0.8333333333333334,Spv,10,15,w2,reduce,pca,
0.7142857142857143,Spv,10,16,w2,reduce,pca,
0.8333333333333334,Spv,10,17,w2,reduce,pca,
0.7380952380952381,Spv,10,18,w2,reduce,pca,
0.6190476190476191,Spv,10,19,w2,reduce,pca,
0.7857142857142857,Spv,10,20,w2,reduce,pca,
0.7380952380952381,Spv,10,21,w2,reduce,pca,
0.7142857142857143,Spv,10,22,w2,reduce,pca,
0.7619047619047619,Spv,10,23,w2,reduce,pca,
0.6190476190476191,Spv,10,24,w2,reduce,pca,
0.5714285714285714,Spv,10,25,w2,reduce,pca,
0.6428571428571429,Spv,10,26,w2,reduce,pca,
0.7857142857142857,Spv,10,27,w2,reduce,pca,
0.7142857142857143,Spv,10,28,w2,reduce,pca,
0.7619047619047619,Spv,10,29,w2,reduce,pca,
0.6904761904761905,Spv,10,30,w2,reduce,pca,
0.7142857142857143,Spv,10,31,w2,reduce,pca,
0.7142857142857143,Spv,11,1,w2,reduce,pca,
0.7380952380952381,Spv,11,2,w2,reduce,pca,
0.7857142857142857,Spv,11,3,w2,reduce,pca,
0.6904761904761905,Spv,11,4,w2,reduce,pca,
0.7142857142857143,Spv,11,5,w2,reduce,pca,
0.7380952380952381,Spv,11,6,w2,reduce,pca,
0.8095238095238095,Spv,11,7,w2,reduce,pca,
0.7857142857142857,Spv,11,8,w2,reduce,pca,
0.7857142857142857,Spv,11,9,w2,reduce,pca,
0.6904761904761905,Spv,11,10,w2,reduce,pca,
0.8571428571428571,Spv,11,11,w2,reduce,pca,
0.8095238095238095,Spv,11,12,w2,reduce,pca,
0.8095238095238095,Spv,11,13,w2,reduce,pca,
0.7857142857142857,Spv,11,14,w2,reduce,pca,
0.8095238095238095,Spv,11,15,w2,reduce,pca,
0.8333333333333334,Spv,11,16,w2,reduce,pca,
0.7619047619047619,Spv,11,17,w2,reduce,pca,
0.7380952380952381,Spv,11,18,w2,reduce,pca,
0.7857142857142857,Spv,11,19,w2,reduce,pca,
0.8571428571428571,Spv,11,20,w2,reduce,pca,
0.8095238095238095,Spv,11,21,w2,reduce,pca,
0.7857142857142857,Spv,11,22,w2,reduce,pca,
0.6428571428571429,Spv,11,23,w2,reduce,pca,
0.7380952380952381,Spv,11,24,w2,reduce,pca,
0.8571428571428571,Spv,11,25,w2,reduce,pca,
0.6666666666666666,Spv,11,26,w2,reduce,pca,
0.6904761904761905,Spv,11,27,w2,reduce,pca,
0.7142857142857143,Spv,11,28,w2,reduce,pca,
0.6666666666666666,Spv,11,29,w2,reduce,pca,
0.8095238095238095,Spv,11,30,w2,reduce,pca,
0.7380952380952381,Spv,11,31,w2,reduce,pca,
0.8333333333333334,Spv,12,1,w2,reduce,pca,
0.6904761904761905,Spv,12,2,w2,reduce,pca,
0.8571428571428571,Spv,12,3,w2,reduce,pca,
0.7142857142857143,Spv,12,4,w2,reduce,pca,
0.7619047619047619,Spv,12,5,w2,reduce,pca,
0.7142857142857143,Spv,12,6,w2,reduce,pca,
0.6904761904761905,Spv,12,7,w2,reduce,pca,
0.6904761904761905,Spv,12,8,w2,reduce,pca,
0.6904761904761905,Spv,12,9,w2,reduce,pca,
0.7380952380952381,Spv,12,10,w2,reduce,pca,
0.6904761904761905,Spv,12,11,w2,reduce,pca,
0.6666666666666666,Spv,12,12,w2,reduce,pca,
0.8095238095238095,Spv,12,13,w2,reduce,pca,
0.6904761904761905,Spv,12,14,w2,reduce,pca,
0.7619047619047619,Spv,12,15,w2,reduce,pca,
0.6904761904761905,Spv,12,16,w2,reduce,pca,
0.7380952380952381,Spv,12,17,w2,reduce,pca,
0.6190476190476191,Spv,12,18,w2,reduce,pca,
0.8095238095238095,Spv,12,19,w2,reduce,pca,
0.8333333333333334,Spv,12,20,w2,reduce,pca,
0.5952380952380952,Spv,12,21,w2,reduce,pca,
0.6666666666666666,Spv,12,22,w2,reduce,pca,
0.7619047619047619,Spv,12,23,w2,reduce,pca,
0.5714285714285714,Spv,12,24,w2,reduce,pca,
0.7142857142857143,Spv,12,25,w2,reduce,pca,
0.5714285714285714,Spv,12,26,w2,reduce,pca,
0.7380952380952381,Spv,12,27,w2,reduce,pca,
0.6428571428571429,Spv,12,28,w2,reduce,pca,
0.7380952380952381,Spv,12,29,w2,reduce,pca,
0.6190476190476191,Spv,12,30,w2,reduce,pca,
0.5714285714285714,Spv,12,31,w2,reduce,pca,
0.7380952380952381,Spv,13,1,w2,reduce,pca,
0.6904761904761905,Spv,13,2,w2,reduce,pca,
0.7857142857142857,Spv,13,3,w2,reduce,pca,
0.7619047619047619,Spv,13,4,w2,reduce,pca,
0.5476190476190477,Spv,13,5,w2,reduce,pca,
0.7380952380952381,Spv,13,6,w2,reduce,pca,
0.7142857142857143,Spv,13,7,w2,reduce,pca,
0.7619047619047619,Spv,13,8,w2,reduce,pca,
0.7380952380952381,Spv,13,9,w2,reduce,pca,
0.6428571428571429,Spv,13,10,w2,reduce,pca,
0.6904761904761905,Spv,13,11,w2,reduce,pca,
0.7619047619047619,Spv,13,12,w2,reduce,pca,
0.7142857142857143,Spv,13,13,w2,reduce,pca,
0.7857142857142857,Spv,13,14,w2,reduce,pca,
0.6190476190476191,Spv,13,15,w2,reduce,pca,
0.8095238095238095,Spv,13,16,w2,reduce,pca,
0.7380952380952381,Spv,13,17,w2,reduce,pca,
0.6904761904761905,Spv,13,18,w2,reduce,pca,
0.8333333333333334,Spv,13,19,w2,reduce,pca,
0.7857142857142857,Spv,13,20,w2,reduce,pca,
0.6428571428571429,Spv,13,21,w2,reduce,pca,
0.7619047619047619,Spv,13,22,w2,reduce,pca,
0.7380952380952381,Spv,13,23,w2,reduce,pca,
0.8095238095238095,Spv,13,24,w2,reduce,pca,
0.6190476190476191,Spv,13,25,w2,reduce,pca,
0.7142857142857143,Spv,13,26,w2,reduce,pca,
0.6904761904761905,Spv,13,27,w2,reduce,pca,
0.7380952380952381,Spv,13,28,w2,reduce,pca,
0.6190476190476191,Spv,13,29,w2,reduce,pca,
0.7380952380952381,Spv,13,30,w2,reduce,pca,
0.7619047619047619,Spv,13,31,w2,reduce,pca,
0.7857142857142857,Spv,14,1,w2,reduce,pca,
0.8809523809523809,Spv,14,2,w2,reduce,pca,
0.8095238095238095,Spv,14,3,w2,reduce,pca,
0.6666666666666666,Spv,14,4,w2,reduce,pca,
0.7857142857142857,Spv,14,5,w2,reduce,pca,
0.7857142857142857,Spv,14,6,w2,reduce,pca,
0.7380952380952381,Spv,14,7,w2,reduce,pca,
0.7619047619047619,Spv,14,8,w2,reduce,pca,
0.6190476190476191,Spv,14,9,w2,reduce,pca,
0.6904761904761905,Spv,14,10,w2,reduce,pca,
0.7619047619047619,Spv,14,11,w2,reduce,pca,
0.6428571428571429,Spv,14,12,w2,reduce,pca,
0.6666666666666666,Spv,14,13,w2,reduce,pca,
0.5952380952380952,Spv,14,14,w2,reduce,pca,
0.7619047619047619,Spv,14,15,w2,reduce,pca,
0.6428571428571429,Spv,14,16,w2,reduce,pca,
0.6904761904761905,Spv,14,17,w2,reduce,pca,
0.6904761904761905,Spv,14,18,w2,reduce,pca,
0.7380952380952381,Spv,14,19,w2,reduce,pca,
0.8095238095238095,Spv,14,20,w2,reduce,pca,
0.7619047619047619,Spv,14,21,w2,reduce,pca,
0.6904761904761905,Spv,14,22,w2,reduce,pca,
0.6904761904761905,Spv,14,23,w2,reduce,pca,
0.7142857142857143,Spv,14,24,w2,reduce,pca,
0.8095238095238095,Spv,14,25,w2,reduce,pca,
0.7380952380952381,Spv,14,26,w2,reduce,pca,
0.6904761904761905,Spv,14,27,w2,reduce,pca,
0.6666666666666666,Spv,14,28,w2,reduce,pca,
0.8095238095238095,Spv,14,29,w2,reduce,pca,
0.6428571428571429,Spv,14,30,w2,reduce,pca,
0.6904761904761905,Spv,14,31,w2,reduce,pca,
0.7142857142857143,Spv,15,1,w2,reduce,pca,
0.7619047619047619,Spv,15,2,w2,reduce,pca,
0.7857142857142857,Spv,15,3,w2,reduce,pca,
0.6428571428571429,Spv,15,4,w2,reduce,pca,
0.7857142857142857,Spv,15,5,w2,reduce,pca,
0.8333333333333334,Spv,15,6,w2,reduce,pca,
0.6666666666666666,Spv,15,7,w2,reduce,pca,
0.7380952380952381,Spv,15,8,w2,reduce,pca,
0.8095238095238095,Spv,15,9,w2,reduce,pca,
0.7142857142857143,Spv,15,10,w2,reduce,pca,
0.7380952380952381,Spv,15,11,w2,reduce,pca,
0.7857142857142857,Spv,15,12,w2,reduce,pca,
0.7380952380952381,Spv,15,13,w2,reduce,pca,
0.7619047619047619,Spv,15,14,w2,reduce,pca,
0.7619047619047619,Spv,15,15,w2,reduce,pca,
0.7142857142857143,Spv,15,16,w2,reduce,pca,
0.6666666666666666,Spv,15,17,w2,reduce,pca,
0.8095238095238095,Spv,15,18,w2,reduce,pca,
0.7619047619047619,Spv,15,19,w2,reduce,pca,
0.8333333333333334,Spv,15,20,w2,reduce,pca,
0.9047619047619048,Spv,15,21,w2,reduce,pca,
0.7380952380952381,Spv,15,22,w2,reduce,pca,
0.6190476190476191,Spv,15,23,w2,reduce,pca,
0.5714285714285714,Spv,15,24,w2,reduce,pca,
0.6428571428571429,Spv,15,25,w2,reduce,pca,
0.6666666666666666,Spv,15,26,w2,reduce,pca,
0.7619047619047619,Spv,15,27,w2,reduce,pca,
0.6904761904761905,Spv,15,28,w2,reduce,pca,
0.6904761904761905,Spv,15,29,w2,reduce,pca,
0.7142857142857143,Spv,15,30,w2,reduce,pca,
0.7619047619047619,Spv,15,31,w2,reduce,pca,
0.8333333333333334,Spv,16,1,w2,reduce,pca,
0.5714285714285714,Spv,16,2,w2,reduce,pca,
0.8095238095238095,Spv,16,3,w2,reduce,pca,
0.7380952380952381,Spv,16,4,w2,reduce,pca,
0.6666666666666666,Spv,16,5,w2,reduce,pca,
0.6666666666666666,Spv,16,6,w2,reduce,pca,
