0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,active_hand
-0.3909395910908371,-0.3775176815946148,0.04367136832877557,0.13852030111481242,-0.19679444100927493,0.24441125481676287,0.23564627467392676,0.08448961983649848,-0.1321640820655661,-0.010740341792846012,-0.19650459835340328,0.05781384165461348,-0.03566079460070089,-0.037431651124444,-0.09670718803952884,-0.01840362838498629,1
0.31635724471668636,0.2122410573783014,0.3844970657374805,0.4238843017678116,-4.479912406205097e-05,0.15200995389968427,-0.22837973943241655,-0.11224613025885274,0.09043533641944032,-0.14648268101880804,0.009483735465595765,-0.12230749931768806,0.046623165474915865,-0.17753768759387323,-0.012786395663251737,-0.020044137379617907,0
-0.3690231392557177,-0.34283840025126927,0.017207318354768332,0.17170077670941922,-0.1675354508877997,0.2797389850295991,0.20878647595897,0.09424932940682096,-0.15379623306115603,0.043196773353984474,-0.20316436719399597,0.05435369514770071,-0.013597190000265874,0.020488271243501163,-0.16068999310798812,-0.027101678583308905,1
0.2918967840417255,0.18958188846493015,0.3112241487531848,0.4200942227096072,0.006042606642048996,0.18756146963372602,-0.2548765412987085,-0.10928915212695278,0.10993513457582801,-0.060228236200379065,0.0033404133376308135,-0.14832624136454456,0.04495682276640217,-0.1469344966206259,7.605157120105542e-07,0.007107647303997469,0
-0.3928393766021529,-0.35371513334848614,0.04172643387361406,0.15015712345269372,-0.16485187280218921,0.29056418472397266,0.23852851946855252,0.09910291653157473,-0.15114863062377853,-0.004711699458547073,-0.20283662549517378,0.07637486864361469,-0.048464271715588654,-0.01898982371484728,-0.11255843650815094,-0.0030430139670250315,1
0.3123745863826475,0.18898182724540105,0.3561903053504693,0.4270821389256339,0.002982914670159867,0.17412095847537076,-0.23318248493856938,-0.12855247063278177,0.12328861071435633,-0.11977454249570195,0.009401826834765719,-0.1257391840709673,0.04272195363597436,-0.18132279039798035,-0.01643877841086206,-0.0031117650328862634,0
-0.3870606159649949,-0.34768553648245937,0.03914650128502278,0.15724742999314112,-0.14162170549398165,0.3065815698786623,0.2404255697725261,0.10147659531080876,-0.1629048382316333,-0.00537140866362199,-0.20083597880600876,0.08821885480269902,-0.053682141408398665,-0.011941407095768295,-0.11449987172599008,0.001658596147047315,1
0.31002279884219097,0.18650840208534863,0.3446193444077912,0.421626918343692,0.006071107756440437,0.1900938880739193,-0.22327112687871012,-0.1388295928099857,0.13744497942689207,-0.11316808008996218,0.011125442494475642,-0.12823274032326246,0.04586456007895453,-0.17947426786167306,-0.01829498485011763,-0.005735760052879165,0
-0.41377667990738615,-0.3417557303278579,0.056824191269046864,0.1372512878041058,-0.15501477956355394,0.29829002001515015,0.2297609789414445,0.11300068726706498,-0.14091533737104253,-0.00615718869456507,-0.20274127391141436,0.07161001124106389,-0.05816568451996081,-0.008265118446313982,-0.11144186329521429,0.009642741730933328,1
0.31329066237754016,0.2015851788333459,0.362666299900249,0.41819361462977633,0.005967473452032466,0.1744234489219871,-0.2234375515934835,-0.12658102767918053,0.11345261800080288,-0.1255519580415942,0.008987702413294626,-0.12760514158061514,0.04780138342462818,-0.17262888593664502,-0.013941230757328484,-0.01629764196431103,0
-0.4433016126749308,-0.36021114697420586,0.09254593115131945,0.10470716178407974,-0.1672050665282021,0.26108098473693697,0.23629889298877543,0.11571751946341514,-0.1047093611590379,-0.05101331787425351,-0.197219255071562,0.06318090304194968,-0.07405227025750871,-0.03730480632874671,-0.04637268312425822,0.033476441332139555,1
0.33038621858531847,0.20592594286602026,0.41294319785166383,0.41654561144073704,0.0009075081399090634,0.12720981095369358,-0.20083297598340707,-0.11638451885223694,0.09152750863058555,-0.1847538476630911,0.014414652228469653,-0.09970552332470838,0.043656916141832786,-0.18608330078474453,-0.026061521771135954,-0.02550033082860756,0
-0.4481621036573035,-0.34740891887914205,0.07955356055436855,0.09754977228972442,-0.1816472564238261,0.2646893366472435,0.2060388447990318,0.10817608243556859,-0.11046677240971657,-0.007217295869230603,-0.1950432306340961,0.04844261058898891,-0.05490981242905687,-0.012016024196343969,-0.10016834741056604,0.0016049381187935884,1
0.34105330621446206,0.2149262375125571,0.3969515795499868,0.3998310232837079,-0.02381983606117483,0.1480806433527435,-0.2260591630902029,-0.122454911481616,0.08220952490056435,-0.11951383667174474,0.0016750084143118667,-0.11160291146139796,0.02971250682763355,-0.17114020323476742,-0.01082582402960768,-0.010091993478219374,0
-0.4606133536107117,-0.3488728361572886,0.08961962926399172,0.06777624585548242,-0.17465716303555948,0.2581763487416561,0.20240051753223798,0.09518300832914457,-0.1058488684345946,-0.02568054370985299,-0.17965901981027196,0.058770649043410894,-0.06565179560583556,-0.03089608812193287,-0.07766423259839904,0.0022915441044303983,1
0.3422879782582075,0.22155283460378938,0.41798253968556104,0.40317243952908327,-0.021646512481871674,0.12770180775867804,-0.21693910774928524,-0.11282389358577875,0.06902205755200735,-0.15110870422541833,0.005552908953183047,-0.10343681695079324,0.03286012652747451,-0.17611051985736773,-0.014102556963625161,-0.018650987003983054,0
-0.439631849546633,-0.32593183582482294,0.07581886483398526,0.0914571377227378,-0.1754019530222761,0.2752159439230926,0.21566928666604002,0.10960133116425486,-0.10638340409607237,-0.027034663320585888,-0.19053993101096064,0.06230262475037745,-0.06937218495369336,-0.0341583182569336,-0.08435387390041402,0.020323387406397036,1
0.338174900529514,0.2131874484251591,0.4055113572872716,0.4017804438616399,-0.005664779673758968,0.14712479008931573,-0.20322216585358538,-0.127437154105777,0.09294441722201252,-0.15414453030451797,0.007704506406892927,-0.10714805962178196,0.04135482186095232,-0.17472581933352346,-0.019372189379679446,-0.026153013069200256,0
