0,1,2,3,4,5,6,7,8,9,10,class_numeric
-0.3130678990170034,-0.1045499304266788,0.25315528519398983,-0.4046783480231025,-0.17026878687131392,-0.24398917787031466,-0.14597342982705877,0.07592837889059688,-0.05157644291540198,-0.13845164841789784,-0.009247798967409057,0
-0.29775416483076067,-0.059577731181446984,0.30229986686103477,-0.3825008062882468,-0.10338473997248798,-0.2242385373400716,-0.15583170073518826,0.0025233325722649807,-0.15538711243122486,-0.18122029101915327,-0.04097336116859006,0
-0.3339014682202171,-0.09282852841837536,0.32471793484424305,-0.37062782770193686,-0.11498916415180611,-0.28247468323800023,-0.12565805000220454,0.04585222259708373,-0.09647267760826048,-0.14065241946460624,-0.017199798104908823,0
-0.3392081711985085,-0.07065729063438235,0.34088316128356455,-0.355393466029124,-0.09163727933835768,-0.29936079488138945,-0.1174132080191691,0.03969644336654396,-0.11258326646052369,-0.13777224556009862,-0.016114563046344378,0
-0.361648602747677,-0.0999925296953497,0.36900166798587286,-0.30677964723277296,-0.07575054947099341,-0.27898775935734593,-0.08443589249388919,0.0076673700781388614,-0.12659736216776105,-0.13421960473532438,-0.02516821272740663,0
-0.40000011129059354,-0.1483621856133568,0.35652015801584164,-0.27681006970417515,-0.11381877612363488,-0.2767488592622298,-0.03485301360316812,0.04146431158479202,-0.03099680747457392,-0.1047637090245795,-0.008585167818614299,0
-0.38008175684711715,-0.1603427721500707,0.3438831082562452,-0.2828631962859833,-0.08605515090538123,-0.24310960059192302,-0.07757033639460813,-0.0016344334815329938,-0.10433076500130085,-0.1254090546097945,-0.03979767521371177,0
-0.3850595021232487,-0.18597243019810658,0.30877784657257795,-0.28304876377619187,-0.09184672736383805,-0.2585378157203842,-0.0893503633435852,0.03229119400128281,-0.06738445134627276,-0.08630473507943849,-0.017026168778509723,0
-0.3598160745215033,-0.15889935839019387,0.3453399822102091,-0.2872590794828134,-0.09307176308505244,-0.2646166386369062,-0.07053935937405204,0.031463457314140984,-0.07441990894911468,-0.09874720391122184,-0.0067685510384128955,0
-0.3558379569937051,-0.16167793698370936,0.27720644576107145,-0.3437783007324115,-0.128683517265314,-0.2590560594992629,-0.1204991203068266,0.05974931434335756,-0.048935938288019946,-0.1085856115102875,-0.015482072193125675,0
-0.34571980188820794,-0.13285335097847906,0.2966659262939592,-0.3608971044917212,-0.17024109189903108,-0.27872000623787113,-0.08142926955619116,0.10166306541796323,0.02129788450540838,-0.10840572896639976,0.013474614288254782,0
-0.3333141201432758,-0.14097720809567948,0.29178916112179953,-0.36627977734329126,-0.20115413284110129,-0.2519828270235476,-0.06295604866878016,0.10770312397895139,0.05318232813919089,-0.12094809682307356,0.017242942813185308,0
-0.3308126812684848,-0.10984298008001285,0.3109632479015332,-0.37841077005163903,-0.2003669889646247,-0.1812162420148591,-0.07871100273327546,0.027961693281722235,-0.013935548842469664,-0.2325859034008461,-0.07652754490862172,1
-0.3148629686141278,-0.0801304563489003,0.32064027969509606,-0.38375639880860873,-0.18341478823206267,-0.18217969476193474,-0.08850155301168537,0.014499304018382075,-0.047360218496819644,-0.24667684212022556,-0.07846881190156496,1
