0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,class_numeric
2.6544995,5.411672,8.653687,2.4213793,3.8000653,5.5334115,2.6929789,2.3563147,4.0049653,7.4007635,5.411254,6.304336,4.23599,3.154475,6.372812,5.054584,4.233378,0
2.494428,5.5169153,8.50475,2.3047996,3.8432045,5.5004964,2.5358841,2.2057393,3.8653233,7.511715,5.426044,6.180863,4.268347,3.2149954,6.246633,5.009945,4.2272925,1
2.2982519,5.379446,8.516772,2.1544235,4.0314746,5.318598,2.620086,1.8096067,3.7874515,7.252458,5.722847,5.654224,4.4707007,3.4686263,6.2583847,4.942984,4.7707176,2
6.9185762,2.8022456,8.406402,3.7692645,3.0821795,7.9688063,1.1892673,3.0698895,5.9124737,5.406815,6.3334327,4.9543757,4.3330617,3.5614378,6.407753,5.064665,5.823774,0
7.2091084,2.4201214,8.325758,3.7500613,2.7972674,8.416274,0.50758547,3.2054467,6.1374598,5.270183,6.1568103,4.413147,4.5445333,3.5611348,6.582569,4.933777,6.1020784,1
7.1836553,2.5039706,8.292723,3.8323617,2.870519,8.292662,0.66270083,3.290742,6.02289,5.262482,6.094694,4.4863935,4.6285963,3.658518,6.5988917,4.847085,6.0399504,2
2.6129978,5.4640555,8.637933,2.3965416,3.7458186,5.578579,2.6637645,2.338815,3.943593,7.445911,5.349266,6.325097,4.169325,3.0924194,6.3531795,5.050685,4.1760483,0
2.4692788,5.533622,8.515151,2.2916331,3.8861294,5.4903846,2.5464544,2.1866603,3.8081365,7.5291796,5.4319353,6.157068,4.2933426,3.2252955,6.24724,5.004686,4.2397943,1
2.050504,5.4984,8.66065,1.9976101,4.12576,5.223549,2.678651,1.7853142,3.5973198,7.388141,5.693413,5.754222,4.6274176,3.4830596,6.269186,4.9164023,4.7120714,2
6.957179,2.7067716,8.403914,3.7779741,3.0034118,8.061163,1.0502656,3.1202607,5.9675107,5.359811,6.2832203,4.8432164,4.3930817,3.5747187,6.442497,5.0234213,5.898985,0
7.162183,2.4537969,8.368269,3.757709,2.7964408,8.36814,0.56204736,3.2334657,6.135952,5.2405267,6.2018867,4.4639277,4.518885,3.554963,6.537317,4.96842,6.096754,1
7.1297603,2.5321367,8.345822,3.7953413,2.892334,8.260063,0.7155598,3.2239375,6.036665,5.283485,6.165859,4.544633,4.5501957,3.621921,6.5364647,4.911649,6.015517,2
2.6250122,5.441918,8.62564,2.3966312,3.7630966,5.5616055,2.6630495,2.3315527,3.9773283,7.4292436,5.3733315,6.310712,4.1901817,3.1127932,6.3530564,5.0527515,4.196838,0
2.4375408,5.547337,8.544494,2.263383,3.8695018,5.471141,2.565278,2.1545906,3.8248546,7.543444,5.412455,6.138515,4.290167,3.1926177,6.271916,4.9797134,4.270224,1
2.2886028,5.348681,8.527957,2.129016,4.048864,5.3228903,2.6065128,1.7860808,3.7639403,7.2314873,5.7637672,5.614871,4.4893317,3.4975595,6.255775,4.934794,4.8229704,2
6.9520583,2.7444477,8.407096,3.7901545,3.0339704,8.024625,1.1121823,3.1008475,5.9364357,5.3724613,6.30859,4.891956,4.3646274,3.5707238,6.421412,5.037295,5.8772306,0
7.2338676,2.4168255,8.310153,3.749322,2.7992158,8.428068,0.49545702,3.2022102,6.136931,5.2758327,6.1491075,4.397945,4.54862,3.5622008,6.597836,4.9291525,6.1021047,1
7.180858,2.5420816,8.3057165,3.8287773,2.9082723,8.256031,0.7092757,3.2642877,6.0094004,5.287087,6.1209803,4.5312653,4.599759,3.657931,6.5781503,4.8666806,6.0027304,2
2.5699468,5.508116,8.582371,2.3551526,3.7198281,5.574137,2.6168165,2.3204122,3.949209,7.4968653,5.314674,6.356183,4.130898,3.0539021,6.3089213,5.0088363,4.1509767,0
2.440132,5.5482793,8.541715,2.2612255,3.8719742,5.466575,2.570529,2.1561923,3.8212583,7.537029,5.4097304,6.13987,4.2889624,3.198872,6.2681866,4.974522,4.26863,1
2.2909455,5.430684,8.531576,2.1571577,4.017315,5.331021,2.6179094,1.8491974,3.7657437,7.3209095,5.667304,5.7140484,4.4518237,3.4256153,6.2595596,4.935585,4.6996994,2
6.965525,2.6954186,8.408228,3.7816577,2.9929411,8.07771,1.0544149,3.1140316,5.9788184,5.357944,6.2862167,4.835867,4.3939805,3.5679748,6.437748,5.024394,5.916499,0
7.1683435,2.43303,8.357059,3.7576625,2.795027,8.37973,0.5446548,3.2186644,6.13312,5.253369,6.17259,4.4477625,4.5395994,3.5668619,6.5514274,4.939691,6.099187,1
7.157387,2.5296726,8.311763,3.8316853,2.8941376,8.251386,0.70986146,3.271698,6.0105863,5.2760153,6.116124,4.531029,4.6065955,3.660672,6.5730147,4.85986,6.0157523,2
2.5626755,5.4995017,8.597726,2.3575695,3.7637746,5.553661,2.6335402,2.2926126,3.9242191,7.487541,5.3466454,6.2894692,4.1746774,3.095911,6.3259096,5.0248466,4.1850057,0
2.4307773,5.57488,8.5953455,2.2352717,3.867964,5.442279,2.6227217,2.150008,3.8192048,7.5562577,5.358034,6.1443295,4.283098,3.1410449,6.317329,4.934398,4.2830215,1
2.2269752,5.449774,8.563507,2.1120613,4.0531845,5.298076,2.6356325,1.8196315,3.7145555,7.336891,5.6819067,5.7064643,4.502718,3.446756,6.2634716,4.9275966,4.7217674,2
6.8728886,2.78185,8.397059,3.8014073,3.032132,7.9635653,1.1802747,3.1603875,5.9093003,5.3519197,6.2474527,4.955552,4.408656,3.6336203,6.4678655,4.985622,5.85197,0
7.1464944,2.5046237,8.3318405,3.7755785,2.8679838,8.310005,0.65160125,3.2044344,6.0668592,5.298506,6.1704483,4.5151978,4.5312023,3.5875695,6.557211,4.935586,6.035978,1
7.1633964,2.6088977,8.322146,3.8315728,2.9663734,8.18876,0.804566,3.2346458,5.9804735,5.318579,6.151775,4.6122637,4.5604563,3.6589837,6.549956,4.8928957,5.9456887,2
2.025812,4.4424744,9.021033,1.8280487,4.2740555,5.2791257,2.811904,1.8473135,3.9286525,6.3420763,6.460034,5.814769,4.987028,3.9308727,6.519118,5.3594537,5.163557,0
2.1372654,3.877267,9.066048,1.7340372,4.2045646,5.474659,2.6966507,1.9004741,4.0681367,5.932768,6.8319983,5.690993,4.811778,3.9827602,6.5525293,5.514607,5.276384,1
