0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,class_numeric
7.5800395,5.6117706,1.7586675,7.635557,4.8760877,7.038935,3.0381136,7.1720376,6.308489,6.1183124,3.799835,4.921255,2.9451597,3.8271234,5.6297812,3.8446436,4.6713686,6.1793976,5.6143084,6.0282164,3.3328476,4.29635,3.4249396,5.096678,0
7.5691223,5.621699,1.6384283,7.6248026,4.7988253,6.985736,2.9779453,7.1556544,6.267277,6.142272,3.9013891,4.9622574,3.0309606,3.8662055,5.749054,3.8527913,4.59241,6.120939,5.53058,6.107162,3.2896833,4.255637,3.430482,5.0981107,1
7.711036,5.654102,1.4423494,7.6460786,4.507587,6.6244903,2.7345552,6.842533,6.316193,6.108464,4.1452875,5.12699,3.1741467,3.9962115,5.9569297,3.7693787,4.1670704,6.219875,5.058217,6.1928844,3.2585897,4.066292,3.7101068,4.930697,2
2.5730276,5.67354,5.1370053,6.6958966,3.388646,6.3646574,4.0567265,7.6087694,5.4921937,6.6678643,4.8639646,4.239816,5.0816817,4.0994987,6.701542,5.00782,4.817169,5.229306,5.1823444,3.2294228,4.368327,5.645425,3.5993152,5.254752,0
2.3269837,5.671793,5.1018763,6.346523,3.2546072,6.2693653,3.7761242,7.915967,5.7595024,6.706551,4.743113,4.373546,5.246093,3.9303539,6.5223975,5.4767203,4.528368,5.484501,5.1893196,3.3695338,4.3843727,5.425694,3.3622344,5.346302,1
2.391633,5.7007675,5.1747475,6.351305,3.2310245,6.2583,3.8374097,7.891675,5.7184677,6.736413,4.7259693,4.377536,5.3067827,4.0421443,6.6039867,5.4239945,4.6562448,5.40836,5.2288237,3.2946937,4.3925033,5.5164056,3.4062428,5.367948,2
7.6173725,5.646917,1.7980922,7.5503516,4.8403378,7.0505486,3.0139186,7.1923203,6.320706,6.0814247,3.848022,4.8951845,2.992716,3.7985587,5.6583905,3.7686455,4.630268,6.206379,5.5495543,5.995271,3.4099991,4.326275,3.4777734,5.0193872,0
7.5649414,5.6411304,1.6505344,7.6060123,4.808037,7.007821,2.9914312,7.1660924,6.270784,6.123685,3.9054716,4.9342,3.0484354,3.8654838,5.757878,3.834195,4.598538,6.1331577,5.5194545,6.093259,3.3163366,4.2756047,3.4335077,5.087352,1
7.814433,5.542493,1.2579426,7.6232586,4.539498,6.628601,2.6595013,6.9339266,6.411269,6.0347395,4.075895,5.214663,3.0506938,3.88464,5.86085,3.7425656,4.209898,6.256583,5.1629415,6.361763,3.179536,3.9948504,3.614932,4.8919525,2
2.5664537,5.700437,5.1758227,6.616694,3.3715792,6.3701625,3.977184,7.658583,5.571342,6.66928,4.835778,4.2759695,5.1182265,4.0778327,6.6802077,5.1053424,4.7773023,5.2518244,5.199866,3.2199166,4.382247,5.6200175,3.5469742,5.2766004,0
2.3222005,5.66513,5.0896297,6.357673,3.2721763,6.2817464,3.7610037,7.905097,5.768926,6.6911287,4.75613,4.3656845,5.2207007,3.9003444,6.5008616,5.478301,4.4993362,5.494654,5.175892,3.3818498,4.3835874,5.404795,3.3527129,5.335012,1
2.3894985,5.6903667,5.1553802,6.4016137,3.2652795,6.275017,3.8572435,7.8653865,5.695697,6.712287,4.757263,4.342628,5.2870855,4.0589075,6.6148376,5.381791,4.6726336,5.393072,5.208502,3.2973561,4.3911123,5.5297766,3.4330344,5.357981,2
7.5673785,5.680385,1.7960778,7.5481544,4.8762393,7.0997143,3.0606694,7.204451,6.3116775,6.042402,3.8543794,4.844925,3.0292993,3.829026,5.7048283,3.7796385,4.6570563,6.193412,5.5343485,5.995119,3.430352,4.361102,3.4689,5.0315847,0
7.604685,5.5888925,1.5734876,7.684548,4.722767,6.8977675,2.8916261,7.0944257,6.2353973,6.1847835,3.9384716,5.0414195,3.0372279,3.9115384,5.7619095,3.894357,4.512941,6.0915313,5.553323,6.1664815,3.2281058,4.186403,3.4328842,5.1279125,1
7.7330527,5.664948,1.4420636,7.6433606,4.4646916,6.601287,2.7073412,6.803164,6.3127956,6.1000867,4.180828,5.1383944,3.200409,4.0021267,5.9714594,3.779522,4.118346,6.222625,4.992525,6.1987495,3.2635896,4.0532703,3.7582417,4.902533,2
2.5333128,5.6737266,5.1678734,6.621439,3.34859,6.342674,4.014418,7.6660347,5.5499773,6.690323,4.837402,4.272014,5.1323376,4.0720496,6.6668735,5.0980616,4.7722197,5.259385,5.195541,3.2342129,4.378937,5.6102395,3.5391564,5.2760143,0
2.2543428,5.652443,5.052976,6.3442354,3.2044868,6.2103868,3.8230329,7.9718513,5.7156267,6.7468786,4.7179456,4.379407,5.2696443,3.9565213,6.5518427,5.4742265,4.5540304,5.511659,5.203099,3.3933005,4.3647757,5.4478827,3.3979723,5.351298,1
2.3609526,5.6761184,5.1745896,6.4042225,3.2706532,6.284689,3.8250706,7.857707,5.713746,6.6974187,4.7674975,4.330586,5.2773986,4.0246964,6.587112,5.3796005,4.6444893,5.4082522,5.186799,3.2994676,4.3902574,5.5064974,3.426656,5.3403196,2
7.5831294,5.6655426,1.8064315,7.569664,4.8855076,7.0944533,3.0661182,7.17404,6.3401904,6.0358987,3.8457727,4.852028,3.0080643,3.8068354,5.700295,3.7870543,4.6700454,6.2192926,5.541206,6.0045357,3.412344,4.3411164,3.462814,5.030633,0
7.6035843,5.6005917,1.5735166,7.6355453,4.7628517,6.9210443,2.932893,7.10723,6.29414,6.133129,3.918809,5.0131044,3.0240142,3.8543563,5.771677,3.8396015,4.5525827,6.1320467,5.482074,6.141578,3.25892,4.215747,3.459692,5.069637,1
7.6903005,5.620883,1.4223691,7.661075,4.5752387,6.678549,2.7712793,6.9067945,6.3280487,6.106061,4.0865602,5.1234612,3.128722,3.9640074,5.9041133,3.7977765,4.2515635,6.206872,5.155408,6.2180724,3.230277,4.072207,3.6416245,4.965648,2
2.5543854,5.6926107,5.16074,6.687462,3.391369,6.375849,4.0434093,7.607481,5.507249,6.6642985,4.862563,4.2479978,5.0746183,4.099641,6.7090144,5.03032,4.8296013,5.2149525,5.1939445,3.203366,4.3733907,5.6554947,3.6016061,5.249743,0
2.3864143,5.6990843,5.149781,6.389687,3.275618,6.2977023,3.799679,7.86275,5.7447286,6.7051477,4.7553687,4.365967,5.2347174,3.966256,6.559641,5.417145,4.580426,5.426241,5.209926,3.317218,4.392438,5.4722404,3.3920705,5.3324237,1
