0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,active_hand
9.626151,5.3306627,5.660923,4.9398584,4.793627,4.1215773,7.141922,9.097482,6.762031,14.798283,6.3028626,1.6579034,5.11579,5.472669,4.7181296,4.9757566,4.7001925,4.793891,4.0777397,5.0546813,4.800498,4.0075293,5.6640286,4.8616,4.9086905,1
0.27246812,15.747489,5.5754504,5.5274615,5.1024847,5.05033,4.776121,4.9556828,4.661845,5.384047,4.6868267,4.52203,4.7444625,4.778905,5.4790335,4.2863493,5.524651,5.1950116,5.0486503,4.8413835,5.077884,4.794208,5.208683,5.0235934,4.885764,0
9.618694,5.325559,5.675435,4.92811,4.778464,4.1365576,7.127731,9.112496,6.7772827,14.783524,6.3175783,1.6724244,5.127684,5.4572105,4.7026396,4.960244,4.7094197,4.778915,4.0625257,5.040227,4.7860017,3.996075,5.6793513,4.8759904,4.8937817,1
0.2715962,15.746388,5.5745683,5.5265026,5.1037197,5.0508084,4.777073,4.954252,4.661218,5.38467,4.68611,4.52314,4.743284,4.7779784,5.4786987,4.285815,5.5260186,5.196081,5.0482225,4.8400326,5.076742,4.79309,5.2093434,5.022633,4.8845553,0
9.61939,5.3217053,5.680149,4.9297423,4.7783732,4.135743,7.129081,9.111709,6.7770147,14.784455,6.316567,1.6769361,5.1263704,5.4567704,4.7011065,4.958908,4.7073965,4.779739,4.0636015,5.0412908,4.7812676,3.9979208,5.6791253,4.880666,4.8948283,1
0.27081203,15.745252,5.572612,5.5245957,5.105376,5.052949,4.779008,4.9537315,4.6608477,5.386781,4.6853924,4.524921,4.741587,4.77598,5.479952,4.2850327,5.526782,5.196919,5.0461416,4.838905,5.0759463,4.7912955,5.2099533,5.0206666,4.882921,0
9.619303,5.3162518,5.687658,4.930609,4.777207,4.135764,7.1294236,9.111739,6.7775536,14.784406,6.316499,1.6841618,5.1259856,5.4553304,4.698477,4.956483,4.705847,4.7797103,4.0640388,5.041316,4.7737346,3.999076,5.679681,4.888135,4.895052,1
0.26102397,15.731906,5.558754,5.511056,5.1191425,5.066948,4.7925773,4.940435,4.6579576,5.4007063,4.6818833,4.538606,4.7281637,4.762407,5.4844155,4.2815356,5.5403333,5.209911,5.0316076,4.8257074,5.062508,4.778235,5.2132998,5.007085,4.8695045,0
9.62065,5.3212085,5.680007,4.9311714,4.7803125,4.1332173,7.130838,9.109148,6.7743945,14.786694,6.3143415,1.6767546,5.124773,5.4588823,4.703243,4.9610496,4.7062597,4.7822533,4.066465,5.043283,4.7813945,3.9992964,5.6764326,4.8805947,4.897338,1
0.27293932,15.748868,5.5768776,5.528986,5.100655,5.049432,4.77461,4.957114,4.662653,5.3829246,4.687802,4.52033,4.746059,4.7803535,5.479211,4.28735,5.523289,5.1938887,5.049374,4.8428526,5.0791345,4.795815,5.2077885,5.025071,4.887341,0
