0,1,2,3,4,5,6,7,8,9,class_numeric
9.673296,6.331141,0.85273635,2.9748063,2.8649487,4.3567157,8.100236,5.8287396,6.8480268,5.87308,0
9.736615,6.1787543,0.8357971,2.9822528,2.8975525,4.4395466,8.1689,5.7322474,6.9865656,6.108469,1
9.233295,5.722046,0.67291236,3.0424712,2.9678237,4.798861,8.448967,5.4006686,6.53012,6.4267163,2
3.6921313,6.0738945,4.3426943,2.786735,3.8785474,3.3932784,8.633601,5.727205,3.5139189,3.5476542,0
3.3710887,5.8922453,4.850404,2.9119236,4.2650595,3.0227754,8.419733,5.352905,3.0867374,3.296525,1
3.4300127,6.1094475,4.713539,2.7377458,4.1274796,2.9855545,8.422173,5.4145575,3.2920632,3.552071,2
9.59262,6.316524,0.89931166,2.9306145,2.9337232,4.464821,8.088464,5.872338,6.767571,5.86118,0
9.680352,6.170299,0.8047869,3.0046647,2.860546,4.4098244,8.183143,5.699033,6.9300613,6.081678,1
9.63667,5.859946,0.4906416,3.1261046,3.0193863,4.8514266,8.352893,5.4360423,6.662591,6.4257646,2
3.716689,6.0535173,4.4255733,2.8001797,3.9348257,3.336255,8.583474,5.6309924,3.435263,3.5369961,0
3.3946521,5.9536605,4.8786964,2.8411248,4.217049,3.040076,8.445005,5.354818,3.116688,3.3419206,1
3.4810193,6.1445627,4.6800294,2.7119203,4.1047564,3.0089438,8.446645,5.4486437,3.2969704,3.5743995,2
9.555086,6.3373055,0.90505695,2.9445868,2.929993,4.4896708,8.092624,5.8777413,6.728318,5.794525,0
9.7419405,6.1629167,0.79979134,2.9634347,2.941846,4.513228,8.167409,5.725885,6.8859687,6.121714,1
9.162864,5.6636615,0.67345065,3.019071,2.973576,4.8275027,8.490758,5.358739,6.4765196,6.4660873,2
3.6946883,6.0781503,4.366276,2.7848732,3.8972576,3.3572872,8.60712,5.695926,3.4917996,3.5567622,0
3.3837302,5.961886,4.90473,2.8456652,4.191671,3.0388978,8.467949,5.3790145,3.097581,3.3552773,1
3.459548,6.1221967,4.6832786,2.745021,4.1113544,3.0035236,8.418422,5.421503,3.3225038,3.584604,2
9.606453,6.3306837,0.9473324,2.8722475,2.985602,4.433952,8.030992,5.935552,6.80577,5.8883915,0
9.672866,6.173638,0.8671146,2.9164784,2.995374,4.550799,8.121463,5.7580996,6.844124,6.1737947,1
9.400686,5.792607,0.65471,3.0544837,2.9594812,4.729715,8.408859,5.431362,6.6480293,6.4088287,2
3.7162185,6.082446,4.318204,2.7476802,3.9104786,3.3289495,8.577121,5.700486,3.538461,3.5983803,0
3.4402213,5.964781,4.8431935,2.8592215,4.196553,3.0735726,8.455417,5.37548,3.140182,3.3580635,1
3.4750514,6.1011643,4.67751,2.7814407,4.1298957,3.007717,8.358417,5.34644,3.345677,3.6211634,2
9.67384,6.3167796,0.8805527,2.9443314,2.906728,4.394546,8.078447,5.8476925,6.8908086,5.938828,0
9.708617,6.133718,0.7940162,3.0131147,2.8957922,4.463306,8.215592,5.6894183,6.950618,6.1339107,1
9.415014,5.785601,0.62807673,3.0632536,2.9705389,4.7566223,8.412408,5.4090266,6.6344337,6.428351,2
3.8397484,6.049012,4.1921954,2.7610166,3.85324,3.41737,8.601031,5.767153,3.6228127,3.6680808,0
3.4955676,6.0567026,4.72115,2.7996984,4.1245203,3.0680091,8.443943,5.4160013,3.2629538,3.489904,1
3.5000648,6.1485724,4.6113987,2.7397454,4.1015363,3.030025,8.360712,5.377402,3.3845718,3.6544492,2
8.678385,5.9930077,0.9506931,3.011293,2.8187718,5.83324,7.9506,5.676708,5.516636,5.926593,0
8.133386,5.9610724,1.2569386,2.9785109,2.455067,6.0940275,7.7259455,5.6536493,5.3269706,5.842639,1
9.045235,5.1989284,0.2728526,3.0205293,3.098322,5.1554484,8.700575,4.987036,6.2213573,6.8368497,2
3.8406274,5.9372406,3.6423683,2.5728137,3.782322,3.459083,8.593004,6.0547714,4.1684113,3.9952369,0
2.342322,5.551281,4.013928,2.2959602,4.0995493,2.669678,8.285744,5.8866024,4.3206935,4.158807,1
1.507945,5.3055696,5.1233582,2.5119865,4.3038054,2.4412196,8.599054,5.8014283,3.8074193,3.585555,2
7.226574,5.7570906,2.0059786,2.9638305,3.1378343,5.1770277,8.391874,5.9590235,4.95906,5.3103704,0
7.9133973,6.064766,1.3391535,2.9203002,2.3893402,6.0194454,7.6300964,5.6713066,5.436782,5.733373,1
9.083678,5.168055,0.20104025,3.0428402,3.1681788,5.1791906,8.751357,4.951539,6.2105126,6.8835187,2
6.6876626,5.3591847,2.7997406,2.911046,3.529798,4.958593,9.138583,6.566921,4.513025,4.541785,0
2.5085921,5.655544,3.9884837,2.3339107,4.1279645,2.628588,8.242998,5.833275,4.2439218,4.1509733,1
1.5133619,5.220922,5.107114,2.4948452,4.2941165,2.558568,8.736201,5.830973,3.9152832,3.5972874,2
7.013903,5.575135,2.3523223,2.9688802,3.1802812,5.222209,8.666836,6.223895,4.7140083,5.0246634,0
7.8963785,6.035725,1.3542486,2.911318,2.377182,6.0309753,7.6210423,5.6559057,5.434114,5.754414,1
9.082044,5.1194234,0.18853675,3.048194,3.171426,5.1559377,8.779169,4.9015784,6.2303796,6.923831,2
3.313611,6.221919,3.8116856,2.574778,3.858978,3.2527523,8.709022,6.189967,4.0324025,3.687232,0
