0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,active_hand
10.512885,6.5224314,5.2957444,5.9662,4.462139,5.385765,7.3009777,1.1175851,6.316723,-4.533271,5.7441726,8.100559,5.6479373,4.491299,6.32743,5.262157,4.441718,4.604541,3.9668915,5.1381164,4.9984584,3.848638,4.9773545,4.4596825,4.7307405,4.786498,4.8555827,4.4864416,1
1.5667297,15.254911,5.3714643,5.292888,5.2874007,4.978909,4.8379226,5.687219,4.721488,5.6905723,5.06979,5.218095,5.26426,4.801724,5.624932,4.905201,4.792889,5.119771,4.720858,5.206908,5.488657,4.6079235,4.9724865,5.148419,4.600651,4.6013403,4.8601584,5.07098,0
10.512989,6.5236983,5.2967696,5.96674,4.4615703,5.381428,7.3012805,1.116494,6.312325,-4.5375695,5.739749,8.104986,5.649392,4.4906487,6.3318806,5.263143,4.440472,4.6058474,3.9624615,5.137354,5.0009184,3.8484693,4.9779186,4.457414,4.726195,4.7863626,4.8569236,4.4880815,1
1.5624768,15.26219,5.3854113,5.28455,5.283296,4.9920816,4.8247895,5.673462,4.735636,5.678506,5.0824966,5.206249,5.2726035,4.8034654,5.611221,4.893145,4.8067913,5.1066465,4.734881,5.1936255,5.4755726,4.6158304,4.983336,5.1365047,4.614152,4.614543,4.8740726,5.060336,0
10.523962,6.514548,5.286367,5.9738317,4.4543896,5.3832383,7.309382,1.1194443,6.313788,-4.5372744,5.7418504,8.102659,5.64616,4.4837327,6.32989,5.2524714,4.450448,4.6128526,3.9640744,5.1284046,5.003331,3.8414073,4.985287,4.4573283,4.7285604,4.776508,4.853836,4.4943204,1
1.5709754,15.251502,5.3820934,5.2961655,5.2818875,4.986966,4.8366547,5.676141,4.7316008,5.6822534,5.078477,5.2194586,5.2610655,4.7972765,5.6140165,4.896857,4.8036656,5.1101236,4.73144,5.2007346,5.487605,4.6086707,4.9803076,5.1499286,4.612374,4.6093507,4.8709345,5.0729966,0
10.531682,6.501253,5.27339,5.9729905,4.455288,5.404181,7.311926,1.1310743,6.3349447,-4.5157566,5.7629085,8.081631,5.6317387,4.48575,6.3087335,5.239513,4.4639764,4.606722,3.9852633,5.1275034,4.9841924,3.8397458,4.9846354,4.4757996,4.749829,4.7701426,4.840202,4.4852905,1
1.5687854,15.253579,5.38008,5.2941527,5.284287,4.984861,4.8363185,5.678195,4.729651,5.6843643,5.076392,5.2180815,5.2630568,4.7995834,5.6160684,4.898969,4.801634,5.11219,4.7294044,5.202803,5.487176,4.6090536,4.978183,5.148517,4.6103096,4.6072364,4.8688946,5.071401,0
10.515977,6.522071,5.2949286,5.9690666,4.45921,5.378684,7.3035827,1.1164095,6.3094096,-4.5408916,5.7370443,8.107563,5.6498594,4.48828,6.334627,5.2612677,4.442026,4.6086607,3.9596038,5.1345954,5.003709,3.846379,4.9803014,4.455318,4.723527,4.7838106,4.8573146,4.491093,1
1.5597904,15.260786,5.3587523,5.287366,5.2960978,4.967935,4.8394117,5.7003837,4.709187,5.7017646,5.05835,5.215507,5.2696686,4.809014,5.6381373,4.916401,4.7800493,5.1320186,4.7081423,5.2158966,5.4898734,4.6070657,4.9614964,5.145616,4.5869894,4.590458,4.847333,5.0673604,0
