0,1,2,3,class_numeric
6.646955,6.593399,6.502311,5.347142,0
6.870931,6.711147,6.33391,5.512003,1
7.3247595,7.3506923,6.5710316,4.925879,2
1.9251758,4.711876,9.909718,6.3504157,0
1.5930463,3.8755631,10.127681,5.9895773,1
1.623159,4.1869926,9.909296,6.088168,2
6.6695776,6.5925946,6.497636,5.3247337,0
6.905165,6.7202277,6.330144,5.522815,1
7.672253,7.2552586,6.3017707,5.056797,2
1.8589889,4.597426,9.9622555,6.2582817,0
1.6180928,3.9353085,10.066536,6.030476,1
1.6353043,4.254851,9.875509,6.1213593,2
6.601909,6.6212544,6.5458894,5.2815294,0
6.929116,6.754882,6.343176,5.4782567,1
7.2978826,7.45345,6.650603,4.7888517,2
1.8525362,4.614682,9.913451,6.3111973,0
1.5505716,3.85341,10.064458,5.9663033,1
1.5625103,4.183625,9.836897,6.116313,2
6.6344924,6.6196165,6.525723,5.359228,0
6.897143,6.723255,6.3242564,5.509426,1
7.329834,7.257148,6.472336,5.0920024,2
1.9166867,4.7206235,9.921098,6.3681645,0
1.6377052,4.0401587,10.012603,6.0448794,1
1.6316453,4.1646686,9.940604,6.046743,2
6.767334,6.6739483,6.464489,5.4470944,0
6.893225,6.688408,6.311246,5.5411844,1
7.4455557,7.276256,6.4039273,5.0676937,2
1.979001,4.787824,9.890032,6.32962,0
1.6963075,4.190831,9.974016,6.098518,1
1.607028,4.2698774,9.833938,6.120128,2
7.280728,7.538932,6.7444754,2.888693,0
6.838852,7.8954678,6.9964933,2.4193547,1
7.72737,8.023256,6.8665543,4.499164,2
2.4857178,5.3984804,9.512803,6.8047814,0
1.8412068,5.2840657,8.821146,7.9776473,1
1.6451769,3.6911762,8.171332,8.264637,2
5.636801,6.958616,7.4482713,3.4709914,0
6.564099,7.8906274,6.8627815,2.3354461,1
7.735377,8.018851,6.905218,4.4738727,2
4.2093434,6.276111,7.653963,4.33398,0
1.8146427,5.3285427,8.905036,7.836736,1
1.6354436,3.7453167,8.175065,8.268739,2
4.9273086,6.569434,7.679731,3.760762,0
6.550026,7.901391,6.8959594,2.3316917,1
7.7195225,8.063191,6.9164796,4.4812274,2
1.9744965,5.204544,10.024372,7.401739,0
0.83755183,4.9991927,9.212801,7.619233,1
1.4124535,3.547362,8.537088,7.790224,2
4.5232573,6.4973726,7.654149,4.0469217,0
6.526834,7.9166217,6.881653,2.2924502,1
7.8439183,7.963381,6.8625174,4.506367,2
2.0550067,5.1144876,9.957516,7.500058,0
0.74653304,5.156526,9.335997,7.52068,1
1.5009906,3.4600961,8.42717,7.8909473,2
4.9547195,6.585004,7.653684,3.7325718,0
6.4954343,7.787137,6.97635,2.447216,1
7.7756085,8.00693,6.851024,4.5138493,2
4.3432894,6.1498404,7.6829486,4.4077663,0
4.3103323,6.220273,7.7416964,4.3257594,1
4.357432,6.132574,7.745974,4.3902826,2
5.488341,6.9019394,7.5571046,3.243335,0
7.084699,7.2130995,7.5093875,3.8302295,1
6.462827,7.81521,6.9824266,3.3284922,2
2.651425,5.673942,9.369929,5.9205556,0
0.9449604,5.462089,9.243453,7.2285924,1
0.47604764,5.4915967,9.823258,7.1178737,2
5.578752,6.9365344,7.509346,3.207188,0
7.212111,7.207307,7.4843435,3.9346712,1
6.3479943,7.794618,6.9819636,3.1012301,2
2.350204,5.4762287,9.590182,6.4160333,0
0.76340276,5.3631477,9.243306,7.3344173,1
0.47898287,5.415775,9.827021,7.190605,2
5.140229,6.6945033,7.624858,3.4734128,0
7.424477,7.1806784,7.4343715,4.0648108,1
6.767771,7.851858,6.9952416,3.740198,2
1.9864489,5.212131,9.937664,7.35849,0
0.76032346,5.3393583,9.328196,7.2156906,1
0.5538907,5.4908595,9.75788,7.1161942,2
5.8052063,7.1010714,7.471048,3.0581565,0
7.2925863,7.1233554,7.5207744,3.8932495,1
6.8196697,7.8181844,6.9657393,3.9248238,2
1.9735328,5.275555,9.95026,7.215149,0
0.796526,5.3861065,9.26504,7.3012733,1
0.52790886,5.4052095,9.879163,7.1798024,2
6.4924316,6.557348,6.715849,5.009545,0
7.2582192,7.1497507,7.4786525,3.9597542,1
6.828909,7.8273044,6.9157796,3.9843006,2
2.5065625,5.6273146,9.457555,6.0919647,0
0.71414155,5.345132,9.282393,7.2666674,1
0.41165328,5.523243,9.843071,7.08967,2
8.491649,6.7697196,6.4002867,3.8062932,0
8.519227,6.840146,6.418206,3.7779963,1
8.148806,7.291341,6.1970587,4.7814918,2
4.637622,6.25878,7.596696,4.0520444,0
1.8999081,5.354613,8.78614,10.745823,1
1.9223744,5.313832,8.824709,11.079286,2
