0,1,2,3,4,5,6,7,8,9,10,class_numeric
9.947384,5.415521,5.2695208,4.7608676,5.8668113,3.1730783,4.1327195,5.4278736,18.324266,4.412104,3.5832868,0
9.945031,5.401914,5.255636,4.757497,5.8514066,3.1851676,4.129843,5.4410415,18.331154,4.404369,3.5708613,0
9.951329,5.434016,5.288243,4.769805,5.890735,3.152693,4.1344423,5.4061766,18.312187,4.423973,3.606207,0
9.953873,5.4435883,5.298214,4.7628756,5.902639,3.146821,4.1409388,5.398137,18.31667,4.423108,3.6120753,0
9.969197,5.4296927,5.2839546,4.7694073,5.8798695,3.1534188,4.162638,5.4144163,18.302038,4.429092,3.6047826,0
9.948162,5.387313,5.2409296,4.7472296,5.8495007,3.187303,4.140393,5.442679,18.34069,4.389721,3.573799,0
9.94397,5.3926373,5.2462234,4.7522793,5.8466034,3.1902304,4.1322527,5.4456286,18.33716,4.3952565,3.5678,0
9.943346,5.394379,5.2479362,4.7558966,5.84369,3.1913557,4.1279073,5.447692,18.334211,4.399857,3.564269,0
9.944669,5.392898,5.2464232,4.754439,5.8446755,3.1904204,4.1316075,5.4467053,18.334814,4.3982534,3.5664678,0
9.942839,5.392734,5.2460327,4.7562814,5.8404446,3.1933737,4.1263857,5.450116,18.335407,4.398972,3.5612395,0
9.943425,5.367128,5.2201276,4.7443337,5.8241615,3.2064395,4.1387134,5.463822,18.345675,4.379108,3.5546188,0
9.941237,5.4007483,5.2541156,4.762525,5.840503,3.192913,4.1185093,5.4500065,18.33063,4.407283,3.557712,0
8.861233,8.056404,4.988752,5.09085,5.936266,3.8575788,-1.2616756,7.7873077,13.2718,8.49162,6.2730045,1
8.85999,8.050097,4.995247,5.096503,5.932067,3.8643785,-1.2565025,7.7882423,13.27282,8.496122,6.2675514,1
8.878304,8.015671,4.9809604,5.092665,5.9391246,3.9015958,-1.2609628,7.806989,13.243669,8.487327,6.2747116,1
8.893569,7.972453,4.9795146,5.0992413,5.9377747,3.9476802,-1.2556623,7.826363,13.218702,8.485472,6.272363,1
8.90376,7.9542775,4.9608417,5.0924363,5.9469395,3.9668932,-1.2619162,7.833393,13.1977625,8.478322,6.28354,1
8.901571,7.9374266,4.990179,5.1119723,5.9301143,3.9849234,-1.2444438,7.8400016,13.204835,8.489468,6.262406,1
8.909253,7.9158063,5.001422,5.1235237,5.9242144,4.007535,-1.2340343,7.852397,13.195076,8.492297,6.251818,1
8.911146,7.976122,4.9583783,5.0806794,5.9553523,3.9446764,-1.2743021,7.8316684,13.19744,8.466609,6.29102,1
8.90208,7.9536986,4.9802537,5.1027184,5.936147,3.9672608,-1.2523724,7.835037,13.20414,8.484181,6.2698407,1
8.921133,7.8960996,4.9874835,5.118218,5.930897,4.0276785,-1.2394811,7.86302,13.175482,8.484154,6.260906,1
8.930086,7.8738585,5.0219226,5.149359,5.914413,4.0512867,-1.2098676,7.8804245,13.168693,8.494574,6.2328153,1
8.928308,7.8397613,5.064882,5.1798506,5.8922763,4.088923,-1.1830946,7.893153,13.180274,8.509017,6.19738,1
-1.2677207,5.2522125,4.732125,6.2007084,6.0880237,3.9293025,6.005909,5.8719797,5.9787564,3.7850802,6.7903085,2
-1.256944,5.277772,4.6880884,6.2114153,6.1025414,3.9073904,6.0476794,5.8814716,6.00041,3.8279355,6.818092,2
-1.2843663,5.2840595,4.698194,6.2290535,6.0605273,3.895007,6.047677,5.849731,6.0102353,3.8263488,6.822901,2
-1.2721175,5.251388,4.7389317,6.1948357,6.080321,3.9289393,6.000908,5.871241,5.971954,3.7794456,6.7887945,2
-1.3060849,5.296077,4.7161574,6.218527,6.0279274,3.8829348,6.046552,5.836855,5.9940176,3.8210087,6.832725,2
-1.3663065,5.3510904,4.716431,6.2229486,5.942002,3.8196027,6.074321,5.7837033,5.98833,3.842587,6.883031,2
-1.3674971,5.3567343,4.704303,6.2158756,5.933022,3.81802,6.0811825,5.785597,5.984186,3.848808,6.8896956,2
