0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,active_hand
9.18174,4.9157443,5.097677,6.0775137,5.063011,6.0217566,8.222066,1.984497,7.677669,15.181754,4.2638106,8.884637,5.6244507,4.4627504,4.192209,4.8512697,5.018789,5.147021,1
-0.0884117,14.85513,4.428301,5.1878777,4.7544703,5.283657,5.4047184,4.5172763,5.5315905,5.0875454,4.070808,5.4757295,5.7164955,4.197721,4.508447,5.8667097,4.9992404,4.681887,0
9.189049,4.9189386,5.093556,6.0628633,5.0777125,6.037732,8.240609,1.9706466,7.668905,15.16248,4.282406,8.900527,5.641836,4.445812,4.1732454,4.867907,5.034746,5.162036,1
-0.104901955,14.838916,4.441546,5.1734653,4.736225,5.2739754,5.419058,4.4989653,5.549663,5.1065063,4.0527153,5.491569,5.7141986,4.1815777,4.489604,5.8849344,5.0180984,4.6782975,0
9.193503,4.91321,5.09305,6.0759163,5.080425,6.0391383,8.234242,1.9660664,7.6769824,15.159773,4.2846336,8.901309,5.644175,4.443722,4.1708546,4.8694844,5.0240793,5.1629634,1
-0.09209645,14.851622,4.431648,5.1843104,4.7509055,5.2804556,5.4084578,4.513709,5.535018,5.091233,4.0673556,5.4794455,5.7152195,4.193885,4.5048537,5.8701553,5.002859,4.681301,0
9.201271,4.926238,5.0921593,6.05787,5.095921,6.047909,8.244328,1.95944,7.659143,15.150668,4.2956095,8.914299,5.650541,4.4369316,4.1600924,4.8798904,5.039039,5.1662,1
-0.106201515,14.837504,4.445214,5.170849,4.7363014,5.270782,5.420562,4.499103,5.5498257,5.105891,4.052584,5.4932065,5.7133226,4.180354,4.4901257,5.884968,5.01755,4.676992,0
9.187443,4.924528,5.097455,6.0658956,5.0593204,6.0245376,8.233192,1.9789656,7.6674905,15.175416,4.2682185,8.883695,5.6308355,4.4572587,4.187279,4.8537183,5.0302362,5.1483192,1
-0.0960966,14.84777,4.434931,5.1808624,4.746019,5.2771554,5.4121814,4.5087905,5.5400753,5.096649,4.0623417,5.4831057,5.7139835,4.190138,4.4995503,5.8752613,5.008154,4.680355,0
9.179458,4.9253063,5.0954185,6.0667577,5.049631,6.0101047,8.224662,1.990751,7.6686635,15.1907015,4.254058,8.8732395,5.615039,4.4728165,4.2016273,4.8399653,5.0273943,5.14256,1
-0.08754956,14.856201,4.4280086,5.188422,4.755825,5.28371,5.4039536,4.5186367,5.5303106,5.0858665,4.07211,5.4749103,5.7164297,4.1986256,4.5099893,5.865386,4.9976635,4.6819735,0
9.172453,4.9239173,5.1028457,6.0608306,5.0263867,6.0002832,8.222164,1.9967607,7.667557,15.197556,4.2433453,8.866319,5.6123295,4.477285,4.211659,4.82816,5.029196,5.1340857,1
-0.080117166,14.863598,4.4214973,5.195275,4.7640376,5.290004,5.39668,4.52686,5.5221505,5.077147,4.080277,5.4676957,5.7183814,4.2059655,4.518516,5.857167,4.989107,4.6834135,0
9.18359,4.921539,5.098055,6.0684624,5.056297,6.0200157,8.228313,1.9831346,7.670743,15.18053,4.263545,8.881651,5.626264,4.461884,4.1920247,4.8492785,5.026666,5.1459694,1
-0.08439163,14.859372,4.4252987,5.1913157,4.7593303,5.2864122,5.40089,4.522154,5.526827,5.0821404,4.0755944,5.471826,5.717348,4.2017756,4.5136356,5.8618784,4.9940057,4.682549,0
9.183751,4.919443,5.0970926,6.071593,5.0578175,6.019972,8.226246,1.9829729,7.673207,15.181143,4.263127,8.882163,5.6260543,4.4620867,4.1925225,4.8493185,5.02392,5.146446,1
-0.08520018,14.858656,4.425818,5.190718,4.7585783,5.286493,5.401231,4.521392,5.527557,5.0829687,4.0748706,5.4726124,5.717415,4.2009964,4.5128584,5.8626113,4.994802,4.68216,0
9.186143,4.9233336,5.0975347,6.068059,5.051732,6.017681,8.228982,1.9820594,7.669581,15.182319,4.2601256,8.8768215,5.6270337,4.4618597,4.1952085,4.845935,5.027112,5.144531,1
-0.07672727,14.867073,4.4195104,5.197313,4.7689857,5.2875586,5.396511,4.531842,5.516737,5.071741,4.0855956,5.4649796,5.7154865,4.208339,4.5239253,5.851737,4.983783,4.685492,0
9.184574,4.919724,5.097035,6.0723667,5.055646,6.0186405,8.225744,1.9828724,7.6733694,15.182678,4.260969,8.87983,5.6259885,4.4624395,4.194639,4.8475266,5.0231614,5.1453404,1
-0.0545967,14.888847,4.3976574,5.2196727,4.790218,5.3080144,5.3728213,4.5531144,5.4959354,5.0503793,4.106471,5.442559,5.7223516,4.2311935,4.5450807,5.8308935,4.96252,4.6903496,0
