0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,active_hand
10.88682,6.855144,5.482398,5.3214664,4.2053246,5.5429087,7.212011,1.6544564,7.407045,-5.1657977,4.810165,8.13937,5.4957504,5.1790085,5.5150566,4.771252,5.7259974,4.1549125,3.9519777,4.8505197,3.9194658,4.837908,4.956218,5.056809,4.7110467,5.8040004,4.794377,4.680116,5.201523,1
0.782444,14.667632,5.2264524,4.875666,4.8148394,5.189469,5.0100007,5.270346,5.450633,5.3414125,5.1854353,4.7595496,5.588057,4.924953,5.447425,4.864886,4.8751407,5.4823265,5.37035,5.0599604,5.3602796,5.3488398,5.693912,5.408366,5.010482,4.884273,4.5868726,4.710002,4.521001,0
10.894391,6.8532596,5.474055,5.3268695,4.205859,5.543118,7.2102027,1.6525943,7.413033,-5.164149,4.8118086,8.130867,5.4959574,5.1765037,5.514118,4.773752,5.7228274,4.1537957,3.960171,4.8474197,3.9276426,4.8300276,4.9484487,5.054684,4.7188277,5.805071,4.7999153,4.6878195,5.198725,1
0.7895654,14.67075,5.2282953,4.8791227,4.8167844,5.185843,5.012935,5.2714906,5.4513907,5.342908,5.183618,4.7619953,5.5843816,4.9281535,5.443659,4.864333,4.8765817,5.486652,5.3709846,5.0567074,5.365504,5.343698,5.6923165,5.410541,5.0135746,4.886085,4.590245,4.711375,4.5238266,0
10.887451,6.8617086,5.4782066,5.324027,4.1974792,5.5459113,7.2181745,1.6569004,7.4095616,-5.1730943,4.8039002,8.134873,5.4860315,5.1756077,5.512644,4.7740784,5.7309337,4.1524773,3.9543316,4.841235,3.922572,4.837167,4.9526057,5.0537567,4.7147293,5.796711,4.796548,4.6812634,5.2068048,1
0.7897164,14.671981,5.227996,4.880238,4.818367,5.1847844,5.0133476,5.2708383,5.4524975,5.3444386,5.181951,4.7620015,5.583348,4.9292493,5.442663,4.8628874,4.878307,5.4875603,5.3721104,5.0559745,5.3662367,5.343054,5.691331,5.4106665,5.0140696,4.8877397,4.5913815,4.713071,4.524914,0
10.885368,6.8625183,5.4813952,5.3214054,4.1949725,5.5468807,7.2191243,1.6589882,7.4067907,-5.1738515,4.802975,8.138005,5.483619,5.175776,5.512547,4.7735195,5.7316575,4.152309,3.9513698,4.839492,3.9198482,4.8391643,4.9557776,5.0541415,4.711568,5.795843,4.793895,4.678913,5.2075214,1
0.7966058,14.676012,5.2294154,4.88437,4.8213706,5.1806536,5.01592,5.271353,5.453657,5.346491,5.179182,4.7640204,5.579154,4.9328637,5.4383907,4.8618717,4.8804,5.4917397,5.373025,5.053295,5.370769,5.338212,5.6891418,5.412311,5.016641,4.890497,4.595449,4.7150497,4.5281396,0
10.891435,6.858422,5.4751897,5.326451,4.199924,5.543922,7.2149186,1.6544923,7.4124312,-5.170044,4.807113,8.1319,5.4881816,5.176286,5.5138946,4.773616,5.727281,4.153689,3.9578924,4.841831,3.925792,4.8330994,4.949693,5.0544624,4.717624,5.7995443,4.7990236,4.685114,5.2032332,1
0.7599818,14.648288,5.217551,4.8561177,4.796514,5.209127,4.991295,5.2674227,5.4399147,5.3248568,5.203609,4.745647,5.607746,4.905642,5.4671264,4.876095,4.858516,5.462139,5.3604903,5.0790343,5.3394213,5.3696957,5.708573,5.396028,4.9916897,4.866119,4.567391,4.6939945,4.502,0
10.891353,6.85413,5.4779534,5.324661,4.2066708,5.5397477,7.2112093,1.6532087,7.410981,-5.164861,4.810938,8.134886,5.497899,5.1803393,5.5177145,4.770131,5.7242947,4.157408,3.9566112,4.851352,3.9238951,4.8332863,4.952165,5.058384,4.715092,5.8046484,4.7974176,4.6846876,5.2000246,1
0.79536664,14.676344,5.2279854,4.88454,4.822547,5.180574,5.01424,5.2701483,5.45495,5.347748,5.17819,4.7624116,5.5791097,4.9332004,5.4383025,4.8612533,4.8811927,5.4916873,5.374185,5.0545897,5.370318,5.3389597,5.690041,5.411036,5.0149612,4.8915153,4.5956984,4.715883,4.528154,0
10.89847,6.8438106,5.4745817,5.32637,4.2189627,5.534272,7.2016287,1.6492542,7.4133906,-5.153517,4.820472,8.131698,5.512092,5.1833816,5.521209,4.7679167,5.714857,4.160821,3.9620662,4.861625,3.928268,4.825731,4.9487066,5.061356,4.71847,5.8152,4.7997212,4.6911674,5.1905093,1
0.7985383,14.671476,5.2300944,4.880463,4.81987,5.1842184,5.0158687,5.273377,5.4610043,5.3511434,5.18012,4.7649536,5.5825953,4.92992,5.4415298,4.8591495,4.881057,5.4901576,5.37947,5.0563884,5.3709307,5.339448,5.696444,5.4111776,5.0158424,4.8899717,4.591423,4.7167797,4.5263224,0
10.893195,6.852335,5.476597,5.325622,4.2088857,5.5386486,7.2094812,1.6521391,7.4121222,-5.163016,4.812654,8.133571,5.5001616,5.1808314,5.518452,4.769843,5.7225213,4.158096,3.9582934,4.8530493,3.9253736,4.831394,4.9508324,5.0588818,4.716408,5.806429,4.79847,4.686467,5.198265,1
0.7979436,14.678982,5.228263,4.887218,4.823924,5.1778994,5.015267,5.269898,5.454284,5.347825,5.1770344,4.762826,5.576424,4.9355974,5.4355984,4.861485,4.8817873,5.494122,5.373452,5.0524745,5.3727155,5.336568,5.6879435,5.4121842,5.0161395,4.892617,4.5983653,4.7163205,4.5302234,0
10.891184,6.849956,5.4819365,5.321863,4.2155085,5.529082,7.2074385,1.6526501,7.408883,-5.1601443,4.814884,8.139304,5.508095,5.1899652,5.5279765,4.761661,5.7211843,4.1673656,3.9547713,4.865103,3.921132,4.833545,4.9558954,5.067979,4.711273,5.809617,4.7946296,4.6840115,5.1966133,1
0.85342246,14.704757,5.2448144,4.9152865,4.83817,5.1485877,5.040547,5.2803264,5.457068,5.356934,5.164419,4.78386,5.5465913,4.96177,5.4051523,4.860121,4.8905697,5.527968,5.37482,5.024728,5.4130993,5.2958865,5.673357,5.4315557,5.0420895,4.9051657,4.6256967,4.724407,4.553915,0
10.89186,6.8553724,5.474627,5.325341,4.2048593,5.546737,7.212281,1.6549232,7.4109244,-5.165924,4.809689,8.131468,5.4958897,5.173829,5.5107994,4.7764874,5.725746,4.1504397,3.9588351,4.8466325,3.9265037,4.8325534,4.948912,5.0519404,4.7183704,5.8033466,4.798808,4.685548,5.201508,1
0.8637887,14.711712,5.2430205,4.922165,4.847061,5.1419406,5.0404882,5.2774444,5.463915,5.3651733,5.156144,4.7830353,5.5399685,4.9680586,5.3984303,4.8545938,4.897915,5.535144,5.3811755,5.024267,5.4202223,5.2892184,5.6715536,5.430272,5.0421176,4.913474,4.6326203,4.7316146,4.558684,0
