0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,active_hand
7.820235,4.443431,5.5127563,4.869623,5.067296,4.4849906,6.418566,1.0274519,7.653176,14.590494,4.595622,2.4631305,5.6457458,5.460317,6.267536,4.102229,5.118699,5.016124,3.9924698,4.970949,5.1120353,5.4839535,1
-0.54128015,14.96273,4.6722302,5.2235723,5.237045,4.775623,4.997891,5.380129,4.861378,4.6546574,4.7131586,5.196663,5.481492,5.1834903,5.497716,4.7580495,5.3284163,4.826996,4.809153,5.155843,5.325799,5.250171,0
7.834175,4.445623,5.5092797,4.861904,5.0575075,4.473678,6.4234185,1.037019,7.66004,14.58292,4.601664,2.4579384,5.6583743,5.467064,6.2748733,4.097661,5.1235304,5.029149,3.9880593,4.9753823,5.1071873,5.4734993,1
-0.5197937,14.964061,4.66554,5.210589,5.2514205,4.804366,5.011202,5.3707786,4.830827,4.6453404,4.743287,5.1974516,5.4739943,5.214025,5.483614,4.756835,5.3305707,4.83888,4.8199506,5.1557965,5.296259,5.2368073,0
7.8239193,4.442329,5.5143023,4.8712573,5.064495,4.4858003,6.4132457,1.0263329,7.648814,14.587398,4.591237,2.4649227,5.6498756,5.456429,6.2658644,4.1038055,5.1134233,5.02015,3.9939017,4.9694386,5.1179314,5.483272,1
-0.53999925,14.971352,4.652015,5.2426805,5.215857,4.7760005,4.976953,5.4017363,4.850787,4.6763024,4.7242,5.176236,5.4805646,5.18833,5.5197787,4.765855,5.3080144,4.8051095,4.787882,5.1355047,5.3224125,5.2714257,0
7.8256555,4.44232,5.5143485,4.8703156,5.062452,4.485279,6.413011,1.0272259,7.648629,14.584992,4.5912027,2.4638107,5.6516547,5.4564714,6.2659807,4.102569,5.1132174,5.0219417,3.9926026,4.9707155,5.1183586,5.481843,1
-0.54642135,14.959733,4.6754045,5.222745,5.2401547,4.771032,5.001076,5.375767,4.864017,4.65038,4.710227,5.20082,5.484082,5.1802673,5.494711,4.7555423,5.3327837,4.830597,4.8132353,5.1598916,5.3298655,5.2473063,0
7.8207397,4.442032,5.5146823,4.873669,5.0689936,4.486904,6.409934,1.0247186,7.6468062,14.592936,4.588494,2.469855,5.646827,5.454096,6.265153,4.109286,5.110072,5.016983,3.9995575,4.9638214,5.1208725,5.4858227,1
-0.5419919,14.967121,4.664236,5.227477,5.229231,4.7774715,4.9899898,5.389689,4.8565526,4.6642323,4.718122,5.1878805,5.4785523,5.186535,5.5061784,4.761867,5.319684,4.8179092,4.800207,5.1471524,5.32334,5.2581863,0
7.819763,4.4407287,5.5163426,4.8776207,5.0724325,4.4888687,6.4064155,1.0212353,7.6435065,14.597125,4.584978,2.4742553,5.64629,5.4506135,6.262896,4.113777,5.106528,5.016269,4.0040913,4.9592967,5.124387,5.489028,1
-0.54478556,14.9659195,4.6656404,5.2287474,5.227056,4.772956,4.9883814,5.389914,4.8610096,4.664477,4.7136226,5.1890492,5.4801064,5.1819353,5.5083847,4.7612967,5.3206415,4.8162756,4.799417,5.148386,5.327794,5.2598686,0
7.8166685,4.4388943,5.5189962,4.8865514,5.0788517,4.4941506,6.395109,1.0139263,7.634103,14.604436,4.574498,2.4851227,5.6440444,5.4408913,6.2587924,4.124982,5.0952,5.013683,4.0153866,4.9479957,5.1355314,5.4957056,1
-0.539171,14.968681,4.659744,5.233915,5.2185087,4.773491,4.9800377,5.3977265,4.860492,4.672267,4.7145762,5.1815853,5.4792194,5.181763,5.517247,4.764033,5.313158,4.8080854,4.7915063,5.1410108,5.3272367,5.268292,0
7.817979,4.4407363,5.5164194,4.8795395,5.074414,4.4902945,6.4053955,1.0194023,7.6424255,14.5990925,4.583706,2.4759283,5.6445665,5.44932,6.262405,4.1154804,5.105495,5.014515,4.0058203,4.9575734,5.1252513,5.4910913,1
-0.54445785,14.96607,4.6643577,5.2303486,5.224975,4.7726297,4.986331,5.3918233,4.861013,4.6663675,4.7138076,5.1875734,5.480648,5.1818786,5.510677,4.7615957,5.3191276,4.814225,4.7975445,5.1469784,5.3278785,5.261976,0
7.8180404,4.43939,5.518287,4.8836875,5.0762024,4.492582,6.3981977,1.0161107,7.6365995,14.601171,4.5774207,2.4813921,5.6451735,5.443625,6.2599792,4.121038,5.0982995,5.014924,4.0113587,4.951991,5.132623,5.4934826,1
-0.51890403,14.97343,4.656408,5.2306905,5.2255235,4.792201,4.9848723,5.3988967,4.8468356,4.673328,4.729933,5.176232,5.473977,5.1993666,5.5101085,4.7666593,5.3082385,4.8133154,4.7925353,5.1357565,5.3091226,5.262894,0
7.8105,4.4380674,5.520106,4.892444,5.0869994,4.4979496,6.3922396,1.0080318,7.630963,14.612839,4.5709305,2.4912677,5.6382213,5.4370694,6.25643,4.131231,5.0923,5.00766,4.021722,4.941716,5.1379943,5.5028033,1
-0.51967514,14.968754,4.6604657,5.230215,5.2257338,4.7873883,4.9862075,5.3945384,4.852976,4.6690063,4.7224064,5.18326,5.4783883,5.193343,5.5099955,4.763142,5.3150873,4.8142285,4.79589,5.142696,5.314324,5.261923,0
7.8126597,4.438794,5.519125,4.8889174,5.0828333,4.496036,6.3960605,1.0110973,7.634221,14.607935,4.5745764,2.4868994,5.6401024,5.44059,6.2579246,4.1266174,5.0961375,5.009708,4.017019,4.9463863,5.134287,5.499494,1
-0.59763366,14.963225,4.6853757,5.234269,5.207187,4.714555,4.9739504,5.390712,4.91328,4.6658,4.6595902,5.201746,5.4817095,5.1231747,5.5248528,4.764582,5.331065,4.8023744,4.790625,5.161644,5.386473,5.272942,0
-0.5309697,14.978285,4.6568108,5.2309866,5.2217503,4.7822914,4.981199,5.402318,4.855455,4.676887,4.7199264,5.174248,5.4695487,5.1874113,5.5127144,4.7707233,5.3060126,4.809538,4.78845,5.1335697,5.3204484,5.2663765,0
7.821675,4.4355335,5.523313,4.8938894,5.0755324,4.4977098,6.3836317,1.0074809,7.6250854,14.600393,4.565089,2.492826,5.650166,5.4324694,6.2531366,4.1316495,5.083759,5.019608,4.021567,4.9416056,5.1481953,5.4986396,1
-0.47468743,14.971204,4.65199,5.2290196,5.2298317,4.822068,4.988358,5.396769,4.8309584,4.671093,4.7456565,5.1773386,5.4764104,5.2236023,5.5067277,4.763943,5.309922,4.816047,4.7960196,5.136642,5.2810655,5.2599344,0
0.21936671,5.3817706,13.643603,5.117633,5.4092975,4.5750318,5.0931926,5.2146635,4.995933,5.1547275,5.3899083,4.141086,5.1027102,5.454206,5.3443995,4.8250027,4.891651,4.340984,4.913713,4.4293885,5.0881085,4.9422684,1
-0.46907055,14.972621,4.650958,5.228382,5.2312,4.826652,4.98932,5.3973923,4.8279877,4.6716733,4.7488146,5.175612,5.4750614,5.227419,5.505388,4.7645583,5.3083196,4.8170605,4.796045,5.1348977,5.2768507,5.2589874,0
0.21459241,5.3823414,13.6454935,5.1103168,5.414283,4.5801167,5.09556,5.21947,4.9972186,5.162225,5.3860927,4.1445303,5.1113205,5.4561977,5.346604,4.8270335,4.896193,4.342856,4.9162345,4.4351954,5.0907745,4.9463983,1
-0.47280195,14.966622,4.6569204,5.2289057,5.2330546,4.8212557,4.9916954,5.391111,4.8339453,4.6654243,4.7429357,5.1814656,5.480712,5.221379,5.5044727,4.760958,5.314424,4.8196135,4.8013773,5.140738,5.2826695,5.25721,0
0.20919703,5.383511,13.646733,5.102043,5.419991,4.5859637,5.098295,5.2244744,4.999093,5.1707067,5.382889,4.1474214,5.1211133,5.457632,5.348823,4.828529,4.900094,4.344234,4.91824,4.4408193,5.093013,4.9498944,1
-0.4819111,14.963672,4.6601415,5.2294583,5.233147,4.814567,4.9925227,5.3887167,4.8383336,4.6630235,4.738749,5.1855254,5.4839706,5.2167325,5.5043116,4.7586,5.318304,4.8207984,4.8029885,5.1448946,5.2884054,5.256279,0
0.1892066,5.389009,13.65133,5.071047,5.4415145,4.607816,5.109946,5.242834,5.006594,5.2024827,5.3707232,4.158267,5.1578383,5.462887,5.357369,4.833957,4.915164,4.349139,4.925316,4.461803,5.100725,4.963282,1
-0.50545704,14.971586,4.6557555,5.227849,5.2294803,4.802852,4.9888434,5.3954587,4.841375,4.6698475,4.7342978,5.180289,5.475318,5.2080216,5.506212,4.7640276,5.31235,4.816601,4.796502,5.1395555,5.299206,5.2592454,0
0.19098577,5.385295,13.654485,5.072517,5.438879,4.605311,5.1060014,5.2428594,5.0035715,5.200937,5.367487,4.1613765,5.1560264,5.46587,5.35697,4.8368945,4.9182553,4.3519635,4.9281316,4.463914,5.1030116,4.9664636,1
-0.47480437,14.971904,4.6521664,5.2287836,5.2293496,4.822197,4.9881372,5.397262,4.831254,4.671551,4.7453594,5.1773906,5.475843,5.223584,5.506845,4.764101,5.309828,4.815834,4.7955084,5.136679,5.281013,5.260008,0
0.18565674,5.389142,13.652941,5.06777,5.444863,4.6113076,5.111398,5.246189,5.0075307,5.2058215,5.368595,4.1606846,5.161248,5.4646707,5.359804,4.835787,4.917249,4.3507986,4.9281487,4.46422,5.1041646,4.9654007,1
-0.50164163,14.964025,4.6592846,5.231473,5.2302356,4.7985077,4.990006,5.391077,4.845773,4.665388,4.7298837,5.183964,5.484259,5.203138,5.507196,4.7586412,5.31651,4.8186016,4.8004026,5.1434107,5.3035626,5.258758,0
0.18675847,5.3824778,13.660722,5.0627437,5.442247,4.6087747,5.104949,5.249357,5.0018616,5.2108717,5.357838,4.16986,5.167631,5.4718003,5.3589673,4.8427577,4.9293275,4.357516,4.9334364,4.475332,5.107086,4.976684,1
-0.5154417,14.941551,4.6892476,5.232182,5.243831,4.7647967,5.0082064,5.3669405,4.8854537,4.64145,4.689927,5.212531,5.5052853,5.165523,5.4959235,4.738125,5.344188,4.8372083,4.8218946,5.172003,5.3384676,5.2421365,0
0.18588349,5.3880496,13.654206,5.0651784,5.444616,4.6110435,5.1100664,5.246929,5.0064635,5.20846,5.366277,4.1622887,5.164704,5.4656644,5.358583,4.836733,4.9201827,4.351764,4.9280996,4.467687,5.1031713,4.967973,1
-0.55114037,14.952056,4.681699,5.2314777,5.229461,4.7515273,4.993308,5.3776903,4.8855515,4.6522927,4.689376,5.2043014,5.494339,5.1590486,5.507352,4.750856,5.3354874,4.8223233,4.8092766,5.163873,5.349486,5.255786,0
0.19239329,5.384133,13.655225,5.074329,5.436976,4.6033688,5.104494,5.2420387,5.0024104,5.1990423,5.3670635,4.161738,5.153698,5.4664016,5.3564887,4.8373847,4.9186344,4.3524375,4.92835,4.4636035,5.1029315,4.9668627,1
-0.53727615,14.960727,4.670995,5.22969,5.2298245,4.770287,4.9918127,5.3850183,4.867288,4.6595507,4.707584,5.194015,5.4856615,5.177424,5.5064406,4.7566376,5.325624,4.820254,4.804013,5.153416,5.3310246,5.256843,0
0.19067205,5.381251,13.659769,5.06955,5.437957,4.6044583,5.102445,5.2456565,5.000431,5.20385,5.3606014,4.1675005,5.1592174,5.470697,5.3572598,4.8416214,4.9258056,4.3564634,4.9321933,4.4706826,5.1058345,4.9736195,1
-0.56082416,14.955126,4.6783633,5.2272906,5.227573,4.7576833,4.9918575,5.378366,4.87551,4.653081,4.69913,5.2024755,5.4896317,5.166964,5.507775,4.75366,5.334066,4.8188396,4.8080025,5.161838,5.3429627,5.2572126,0
0.19209813,5.3760796,13.665202,5.0681114,5.4352775,4.601873,5.0972805,5.2472353,4.9961405,5.205222,5.353684,4.173613,5.160827,5.4757347,5.3567123,4.846547,4.933269,4.361192,4.93623,4.477036,5.108406,4.9807525,1
-0.5424815,14.960761,4.6703234,5.2297487,5.2292137,4.768827,4.9912143,5.385586,4.8666778,4.6601286,4.7080336,5.193938,5.4856315,5.177167,5.506969,4.7568145,5.3254876,4.8194304,4.803448,5.153335,5.332015,5.257445,0
0.19746478,5.3691287,13.670396,5.072737,5.4281373,4.594822,5.089298,5.2454,4.989891,5.2003913,5.3484535,4.178398,5.1552553,5.480466,5.355117,4.851124,4.9383893,4.365605,4.9400463,4.479626,5.1108155,4.985942,1
-0.44039792,14.984352,4.639427,5.226419,5.232724,4.85083,4.9887195,5.4072385,4.810525,4.681311,4.766895,5.1616244,5.464091,5.248494,5.503393,4.7709007,5.294445,4.816211,4.789671,5.1208153,5.254101,5.259104,0
0.70752025,5.2670264,4.102363,14.606736,5.581683,4.810276,5.3182178,5.8658934,5.269813,5.836822,4.987845,5.3940287,5.455532,5.2761874,4.8242884,4.473086,5.0289183,4.815171,4.574528,5.7908235,4.5445123,4.921371,1
-0.4507149,14.980332,4.641251,5.2278304,5.229705,4.845561,4.986625,5.4053674,4.813539,4.67949,4.7638283,5.1664486,5.46822,5.2456384,5.506249,4.769062,5.2991076,4.8140154,4.789977,5.125678,5.258008,5.261139,0
0.70752263,5.2561283,4.1186395,14.599008,5.5920577,4.7971544,5.31161,5.8626347,5.283237,5.8317323,4.970317,5.3850017,5.4434943,5.258253,4.827269,4.456919,5.041761,4.7978,4.588634,5.7832046,4.5345955,4.9093103,1
-0.45492822,14.978946,4.6460423,5.227071,5.2319713,4.8372383,4.9892697,5.40209,4.8210254,4.6762214,4.755991,5.1689816,5.4691505,5.2359433,5.5040827,4.7675977,5.3016515,4.8170056,4.793035,5.1281943,5.2673807,5.2586727,0
0.70943415,5.2767563,4.105758,14.599603,5.5713353,4.8221045,5.3214574,5.8708863,5.2707253,5.8460236,4.9840183,5.3928757,5.461962,5.2720485,4.820222,4.4895945,5.0157332,4.8113384,4.579702,5.800156,4.5450253,4.923116,1
-0.45002308,14.980956,4.6431627,5.226796,5.2333093,4.8443127,4.9899144,5.403919,4.8152356,4.6780076,4.7621264,5.165931,5.467545,5.2438064,5.502929,4.7684655,5.2987366,4.8176336,4.792229,5.12515,5.2599063,5.2580376,0
0.70692116,5.2608547,4.11467,14.600275,5.5877795,4.8028207,5.3152227,5.865355,5.278881,5.8347383,4.974258,5.3877487,5.448933,5.2621408,4.825332,4.465021,5.0359583,4.801772,4.5856147,5.786925,4.539452,4.914979,1
-0.4446942,14.982887,4.6372457,5.227647,5.2298865,4.8522053,4.986186,5.408235,4.8083763,4.682334,4.769133,5.1629605,5.4658217,5.2518134,5.5060577,4.7705226,5.295618,4.8133173,4.787979,5.122157,5.2515607,5.2615485,0
0.7082305,5.270042,4.1148014,14.596277,5.580284,4.8103294,5.3182573,5.868967,5.27824,5.8425,4.9741135,5.387449,5.454652,5.2618585,4.82132,4.4683366,5.0302377,4.801529,4.587373,5.7956195,4.5398993,4.916803,1
-0.4916094,14.984577,4.6416464,5.2291965,5.216013,4.8109145,4.975291,5.4098334,4.8316407,4.6840553,4.743818,5.168567,5.4635777,5.2210007,5.5171523,4.771495,5.2976937,4.8031573,4.782798,5.1280866,5.287559,5.269694,0
0.69484043,5.2233605,4.091311,14.63831,5.6310177,4.7562966,5.3030143,5.8427744,5.2698183,5.7965183,5.0007925,5.3962207,5.426199,5.290605,4.843152,4.399705,5.089632,4.828217,4.553638,5.7490573,4.5422177,4.9116817,1
-0.46755204,14.976443,4.6486225,5.227769,5.231046,4.8282304,4.988989,5.4003587,4.826578,4.674538,4.7501693,5.172344,5.4716196,5.2289605,5.505024,4.7661114,5.304707,4.8167706,4.7939177,5.1316147,5.275381,5.2589655,0
0.692657,5.2244377,4.0815763,14.645508,5.6307354,4.7580748,5.3049116,5.841694,5.263182,5.795049,5.011534,5.4008794,5.429483,5.301802,4.8439837,4.402125,5.088411,4.838878,4.543994,5.7484818,4.5475426,4.917448,1
-0.45874545,14.980401,4.645179,5.226706,5.232566,4.836509,4.9895825,5.4030905,4.8202033,4.6772146,4.756759,5.167605,5.4678283,5.2363076,5.5034223,4.7684383,5.3001437,4.817358,4.7924547,5.1268516,5.2675357,5.2583127,0
0.6896781,5.2137413,4.0918026,14.641005,5.641217,4.746372,5.301627,5.839444,5.2719517,5.78947,5.0015836,5.3949785,5.4215436,5.29204,4.8465824,4.3900027,5.0998726,4.828939,4.5533023,5.7399726,4.544675,4.9122305,1
0.69082767,5.225295,4.101136,14.629454,5.630524,4.7585993,5.3090997,5.8490596,5.2744193,5.801577,4.991802,5.39243,5.4303837,5.2820334,4.838466,4.4068465,5.0865645,4.8191977,4.5631876,5.751963,4.5482264,4.9169273,1
-0.46901068,14.975831,4.648207,5.228268,5.2293863,4.828025,4.9875746,5.4006996,4.8259335,4.6748962,4.7508307,5.1731186,5.4724,5.2297015,5.5065346,4.766148,5.305393,4.8152165,4.7931304,5.132413,5.2750278,5.2603245,0
-0.4751904,14.975396,4.6501417,5.227922,5.2306476,4.82333,4.9889054,5.3994517,4.829415,4.67366,4.747185,5.174002,5.47256,5.224931,5.5053167,4.765686,5.306334,4.8167024,4.7943187,5.1332836,5.2799816,5.259107,0
0.69151133,5.2206936,4.0800886,14.647969,5.634396,4.7537947,5.304232,5.8397617,5.2626553,5.7919383,5.013389,5.40155,5.427858,5.3038917,4.844989,4.3958645,5.09335,4.8407474,4.5417123,5.7446895,4.5482664,4.9172187,1
-0.4124958,14.99936,4.634722,5.2192907,5.2452774,4.870801,4.9978976,5.4115205,4.796475,4.6852884,4.781309,5.1465664,5.4487696,5.263983,5.4904194,4.7776833,5.279805,4.826479,4.7907434,5.1056285,5.236604,5.249571,0
0.69091755,5.2205853,4.0738554,14.654003,5.6364636,4.7522993,5.3035607,5.838065,5.2595673,5.789485,5.0204935,5.403561,5.427053,5.311341,4.8463836,4.392481,5.0958805,4.8476925,4.535132,5.743971,4.5483527,4.9179006,1
