0,1,2,3,4,5,6,7,8,9,10,11,active_hand
2.3335395,-0.043405883,4.8581395,7.4169183,2.8801606,4.874625,-1.4336662,7.50278,0.15548469,8.368807,5.0160956,2.0643,1
4.0199337,7.5803776,3.8822885,8.395611,2.9200215,5.517238,0.68909997,10.978988,8.2706585,3.8761208,2.2176101,1.5599191,0
2.3273518,-0.035950072,4.869183,7.4088573,2.8754172,4.882506,-1.4401993,7.4933863,0.14730637,8.378331,5.012169,2.0683608,1
4.012862,7.5727,3.8882926,8.399183,2.9097629,5.522952,0.6962518,10.989171,8.275236,3.8716853,2.2241292,1.553782,0
2.3325858,-0.04306575,4.8723044,7.417348,2.8706517,4.89051,-1.4463373,7.4877334,0.13912652,8.372391,5.0039787,2.068411,1
4.022708,7.5830092,3.884785,8.402517,2.919952,5.5121017,0.68549156,10.978819,8.27334,3.878679,2.2133036,1.5645705,0
2.3561902,-0.07029534,4.8452144,7.4459443,2.8750384,4.877366,-1.4385594,7.5103436,0.15256591,8.340488,4.9990697,2.0566938,1
4.0103455,7.570147,3.888039,8.397915,2.9046113,5.5264606,0.70019877,10.993968,8.2752495,3.8694167,2.2278826,1.5502336,0
2.333404,-0.04045433,4.8539124,7.4134536,2.8846896,4.8686447,-1.4285744,7.508809,0.16143171,8.370994,5.019695,2.0606499,1
4.011656,7.5714617,3.88884,8.39913,2.9079196,5.5243435,0.697737,10.991005,8.275666,3.8707476,2.2255895,1.5523818,0
2.3331456,-0.04667456,4.866483,7.4206395,2.871958,4.885239,-1.4435512,7.4929013,0.14451212,8.365261,5.006952,2.0703464,1
4.010291,7.5698147,3.891771,8.4015045,2.91113,5.5227027,0.69591045,10.989371,8.277612,3.8705978,2.2239366,1.5537558,0
2.3079042,-0.065492064,4.901533,7.4374423,2.8408666,4.9169044,-1.4746469,7.4596043,0.1128751,8.350898,4.9775524,2.1033459,1
3.9987433,7.55829,3.8871403,8.389856,2.8825853,5.543032,0.718261,11.013968,8.273939,3.8594444,2.2450864,1.5337188,0
2.3275921,-0.045869514,4.8742247,7.420948,2.8669753,4.8915515,-1.44886,7.485884,0.13813928,8.36761,5.002658,2.0765088,1
4.00436,7.563974,3.8886216,8.394813,2.8947597,5.53418,0.70845485,11.003185,8.2753315,3.8645372,2.2358396,1.542535,0
2.3543496,-0.07916288,4.8723893,7.4552774,2.8732634,4.9032164,-1.4489036,7.4825125,0.12597549,8.334557,4.988578,2.0626402,1
3.997558,7.557216,3.885808,8.38784,2.8773742,5.5465837,0.72222555,11.018321,8.273264,3.857985,2.2488518,1.5303167,0
2.3003297,-0.02757654,4.8980756,7.407048,2.846516,4.90925,-1.4683518,7.465619,0.12052365,8.394214,4.984997,2.1003485,1
3.9873512,7.5472355,3.8783834,8.374727,2.8515816,5.5669656,0.7441177,11.041773,8.268674,3.8473482,2.270087,1.5102315,0
2.3136928,-0.030459668,4.8798676,7.4062676,2.8644345,4.888813,-1.4494948,7.4849677,0.14104222,8.385564,5.004551,2.0839343,1
3.9822166,7.541691,3.8825612,8.375175,2.8498697,5.569554,0.74664956,11.044284,8.270603,3.8442628,2.2725387,1.5074348,0
4.007448,7.567071,3.8898933,8.397933,2.9007006,5.5295253,0.70352286,10.997886,8.276297,3.8674254,2.2310483,1.5471412,0
2.2937198,-0.009195348,4.8949447,7.384262,2.8494732,4.8883004,-1.463406,7.47368,0.14225529,8.407975,4.992698,2.1010132,1
3.9629288,7.5230446,3.843824,8.335228,2.7912407,5.6183186,0.79842657,11.098449,8.249066,3.8231697,2.3234444,1.4596395,0
1.6344833,10.653744,5.088802,5.1680627,7.123525,3.177731,5.8434167,4.062296,-2.8994403,-1.277168,5.4262934,-2.0640988,1
3.9558587,7.515075,3.8417068,8.332763,2.788194,5.620553,0.80086625,11.101185,8.244708,3.8199248,2.3257163,1.4572488,0
1.6240467,10.664737,5.0899773,5.179109,7.123348,3.1730394,5.843028,4.0628705,-2.9105678,-1.2759036,5.4259186,-2.0530672,1
3.965972,7.5254455,3.855408,8.345185,2.7992415,5.609828,0.7898484,11.089795,8.254812,3.8284144,2.314738,1.4680816,0
1.6196977,10.669296,5.0919256,5.1836653,7.123696,3.1701653,5.841389,4.064353,-2.915194,-1.2739329,5.4253955,-2.0485227,1
3.9661472,7.519395,3.8915906,8.382462,2.8468964,5.5667267,0.7456518,11.044913,8.272833,3.8523455,2.2710083,1.5095062,0
1.5913827,10.699038,5.0951686,5.2136016,7.1214023,3.1554358,5.841712,4.064209,-2.9453402,-1.2704031,5.4216976,-2.0186353,1
3.9946826,7.5547323,3.8799083,8.381867,2.871392,5.5535774,0.7283996,11.024175,8.271352,3.8539464,2.2560554,1.5234772,0
1.5991768,10.690838,5.101529,5.205302,7.122525,3.1572866,5.8321524,4.072314,-2.937047,-1.2642257,5.4192595,-2.0269465,1
3.9637682,7.5241604,3.8532262,8.343077,2.795307,5.6126285,0.7925244,11.093102,8.2563,3.823809,2.3179142,1.465187,0
1.5681112,10.723416,5.097754,5.2381034,7.1178255,3.143519,5.843898,4.061528,-2.9700422,-1.2673916,5.41701,-1.9941577,1
3.978497,7.5374727,3.8777328,8.370606,2.8436286,5.57374,0.7511402,11.049374,8.267645,3.8424532,2.2770576,1.5032641,0
1.5781233,10.712253,5.0976605,5.22663,7.1252384,3.141463,5.8349295,4.071623,-2.9585896,-1.2677631,5.424066,-2.0056968,1
3.9785743,7.5376353,3.8817368,8.37358,2.8506184,5.5691624,0.74572545,11.043334,8.2699795,3.842122,2.272048,1.5076497,0
1.591564,10.698529,5.097292,5.212948,7.1245155,3.1512568,5.836306,4.0695734,-2.9447813,-1.2683485,5.4234934,-2.0193388,1
3.9818738,7.5407853,3.8815641,8.375633,2.8524077,5.566507,0.7434378,11.041268,8.26993,3.8458521,2.2695172,1.5103655,0
1.5899267,10.700384,5.0967155,5.2148466,7.1223536,3.1524513,5.8391323,4.0665655,-2.94668,-1.2688686,5.4214745,-2.017437,1
3.9937842,7.5530605,3.885992,8.386145,2.8757715,5.5487266,0.72409886,11.020285,8.272965,3.8556974,2.2508833,1.5280337,0
1.572161,10.7196,5.0945945,5.234339,7.1138954,3.1483219,5.8488684,4.055911,-2.9663026,-1.2706034,5.4134007,-1.9979328,1
4.007868,7.5674806,3.8899417,8.398162,2.902107,5.528529,0.7023633,10.996549,8.276233,3.8678508,2.2299562,1.5481291,0
1.6064909,10.684229,5.0710235,5.198726,7.0983024,3.17275,5.8660274,4.040003,-2.930651,-1.2945282,5.3970647,-2.0335798,1
4.000681,7.560148,3.8884506,8.392672,2.8895512,5.53802,0.71258205,11.007861,8.274932,3.8615482,2.2397861,1.5385737,0
1.5730501,10.717141,5.0990314,5.2314057,7.1257887,3.136359,5.8330593,4.073687,-2.9634407,-1.2662388,5.4240713,-2.0009596,1
3.9715092,7.5320945,3.8609633,8.351766,2.8056085,5.600739,0.77989405,11.080288,8.2599125,3.830065,2.3053396,1.4772081,0
0.4831519,9.611459,-2.1313915,8.048276,8.591727,6.831996,6.58158,9.1414795,1.8415976,3.6614788,-0.70249003,-1.0969481,1
3.967365,7.52867,3.8621602,8.354497,2.8132863,5.601519,0.7771072,11.0754595,8.264908,3.8261535,2.3059297,1.4759275,0
0.48086768,9.610246,-2.1321828,8.047511,8.589186,6.833774,6.5802054,9.144065,1.8407228,3.6641095,-0.7034128,-1.0995747,1
3.9687512,7.5297823,3.8608558,8.352117,2.8059492,5.6020613,0.7802945,11.0802965,8.26154,3.827906,2.3064644,1.475681,0
0.48090208,9.610994,-2.130765,8.046252,8.588064,6.833391,6.579569,9.1451,1.8422419,3.6636763,-0.7046964,-1.100852,1
3.9723232,7.5332713,3.8622305,8.353664,2.8104625,5.5979958,0.7765164,11.076551,8.261389,3.8306675,2.3023229,1.4799031,0
0.4794498,9.6074095,-2.1290443,8.039007,8.60034,6.8269444,6.5891685,9.133348,1.8438365,3.6630232,-0.71126634,-1.0881306,1
3.9725647,7.5335283,3.8633618,8.355543,2.8154263,5.5957785,0.7735986,11.073109,8.263402,3.8310013,2.3002286,1.4818335,0
0.49122834,9.615748,-2.129716,8.054903,8.598928,6.8266973,6.5829287,9.13395,1.8439914,3.652785,-0.6959688,-1.0895826,1
3.9698267,7.5308895,3.8628361,8.355002,2.8143106,5.597224,0.7749403,11.074467,8.263713,3.8293,2.3016415,1.480231,0
0.52873856,9.629701,-2.1045418,8.067866,8.658424,6.7831907,6.616982,9.07313,1.8708665,3.6064153,-0.68108726,-1.028439,1
3.9693565,7.5300603,3.861328,8.351538,2.8063724,5.601199,0.7800936,11.0805435,8.260832,3.828644,2.3057806,1.4766008,0
0.5437509,9.635912,-2.0976725,8.074568,8.681466,6.766565,6.627781,9.049611,1.878881,3.5882466,-0.6738418,-1.004794,1
3.967393,7.5284543,3.8588011,8.347614,2.7966573,5.6078014,0.7871128,11.088228,8.259504,3.8253253,2.312636,1.4702339,0
0.5488892,9.637734,-2.0945103,8.076066,8.690395,6.7600455,6.6327796,9.040496,1.8823882,3.5817282,-0.6721325,-0.9956623,1
0.55136216,9.641115,-2.0948942,8.082646,8.682313,6.7644615,6.627337,9.048297,1.8819925,3.5810964,-0.66588765,-1.0039982,1
3.9461877,7.51427,3.8519738,8.350906,2.808343,5.603231,0.77956957,11.079322,8.278265,3.8089235,2.308151,1.4711113,0
3.9749994,7.536182,3.86632,8.360633,2.8247647,5.5882688,0.76540166,11.064493,8.265781,3.8338733,2.292239,1.489099,0
0.54319793,9.629687,-2.0918975,8.059951,8.707258,6.7490244,6.647562,9.023661,1.8850023,3.5827398,-0.68797636,-0.9788319,1
3.972881,7.534201,3.8596497,8.349604,2.7974277,5.603487,0.7835053,11.084714,8.258369,3.8293788,2.3079321,1.4749604,0
0.552637,9.642618,-2.0962553,8.084975,8.681196,6.7647147,6.6257906,9.049414,1.8809097,3.580385,-0.6636668,-1.0051669,1
0.5515063,9.640431,-2.094993,8.080707,8.687341,6.7612605,6.630364,9.043424,1.8820958,3.5800815,-0.6677262,-0.9988819,1
3.97468,7.5357876,3.8604817,8.349667,2.7929227,5.604691,0.7851304,11.086598,8.257055,3.8304002,2.3088918,1.4741614,0
5.0774765,3.5026205,0.75262994,3.924034,0.36283118,3.9071755,6.0672207,6.0732126,4.112109,5.5499616,1.1365533,0.2339863,0
-1.2359722,3.17787,12.296506,2.9554837,11.166166,5.082941,8.335327,1.3755985,3.3360977,7.772656,3.8691955,-0.93881047,1
5.070965,3.5019367,0.7873071,3.8972778,0.42545938,3.8810153,6.06948,6.146793,4.1079826,5.5529957,1.1846601,0.22899716,1
-1.1596364,3.2524705,12.235314,3.105114,11.089135,5.2200723,8.483917,1.5169886,3.4748085,7.622468,3.7375503,-0.88221663,0
5.043976,3.515854,0.8138661,3.9099805,0.4555956,3.8607483,6.088351,6.1800528,4.12042,5.5380073,1.2184259,0.24213378,1
-1.1718391,3.241285,12.242045,3.100508,11.101738,5.2160344,8.478907,1.5033934,3.471028,7.6280394,3.74513,-0.8883186,0
5.070052,3.4968302,0.7852654,3.8904235,0.42172536,3.876734,6.063319,6.148889,4.109192,5.5573254,1.1913377,0.22296637,1
-1.1420339,3.27343,12.209732,3.0533767,11.071413,5.1691446,8.429832,1.506539,3.4259758,7.6788907,3.7938497,-0.8548069,0
5.089787,3.455637,0.7335854,3.8168643,0.35513648,3.8448808,6.003964,6.162701,4.093621,5.5803947,1.2478657,0.16897798,1
-1.115212,3.2918682,12.252389,3.1711106,11.043437,5.2846494,8.550467,1.582117,3.5392668,7.555286,3.666245,-0.9049337,0
5.087861,3.4505365,0.72988266,3.8084872,0.3495429,3.840629,5.9971347,6.1643286,4.095984,5.5857797,1.2557883,0.16239852,1
-1.1599367,3.252699,12.238491,3.1167965,11.089716,5.2309217,8.49595,1.5257791,3.4855258,7.610097,3.7238307,-0.8855534,0
5.087002,3.4306624,0.71353024,3.7722788,0.3262562,3.8224425,5.9695024,6.1740613,4.098103,5.601596,1.291098,0.1360382,1
-1.1396267,3.2688615,12.241552,3.1454165,11.068323,5.2592406,8.524739,1.5543206,3.5138052,7.581098,3.6934168,-0.8915833,0
5.0932364,3.4308324,0.7096438,3.7757192,0.32400835,3.822968,5.9712005,6.1754537,4.0921454,5.6017666,1.2869515,0.13781714,1
-1.1259851,3.2790625,12.239433,3.1687996,11.053759,5.2818584,8.548337,1.5790105,3.5364368,7.557216,3.6668193,-0.8915569,0
5.0891004,3.4314911,0.7099482,3.771748,0.32380044,3.8237524,5.97095,6.174103,4.096294,5.6000886,1.291487,0.13763076,1
-1.1310211,3.275872,12.23599,3.1560133,11.059211,5.2692146,8.535309,1.567527,3.523894,7.570518,3.681738,-0.8868941,0
