0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,class_numeric
1.7919576,4.158844,7.9908104,3.7313519,6.1871743,3.013559,6.798082,2.948566,3.80604,5.0159082,5.8319488,5.3727016,4.234197,5.564706,4.337181,5.431245,4.21597,3.8313625,5.6877813,6.1203413,4.893669,4.3606343,4.5778475,3.969255,3.9313657,6.428267,4.826068,0
1.5747318,4.112649,8.049431,3.8563263,6.1400557,2.8845484,6.7583594,2.952836,3.7606263,5.0377254,5.850056,5.30784,4.1257625,5.446662,4.359074,5.4693055,4.305475,3.826578,5.7479057,6.2106695,4.895204,4.419262,4.431174,3.879706,3.9716835,6.4909286,4.7151675,1
1.4410421,4.2861166,8.079254,4.1336756,6.2887692,3.0580072,6.702484,3.1580107,3.5025322,5.2595053,5.6245947,5.1926775,4.086289,5.0353785,4.0728254,5.5073547,4.1951523,3.9042084,5.868796,6.3623276,4.6180706,4.312001,4.6819887,3.684704,3.789192,6.754925,4.5516496,2
5.7670565,6.051516,7.6715817,1.5965672,5.7438126,4.4094257,5.9687877,2.8146322,5.1656327,4.6243634,6.2653203,5.67598,4.658163,6.3336935,3.4858813,5.593757,4.128832,3.4563625,5.129238,5.4696927,5.9553895,5.5064774,5.143813,4.7289357,3.7077374,5.155236,5.066941,0
5.681132,6.269549,7.806936,1.7052687,5.52049,4.5191374,5.7827873,2.6644726,5.1288724,4.471581,6.190513,5.406871,4.656301,6.382263,3.3678443,5.4801855,4.1006527,3.4095461,5.1095104,5.555969,6.2468677,5.776162,5.0897775,4.8765473,3.5356023,5.108285,4.9358788,1
5.7678094,6.1990943,7.7432413,1.6135352,5.436496,4.4293766,5.8942633,2.6991599,5.2023277,4.5678945,6.2159643,5.385771,4.492934,6.4203515,3.336701,5.5037127,4.214386,3.5037532,5.1741543,5.6509824,6.299342,5.8441286,5.07627,4.7645617,3.5853815,5.082445,4.9361243,2
1.7571086,4.169368,7.9720883,3.7711887,6.2054124,3.0624938,6.8276596,2.9989007,3.7576811,5.014381,5.7718716,5.3675027,4.289523,5.522475,4.3256173,5.3891277,4.1597366,3.880488,5.6649947,6.127217,4.8315067,4.2907734,4.64315,4.025785,3.8741555,6.449424,4.865651,0
1.5920607,4.097987,8.068495,3.855537,6.1241612,2.9194665,6.788672,2.966825,3.7287235,5.017168,5.813773,5.2853594,4.1615047,5.4304194,4.368677,5.4369397,4.283108,3.8406055,5.718777,6.229947,4.8702326,4.3904004,4.478798,3.9044175,3.9337766,6.477792,4.745993,1
1.0897592,4.107375,8.134949,4.220481,6.134799,2.9079337,6.7003937,3.183329,3.4499094,5.1814923,5.5952587,5.147709,4.088158,5.0836587,4.211623,5.434172,4.203126,3.9961212,5.838419,6.393669,4.5817213,4.232178,4.5130105,3.8584583,3.8044164,6.7163672,4.6098967,2
5.7483845,6.086351,7.6950774,1.6216093,5.7228036,4.436545,5.930902,2.7855778,5.157583,4.5948324,6.2666683,5.638595,4.6700864,6.3388352,3.4822588,5.559238,4.1166844,3.4378448,5.123114,5.4730268,5.998334,5.538425,5.1518707,4.753815,3.6699872,5.159556,5.044147,0
5.6841307,6.26838,7.8071995,1.702646,5.5205827,4.519439,5.7790694,2.6655252,5.1316466,4.470865,6.192934,5.4094334,4.6583805,6.3845153,3.3689196,5.4813724,4.0987983,3.4077003,5.107877,5.5538435,6.245075,5.775391,5.091336,4.8758287,3.5373123,5.107894,4.937363,1
5.7732415,6.1686463,7.7312393,1.6031626,5.478878,4.428666,5.901093,2.72337,5.204712,4.581871,6.2369027,5.425741,4.522012,6.412633,3.3667386,5.5140314,4.198698,3.4925907,5.1674495,5.619335,6.2534738,5.800129,5.1028047,4.7507033,3.6059492,5.0984054,4.9623933,2
1.7756729,4.1232777,8.015891,3.7467127,6.1565714,3.02181,6.8505306,2.9640918,3.765281,4.965327,5.799703,5.3375263,4.275213,5.540734,4.379853,5.376191,4.2046337,3.8581352,5.6412215,6.1491036,4.874025,4.333328,4.597278,4.0138335,3.889164,6.408374,4.8691015,0
1.5592246,4.101026,8.071507,3.8763454,6.1258864,2.9048328,6.7735777,2.9721801,3.7261655,5.0301805,5.8176227,5.2813582,4.14263,5.4135966,4.3608484,5.4500957,4.290949,3.8418958,5.735501,6.2372193,4.865685,4.3960304,4.4612255,3.8889687,3.9438605,6.494605,4.725132,1
1.4176456,4.34935,8.0666,4.1780787,6.3424673,3.1004899,6.6846576,3.1975517,3.4667373,5.3180637,5.59298,5.18229,4.0692296,4.958406,3.9914293,5.5327916,4.1792684,3.9165087,5.907999,6.38503,4.5700817,4.301926,4.745409,3.6462693,3.754461,6.8142495,4.510196,2
5.767872,6.082531,7.6880565,1.6051143,5.713904,4.4274044,5.940835,2.7922215,5.1676884,4.603285,6.2669697,5.6448946,4.6566863,6.342556,3.476275,5.571353,4.127564,3.4465015,5.125289,5.478685,5.9993854,5.54317,5.1438694,4.7453675,3.682065,5.1500087,5.0482326,0
5.6774716,6.2645946,7.8048897,1.7131217,5.5346766,4.522637,5.7825136,2.6759193,5.11928,4.461392,6.1838145,5.422709,4.6749253,6.372833,3.3790593,5.493764,4.084141,3.3988214,5.090812,5.537833,6.2299004,5.7617126,5.0802474,4.893544,3.5478764,5.1072464,4.9502983,1
5.7764506,6.190701,7.7299495,1.6047316,5.428876,4.407855,5.9288864,2.6979365,5.206178,4.589976,6.2133703,5.3856487,4.4585238,6.421938,3.325843,5.5036955,4.241457,3.5270526,5.1933703,5.6692386,6.2980924,5.8486004,5.0716753,4.7408257,3.5878484,5.079814,4.9298344,2
1.7460566,4.1465225,7.995536,3.7768419,6.178619,3.0382125,6.832738,2.9896996,3.7455907,4.9963923,5.7735443,5.349807,4.2789392,5.5166774,4.354558,5.3824315,4.184469,3.8751264,5.6614637,6.1467943,4.846296,4.3084435,4.6109467,4.0201573,3.872073,6.4412303,4.8604593,0
1.5380954,4.050717,8.128573,3.8902664,6.074142,2.8997338,6.812657,2.9739037,3.6649866,4.9963417,5.7784524,5.2226844,4.155613,5.377637,4.3956647,5.408122,4.3038435,3.8472626,5.703306,6.295007,4.85245,4.391163,4.465439,3.8961022,3.8986351,6.473217,4.7406707,1
1.3812455,4.197068,8.117077,4.110039,6.202429,2.9787629,6.7220926,3.1195097,3.525519,5.1838655,5.6619225,5.1798987,4.0828857,5.104576,4.1746583,5.4753203,4.2415257,3.9072266,5.834969,6.368454,4.6716576,4.3313513,4.576616,3.747649,3.8235,6.696117,4.5886,2
5.7719455,6.0804954,7.6940646,1.6169544,5.718572,4.4364357,5.939604,2.787021,5.166236,4.597301,6.285388,5.6500015,4.669886,6.3438315,3.4952762,5.5612254,4.117491,3.4314368,5.1182394,5.467314,5.991017,5.5360622,5.1633787,4.7526283,3.6771078,5.160558,5.042557,0
5.701286,6.2363124,7.7754636,1.6795888,5.520192,4.4917026,5.810859,2.6855211,5.151203,4.5002365,6.2074666,5.414343,4.6419835,6.372173,3.3777354,5.495632,4.1213756,3.4330351,5.1295695,5.571391,6.251505,5.771229,5.09131,4.8474736,3.5643916,5.120937,4.944465,1
5.7095523,6.2450743,7.753195,1.6658593,5.446272,4.4340777,5.9154305,2.6540072,5.157066,4.563962,6.183841,5.3466463,4.4943385,6.383095,3.3139446,5.463174,4.2311788,3.523147,5.209097,5.6722994,6.3189206,5.843982,5.069647,4.780502,3.5367248,5.1056848,4.8924613,2
1.7348679,4.077268,8.064131,3.7554436,6.1076856,2.9614074,6.8506,2.93911,3.755905,4.9399605,5.82084,5.3009906,4.238178,5.531599,4.4246125,5.377858,4.2560873,3.840684,5.6440377,6.1863136,4.907094,4.3754067,4.52893,3.9845688,3.90572,6.3959594,4.843552,0
1.5823848,4.0840135,8.0831175,3.8574226,6.10912,2.9051695,6.7916236,2.9608197,3.7239845,5.008919,5.8171253,5.273349,4.1540213,5.427082,4.381518,5.434948,4.29636,3.8365579,5.716559,6.242354,4.877246,4.400341,4.46241,3.8990757,3.9361668,6.4720755,4.741953,1
1.3309044,4.225575,8.126648,4.1664233,6.2207956,3.0091913,6.6973767,3.1653097,3.4743192,5.2306576,5.6157656,5.1556897,4.0717335,5.041541,4.120381,5.4883103,4.221813,3.9256907,5.867806,6.3949757,4.61858,4.304859,4.605499,3.7293622,3.7941766,6.7505455,4.5529733,2
5.707149,5.9780693,7.6517587,1.6472673,5.8303823,4.400809,6.0093083,2.8277595,5.1298366,4.6438637,6.287507,5.7354884,4.6910934,6.3122478,3.5496843,5.5645437,4.1009564,3.4409459,5.1385174,5.4363303,5.867456,5.418227,5.1921425,4.7084312,3.7101512,5.2131143,5.0836983,0
5.7362375,6.1964483,7.7359138,1.639089,5.517585,4.4390426,5.88372,2.703855,5.177212,4.553422,6.222749,5.436236,4.564479,6.3807473,3.3773975,5.5084915,4.1746235,3.4793723,5.1538796,5.594712,6.2345967,5.764633,5.0967717,4.784366,3.5914092,5.11777,4.9535966,1
5.7930965,6.174641,7.723006,1.5897797,5.4366245,4.402382,5.939779,2.7099638,5.2142515,4.602213,6.2201633,5.398689,4.4580965,6.425019,3.3309777,5.5093446,4.245031,3.5290616,5.1969967,5.6661754,6.282106,5.8395495,5.0764937,4.7298484,3.5996118,5.0782156,4.939521,2
1.4319842,4.5131373,7.5130744,4.0066996,6.7979174,3.3837717,6.745425,3.3655124,3.6532207,5.501988,5.459175,5.620342,4.4529486,5.1911635,3.7153199,5.4204626,3.5607095,4.1348114,5.790247,5.9574065,4.2588887,3.7224543,5.3506255,3.9489164,3.6112406,6.7945313,4.7943764,0
1.7343713,4.645391,7.22861,3.9108067,7.146997,3.570822,6.8208094,3.4126456,3.8003237,5.661037,5.445477,5.859875,4.5750294,5.178535,3.5159736,5.399424,3.3070698,4.19485,5.751558,5.796207,4.1498823,3.5327933,5.731566,3.7699826,3.5308099,6.813087,4.826591,1
1.1124779,4.6082253,8.0189,4.4677253,6.446665,3.1810157,6.4609246,3.4914253,3.151647,5.691491,5.395294,5.0242505,3.8649833,4.5346355,3.605679,5.7316976,4.02601,4.0241094,6.180531,6.608477,4.208334,4.270406,5.0168915,3.5310032,3.5502775,7.095896,4.219557,2
4.26598,5.222959,7.4517584,2.4401343,6.454086,3.9605825,6.5969706,3.1074097,4.5795007,5.1075807,6.009069,5.888943,4.5447025,5.968881,3.6782026,5.62599,3.9454143,3.7457194,5.451279,5.591145,5.0437737,4.6316657,5.3357143,4.2812433,3.8387542,5.8283873,5.093802,0
6.5351934,5.526897,7.3150983,0.86255884,5.6263056,4.0238113,6.7612743,3.1461759,5.4568143,5.150845,6.217906,6.215581,4.30425,6.4105673,3.451229,5.9457207,4.5384784,3.8078306,5.3179765,5.518045,5.5080676,5.4579277,5.001444,4.381176,4.2167583,4.7700496,5.3422604,1
6.812547,5.6855474,7.1939783,0.758083,4.75173,3.614363,6.655346,3.0459003,5.690855,4.9785438,5.9731097,6.0798965,3.8737168,6.577435,3.0722666,6.291418,4.7074194,4.050392,5.226978,5.839305,5.9893484,6.119275,4.4174047,4.425694,4.5171404,4.4736485,5.212922,2
2.819028,4.8670473,7.463639,3.348831,6.8547525,3.7419183,6.7607846,3.1835675,4.0345626,5.3326006,5.7214746,5.764425,4.46714,5.5214205,3.6942441,5.526278,3.7424238,3.8631918,5.6691713,5.793391,4.5683055,4.133655,5.4888935,3.9772677,3.6871576,6.4362183,4.8913183,0
1.8254355,4.631866,7.1898646,3.872386,7.1752505,3.5577888,6.8449,3.4065197,3.845005,5.6627855,5.454498,5.89723,4.5906415,5.201724,3.5139065,5.374443,3.2782307,4.222402,5.731614,5.779247,4.1503787,3.5149434,5.7565117,3.750773,3.5310435,6.7971582,4.838979,1
1.1535473,4.6518745,8.035091,4.464616,6.482951,3.1938303,6.4587636,3.4853573,3.1417494,5.7223115,5.416592,5.016534,3.819025,4.5070376,3.6034808,5.768191,4.058275,4.0034127,6.2148666,6.6375384,4.234875,4.319741,5.03572,3.4923925,3.5292838,7.088019,4.1704006,2
3.546438,4.651845,7.525991,2.9434407,6.793139,3.8562872,6.968374,2.875851,4.246126,4.856721,5.8684826,5.8322477,4.5048532,6.073675,4.246684,5.3697176,3.963927,3.661227,5.5353503,5.6600227,4.7434487,4.403841,5.3675823,4.4940705,3.731493,6.043467,5.214345,0
