0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,active_hand
9.56584,5.314851,5.87754,5.2367034,4.626173,4.3316746,6.742059,8.945697,7.221088,14.830696,6.4125776,1.603283,5.229819,6.17846,4.4719925,5.004443,4.247679,5.0662436,6.212019,4.5113754,4.430362,4.095837,4.390337,5.4198875,5.242452,4.980836,4.8509564,1
-0.027273566,15.637425,4.7672253,4.8583875,4.766924,5.435181,4.8003616,5.276708,4.077529,5.327978,4.8395953,3.9953675,5.3105917,5.345999,5.7196054,4.179971,5.4396343,4.6243453,5.66182,4.8297324,5.3390474,4.856351,4.5239367,5.612426,5.6094217,5.687675,5.5598855,0
9.564038,5.316289,5.8822203,5.238637,4.6255736,4.333437,6.7398562,8.937201,7.2278547,14.826506,6.407546,1.5989554,5.2320037,6.1798635,4.4775686,5.005366,4.2393847,5.070961,6.211403,4.512187,4.429756,4.094677,4.3911905,5.422436,5.237137,4.983194,4.857724,1
-0.026942596,15.637988,4.767082,4.858109,4.7668743,5.4355154,4.800286,5.276759,4.0781145,5.327435,4.840089,3.995107,5.310839,5.346274,5.719855,4.179707,5.4399734,4.624594,5.662086,4.8294463,5.339276,4.856026,4.5239663,5.611905,5.6096506,5.6870923,5.5600166,0
9.574245,5.312161,5.864628,5.2290382,4.628084,4.3223233,6.7530107,8.9574795,7.2117825,14.843669,6.417699,1.616262,5.2187653,6.170532,4.4634256,4.9946876,4.2593837,5.061026,6.212042,4.5110383,4.43958,4.0970483,4.393403,5.40694,5.2552104,4.9686513,4.8382363,1
-0.026121723,15.639197,4.7673173,4.857916,4.7681313,5.435061,4.8015513,5.276864,4.0793295,5.3262806,4.8411427,3.9964368,5.311398,5.345359,5.7171135,4.1823354,5.4396706,4.6252894,5.6592712,4.829986,5.3380017,4.8560205,4.5246663,5.610795,5.6095133,5.6858625,5.5585256,0
9.561838,5.311087,5.8828382,5.2419066,4.6188617,4.336312,6.741447,8.937202,7.2267694,14.8274145,6.4101863,1.5982789,5.2335076,6.1823087,4.477258,5.0070295,4.240842,5.0685763,6.2197165,4.5040703,4.43089,4.102799,4.389772,5.422411,5.23671,4.9841,4.857048,1
-0.028742824,15.643037,4.7616343,4.852015,4.762361,5.440786,4.795804,5.2770586,4.0835385,5.3237467,4.8450027,3.990857,5.311792,5.351074,5.722136,4.1773143,5.4454165,4.6221485,5.66422,4.8242173,5.3436637,4.850215,4.5196133,5.6106915,5.615415,5.6814103,5.5641203,0
9.571972,5.3189907,5.875219,5.2315197,4.6309505,4.326624,6.7436776,8.944641,7.222617,14.832666,6.4091744,1.6060038,5.2245007,6.171975,4.4724503,5.000216,4.2457404,5.069245,6.206446,4.5168915,4.432427,4.0904007,4.3931904,5.4164233,5.2442427,4.975653,4.8496842,1
-0.024490159,15.636616,4.7707872,4.861646,4.77204,5.430593,4.8055367,5.276677,4.0765667,5.3280654,4.838534,4.001228,5.310935,5.3408575,5.7107425,4.188655,5.435304,4.6269946,5.6527743,4.8342223,5.3333654,4.8601193,4.527687,5.611018,5.605857,5.6888275,5.5541,0
