0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,class_numeric
10.526855,6.2035217,6.681127,4.346829,4.6556363,5.487924,1.5952624,4.1043434,15.687657,4.7207117,4.806584,7.9558606,5.934957,4.2399626,6.325056,6.0498486,5.8427997,4.5467057,4.8163323,6.255563,0
10.533213,6.217674,6.6685743,4.3325596,4.6694856,5.5034623,1.607201,4.114798,15.698953,4.7086,4.81375,7.9499273,5.9282517,4.251921,6.311287,6.0581665,5.850402,4.5368476,4.827303,6.2463574,0
10.523071,6.202868,6.6779513,4.3485603,4.658,5.4878907,1.5993285,4.101565,15.692066,4.7171297,4.8082986,7.950255,5.928534,4.244026,6.3217506,6.055916,5.848473,4.5431747,4.815375,6.256005,0
10.5222,6.205398,6.674657,4.3471417,4.6625204,5.490515,1.6036665,4.101454,15.696467,4.714042,4.8105493,7.94577,5.922034,4.2484336,6.314917,6.063149,5.8543816,4.540322,4.815037,6.2545304,0
10.521051,6.200882,6.679157,4.3508515,4.6560993,5.4856734,1.5977536,4.0992494,15.690657,4.7183833,4.8082557,7.9500136,5.9295793,4.2424603,6.324319,6.0541134,5.8475986,4.5433416,4.81348,6.2574153,0
10.536235,6.209984,6.6801157,4.33816,4.658702,5.4944167,1.5958633,4.1136107,15.6872,4.7202034,4.805428,7.9625754,5.9402943,4.2405863,6.321489,6.0465803,5.838277,4.54934,4.8225636,6.2507315,0
10.541448,6.220641,6.6691313,4.32765,4.6705065,5.507014,1.6061919,4.1230154,15.696833,4.7095737,4.8095574,7.9549236,5.9334393,4.250908,6.310428,6.053888,5.8458986,4.541395,4.8368864,6.243426,0
10.53233,6.1978726,6.6905065,4.349159,4.64688,5.481538,1.5850409,4.106989,15.677232,4.7304177,4.799894,7.968547,5.947342,4.2297926,6.334545,6.037722,5.8308754,4.557966,4.8177023,6.2591405,0
10.539686,6.209388,6.683916,4.337602,4.6554933,5.4935055,1.5915996,4.1158056,15.68221,4.7242885,4.8030734,7.96916,5.947992,4.23628,6.32537,6.0395036,5.831309,4.5534654,4.823042,6.251366,0
10.530171,6.2232423,6.668435,4.3243413,4.66922,5.507062,1.606254,4.114924,15.697533,4.7086964,4.8201413,7.9504514,5.9309487,4.2509384,6.315486,6.0505757,5.8481646,4.5364676,4.821239,6.23602,0
10.538369,6.207785,6.68599,4.339229,4.651916,5.491331,1.5883206,4.1140122,15.679182,4.7265687,4.8024325,7.970445,5.9513483,4.2330055,6.330909,6.034188,5.828231,4.55477,4.8207335,6.2519073,0
10.535188,6.205072,6.688196,4.342063,4.6487684,5.4886713,1.5855979,4.111109,15.676652,4.7285085,4.802883,7.9701543,5.9532995,4.2302217,6.33608,6.0304656,5.826392,4.5549603,4.8179283,6.2536073,0
9.223196,7.984322,4.9047914,5.2232003,4.29696,5.256654,2.3741693,4.041577,6.5445585,3.7866325,4.411592,-5.451321,3.758308,5.2417946,5.5180883,7.687549,4.27042,5.4830704,6.34978,5.58817,1
9.225516,7.9866357,4.906701,5.2265015,4.292719,5.2577233,2.3727107,4.039547,6.5508084,3.788644,4.411525,-5.4512935,3.7565002,5.238553,5.5170665,7.693031,4.2682877,5.4807525,6.348406,5.5876894,1
9.224741,7.9855456,4.905734,5.225897,4.2929864,5.2573895,2.3712842,4.0378585,6.5519032,3.7911348,4.4085107,-5.4496355,3.7550862,5.2393284,5.513952,7.693332,4.267476,5.4809413,6.3403606,5.5806646,1
9.206667,7.973873,4.865936,5.2444763,4.277285,5.272899,2.3469393,4.0253716,6.5799456,3.8267992,4.368095,-5.448955,3.7214139,5.222366,5.4751954,7.7019954,4.25078,5.503187,6.2926946,5.533142,1
9.20052,7.970285,4.8489614,5.25479,4.2680807,5.280372,2.3357036,4.018958,6.5956287,3.8451493,4.34882,-5.448687,3.7046528,5.2130055,5.455882,7.7088404,4.2420845,5.511139,6.2730546,5.5134926,1
9.205692,7.976654,4.845668,5.263568,4.257033,5.2834396,2.3320353,4.016221,6.6111298,3.853456,4.3430347,-5.448305,3.6978517,5.2039776,5.4490085,7.719639,4.2381682,5.507731,6.256976,5.4996324,1
