0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,active_hand
1.7182816,0.67073697,5.661958,7.3759336,7.5908527,7.205877,9.785976,6.3479805,8.414794,10.061256,-0.8135348,0.59458536,4.280029,5.379064,10.373931,1
1.0776625,7.795796,6.41586,9.00011,-0.48765898,4.386959,3.3485081,2.9666517,6.3224254,3.7368815,2.4529545,-2.9051867,6.7570114,3.5945528,0.057358846,0
1.6983339,0.64596575,5.6819134,7.3699365,7.6155686,7.233013,9.805785,6.3436933,8.410883,10.035991,-0.79342175,0.6286398,4.297699,5.371162,10.3936,1
1.0654459,7.795699,6.4099164,9.005867,-0.49959666,4.3986278,3.3600497,2.9788804,6.3265166,3.7413013,2.440898,-2.9177442,6.7662153,3.5975416,0.070049495,0
1.7067423,0.65804,5.673415,7.3748374,7.613184,7.2206473,9.797647,6.3483877,8.415618,10.046838,-0.80179095,0.6141637,4.2897916,5.3763137,10.385762,1
1.0625389,7.798959,6.412613,9.011891,-0.5066981,4.4058495,3.367085,2.986889,6.3226857,3.737807,2.433314,-2.9261692,6.7673993,3.603095,0.07333236,0
1.7121843,0.6639756,5.6679463,7.3789663,7.6144204,7.2148356,9.792272,6.352444,8.419692,10.051803,-0.8071458,0.6076662,4.285259,5.380528,10.380527,1
1.0623574,7.803015,6.4180784,9.0193405,-0.5142024,4.4130373,3.3744845,2.9932733,6.3157163,3.7307394,2.4264386,-2.9321756,6.7671223,3.610244,0.07448396,0
1.7058269,0.6583649,5.6743197,7.373409,7.6098332,7.2198787,9.798617,6.346858,8.414064,10.047665,-0.80090284,0.611692,4.2900696,5.374992,10.3867855,1
1.0670434,7.7920938,6.4065895,8.999464,-0.49253106,4.391062,3.3527431,2.970187,6.331683,3.746088,2.4487927,-2.9087288,6.765576,3.5912833,0.06780304,0
1.6979274,0.64786756,5.6822824,7.3704286,7.6166663,7.2307897,9.806339,6.344374,8.411681,10.03757,-0.7930266,0.6260726,4.2966127,5.371463,10.394272,1
1.0634468,7.792216,6.4047,9.000083,-0.49422026,4.3924923,3.3542137,2.9714556,6.3333282,3.7480476,2.4473414,-2.9099996,6.767913,3.591445,0.071236216,0
1.6843426,0.6281915,5.6958814,7.371239,7.633337,7.251945,9.819744,6.3465033,8.414167,10.017544,-0.7790964,0.65071523,4.3053694,5.370741,10.407515,1
1.060291,7.791066,6.401322,8.999252,-0.49452946,4.39274,3.354422,2.9719932,6.336574,3.7515976,2.4469569,-2.9106255,6.7701855,3.590265,0.074118994,0
1.6931973,0.6429228,5.6870446,7.3666644,7.6164308,7.235447,9.811001,6.3407135,8.408006,10.033327,-0.7883626,0.6308711,4.3007703,5.3675733,10.398817,1
1.0639884,7.789755,6.4020743,8.996774,-0.49099308,4.3890924,3.3509095,2.967674,6.336838,3.7514334,2.4508588,-2.9060993,6.7678404,3.5880315,0.0703608,0
1.6789939,0.62525177,5.7012296,7.3657007,7.630859,7.25633,9.825145,6.340683,8.40827,10.014776,-0.77397776,0.6611805,4.3093114,5.3653917,10.412833,1
1.0662358,7.782993,6.394608,8.985467,-0.47901964,4.376452,3.338621,2.9539163,6.3464813,3.7607841,2.4639251,-2.891893,6.767368,3.5772827,0.06744075,0
1.6863853,0.6335234,5.693911,7.36269,7.621221,7.245294,9.817636,6.337211,8.4046,10.024599,-0.7815646,0.6440941,4.307334,5.363113,10.405233,1
1.0713406,7.7753773,6.38827,8.973786,-0.4658924,4.3628526,3.325514,2.9380918,6.355346,3.7689247,2.4783878,-2.8751829,6.76552,3.565817,0.061685298,0
1.6864281,0.63407373,5.6938787,7.3618464,7.620259,7.244574,9.817589,6.336307,8.403639,10.025154,-0.7816091,0.64245087,4.3075657,5.362335,10.405189,1
1.0473274,7.806235,6.410764,9.014103,-0.50857365,4.406427,3.3684258,2.9845557,6.3202543,3.7361736,2.4337704,-2.9226017,6.7789845,3.6056123,0.08835513,0
1.0630941,7.792751,6.405221,9.000634,-0.49481532,4.3930717,3.354794,2.97203,6.332578,3.7471108,2.4467628,-2.9105499,6.768401,3.591972,0.071628615,0
1.6855896,0.63371575,5.6948147,7.354916,7.612435,7.2428083,9.818255,6.329,8.39611,10.026453,-0.78102857,0.6353627,4.3113894,5.355849,10.405626,1
1.0870465,7.7530727,6.369876,8.93842,-0.42683285,4.322256,3.286194,2.8921952,6.38301,3.7949276,2.5210967,-2.8271089,6.757462,3.5315924,0.044046327,0
-0.66893303,5.842295,8.024104,7.9598556,6.9134073,4.127849,9.410305,4.7398458,10.969624,4.451866,8.436696,-0.076290876,5.021024,3.4980445,-2.1436865,1
1.0922803,7.74675,6.3656583,8.930011,-0.41756362,4.312754,3.2769184,2.881539,6.3898773,3.80126,2.531007,-2.8161478,6.754436,3.5231335,0.03828279,0
-0.63740766,5.8417377,8.018755,7.928617,6.9368134,4.155281,9.43454,4.7161546,10.997352,4.478998,8.404921,-0.103333555,5.005749,3.4680877,-2.1653633,1
1.0925391,7.7468233,6.365841,8.930109,-0.41719455,4.3126993,3.2769592,2.8805954,6.3893833,3.8008096,2.5314531,-2.814779,6.754721,3.5230172,0.037917424,0
-0.6424307,5.846835,8.0193205,7.9484634,6.921289,4.136226,9.411542,4.7428718,10.975713,4.458883,8.409937,-0.08578216,5.019564,3.4873989,-2.1385705,1
1.0803992,7.7585692,6.372249,8.946203,-0.43614045,4.331843,3.2953875,2.9034317,6.3781743,3.7908835,2.5107706,-2.8390799,6.761377,3.5391788,0.050828088,0
-0.5919889,5.8543897,8.01339,7.9468856,6.9231286,4.1334357,9.395773,4.76419,10.966878,4.4528484,8.359086,-0.08690864,5.0261583,3.4869564,-2.1177619,1
1.0719082,7.7811317,6.3963304,8.984158,-0.4765535,4.3740034,3.3362541,2.9509683,6.3460326,3.7598228,2.466555,-2.8887315,6.763086,3.5758214,0.061916042,0
-0.61397684,5.851278,8.01661,7.9541965,6.9187098,4.128679,9.396564,4.760713,10.963863,4.4491267,8.381293,-0.081286795,5.0260105,3.49357,-2.1223836,1
1.0890566,7.75131,6.3694267,8.936822,-0.42500272,4.3203306,3.2843072,2.8900616,6.384296,3.7959247,2.523044,-2.8250577,6.756041,3.5297492,0.04193158,0
-0.6014453,5.857743,8.011749,7.9581923,6.919025,4.1238937,9.38703,4.7721496,10.955267,4.4423075,8.368713,-0.07929697,5.0289054,3.4976015,-2.1113455,1
1.0721475,7.768819,6.380442,8.963801,-0.4560092,4.352461,3.3153968,2.9265501,6.3657613,3.7794154,2.4891505,-2.8632574,6.7652793,3.5557265,0.05983729,0
-0.58599514,5.8663006,8.006112,7.968265,6.916364,4.1133785,9.368997,4.7905927,10.939064,4.428955,8.353273,-0.07280055,5.0358105,3.5074606,-2.0931578,1
1.0683222,7.774985,6.386017,8.974107,-0.4674444,4.3643227,3.3269107,2.939852,6.3579307,3.7720976,2.4767277,-2.8771348,6.766725,3.565629,0.06434332,0
-0.5938963,5.8551855,8.013156,7.9503636,6.921534,4.130144,9.392723,4.7666225,10.962955,4.4491568,8.36106,-0.0843228,5.0273056,3.490371,-2.1160269,1
1.0697254,7.772881,6.3843884,8.971393,-0.46444985,4.361295,3.3239965,2.9362776,6.3603334,3.7743526,2.4799738,-2.8733468,6.7660336,3.562797,0.062720805,0
-0.5949988,5.8544974,8.01405,7.9529123,6.9197955,4.128057,9.390835,4.7686505,10.960867,4.447167,8.36216,-0.0822065,5.0284085,3.4927793,-2.1145618,1
1.0571284,7.7892294,6.397731,8.999423,-0.49589938,4.3936386,3.3556695,2.9712734,6.341113,3.7571156,2.4466302,-2.909368,6.770941,3.589265,0.07687243,0
-0.6002977,5.8580155,8.011674,7.958555,6.91872,4.1234493,9.386194,4.773181,10.954677,4.441774,8.367559,-0.07895732,5.029382,3.4979687,-2.1103184,1
1.0611106,7.794815,6.4066257,9.003557,-0.49832147,4.3966227,3.3581996,2.9762034,6.3307614,3.7456496,2.4429142,-2.9150844,6.769103,3.594894,0.073654085,0
-0.59477246,5.8621564,8.008359,7.9599953,6.919536,4.121297,9.38126,4.778864,10.950195,4.438339,8.362015,-0.078527816,5.030606,3.4995422,-2.104708,1
1.0569243,7.7950068,6.4045677,9.006907,-0.50348115,4.4020867,3.3635263,2.9820127,6.331847,3.7474396,2.4373124,-2.9209661,6.771551,3.5972009,0.077818274,0
-0.590736,5.8654537,8.005449,7.957872,6.9220967,4.122718,9.381088,4.779941,10.950425,4.4390373,8.357933,-0.080785766,5.0297494,3.4975638,-2.1029816,1
1.100507,7.7414055,6.366798,8.927641,-0.41396254,4.3094225,3.2738278,2.8763437,6.3913126,3.8017197,2.5350137,-2.810592,6.7483163,3.519327,0.029957335,0
0.8389265,5.866047,6.460953,0.80867964,1.2363145,2.7542982,-0.30522373,1.611281,4.434689,2.5328069,5.9190674,-0.6144047,-0.5886348,-2.0990071,6.230636,1
1.1096778,7.7268023,6.354254,8.90495,-0.38934106,4.28441,3.2489824,2.8511953,6.4096756,3.8188276,2.5601892,-2.7858353,6.7440057,3.4971218,0.019556856,0
0.82544464,5.8610806,6.4509916,0.81206894,1.2199603,2.754484,-0.3161144,1.6069373,4.444572,2.5141473,5.909205,-0.5973541,-0.57171875,-2.0850625,6.2203217,1
