0,1,2,active_hand
-12.149663,-2.7600453,0.34894335,1
-9.694341,-4.0619836,3.9491298,0
-12.108479,-2.7244396,0.33574548,1
-9.707384,-4.0490255,3.9620574,0
-12.144369,-2.7573862,0.3542202,1
-9.695686,-4.06087,3.950095,0
-12.147333,-2.7608957,0.35395548,1
-9.697377,-4.059229,3.9519796,0
-12.135127,-2.7461588,0.34564567,1
-9.704023,-4.0525165,3.958307,0
-12.113037,-2.7497694,0.3290665,1
-9.706686,-4.050252,3.9607472,0
-12.10295,-2.723989,0.33010942,1
-9.7164,-4.040975,3.970147,0
-12.106544,-2.7269557,0.33277944,1
-9.688727,-4.0684133,3.9427469,0
-12.107543,-2.7303982,0.32318363,1
-9.718841,-4.038638,3.9725368,0
-12.1057205,-2.7259066,0.33183432,1
-9.752118,-4.005987,4.005838,0
-12.112133,-2.7299924,0.34194866,1
-9.734875,-4.0228367,3.9884012,0
-9.704799,-4.0521545,3.958896,0
-12.119164,-2.7320254,0.35985976,1
-9.80047,-3.9586852,4.054164,0
12.706631,13.684408,6.9795327,1
-9.803061,-3.9562247,4.0565434,0
12.697002,13.696811,6.971889,1
-9.815947,-3.9433756,4.069838,0
12.680908,13.727809,6.958238,1
-9.764898,-3.993901,4.0183387,0
12.65214,13.787593,6.940359,1
-9.74794,-4.0100884,4.001675,0
12.654518,13.787538,6.9399533,1
-9.813707,-3.9455986,4.0674663,0
12.635372,13.801116,6.95509,1
-9.745039,-4.013271,3.9983864,0
12.640953,13.789571,6.9578323,1
-9.7414255,-4.0167975,3.9948711,0
12.64161,13.799743,6.9418936,1
-9.730724,-4.0273023,3.9837275,0
12.647182,13.784996,6.952538,1
-9.719636,-4.037967,3.9733078,0
12.640943,13.792026,6.955652,1
-9.6974945,-4.059395,3.9515948,0
12.635778,13.798183,6.9583187,1
-9.710623,-4.0466185,3.964528,0
12.629518,13.802699,6.9642634,1
-9.8361025,-3.924038,4.090112,0
13.840122,12.133544,2.72721,1
-9.811002,-3.9487016,4.06451,0
13.826672,12.120508,2.740696,1
-9.822767,-3.9375393,4.076649,0
13.838401,12.1336775,2.7293015,1
-9.82756,-3.9324121,4.081511,0
13.857569,12.153205,2.7094843,1
-9.807284,-3.95225,4.060654,0
13.8664055,12.164409,2.7006106,1
-9.802437,-3.9570758,4.0557237,0
13.909683,12.216186,2.656281,1
-9.796299,-3.9631011,4.0494466,0
13.934224,12.241221,2.6314845,1
-9.807984,-3.951908,4.0614915,0
13.947983,12.258215,2.6174843,1
13.937523,12.255508,2.627981,1
-9.827902,-3.9321673,4.081615,0
-9.794211,-3.9652135,4.0475907,0
13.932247,12.244796,2.633327,1
-9.853697,-3.9072537,4.1087327,0
13.914925,12.231214,2.650713,1
13.930912,12.244987,2.634562,1
-9.8664,-3.8952484,4.122378,0
4.6241097,1.7639455,7.503392,0
12.966664,3.1774738,-1.7343425,1
4.593102,1.6984236,7.5630445,1
12.95422,2.9213538,-1.9783367,0
4.6028028,1.6887035,7.5716715,1
12.954873,2.9111521,-1.989662,0
4.601243,1.6972079,7.566985,1
12.981279,2.9286091,-1.9706581,0
4.6384788,1.6639903,7.6127105,1
12.970399,2.7760262,-2.121055,0
4.662673,1.6392933,7.6431055,1
12.969685,2.7920032,-2.1051435,0
4.7278857,1.5776949,7.7121286,1
12.968193,2.7764354,-2.121142,0
4.7002726,1.608333,7.6772866,1
12.971523,2.7668664,-2.1303678,0
4.722159,1.5870575,7.697182,1
12.966126,2.7726433,-2.1248033,0
4.757211,1.5452281,7.7391543,1
12.967526,2.7772565,-2.120069,0
4.736009,1.5691628,7.7165885,1
12.9644575,2.8014789,-2.096633,0
4.75807,1.5513945,7.7337255,1
12.959887,2.858523,-2.039939,0
-5.1742144,0.9195756,-3.7251916,1
12.958331,2.8423517,-2.0563033,0
-5.200872,0.8951053,-3.7240736,1
12.9685955,2.7736247,-2.1237714,0
-5.175914,0.92286557,-3.736518,1
12.965162,2.788865,-2.108729,0
-5.5077066,0.55679727,-3.6345823,1
12.917413,2.9911036,-1.9145504,0
-5.5468802,0.5125683,-3.6239433,1
12.931662,2.9594967,-1.946642,0
-5.6157174,0.43508682,-3.6036897,1
12.93255,2.960733,-1.943779,0
-5.595627,0.45755842,-3.6124012,1
12.937866,3.0044217,-1.8988384,0
-5.6360283,0.411016,-3.6087148,1
12.894736,2.926059,-1.9949558,0
-5.693334,0.3474508,-3.602635,1
12.883859,3.0115557,-1.9021108,0
-5.681186,0.36162034,-3.6023054,1
12.924734,2.901098,-2.0063598,0
-5.6885962,0.35284203,-3.6120677,1
12.889438,3.0064,-1.9226034,0
-5.6744385,0.36816207,-3.6136327,1
12.905717,2.9581885,-1.9451175,0
-5.413871,0.6648766,-3.6575918,1
12.888159,3.028808,-1.8861916,0
-5.34458,0.7424147,-3.6875148,1
12.891155,3.0338752,-1.8802797,0
-5.196393,0.9072177,-3.7348073,1
12.870579,3.0367908,-1.8798834,0
-5.0963297,1.0485306,-3.8415887,1
12.956317,3.0898983,-1.807352,0
-5.0609922,1.1709449,-3.97996,1
12.895265,3.0320778,-1.8796108,0
-5.0682487,1.1488715,-3.9579558,1
12.969724,3.1112452,-1.7833744,0
-5.0806093,1.1819135,-4.006133,1
12.8645735,3.028703,-1.8873875,0
-5.0648603,1.1748878,-3.9877052,1
12.877808,3.018261,-1.8981862,0
-5.0667377,1.1738542,-3.984604,1
12.902046,3.0334878,-1.878219,0
-5.0750833,1.1632862,-3.981561,1
12.919891,2.9976702,-1.9072514,0
-5.0545,1.1535277,-3.9680088,1
12.91764,3.0149999,-1.8880998,0
-5.0230126,1.2158715,-4.006875,1
12.943719,3.0996494,-1.7955164,0
-10.400571,-3.3637364,4.722347,0
-12.187461,-2.7864375,0.3979489,1
-12.30282,-2.8891313,0.47219416,1
-10.424502,-3.3388875,4.7473226,0
-12.258321,-2.8456798,0.44122055,1
-10.423284,-3.338986,4.7453623,0
-12.295668,-2.881724,0.44257072,1
-10.45688,-3.305678,4.7798514,0
-12.225542,-2.797662,0.5114751,1
-10.39377,-3.3725019,4.7134633,0
-12.19496,-2.7657773,0.52713835,1
-10.406101,-3.3592618,4.7268686,0
-12.191083,-2.7557333,0.556983,1
-10.373939,-3.3967683,4.6884656,0
-12.1472845,-2.7103682,0.5476555,1
-10.431753,-3.329689,4.7544956,0
-12.176563,-2.7386026,0.58313864,1
-10.424998,-3.3379676,4.7473755,0
-12.194996,-2.7582042,0.56237656,1
-10.424903,-3.3374438,4.747004,0
-12.190485,-2.7503617,0.57404035,1
-10.371845,-3.3967752,4.688947,0
-12.196828,-2.7596262,0.56536704,1
-10.359914,-3.4103713,4.6755238,0
12.809034,13.4992285,6.9965134,1
-10.173273,-3.6071837,4.4686413,0
12.791715,13.510039,7.0132065,1
-10.144109,-3.6354616,4.4361186,0
12.680259,13.613354,7.093704,1
-10.069995,-3.706677,4.3522825,0
12.645414,13.648562,7.077395,1
-10.17559,-3.604782,4.4712386,0
12.640263,13.745264,7.0082445,1
-10.13597,-3.6443522,4.4288254,0
12.610434,13.834129,6.9699435,1
-10.209903,-3.5701735,4.5096354,0
-10.240952,-3.5382352,4.5427804,0
12.618846,13.813938,6.9784184,1
-10.138215,-3.6427965,4.4314027,0
12.61512,13.823803,6.973904,1
-9.920595,-3.8438766,4.1804852,0
12.615904,13.823021,6.974276,1
-10.175825,-3.6045043,4.471623,0
12.61486,13.827153,6.9711947,1
12.602634,13.84206,6.9706354,1
-10.21962,-3.5600648,4.520006,0
