0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,active_hand
8.646611,4.486399,4.8603654,4.4102154,4.776467,4.5524597,6.6391993,8.578337,8.341496,15.160464,6.4391036,2.0229502,5.4322295,5.743756,5.2593336,4.901916,5.5881596,5.199619,4.3950024,5.081123,5.20203,4.551578,4.89301,4.3462667,1
-0.6900096,14.970553,4.385394,5.2329917,5.335691,5.1571155,5.3626785,5.0856137,5.1236305,5.370894,4.9680166,5.0883613,5.0871096,4.777561,5.4067597,4.381715,4.5476947,4.4320264,4.751745,5.203018,4.770295,5.020707,5.179047,4.950564,0
8.641207,4.4823413,4.8561172,4.4084578,4.7745275,4.554721,6.6374254,8.577891,8.34427,15.157791,6.4331717,2.0271673,5.437677,5.7384872,5.2644815,4.9033375,5.5862126,5.19777,4.4008865,5.082468,5.1977763,4.5495143,4.896445,4.341978,1
-0.70762384,14.985349,4.3706326,5.218197,5.3503737,5.1422057,5.3774843,5.1004605,5.137341,5.3855634,4.9799685,5.07709,5.0888453,4.7898283,5.3923163,4.396496,4.562438,4.4171796,4.7370105,5.2178736,4.785083,5.0057464,5.1641345,4.9358153,0
8.641341,4.4822545,4.856213,4.4077997,4.7740216,4.555307,6.636784,8.578287,8.344881,15.158076,6.4335,2.0271544,5.4374433,5.7388735,5.2641006,4.9039145,5.585942,5.197477,4.400539,5.083019,5.1977334,4.548862,4.8969545,4.3420367,1
-0.7012622,14.985415,4.3708177,5.220566,5.350284,5.141258,5.3771524,5.100766,5.1360617,5.385234,4.9779797,5.079018,5.0908318,4.787989,5.3945765,4.3957934,4.562092,4.419677,4.7393613,5.21753,4.784734,5.0084624,5.1635857,4.9361267,0
8.664294,4.5129933,4.8773966,4.4295797,4.796749,4.531477,6.661093,8.573008,8.316698,15.173648,6.4582844,1.9963548,5.4140625,5.7661047,5.2384124,4.8866544,5.610174,5.218422,4.3756914,5.0649157,5.2281404,4.570749,4.8667836,4.3731217,1
-0.70176035,14.985185,4.371147,5.219702,5.349951,5.141769,5.376827,5.1003537,5.1359897,5.3849945,4.9786325,5.078543,5.090139,4.7886605,5.393728,4.395488,4.5617743,4.4188075,4.7384734,5.217197,4.784408,5.007588,5.1640415,4.936454,0
8.640535,4.487968,4.8543787,4.412132,4.7783017,4.5510025,6.6413164,8.574441,8.339906,15.156284,6.434397,2.0214605,5.4377565,5.742293,5.261842,4.8996925,5.5901356,5.201126,4.399531,5.0786867,5.2032237,4.5531216,4.8912516,4.347772,1
-0.71798897,14.988507,4.366709,5.2144127,5.353962,5.1393924,5.3816295,5.1035666,5.140377,5.3895135,4.982931,5.0744534,5.0884156,4.7927194,5.3887224,4.401154,4.566507,4.413043,4.733059,5.222038,4.7891717,5.0012975,5.16089,4.9317827,0
