0,1,2,3,4,5,6,7,8,9,10,11,active_hand
1.0735549,0.4311211,5.87436,5.7804236,1.9266464,5.5113354,3.7756934,3.8769734,9.016983,-4.512389,-2.565915,10.860143,1
2.937517,3.157611,-1.9511293,10.912145,6.0301666,6.4526057,8.701462,1.7597706,4.55792,1.9806806,-1.7611222,1.3823724,0
1.0663575,0.43897828,5.8692636,5.7717566,1.9232342,5.5173306,3.7774734,3.8669717,9.006229,-4.52361,-2.5752482,10.853429,1
2.9349864,3.1559017,-1.947898,10.909866,6.0292816,6.4510674,8.705802,1.7539929,4.5609846,1.9747012,-1.7565794,1.3837982,0
1.0470955,0.44395524,5.857719,5.7766457,1.9122987,5.5304484,3.7876143,3.8636227,9.00559,-4.5230174,-2.5758905,10.857611,1
2.9370613,3.1546876,-1.9478908,10.908767,6.0312715,6.4517407,8.702643,1.7528201,4.5595045,1.9797051,-1.7618437,1.3848271,0
1.0754343,0.43281087,5.883911,5.773908,1.9358622,5.5029535,3.7760074,3.8746154,9.020315,-4.5166078,-2.5640976,10.857627,1
2.9418135,3.156343,-1.952794,10.913248,6.0338497,6.455942,8.696504,1.7647872,4.554243,1.9865941,-1.7670033,1.3836952,0
1.0927262,0.41727933,5.8945036,5.7833395,1.9472033,5.4915595,3.765851,3.8889353,9.026291,-4.5034213,-2.5560176,10.866544,1
2.9334502,3.1635377,-1.9583396,10.920163,6.02634,6.4472384,8.706177,1.7620705,4.561492,1.9785427,-1.7597193,1.3761885,0
1.070039,0.44326493,5.865112,5.7687325,1.9193943,5.519784,3.7694724,3.8609374,8.989791,-4.529917,-2.589036,10.846411,1
2.949562,3.1615272,-1.9602283,10.920684,6.0370517,6.4607906,8.690582,1.7710935,4.5494056,1.9952524,-1.7764819,1.3781232,0
1.0650747,0.44832653,5.857964,5.766353,1.9128854,5.52679,3.7716863,3.855579,8.985396,-4.533991,-2.5922158,10.844599,1
2.9567177,3.1619678,-1.9690914,10.927549,6.0419474,6.4635987,8.679563,1.7962426,4.5413933,2.009054,-1.7862307,1.3789406,0
1.0900911,0.42205718,5.8917513,5.7845902,1.9449722,5.492565,3.754259,3.8820648,8.975971,-4.513827,-2.6028662,10.850168,1
2.9584632,3.1626782,-1.969571,10.92882,6.047362,6.4695272,8.679462,1.7884045,4.5396037,2.0083091,-1.7868848,1.3790447,0
1.079536,0.45516863,5.8669233,5.7527065,1.9224977,5.5106697,3.757096,3.8420594,8.97195,-4.547282,-2.6061122,10.830788,1
2.9559708,3.167768,-1.9702902,10.928678,6.018283,6.4502106,8.679429,1.802041,4.541332,2.0094268,-1.7850755,1.3751941,0
1.0781507,0.4479527,5.861248,5.7630806,1.9157739,5.522624,3.7579515,3.8545544,8.973872,-4.538468,-2.6025765,10.836604,1
2.9766774,3.1823757,-1.9925189,10.950311,6.0509825,6.477656,8.657322,1.8336145,4.5207906,2.0326757,-1.8062326,1.3614186,0
1.0858909,0.4467125,5.8641543,5.7616634,1.9180804,5.5192037,3.7515178,3.8553472,8.971141,-4.5396123,-2.6050186,10.8333025,1
2.9912934,3.1526427,-1.9737334,10.940344,6.074183,6.458204,8.673774,1.806474,4.540557,2.0158203,-1.8036296,1.3872459,0
2.9483533,3.1579156,-1.9587638,10.918855,6.0374665,6.4573836,8.691449,1.7771727,4.5513864,1.9957467,-1.77496,1.3822919,0
1.1192838,0.4569594,5.8590713,5.744972,1.9124023,5.519528,3.7163863,3.8385773,8.935855,-4.5647926,-2.6386368,10.80306,1
