0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,active_hand
11.239363,7.8215704,-6.0806117,2.648996,5.4961696,3.2765465,5.267042,3.6130488,3.6400564,4.0940123,4.8965764,6.277375,5.412397,4.6340246,4.2235184,5.025163,5.8421583,5.719169,1
-0.42749542,6.915494,4.7237043,4.992707,6.452076,5.7954216,2.758805,4.5369396,2.7589438,4.7400074,4.076524,2.908688,4.6761203,5.0517077,4.923595,3.7242908,6.059146,4.0936613,0
11.249743,7.807107,-6.084456,2.6563287,5.507319,3.2855432,5.278796,3.627554,3.6533947,4.078226,4.9066234,6.2814455,5.4094477,4.6472945,4.231894,5.044017,5.837739,5.7149396,1
-0.43829316,6.9144807,4.712269,4.978985,6.465154,5.7917886,2.7196052,4.523841,2.7322202,4.7147098,4.0519085,2.8825548,4.657235,5.0288925,4.929972,3.6910098,6.072882,4.0637603,0
11.244415,7.7948856,-6.0814915,2.659649,5.4976935,3.2850447,5.26906,3.6397738,3.6448848,4.0659814,4.9005837,6.2939935,5.4121118,4.6378126,4.2314067,5.0563025,5.8273463,5.7230005,1
-0.41500613,6.9310455,4.736145,4.977267,6.467579,5.8102684,2.759796,4.548862,2.7622948,4.745302,4.0827637,2.9125185,4.6863003,5.0604715,4.909546,3.72429,6.047531,4.0931044,0
11.248391,7.8157916,-6.0831766,2.6566432,5.5071397,3.2851598,5.2773366,3.6186924,3.652065,4.08779,4.9051332,6.280304,5.410532,4.6460414,4.231507,5.0320253,5.836308,5.717485,1
-0.42442986,6.9183927,4.7268095,4.9907823,6.454098,5.7984123,2.7634857,4.5401597,2.7624288,4.743538,4.080032,2.9122524,4.6794763,5.0551724,4.9205556,3.728162,6.0560164,4.0970325,0
11.241703,7.805607,-6.0807757,2.6546507,5.4965377,3.2809515,5.267647,3.6290393,3.642369,4.077225,4.8982778,6.28687,5.412526,4.635737,4.22755,5.043903,5.8338604,5.7215734,1
-0.42682648,6.9153295,4.724588,4.99502,6.449895,5.795549,2.766454,4.53796,2.7626054,4.7432,4.0792575,2.9122703,4.6777163,5.053601,4.923187,3.730298,6.0581055,4.098484,0
11.242861,7.7956614,-6.080605,2.6580834,5.4965773,3.283522,5.2677097,3.6389744,3.6435778,4.0669613,4.89898,6.293379,5.412815,4.636609,4.229945,5.054877,5.8285255,5.723612,1
-0.4257752,6.915523,4.7257466,4.9963465,6.4486504,5.796024,2.7748318,4.5392985,2.7661645,4.746191,4.0820165,2.915627,4.679559,5.0557747,4.9224873,3.736281,6.0567517,4.103183,0
11.241963,7.779846,-6.0797005,2.6620786,5.492545,3.2854617,5.264161,3.6548607,3.6413245,4.050456,4.8975267,6.3036284,5.413667,4.6336393,4.231736,5.073113,5.820602,5.7273827,1
-0.4137628,6.922349,4.737958,4.9974623,6.448283,5.804241,2.8061776,4.5527425,2.7879102,4.766469,4.1015143,2.9370456,4.6958165,5.073187,4.912849,3.7635052,6.0428977,4.127817,0
11.253234,7.7726946,-6.0827627,2.6721935,5.5034523,3.2962136,5.274474,3.6620047,3.653057,4.0434003,4.9076858,6.3117576,5.4115615,4.645547,4.242576,5.0798116,5.8115687,5.728587,1
