0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,active_hand,class_numeric
9.901321,6.3847194,6.5760765,3.405916,3.6254444,1.9939444,15.166251,8.427811,5.4244843,5.329424,4.975188,5.1795335,5.672637,4.4887004,4.1345816,5.93625,5.6436095,4.9740243,4.466188,3.9862797,5.557387,1,0
4.007562,4.534549,4.380062,5.4343915,4.426455,3.5660145,5.871258,4.9908953,4.4616017,2.6151109,13.896941,5.520413,4.6256948,4.7011514,4.8671994,4.7968526,4.4705367,5.4870996,5.6442323,5.062665,6.1621256,0,0
9.904331,6.3882995,6.584858,3.3987322,3.6069121,1.9953495,15.18532,8.418081,5.428986,5.325846,4.9804482,5.188483,5.6757207,4.4930263,4.131933,5.9358473,5.6478624,4.9786744,4.4660225,3.996022,5.5651517,1,0
4.0052934,4.5329266,4.3783536,5.4349194,4.4261127,3.5661402,5.874168,4.9905624,4.4613247,2.6149726,13.898536,5.5206623,4.62517,4.7012954,4.867362,4.7952595,4.4702845,5.4855576,5.6435566,5.0626183,6.1635046,0,0
9.913683,6.393065,6.5895286,3.3966315,3.60714,1.9842273,15.186038,8.42019,5.416516,5.322998,4.9838853,5.1909666,5.6661134,4.480576,4.141443,5.936866,5.645018,4.984561,4.4764566,3.9930527,5.5676265,1,0
4.0090013,4.5362067,4.381642,5.4338717,4.4274807,3.5645707,5.8694053,4.991556,4.4615984,2.6139534,13.897423,5.5198207,4.626831,4.7000723,4.8668346,4.7984653,4.4706635,5.488783,5.645448,5.0632687,6.1608315,0,0
9.9079075,6.387521,6.5749936,3.4082258,3.6378725,1.9836713,15.1545315,8.436371,5.411222,5.329313,4.9766717,5.176144,5.6619425,4.475593,4.1450105,5.938384,5.6377115,4.9775867,4.4751396,3.9765434,5.5562534,1,0
4.0066524,4.5341177,4.3795547,5.434512,4.426601,3.5655966,5.8724775,4.990927,4.4614196,2.6146173,13.898102,5.5203643,4.625769,4.7008667,4.8671737,4.7964234,4.470428,5.486724,5.6442556,5.062838,6.1625204,0,0
9.905098,6.386717,6.5794125,3.4040663,3.6213162,1.9905734,15.171018,8.426955,5.4213347,5.3282046,4.977271,5.182026,5.670098,4.485523,4.137199,5.9368515,5.6434083,4.9768744,4.4696183,3.9869971,5.5599236,1,0
4.0028253,4.530846,4.3762307,5.4357424,4.4252067,3.5671408,5.876904,4.9898577,4.46114,2.615653,13.899429,5.5211983,4.6240826,4.702066,4.8676834,4.7932096,4.4700336,5.483499,5.642248,5.0622454,6.1652436,0,0
9.904473,6.387476,6.586669,3.4003546,3.6047132,1.9941919,15.187771,8.416799,5.427189,5.3273807,4.9801946,5.1898212,5.674077,4.4912453,4.1334925,5.9369845,5.645699,4.9783325,4.4668064,3.9977844,5.5661635,1,0
4.004956,4.532726,4.378134,5.434969,4.4260993,3.5661154,5.8745723,4.9905496,4.461291,2.614917,13.898819,5.5206676,4.625137,4.70127,4.867356,4.795069,4.4702587,5.485368,5.643505,5.062636,6.1636753,0,0
9.908588,6.3919964,6.594776,3.3907757,3.587083,1.9960403,15.205864,8.407506,5.433064,5.32201,4.9856415,5.198491,5.6785216,4.496904,4.129614,5.9357595,5.6524663,4.98399,4.4668207,4.007046,5.57397,1,0
4.005066,4.532822,4.3782315,5.434929,4.426148,3.566062,5.8744574,4.9905796,4.461296,2.6148825,13.898784,5.520639,4.6251907,4.701224,4.867342,4.7951603,4.4702697,5.485459,5.64358,5.0626616,6.1635885,0,0
9.9081545,6.3910313,6.591202,3.3940847,3.5967631,1.994052,15.196295,8.412875,5.4293323,5.323434,4.983825,5.1944156,5.675788,4.493266,4.1321316,5.9359856,5.6499076,4.9826126,4.468022,4.0012245,5.5703616,1,0
4.005146,4.5328846,4.378297,5.4349146,4.426169,3.5660267,5.8743596,4.990596,4.4612975,2.6148474,13.898774,5.520629,4.625219,4.701211,4.867331,4.7952275,4.47027,5.485532,5.6436076,5.0626698,6.163547,0,0
9.888915,6.374265,6.576067,3.408299,3.604276,2.015546,15.188241,8.423131,5.452418,5.3360868,4.967634,5.180665,5.6969385,4.516272,4.111118,5.9306903,5.651016,4.9653907,4.447317,3.9934309,5.556147,1,0
4.004908,4.532693,4.3781033,5.434972,4.426126,3.5660784,5.8746796,4.9905543,4.4612775,2.6148994,13.898854,5.520649,4.625155,4.701233,4.8673573,4.7950397,4.4702396,5.485339,5.643517,5.0626626,6.163688,0,0
9.902896,6.3905845,6.59439,3.3892388,3.5823188,2.0035872,15.20997,8.402752,5.441994,5.32118,4.9839725,5.1998973,5.6860623,4.505774,4.1221867,5.9326005,5.656791,4.981039,4.459865,4.0117297,5.5720043,1,0
4.004982,4.532755,4.3781605,5.4349523,4.4261327,3.566072,5.874569,4.990571,4.461283,2.6148803,13.898853,5.5206485,4.625169,4.701231,4.867341,4.7951016,4.4702535,5.4854035,5.643548,5.062658,6.1636515,0,0
9.901489,6.389387,6.592097,3.3905814,3.586452,2.004619,15.205444,8.404041,5.4428196,5.322295,4.9836726,5.197946,5.686408,4.5066285,4.1218085,5.933287,5.656235,4.979952,4.458786,4.0104947,5.571644,1,0
