0,1,2,3,4,5,6,7,8,9,10,active_hand
8.768482,-1.3528439,11.870381,8.915103,7.697487,3.5350077,4.1692867,4.613836,8.170745,0.8151816,-0.7246996,1
9.798422,3.8559465,10.9692335,5.0541244,1.1333951,7.5598807,2.9104161,7.008537,2.6392412,9.909291,2.9673111,0
8.760955,-1.370216,11.862938,8.905759,7.6806135,3.525469,4.162142,4.6008177,8.168672,0.826009,-0.72291243,1
9.796757,3.858617,10.96705,5.056946,1.134496,7.5608773,2.9106026,7.007969,2.6409204,9.9107275,2.9654994,0
8.747308,-1.3673456,11.851619,8.919743,7.6805897,3.5379198,4.148345,4.5934668,8.179639,0.81383365,-0.7124933,1
9.794747,3.8581417,10.959576,5.056535,1.1390095,7.5638328,2.9155645,7.002399,2.6420743,9.911932,2.9637892,0
8.760904,-1.3449236,11.864421,8.92757,7.7034063,3.5466151,4.161391,4.6133795,8.180059,0.8035485,-0.7171605,1
9.792796,3.8631787,10.965855,5.061608,1.1372508,7.563367,2.9099493,7.0081754,2.6448987,9.914352,2.9614387,0
8.757637,-1.36512,11.860345,8.913249,7.684343,3.5324836,4.15868,4.600885,8.173323,0.8188506,-0.719253,1
9.797135,3.8603818,10.972669,5.058899,1.1384454,7.5665755,2.9035625,7.0131693,2.6409268,9.911541,2.965559,0
8.73071,-1.4089465,11.832941,8.877518,7.6420727,3.4965663,4.132324,4.56501,8.177541,0.85634685,-0.7015877,1
9.790327,3.8670719,10.969882,5.0655346,1.138177,7.564935,2.905094,7.012288,2.6477716,9.917106,2.958768,0
8.74618,-1.4027616,11.848321,8.888605,7.648572,3.5079296,4.1481376,4.575515,8.1651745,0.84604234,-0.71889454,1
9.774156,3.8862152,10.97043,5.085061,1.1491969,7.5756235,2.8984203,7.0177608,2.6642952,9.932229,2.942206,0
8.745863,-1.4008851,11.848116,8.889845,7.6506047,3.509107,4.147693,4.576745,8.166367,0.84471875,-0.7183119,1
9.781787,3.8774216,10.969361,5.0761538,1.1443903,7.5710363,2.9023101,7.014547,2.656502,9.925154,2.9499638,0
8.751604,-1.3926635,11.853646,8.892684,7.658751,3.512269,4.153302,4.583791,8.165564,0.8408514,-0.7209422,1
9.763023,3.89852,10.967231,5.0975575,1.1592569,7.5855436,2.8956585,7.019345,2.675484,9.94294,2.9309466,0
8.755808,-1.3952188,11.857615,8.887973,7.6571403,3.5081797,4.1576724,4.5844646,8.161096,0.8449952,-0.725897,1
9.76144,3.9024267,10.962572,5.1019125,1.1587726,7.5847554,2.8998702,7.0152707,2.677173,9.943697,2.9290395,0
8.764464,-1.3790059,11.865857,8.897446,7.6730623,3.5177684,4.165927,4.598242,8.162966,0.8340984,-0.7277841,1
9.765277,3.8967626,10.963735,5.095865,1.1554916,7.58157,2.897471,7.0167637,2.6732838,9.940321,2.9331348,0
9.78212,3.877469,10.967266,5.0762315,1.1436571,7.5703416,2.903032,7.0136166,2.6562157,9.924755,2.95026,0
8.789391,-1.3544576,11.888633,8.902706,7.69944,3.5242987,4.1902847,4.6263313,8.157667,0.8246925,-0.73916614,1
9.74332,3.9253936,10.952906,5.1257863,1.1719341,7.59711,2.9017453,7.0120587,2.6954634,9.959767,2.9103343,0
3.339219,5.694078,6.895854,6.595009,5.9211593,5.3909793,5.824155,3.7103841,5.3963623,5.6687007,13.325003,1
9.733686,3.9390626,10.949556,5.140266,1.1798964,7.604822,2.90508,7.0096107,2.7052357,9.968368,2.900162,0
3.3225677,5.696693,6.898806,6.6019654,5.949822,5.39091,5.8548656,3.7224128,5.401517,5.667004,13.329644,1
9.716138,3.9524596,10.936547,5.1528544,1.1968417,7.621877,2.8912144,7.014813,2.7226627,9.98712,2.8831995,0
3.3318355,5.708641,6.8846655,6.597353,5.930135,5.376964,5.830153,3.7253275,5.382911,5.6800494,13.324633,1
9.753323,3.9113355,10.959347,5.111049,1.1640052,7.5896363,2.8954449,7.017113,2.685361,9.951199,2.920952,0
3.2853236,5.754119,6.844093,6.5960765,5.9847836,5.3330407,5.882993,3.7814806,5.342468,5.706409,13.318429,1
9.783137,3.87597,10.968989,5.0747466,1.143768,7.5703597,2.904254,7.013011,2.6550567,9.923759,2.9513428,0
3.2825878,5.751058,6.845224,6.5946574,5.990306,5.335713,5.8895106,3.7818048,5.3447556,5.7010026,13.316523,1
9.743902,3.9241302,10.952791,5.1243715,1.1709286,7.5960236,2.9010153,7.01257,2.6948671,9.959344,2.9109964,0
3.2746477,5.773398,6.827385,6.598049,5.9960523,5.3138957,5.890835,3.7998278,5.323516,5.721011,13.316444,1
9.758049,3.9058213,10.964371,5.1053095,1.1610498,7.586976,2.8973725,7.0172815,2.6806214,9.947057,2.9256532,0
3.2687957,5.7770424,6.823282,6.597334,6.0040774,5.3102045,5.8986263,3.806026,5.3198924,5.7213597,13.314453,1
9.766163,3.8956125,10.968576,5.0947347,1.1548425,7.58095,2.89815,7.017608,2.67237,9.939574,2.9340384,0
3.279514,5.754797,6.8420205,6.5954046,5.9941134,5.332135,5.8927555,3.7859204,5.3414936,5.703242,13.316088,1
9.761671,3.901068,10.967972,5.1003385,1.1584255,7.5845304,2.8961542,7.0188766,2.6769679,9.943861,2.9294164,0
3.2817116,5.756933,6.841569,6.596654,5.989451,5.330404,5.8871946,3.7854671,5.3400145,5.7076035,13.317713,1
9.758342,3.9020205,10.983038,5.100834,1.1635826,7.590059,2.8839219,7.0307393,2.6802163,9.948043,2.9263847,0
3.2505476,5.7855043,6.8140697,6.5971384,6.024287,5.3023033,5.921341,3.818699,5.315815,5.716894,13.310523,1
9.787246,3.8711028,10.96924,5.069698,1.1403153,7.5670795,2.904497,7.0128727,2.6509526,9.920006,2.9555428,0
3.2619839,5.7859745,6.8143673,6.59745,6.012669,5.300762,5.9054694,3.815873,5.3103046,5.7260623,13.311487,1
9.778281,3.8806322,10.972482,5.079318,1.146773,7.573167,2.8998294,7.0170517,2.6599627,9.928442,2.9465246,0
3.2536588,5.8125606,6.7921934,6.6037617,6.0176616,5.274227,5.9061527,3.8333387,5.2833657,5.7559423,13.311677,1
5.278951,8.783295,10.215737,8.92607,3.9373002,3.60114,4.678804,3.6075034,5.9059963,8.020316,-4.3397336,0
1.2262919,7.626533,4.0754313,6.979871,8.977979,7.7771144,-1.6332545,2.4353862,-1.4141331,4.1626287,2.3627167,1
5.2646103,8.6363735,10.100875,8.777178,4.164932,3.754066,4.8614693,3.7742076,6.044909,7.879241,-4.3863325,1
1.1041596,7.770798,3.9299006,6.7480693,8.975834,7.639952,-1.496499,2.3890908,-1.4529998,4.370698,2.1379218,0
5.261612,8.627115,10.094306,8.769193,4.1815505,3.7644045,4.870068,3.780645,6.052846,7.871652,-4.3809686,1
1.0967759,7.769087,3.9297657,6.7446375,8.9765005,7.645393,-1.4962052,2.3901274,-1.456216,4.374249,2.1368637,0
5.2643847,8.636074,10.100855,8.775357,4.1658874,3.756059,4.860667,3.7761097,6.045925,7.882154,-4.3890176,1
1.0968748,7.734536,3.9634073,6.776626,8.949375,7.6777883,-1.5287753,2.4169898,-1.4325097,4.345256,2.1783683,0
5.229981,8.658452,10.197186,8.8731365,4.155806,3.6982346,4.762655,3.7887998,5.937614,7.9299545,-4.4182215,1
1.0728519,7.7753854,3.9222496,6.7198844,9.002586,7.6453333,-1.489254,2.3862524,-1.4815841,4.396963,2.1057143,0
5.215562,8.647379,10.212501,8.88499,4.175663,3.6964302,4.7496986,3.8070498,5.9197803,7.923239,-4.4296975,1
1.0909463,7.7778144,3.9234407,6.7361755,8.985925,7.636592,-1.4907074,2.3828783,-1.4645188,4.381319,2.124128,0
5.20864,8.676845,10.260128,8.93529,4.1522207,3.6624455,4.6967363,3.78929,5.8695717,7.958698,-4.419574,1
1.0812235,7.77575,3.9235785,6.7283635,8.995749,7.643026,-1.4906979,2.3852494,-1.474229,4.388907,2.1150334,0
5.222344,8.688765,10.255576,8.928402,4.130639,3.6501887,4.704294,3.7662034,5.879103,7.951872,-4.4008765,1
1.0645162,7.771777,3.9237697,6.7126303,9.009172,7.646234,-1.4905558,2.3844726,-1.4890971,4.404221,2.0986943,0
5.2399116,8.709725,10.2622795,8.933182,4.103352,3.6383188,4.6995673,3.7394574,5.876318,7.965449,-4.3844557,1
1.055988,7.7758484,3.9193685,6.705197,9.017958,7.6475625,-1.4865997,2.3837833,-1.4983395,4.412002,2.0916388,0
5.2120175,8.702853,10.305867,8.97775,4.121452,3.6050687,4.659583,3.7580159,5.830958,7.9512105,-4.385724,1
1.0603038,7.780317,3.914882,6.708015,9.014804,7.6470003,-1.4825906,2.3778486,-1.4943624,4.4091997,2.0948315,0
5.219029,8.707843,10.296418,8.969193,4.1244326,3.6109948,4.669989,3.7577837,5.8401327,7.95124,-4.382155,1
1.0908132,7.7833843,3.9207127,6.7365675,8.984761,7.6318803,-1.4887624,2.377107,-1.4639822,4.3808002,2.1243458,0
5.2243733,8.718814,10.300684,8.9678335,4.1053,3.6052523,4.6648183,3.738152,5.8400526,7.954744,-4.3701262,1
1.0813328,7.774298,3.924181,6.730999,8.99195,7.6474648,-1.4911218,2.3870654,-1.4718882,4.3872,2.1206367,0
4.7926908,9.379783,9.517004,10.458859,1.4818096,4.934557,3.2653332,1.7565192,5.6600304,9.850239,-2.7100308,1
1.0764341,7.7736845,3.9235976,6.724813,8.994731,7.6446996,-1.490495,2.3841076,-1.4760718,4.3929577,2.1142766,0
4.7931104,9.389905,9.516013,10.485949,1.4433749,4.95446,3.2603023,1.7461035,5.6585627,9.869291,-2.68849,1
1.0650465,7.7515173,3.9422922,6.7121296,9.009331,7.6250525,-1.5087788,2.3693728,-1.4890289,4.4048133,2.0984626,0
4.790265,9.3819685,9.514115,10.4633465,1.4752412,4.938614,3.2604866,1.7507913,5.658527,9.854969,-2.7057524,1
1.0706449,7.770449,3.9259653,6.719339,9.003848,7.64499,-1.4929398,2.3835332,-1.4833796,4.397987,2.1067111,0
4.806204,9.479828,9.5315695,10.6340475,1.1852161,5.0506606,3.2471557,1.6983417,5.646905,10.0011835,-2.5383391,1
1.0978031,7.775426,3.9237146,6.7402515,8.973263,7.6376777,-1.4904541,2.3843527,-1.4552789,4.378183,2.1333456,0
4.842132,9.523364,9.570213,10.660062,1.1179513,5.0551996,3.2528949,1.6884623,5.6652513,10.057027,-2.4800916,1
1.1121186,7.7626743,3.9372308,6.7552857,8.963218,7.6482306,-1.5039595,2.3957074,-1.443094,4.3632693,2.1476321,0
4.859246,9.543646,9.586399,10.676811,1.0713286,5.06114,3.2542815,1.6772494,5.6719685,10.083828,-2.4480867,1
1.0885732,7.779346,3.9196084,6.732014,8.975281,7.6346345,-1.4864218,2.3795516,-1.4599024,4.386259,2.1252434,0
4.8384194,9.520129,9.564209,10.673652,1.1004411,5.0672393,3.2553067,1.6909357,5.662658,10.055302,-2.4808042,1
1.0969074,7.775572,3.923325,6.740077,8.973744,7.638287,-1.4900117,2.3840697,-1.4559664,4.37846,2.1334224,0
4.854553,9.537405,9.579041,10.6821575,1.0640353,5.065621,3.2575052,1.679361,5.67285,10.079479,-2.4514143,1
1.1010883,7.7747674,3.925743,6.7414427,8.973042,7.634975,-1.492815,2.3855999,-1.4532398,4.3762617,2.1332688,0
4.8998833,9.5899725,9.627115,10.68908,0.98323387,5.044976,3.255508,1.6405927,5.6968303,10.14282,-2.3801315,1
1.1142129,7.7618985,3.9382467,6.7626452,8.9698715,7.646782,-1.5044779,2.3908765,-1.4465469,4.357406,2.154968,0
4.8607807,9.545926,9.583787,10.696776,1.0265856,5.0729923,3.261403,1.6719707,5.6761775,10.095672,-2.4284441,1
1.103838,7.7728095,3.928399,6.7462144,8.973432,7.637231,-1.4954007,2.3865058,-1.4522368,4.37198,2.1372898,0
4.8873587,9.575482,9.612823,10.692033,0.99564785,5.0531826,3.2565596,1.6505159,5.6891904,10.128445,-2.394207,1
1.1062324,7.771325,3.9290137,6.7461567,8.968927,7.6368275,-1.4960673,2.38899,-1.4478971,4.3718705,2.1387155,0
4.8766265,9.562583,9.600093,10.69253,1.0084144,5.0593424,3.2584507,1.6571593,5.6850867,10.113048,-2.4106092,1
1.0857356,7.782322,3.9161572,6.7301407,8.981912,7.6361938,-1.4829191,2.3775685,-1.466725,4.3882146,2.1224904,0
9.32975,4.477635,10.759368,5.7171097,1.5209448,7.9390044,3.1472828,6.8319893,3.1043072,10.327397,2.4715915,0
8.782472,-1.3138382,11.884308,8.935767,7.735011,3.5557287,4.182271,4.6414857,8.177326,0.79172575,-0.7258975,1
8.792396,-1.2774916,11.89447,8.957001,7.7695646,3.577121,4.191249,4.6653247,8.185615,0.76835465,-0.72447747,1
