0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,class_numeric
10.742133,5.45998,4.996995,-5.658307,5.03037,8.814511,8.013149,5.3789415,5.7418985,4.909968,4.886504,5.4140506,6.525659,5.0704665,6.3408318,0
10.715832,5.434667,5.0298896,-5.6491547,5.081586,8.792283,7.9861827,5.403643,5.7050233,4.8816857,4.898082,5.388979,6.518417,5.0412297,6.332966,0
10.70496,5.44345,5.03809,-5.619104,5.0395756,8.804041,8.006035,5.4265466,5.705056,4.8539257,4.9279146,5.3956623,6.5530396,5.021923,6.370323,0
10.7094555,5.405998,4.9898014,-5.609348,5.0348496,8.799188,7.957407,5.3719482,5.7423754,4.881694,4.9086785,5.355412,6.54332,5.0478177,6.3632946,0
10.741112,5.453503,5.000765,-5.659006,5.0655694,8.821355,7.999599,5.379197,5.73557,4.9064093,4.88079,5.406615,6.508501,5.067918,6.3261333,0
10.706475,5.419737,5.0385184,-5.632313,5.0723104,8.785776,7.9707193,5.4173336,5.6953216,4.8675327,4.917925,5.3709545,6.5352864,5.029234,6.3526244,0
10.712965,5.433331,5.053195,-5.6515813,5.101058,8.785483,7.984747,5.4193587,5.687179,4.8698006,4.911834,5.388406,6.5287213,5.0301576,6.3414598,0
10.708485,5.4284153,5.059283,-5.646963,5.098152,8.779368,7.9797306,5.4276834,5.682584,4.862672,4.919817,5.3812456,6.540343,5.0227222,6.352733,0
10.707438,5.4262257,5.0417056,-5.637229,5.0786695,8.785719,7.979338,5.421137,5.6964345,4.869691,4.920423,5.37859,6.537186,5.0323405,6.3536816,0
10.72124,5.4384823,5.0389194,-5.6555767,5.0888286,8.79181,7.989878,5.408185,5.700545,4.879143,4.9033546,5.3931046,6.5223927,5.039206,6.33489,0
10.732174,5.4505286,5.029658,-5.664951,5.085173,8.8012495,8.002187,5.3974533,5.7127233,4.8909116,4.894082,5.406051,6.5167327,5.0509114,6.3283634,0
