0,1,2,3,4,5,6,class_numeric
8.607576,2.5429995,4.806551,2.7804325,6.186279,7.0203743,3.3875806,0
8.859087,2.5244265,4.9256,2.7987654,6.0174785,6.974025,3.414579,1
1.4531577,4.562693,4.448859,3.5663486,6.289672,3.2064414,2.6565917,0
0.6188239,4.7355433,4.5486183,3.715967,5.7179866,2.523089,2.8156335,1
8.537258,2.4741704,4.910909,2.8567898,6.085727,6.961875,3.2937596,0
8.941897,2.494846,4.9450336,2.8051405,5.998334,6.959367,3.401732,1
1.256704,4.6517396,4.393721,3.585768,6.188087,3.067461,2.622394,0
0.54569346,4.823765,4.5985413,3.7498696,5.628991,2.4599068,2.8916008,1
8.599429,2.5462816,4.86289,2.8027222,6.0943403,6.973248,3.376599,0
8.935421,2.4768918,4.9924955,2.8212476,5.9471493,6.910936,3.3527343,1
1.3166448,4.6715417,4.3441386,3.5809743,6.240077,3.1337547,2.5745087,0
0.6467353,4.7253475,4.5181866,3.7258599,5.7339144,2.5383773,2.7868552,1
8.681622,2.4859638,4.9027753,2.8239596,6.1782775,7.0648093,3.3231277,0
8.956998,2.4946542,4.9737883,2.8249345,5.963444,6.9020996,3.4035742,1
1.3569225,4.5606403,4.3404403,3.6613607,6.346599,3.1476753,2.5037854,0
0.66596836,4.681748,4.5284147,3.690301,5.7714815,2.5622048,2.7808144,1
8.733161,2.4239833,4.9861517,2.8157182,6.093259,7.015921,3.2773912,0
8.992666,2.586934,4.8616138,2.7192247,6.0683894,6.9562483,3.4874814,1
1.4977704,4.5637655,4.330946,3.6397858,6.3586726,3.2394004,2.5453932,0
0.8590537,4.7754974,4.4790177,3.7487106,5.7500134,2.6993928,2.921849,1
6.9313602,1.5650097,5.8656535,3.2501953,5.4447203,6.807338,2.003871,0
5.949374,1.4779891,5.8477483,3.114501,5.293981,6.808919,2.0797806,1
1.8978659,4.8837967,4.4347954,3.2498841,5.887169,3.704215,2.9483213,0
1.7923688,5.477571,4.4724145,4.049021,5.2299585,3.362146,3.6268742,1
6.1834836,2.4710925,4.9841204,3.5235465,5.9397264,6.329066,2.790673,0
5.731735,1.4409981,5.9794626,3.0876162,5.2555428,6.7885265,2.0784364,1
5.44401,3.1835487,3.8566766,4.192224,6.7159796,6.0786715,3.2398994,0
1.7480121,5.408342,4.405059,4.1094728,5.3584323,3.3122466,3.534609,1
5.684655,2.647363,4.4522185,3.770534,6.249252,6.3036213,2.897354,0
5.598597,1.5366718,5.9628463,3.1471522,5.316708,6.6943655,2.1788092,1
1.4920427,5.0196204,4.5974894,3.0634832,5.8146224,3.3502111,3.016151,0
1.1458774,5.3377256,4.4084682,4.353338,5.5176215,2.640885,3.7770123,1
5.604744,2.869333,4.1996655,3.8898318,6.4116564,6.1728225,3.0175002,0
