0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,class_numeric
7.6396422,3.6105387,1.3576024,-5.964566,4.4874187,7.56203,9.189611,4.8399463,4.6301503,4.3607397,5.7938533,6.099174,7.0526342,4.5202494,4.001637,4.397615,5.075418,0
7.6349287,3.595558,1.381895,-5.96068,4.4820204,7.5477095,9.198546,4.85703,4.6130385,4.343449,5.7891593,6.1079144,7.0472097,4.533356,3.9994953,4.4016695,5.109396,0
7.6248984,3.606397,1.3815897,-5.9808297,4.4924645,7.5775127,9.200489,4.8462567,4.63249,4.3442993,5.790685,6.10072,7.057358,4.5234804,4.007387,4.4005547,5.0959487,0
7.6286125,3.6107142,1.3725212,-5.97934,4.4912634,7.581687,9.196391,4.8399453,4.63818,4.350833,5.7932763,6.097701,7.0559955,4.5197744,4.005013,4.398393,5.083611,0
7.633023,3.6077507,1.3680444,-5.970422,4.489129,7.569136,9.19572,4.843658,4.630898,4.3524294,5.790743,6.101355,7.053822,4.5227804,4.00404,4.400651,5.0837,0
7.632447,3.6031063,1.378048,-5.968584,4.491291,7.5568175,9.197573,4.850254,4.621294,4.345515,5.787101,6.1028237,7.055433,4.5260043,4.006546,4.404404,5.1006584,0
7.6312323,3.5926356,1.3825933,-5.9615316,4.4815702,7.5497837,9.20318,4.8610578,4.610185,4.3404155,5.7870545,6.1116796,7.046085,4.5364914,3.9990456,4.4032583,5.10988,0
7.6229777,3.5943215,1.391974,-5.975074,4.4872284,7.563038,9.206618,4.860902,4.615282,4.33489,5.7861786,6.1100082,7.051904,4.534508,4.0043597,4.4041724,5.1160064,0
7.6256013,3.5954006,1.3868126,-5.9710865,4.486705,7.559834,9.205163,4.859291,4.6157904,4.3378844,5.7863574,6.1097565,7.051119,4.5336843,4.0036025,4.4041204,5.1111403,0
7.6382837,3.5887926,1.3709269,-5.946028,4.4723125,7.5345416,9.201122,4.863028,4.6026216,4.3457055,5.7898026,6.1155777,7.03657,4.5407696,3.9897034,4.4001756,5.1035104,0
7.640628,3.5888214,1.364338,-5.9416523,4.4689045,7.5324764,9.200017,4.862292,4.601243,4.3490868,5.7912526,6.116677,7.0327554,4.5413694,3.9856198,4.3985577,5.09655,0
7.6690793,3.5836296,1.3157125,-5.90008,4.4407563,7.5018835,9.187194,4.8575835,4.583353,4.379997,5.805802,6.126881,7.004068,4.550596,3.9553044,4.3827744,5.0476055,0
7.408044,2.9095619,-1.0296799,5.4643507,5.1706586,4.93976,3.5305073,4.771935,9.416398,0.6308215,3.7688863,4.2507815,5.9801283,4.2000685,4.4464264,4.5969973,4.1273413,1
7.4072747,2.899171,-1.0308727,5.4599032,5.1682234,4.9341984,3.5387757,4.7815833,9.42106,0.6204603,3.7650495,4.2608414,5.9701166,4.1959996,4.442117,4.6029296,4.1377554,1
7.3873534,2.9017901,-1.0547519,5.4130807,5.174671,4.9412794,3.5293403,4.7816224,9.403507,0.6005009,3.7240987,4.252933,5.958524,4.1559725,4.396528,4.596812,4.135933,1
7.3772902,2.8597643,-1.0685029,5.3672423,5.1671906,4.9186606,3.558166,4.824854,9.419122,0.54467446,3.6849616,4.291024,5.908993,4.116699,4.3516555,4.6178875,4.1793327,1
7.3737073,2.8587053,-1.0727952,5.3605037,5.1682453,4.920318,3.5584745,4.8250494,9.41641,0.5396713,3.6790562,4.2910457,5.9064326,4.1108685,4.345065,4.6178923,4.180374,1
7.366329,2.8337991,-1.080546,5.3397007,5.1643414,4.91612,3.5751016,4.8433766,9.418389,0.51118356,3.6619432,4.3132935,5.885006,4.0933256,4.324644,4.629045,4.2053003,1
7.367857,2.8293545,-1.0787879,5.3405695,5.162936,4.913507,3.5794811,4.8477974,9.421607,0.5089027,3.6629188,4.3182225,5.8818703,4.094139,4.3254323,4.631772,4.2096806,1
7.375489,2.8692434,-1.0710646,5.3636327,5.1699567,4.9221396,3.5505207,4.8181524,9.415399,0.54901516,3.6817238,4.2808933,5.9138093,4.11382,4.3482423,4.612983,4.1700506,1
7.3765335,2.8608785,-1.0734394,5.3531413,5.1662154,4.9145794,3.558107,4.828802,9.419141,0.53665835,3.6721475,4.2889166,5.901345,4.1042886,4.3379517,4.61668,4.1788564,1
7.3680043,2.8433578,-1.0792696,5.3437405,5.1658907,4.9171495,3.5686376,4.8377576,9.417984,0.51963085,3.665015,4.3043265,5.890802,4.0965843,4.3285823,4.624831,4.1959357,1
7.36054,2.8310084,-1.0873939,5.329592,5.164747,4.9194427,3.5764692,4.84445,9.413419,0.5030758,3.653397,4.3147507,5.8810153,4.084632,4.314713,4.629826,4.2079573,1
7.372989,2.7721121,-1.0706373,5.3387084,5.1484203,4.8996634,3.6260915,4.8877974,9.439099,0.4674594,3.6634698,4.3751864,5.8477,4.092771,4.3230615,4.6597223,4.2655005,1
7.9558973,4.716187,2.5746877,4.525856,5.1958547,3.7124443,3.09787,4.3973756,3.3631809,5.350638,3.9029179,4.625746,3.6772077,4.9307647,4.8642616,4.4760413,3.347289,0
