0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,active_hand
11.889961,9.0148535,-5.164585,4.486663,4.2243266,4.7333527,6.512028,5.2970076,5.9644513,5.2481575,5.5551734,6.089352,4.7199993,3.5285683,4.9955177,4.1849093,5.6100535,4.7691774,4.8622236,4.9266706,5.335944,4.6503677,5.547153,5.3010006,1
-1.5863031,5.4717607,5.0361514,4.236507,5.805461,4.3711586,5.121551,3.63851,4.865474,4.9294086,4.7200913,5.0317755,4.7338233,2.7537706,6.6232076,5.598897,4.4286337,4.307405,4.4795866,5.0275717,5.911715,4.594773,4.9999785,4.7060466,0
11.896603,9.005567,-5.168822,4.4838004,4.221093,4.7386594,6.5153246,5.3057966,5.9592085,5.246752,5.555967,6.0837097,4.7154703,3.5372927,5.000843,4.176725,5.6140704,4.773658,4.853983,4.9179535,5.3442607,4.651689,5.5498304,5.3009377,1
-1.5872455,5.468916,5.0358915,4.2339497,5.802598,4.372496,5.118476,3.63559,4.8628106,4.929912,4.7211857,5.02974,4.7347226,2.7509484,6.626303,5.5963364,4.4266148,4.309085,4.4779673,5.030567,5.9143977,4.5949016,5.000002,4.708989,0
11.898303,9.005374,-5.1677494,4.484172,4.2194586,4.736522,6.5135527,5.3065114,5.9614944,5.246162,5.5540485,6.0835137,4.7170854,3.5380583,4.999455,4.176878,5.6124806,4.7740126,4.8541045,4.917899,5.3441234,4.652254,5.54811,5.299443,1
-1.5850402,5.474337,5.0337644,4.239029,5.8084173,4.3719773,5.1243668,3.641097,4.867354,4.9291263,4.721895,5.032822,4.7364273,2.755797,6.6203814,5.6015954,4.4289203,4.307556,4.4803977,5.0248375,5.909416,4.5914855,5.0007715,4.703396,0
11.896216,9.014773,-5.161759,4.483836,4.2188377,4.727498,6.5058537,5.3000526,5.9701676,5.2486644,5.5488234,6.0860233,4.7243757,3.5316813,4.991818,4.1853833,5.6056666,4.770989,4.862613,4.9266987,5.3359427,4.6497226,5.54109,5.2956896,1
-1.5854642,5.473483,5.033781,4.2381544,5.8074613,4.3724327,5.1235547,3.6402605,4.866564,4.9293537,4.7222176,5.0319986,4.7365704,2.7550557,6.6211743,5.600669,4.4282374,4.308231,4.4797797,5.02567,5.9102435,4.5916777,5.000668,4.704218,0
11.899562,9.002916,-5.16923,4.4835806,4.2190895,4.7384334,6.515043,5.3085895,5.9596157,5.245872,5.554863,6.0821977,4.715503,3.5400984,5.0011935,4.1746697,5.6139297,4.7749677,4.8518934,4.9155774,5.346399,4.652529,5.549447,5.2999616,1
-1.5860184,5.4739165,5.0354123,4.238065,5.8078732,4.3717566,5.124004,3.640666,4.867137,4.929914,4.7210574,5.032124,4.7346616,2.7555196,6.6207,5.600528,4.4286413,4.3075767,4.4790483,5.0252657,5.910095,4.5936027,4.9998684,4.703801,0
11.895615,9.015373,-5.1575923,4.4831204,4.219543,4.7264237,6.5028124,5.296561,5.971519,5.2524023,5.544868,6.0876894,4.727386,3.5280786,4.989229,4.1868777,5.602042,4.766485,4.8641143,4.9278865,5.3342066,4.6459746,5.5372243,5.2930274,1
-1.5868088,5.4767685,5.0313373,4.2408776,5.814243,4.375925,5.128201,3.6434064,4.8646374,4.9255548,4.7262783,5.022283,4.744702,2.754254,6.6168056,5.605121,4.4146447,4.315428,4.475626,5.0214033,5.9089265,4.590764,5.006705,4.7005033,0
11.906552,8.988918,-5.1765532,4.482042,4.2163267,4.749007,6.5230594,5.320138,5.949482,5.2421217,5.558788,6.0760784,4.7067533,3.5515509,5.010786,4.1620812,5.621875,4.7811904,4.8392386,4.9023933,5.3586807,4.656235,5.556423,5.3021827,1
