0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,active_hand
9.272304,2.095305,16.005737,2.2403197,5.766545,4.627754,5.5294867,6.4840846,5.497764,5.435025,4.825939,5.942187,5.0688405,5.0810566,5.1031322,4.886908,7.4491534,5.6515713,4.338781,4.571674,4.7954364,5.2336054,4.182319,5.1442738,4.806436,5.6370955,6.150683,1
20.299078,4.610388,5.215131,5.5059977,4.8196483,5.8454847,4.958125,5.531662,5.3748503,4.634376,4.2671742,5.917389,4.9927893,4.989382,4.2343535,3.852268,5.4457393,6.033146,4.5739512,4.7942424,3.9704425,4.6352735,4.7968044,4.518373,5.578749,4.5895433,6.419311,0
9.2541895,2.0773363,15.960305,2.1940653,5.7805734,4.608107,5.541198,6.520623,5.509856,5.390231,4.8029094,5.9871507,5.087592,5.120458,5.129635,4.9191074,7.424229,5.655852,4.318091,4.579588,4.774836,5.2776227,4.1941504,5.156494,4.808191,5.646257,6.1702185,1
20.302837,4.613037,5.211337,5.5132327,4.8135643,5.851642,4.963615,5.5262074,5.37171,4.6311646,4.2661343,5.9222393,4.988565,4.9922853,4.23656,3.8450263,5.439348,6.0375714,4.579146,4.796811,3.9640272,4.631431,4.7992325,4.522439,5.585191,4.5910087,6.4233084,0
9.255045,2.0780478,15.985334,2.2188215,5.783431,4.626432,5.543661,6.5035596,5.512265,5.413907,4.824997,5.9618406,5.0861583,5.1001186,5.121394,4.905351,7.4465933,5.6683393,4.32126,4.5627003,4.7789793,5.2532225,4.197491,5.138847,4.8230343,5.6299124,6.1681266,1
20.292767,4.6040006,5.222125,5.508197,4.8213916,5.8444676,4.9530635,5.5373693,5.3815417,4.6411695,4.267891,5.911333,4.9995985,4.9831133,4.228698,3.8500173,5.4465833,6.0280285,4.567654,4.7882996,3.9708457,4.642286,4.7943525,4.5114565,5.578104,4.5899773,6.4123363,0
9.25578,2.0787625,15.992773,2.2268603,5.7840137,4.629072,5.5471873,6.4981666,5.515948,5.4217734,4.831338,5.9557986,5.0852327,5.0945015,5.1178336,4.9011183,7.4531393,5.670036,4.3246784,4.5578265,4.7783685,5.247483,4.2010264,5.137034,4.8249335,5.628838,6.166832,1
20.291214,4.6013546,5.224224,5.509968,4.820136,5.845858,4.9537573,5.536648,5.384011,4.643661,4.2691603,5.911226,5.0010715,4.9808702,4.2262774,3.8482492,5.4449697,6.027482,4.5679975,4.786142,3.9691398,4.6443334,4.7923436,4.509699,5.5798497,4.5895004,6.410496,0
9.250847,2.07389,15.979078,2.213499,5.7875113,4.625696,5.5476394,6.5070333,5.51625,5.4093647,4.824492,5.968858,5.0903754,5.1052413,5.1241574,4.9101877,7.446022,5.671466,4.318759,4.5607038,4.7745056,5.259773,4.2016716,5.138287,4.825651,5.629096,6.1723084,1
20.298262,4.607627,5.2170053,5.5213394,4.8111954,5.8549995,4.961496,5.528972,5.377058,4.636684,4.269442,5.917676,4.994098,4.9862447,4.229587,3.8368306,5.4350786,6.0322986,4.5749006,4.7892923,3.9588583,4.637089,4.7927613,4.5168366,5.5903087,4.58973,6.417771,0
9.247481,2.0705442,15.969395,2.204118,5.7900243,4.622886,5.5489917,6.512714,5.5176396,5.4011188,4.819341,5.9778085,5.0938663,5.1124535,5.128119,4.9162083,7.440607,5.6724033,4.3153877,4.5627646,4.7714105,5.2683754,4.2031527,5.1401677,4.825817,5.63014,6.1759906,1
20.305174,4.614008,5.210309,5.5301824,4.803235,5.863257,4.9683275,5.522425,5.3700743,4.629806,4.268989,5.924494,4.987493,4.992,4.2334375,3.8279793,5.4270296,6.0400414,4.581339,4.7935615,3.9507334,4.630449,4.794924,4.5235353,5.5982885,4.5909233,6.4244056,0
9.234898,2.0581052,15.950415,2.1916275,5.8027716,4.6204305,5.5648346,6.5204062,5.533642,5.391075,4.8213487,6.0001154,5.1063843,5.1270437,5.1343436,4.929762,7.44379,5.6823807,4.309462,4.553461,4.7561555,5.289061,4.220055,5.138936,4.8337026,5.6284504,6.188227,1
20.262432,4.5743794,5.252629,5.502799,4.83723,5.831361,4.925968,5.566049,5.4114256,4.671426,4.2789693,5.8790765,5.0310154,4.954128,4.1999197,3.855332,5.4578924,5.9971395,4.535372,4.759093,3.9800863,4.6728616,4.770752,4.4805827,5.568579,4.5839252,6.381586,0
9.24799,2.0710692,15.967206,2.2018747,5.7892485,4.6210456,5.548857,6.513376,5.517546,5.399131,4.8158693,5.979976,5.0933948,5.113387,5.1280904,4.9166365,7.437147,5.670873,4.315814,4.5649576,4.771488,5.2703023,4.2032566,5.1428475,4.8239374,5.6322393,6.1755586,1
