0,1,2,3,4,5,6,7,8,9,10,11,class_numeric
6.8538127,5.971035,4.1215873,4.2408175,3.1968307,8.142204,4.289588,2.946671,3.4832335,4.907606,3.7083998,5.263444,0
7.0423455,5.8983326,3.991348,4.313998,3.168707,8.067265,4.3522687,2.867052,3.442954,4.844525,3.66962,5.224685,1
2.2323859,6.293548,5.4137053,2.349317,0.807941,3.9305725,4.7524676,5.0195575,4.8053765,8.340317,2.6649683,4.829778,0
1.7854813,6.411508,5.7339716,2.278616,0.8892752,3.6513665,5.0717044,5.639886,4.828036,8.641956,2.089213,4.7259874,1
6.759901,6.0216146,4.1716614,4.1130896,3.168503,8.202621,4.3570704,2.9572883,3.5584636,5.0534477,3.7510161,5.2331758,0
7.002757,5.788031,3.8668776,4.224273,3.2541256,7.994514,4.372354,2.8216403,3.566078,4.9409204,3.5748653,5.236872,1
2.0657303,6.424591,5.5186925,2.361669,0.8410055,3.8374949,4.8388925,5.244802,4.7887635,8.489868,2.4545836,4.730765,0
1.7567197,6.4152026,5.7642407,2.2685778,0.9174669,3.6651287,5.1112776,5.657047,4.8896422,8.6522,2.0624063,4.7844872,1
6.7871256,5.993877,4.1445503,4.114807,3.134875,8.162099,4.3568416,2.943053,3.5315967,5.0405593,3.7133272,5.221325,0
7.0362496,5.8557634,3.9719787,4.296885,3.2149837,8.036136,4.3804827,2.8831022,3.4810293,4.864235,3.6429825,5.2052226,1
2.099807,6.255293,5.461928,2.3692992,0.8561489,3.8650713,4.8511915,5.1368,4.8353863,8.349001,2.5859988,4.874215,0
1.7549329,6.4531393,5.7282834,2.3211076,0.92580444,3.6882918,5.106357,5.6685495,4.8775644,8.687992,2.0475454,4.766721,1
6.8629785,5.975012,4.1102743,4.200676,3.129751,8.1901865,4.352891,2.909407,3.4367397,4.9479814,3.7212055,5.250566,0
7.01684,5.8861,3.9468303,4.264373,3.184435,8.056719,4.399278,2.869359,3.4539816,4.9000688,3.6443107,5.1784825,1
2.1680346,6.3232193,5.473767,2.3380017,0.80601346,3.8955562,4.783851,5.083393,4.815145,8.402184,2.603052,4.824839,0
1.8252616,6.4550776,5.707377,2.3319902,0.88928545,3.7122622,5.0423913,5.6043434,4.860241,8.698742,2.0914545,4.7361712,1
6.9688373,5.9103312,4.017643,4.27005,3.171161,8.114871,4.355566,2.8583765,3.4478736,4.884679,3.670144,5.2475033,0
7.0137644,5.831959,3.8568158,4.289555,3.265946,8.056836,4.3010406,2.7736595,3.5230188,4.8882713,3.6264834,5.30422,1
2.2372158,6.327496,5.4437094,2.34918,0.79305273,3.9519653,4.7547426,5.0108557,4.831311,8.372092,2.6468716,4.824323,0
1.8882104,6.3478417,5.7475996,2.3351858,0.9077407,3.7987933,5.0766273,5.5015273,4.9866323,8.623561,2.1284554,4.8858695,1
6.217429,6.1502976,4.2320547,3.5639,3.6385462,8.398617,4.5524354,3.763651,4.6046124,5.7911525,3.8334603,5.333018,0
5.877015,5.712126,4.209245,3.204794,3.7059844,8.289089,4.765137,4.1294966,4.884741,6.040899,3.9085524,5.4991784,1
2.312772,5.90893,5.458783,2.450715,1.0624138,4.3183136,5.0707555,4.894617,5.1955466,8.035298,2.6557148,5.3194604,0
2.0650692,6.0471134,6.051406,2.2486389,0.8423374,4.5080204,5.248981,5.0520105,5.9131303,8.661633,2.2802055,5.925993,1
