0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,active_hand,class_numeric
10.797399,5.60098,5.3476663,6.6386414,5.343317,7.618065,-5.923451,8.810536,5.912802,4.921137,3.848429,4.6230416,4.1707397,3.7626886,5.354167,1,0
2.9193954,5.0268183,5.1449485,5.0051193,4.6518207,4.8266416,5.2732086,5.886217,4.936722,5.116566,-3.7472928,3.472463,4.8077703,3.184734,5.2747917,0,0
10.787472,5.6009855,5.337828,6.649034,5.344016,7.621879,-5.9360685,8.804906,5.918312,4.913545,3.8592138,4.6356015,4.159737,3.7727723,5.344916,1,0
2.9193475,5.0269613,5.144945,5.005075,4.651876,4.8265386,5.273279,5.8862195,4.936685,5.1165967,-3.7474043,3.4723449,4.807717,3.1846154,5.274886,0,0
10.804693,5.6022673,5.3460293,6.640352,5.3454757,7.6188493,-5.921973,8.808389,5.9163175,4.9182982,3.8476782,4.620803,4.1721406,3.7619102,5.357327,1,0
2.920364,5.0255294,5.147356,5.0070195,4.6549635,4.827599,5.2710347,5.8832254,4.938594,5.1147685,-3.7512672,3.473705,4.809194,3.1861594,5.2730975,0,0
10.801604,5.598704,5.34169,6.6448274,5.351181,7.6224904,-5.9347777,8.806197,5.9213395,4.9142647,3.8558714,4.630763,4.1631145,3.765169,5.3531294,1,0
2.91984,5.026095,5.146065,5.0060415,4.6532097,4.8271985,5.2721486,5.884822,4.9376183,5.1157227,-3.7489662,3.473155,4.8084846,3.1855104,5.273912,0,0
10.8057165,5.6011314,5.356134,6.630779,5.3422847,7.612954,-5.9116735,8.812206,5.91013,4.925925,3.8384275,4.6137185,4.1817446,3.753462,5.3660746,1,0
2.9178092,5.029263,5.1422877,5.002578,4.649045,4.824579,5.2757816,5.8894205,4.934567,5.1185794,-3.7444234,3.4700801,4.8054976,3.1821978,5.277416,0,0
10.80518,5.6000214,5.356928,6.6304035,5.344477,7.609667,-5.916023,8.816418,5.909604,4.927239,3.8402796,4.617707,4.1793213,3.7529068,5.3668814,1,0
2.917647,5.029585,5.1420693,5.002341,4.648867,4.8243413,5.27605,5.8896894,4.934365,5.11876,-3.744302,3.469788,4.8052897,3.1818943,5.277709,0,0
10.808496,5.599397,5.3621907,6.6255784,5.3444104,7.6045465,-5.9114466,8.82023,5.9070363,4.931348,3.8355908,4.614394,4.1841664,3.7478101,5.3730216,1,0
2.91708,5.030366,5.140891,5.0013194,4.647496,4.8236656,5.277074,5.891052,4.9334397,5.11965,-3.7426434,3.469013,4.8044186,3.1810527,5.27865,0,0
10.804017,5.599757,5.3548937,6.63247,5.3449225,7.6101336,-5.9197316,8.815664,5.909712,4.9262133,3.843054,4.6207366,4.1762657,3.754118,5.365136,1,0
2.9148345,5.0330434,5.1384263,4.998757,4.6451416,4.820937,5.2795987,5.8934736,4.930866,5.1222157,-3.7405071,3.4663174,4.801772,3.178384,5.2812657,0,0
10.809429,5.6006327,5.366708,6.6210446,5.3414993,7.6028676,-5.9032216,8.821603,5.904112,4.9345336,3.8295765,4.6079736,4.1906056,3.7447894,5.37601,1,0
2.9197512,5.0262685,5.145201,5.0054708,4.6518354,4.8271832,5.2729864,5.885976,4.9369106,5.1165214,-3.747089,3.4729984,4.808185,3.1852605,5.2743177,0,0
10.8096895,5.603582,5.372075,6.61649,5.3328705,7.591683,-5.8952055,8.826074,5.8918395,4.942717,3.8233175,4.6033463,4.1971483,3.738891,5.381114,1,0
2.9175363,5.0297084,5.141833,5.0021544,4.6485767,4.8242397,5.276247,5.8899884,4.9341874,5.1189284,-3.7439494,3.4696581,4.805133,3.1817462,5.2778854,0,0
10.821305,5.601607,5.3960423,6.594089,5.3268194,7.566098,-5.870653,8.84425,5.8762302,4.9624834,3.7998004,4.584437,4.221636,3.7189636,5.405209,1,0
2.9175706,5.0296316,5.141876,5.0022016,4.6485906,4.8242884,5.2761917,5.8899226,4.9342203,5.118904,-3.7439814,3.469718,4.805167,3.181813,5.2778244,0,0
2.9170501,5.030331,5.141128,5.001468,4.647824,4.8236523,5.276909,5.890765,4.933572,5.1195254,-3.7431984,3.4690275,4.804491,3.1811,5.2785444,0,0
10.801607,5.60137,5.3652496,6.6230526,5.3334427,7.59127,-5.9075527,8.827766,5.893058,4.940486,3.8324707,4.6130996,4.1869864,3.7471554,5.3722725,1,0
3.0744586,4.777192,5.5466323,5.342335,5.1413207,5.0283175,4.9201927,5.3959255,5.245457,4.820131,-4.3553777,3.716469,5.0793343,3.4544926,4.96765,0,1
1.4455777,14.857758,3.38732,5.026022,4.6351275,4.7126327,5.2335334,5.5318894,4.7636843,4.633944,3.8496737,5.606172,4.1028857,5.0334687,4.873932,1,1
3.075601,4.7734084,5.548682,5.345518,5.1383677,5.0306745,4.921418,5.3947344,5.243231,4.8231025,-4.3529606,3.719875,5.082564,3.4583018,4.9638114,0,1
1.4434451,14.859876,3.3893354,5.0300684,4.640615,4.71439,5.239585,5.5311127,4.765982,4.631856,3.8557873,5.610944,4.1012907,5.0396695,4.869513,1,1
3.0718148,4.7664475,5.5563507,5.3532133,5.150738,5.039419,4.9111137,5.3839374,5.2540894,4.811091,-4.364648,3.7273161,5.090194,3.4652367,4.956911,0,1
1.43921,14.856466,3.3870232,5.038292,4.6454353,4.720534,5.2456856,5.5258803,4.758412,4.63394,3.8620186,5.6168823,4.104014,5.046614,4.863935,1,1
3.0742493,4.785669,5.5427446,5.3346906,5.145957,5.021167,4.9188275,5.401452,5.2488256,4.815394,-4.3591757,3.708368,5.0715003,3.4460194,4.9760695,0,1
