0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,active_hand
10.968112,8.353043,-5.682659,7.8524218,4.760443,5.020233,5.590575,4.0057554,3.9236677,5.590714,5.6130977,5.9762836,5.1374516,4.813042,6.048241,5.7831388,5.6615324,4.6390576,4.5970683,6.1685534,6.0285735,5.722667,4.3699408,4.7096815,5.105191,1
-1.3992045,5.702448,5.403929,4.9366713,5.291064,4.194636,5.025448,4.5816813,6.058232,5.2215247,4.8239117,5.2035117,4.429663,4.039584,4.840658,4.6318836,6.579681,3.4894755,5.780584,3.6753294,4.92052,5.0408964,4.9345236,5.746979,6.2515945,0
10.982225,8.3524275,-5.717992,7.855662,4.7736125,5.017064,5.558252,4.0000067,3.9171917,5.600121,5.626317,5.9854894,5.1154866,4.787269,6.062565,5.795244,5.671521,4.626295,4.636416,6.1413417,6.0614905,5.7292314,4.3971224,4.696535,5.090991,1
-1.401958,5.7017117,5.3973355,4.9314275,5.295913,4.1896772,5.028978,4.587682,6.0537004,5.216146,4.821095,5.2070656,4.4311924,4.0431623,4.8395853,4.636901,6.582351,3.4938204,5.783945,3.6718671,4.9156313,5.0368323,4.937612,5.7492995,6.2448487,0
10.976373,8.358248,-5.725307,7.864477,4.7675257,5.0112066,5.5548463,4.006869,3.9237418,5.5983305,5.620028,5.9791203,5.120381,4.79009,6.074972,5.7957277,5.6657777,4.6329865,4.641724,6.1455526,6.0627513,5.7221117,4.3966565,4.685022,5.0968285,1
-1.395078,5.704831,5.405695,4.94017,5.288301,4.198303,5.0188828,4.579127,6.062856,5.2247667,4.8197713,5.196909,4.4268384,4.0331364,4.843671,4.629495,6.5762644,3.4843965,5.7773485,3.68214,4.918797,5.0464716,4.9271564,5.738038,6.251609,0
10.964258,8.366753,-5.7172294,7.8756084,4.755913,5.0045743,5.5597825,4.01824,3.934944,5.594025,5.6080475,5.9681582,5.1314945,4.799608,6.0818267,5.793054,5.655702,4.6451817,4.6304607,6.1552973,6.056826,5.710499,4.390912,4.6767697,5.108541,1
-1.3962035,5.703453,5.4100704,4.9430633,5.287335,4.2003746,5.0173287,4.576436,6.065216,5.2280684,4.823782,5.1953235,4.427945,4.0315742,4.842171,4.626388,6.577003,3.482664,5.777567,3.6836808,4.9228578,5.048085,4.9256816,5.736791,6.2554746,0
10.940987,8.388445,-5.722364,7.8909116,4.7310715,4.984528,5.5535254,4.0396748,3.9570606,5.5853143,5.5832615,5.945124,5.1515203,4.8116,6.0864496,5.7895985,5.633088,4.6695514,4.6366305,6.1705875,6.0572214,5.68904,4.383948,4.6717367,5.1327395,1
-1.3922349,5.7044525,5.414741,4.9487524,5.282796,4.20615,5.01053,4.5695977,6.0710626,5.233655,4.825511,5.188388,4.4256864,4.0248957,4.84416,4.623123,6.5735836,3.476222,5.773777,3.6906953,4.926222,5.0546007,4.9187126,5.729043,6.2595935,0
