0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,active_hand
9.635525,2.7731712,15.968701,2.0049798,4.871819,5.386587,5.023827,6.479654,5.870561,5.4187703,4.320049,5.663335,5.482673,5.209343,5.0032487,4.5657053,5.610863,5.3903766,4.9975133,3.98269,4.850229,4.8604527,3.901856,4.9306207,4.151173,5.107241,1
20.668837,4.1416326,4.2859774,5.3213267,5.496629,5.326135,4.3092446,5.65236,5.3667245,5.0678086,4.358964,5.431392,5.2537293,4.7778583,5.1889033,4.5210075,5.3502846,5.709272,5.7755346,3.81163,4.4154024,5.9741583,4.41429,5.1240144,4.8595734,5.4150047,0
9.632905,2.7708976,15.971504,2.006307,4.867971,5.3913603,5.0272164,6.481007,5.8661647,5.4199815,4.3151345,5.661266,5.485802,5.213505,5.0016026,4.564628,5.6114573,5.3917727,4.999034,3.9866533,4.8490686,4.8581657,3.9057488,4.9332886,4.1519694,5.1079555,1
20.659851,4.1350083,4.2941113,5.3155947,5.488915,5.334453,4.318583,5.6587815,5.359373,5.0605645,4.353512,5.436685,5.246261,4.784948,5.1963844,4.5181413,5.3578053,5.7163315,5.768245,3.819574,4.426613,5.965807,4.423714,5.112773,4.8652225,5.415288,0
9.638692,2.773271,15.965996,2.0052094,4.87464,5.387553,5.0215154,6.4779754,5.869078,5.415744,4.3193216,5.6595016,5.4796863,5.2067523,4.9994087,4.5670705,5.609029,5.387814,5.0013194,3.980375,4.8517485,4.8623304,3.89908,4.928206,4.1516004,5.1055446,1
20.657516,4.132753,4.2953634,5.313631,5.4879937,5.335808,4.3186316,5.6612906,5.3571677,5.0600333,4.3514214,5.4386826,5.2455254,4.787239,5.198587,4.5165453,5.359861,5.718683,5.768056,3.8196805,4.428736,5.9642816,4.42381,5.1106343,4.867209,5.4166293,0
9.658889,2.7861228,15.951137,1.9991823,4.8912735,5.382913,5.0089192,6.4719954,5.871979,5.3949227,4.324152,5.6476793,5.4603767,5.189572,4.9859514,4.574462,5.594909,5.367534,5.0151,3.9682002,4.8599124,4.877032,3.8809578,4.914814,4.1492205,5.1013136,1
20.660326,4.134414,4.2919,5.315109,5.4915333,5.3323393,4.3137274,5.6600685,5.359208,5.063709,4.3525944,5.437497,5.2490897,4.785405,5.1964474,4.516613,5.35755,5.7169538,5.7719736,3.8154082,4.4243064,5.967608,4.418876,5.1150985,4.865814,5.4179296,0
9.636393,2.7727396,15.967541,2.005371,4.872609,5.387464,5.023022,6.4786143,5.869574,5.4176717,4.319193,5.6614494,5.4821343,5.2089305,5.001368,4.5664783,5.610096,5.3896294,4.999362,3.9821532,4.8510814,4.861296,3.9014363,4.929457,4.151574,5.1061087,1
20.652325,4.128316,4.298395,5.309728,5.4856105,5.3390565,4.321176,5.665793,5.352358,5.0584226,4.347462,5.4425025,5.2435007,4.7919383,5.2034,4.5133395,5.3645425,5.723477,5.7667713,3.8213294,4.434591,5.9605503,4.426436,5.104751,4.8711004,5.418585,0
9.633029,2.769799,15.971444,2.007135,4.867841,5.3940315,5.027794,6.480982,5.863574,5.419256,4.3124356,5.658775,5.4864154,5.214227,4.9994044,4.564689,5.610782,5.3915286,5.00117,3.9876235,4.8491797,4.857983,3.906492,4.933321,4.1526465,5.107556,1
