0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,active_hand,class_numeric
10.79855,5.237275,5.891917,3.452558,4.849578,8.085055,-4.8496346,7.5255656,5.1970854,4.723091,4.5832453,3.823516,5.849935,5.7696037,4.268245,5.3617196,5.721346,4.785199,1,0
2.4864838,5.180192,4.9896097,4.408718,5.0319943,4.827006,5.160859,4.590528,4.8980775,6.3388867,-2.7003284,5.5461316,6.055804,4.3773737,6.7866073,5.170266,5.6414013,5.41786,0,0
10.793203,5.2334766,5.86208,3.455438,4.8491645,8.112931,-4.8743253,7.496498,5.1952243,4.7401567,4.590333,3.825767,5.8409705,5.753757,4.238791,5.3933268,5.7539663,4.781618,1,0
2.4860125,5.179646,4.989062,4.409217,5.0315013,4.826466,5.1613107,4.5900555,4.8976984,6.338348,-2.700337,5.545691,6.0554504,4.3779216,6.786537,5.1697874,5.6418886,5.418389,0,0
10.79047,5.2376647,5.885714,3.4583192,4.8484697,8.095158,-4.852302,7.520619,5.1974344,4.729037,4.5791802,3.8197262,5.8518248,5.7697196,4.2620354,5.3683505,5.7304606,4.7898555,1,0
2.4847085,5.177151,4.986294,4.411124,5.029725,4.824038,5.162872,4.5876513,4.8960633,6.3355546,-2.700669,5.544143,6.054279,4.380954,6.7862935,5.168455,5.6439157,5.420568,0,0
10.785056,5.2422915,5.8996716,3.4628625,4.8461785,8.089026,-4.8374767,7.5359454,5.1997786,4.7263346,4.5696845,3.8139148,5.861967,5.781031,4.2756515,5.353607,5.717571,4.7974277,1,0
2.4853303,5.1784854,4.987852,4.41014,5.030636,4.8253403,5.162082,4.5890117,4.8971357,6.337211,-2.7005806,5.5449367,6.0548797,4.3791676,6.786319,5.169099,5.6428494,5.4194107,0,0
10.801321,5.2321243,5.873982,3.4488838,4.8504066,8.095793,-4.865307,7.508057,5.1939354,4.728031,4.5909395,3.829357,5.8415003,5.7577777,4.2504964,5.380416,5.7391567,4.779006,1,0
2.4854503,5.1793456,4.98874,4.4095964,5.0311007,4.8261433,5.1617475,4.589672,4.8971457,6.3380117,-2.7015588,5.545242,6.0547485,4.378258,6.785596,5.1693234,5.642278,5.4187627,0,0
10.788883,5.235526,5.870972,3.4587412,4.8486567,8.108524,-4.8657155,7.505783,5.196518,4.738624,4.584549,3.8223584,5.8452997,5.7600875,4.2474685,5.383872,5.745909,4.78626,1,0
2.4849796,5.17905,4.98843,4.4099646,5.030716,4.8258257,5.1621614,4.589313,4.8967533,6.337704,-2.7021952,5.5448256,6.054201,4.378549,6.7851005,5.168891,5.6426463,5.4191175,0,0
10.792721,5.2317653,5.8526945,3.4536,4.849668,8.123873,-4.883378,7.487022,5.194487,4.7506137,4.5973535,3.8312867,5.832935,5.7453094,4.2294292,5.402833,5.763777,4.7756686,1,0
2.4589229,5.152991,4.9623656,4.4360056,5.004675,4.7997713,5.188201,4.5632925,4.871055,6.3116965,-2.725004,5.518808,6.028219,4.404581,6.765321,5.142861,5.668695,5.445167,0,0
10.789852,5.2353683,5.872708,3.4582646,4.848939,8.1063795,-4.864965,7.507153,5.196501,4.737734,4.584917,3.8228326,5.8449345,5.7600045,4.249191,5.3820014,5.7435474,4.785789,1,0
2.4839585,5.177983,4.987371,4.410994,5.0296893,4.8247766,5.16317,4.588282,4.895822,6.3366613,-2.7029355,5.543822,6.0532384,4.379608,6.7844696,5.1678896,5.643678,5.420152,0,0
10.790574,5.2341456,5.8660264,3.4573221,4.849108,8.111263,-4.871008,7.500413,5.195783,4.74045,4.5878873,3.8245625,5.841999,5.7556973,4.2426353,5.389062,5.7502055,4.78356,1,0
2.483858,5.1780276,4.987427,4.4110117,5.0296516,4.824805,5.163237,4.5882783,4.8957686,6.3367066,-2.7033556,5.5437512,6.053031,4.379549,6.7841363,5.1678057,5.643699,5.420151,0,0
10.780891,5.2274227,5.846378,3.4658713,4.849706,8.12793,-4.890788,7.480083,5.1930337,4.7551637,4.5900717,3.8250499,5.832931,5.7390995,4.22318,5.4092255,5.769094,4.7845745,1,0
2.484675,5.178895,4.9882894,4.410162,5.030502,4.8256598,5.1624203,4.589105,4.896546,6.337572,-2.7030196,5.544576,6.053789,4.378688,6.784495,5.168656,5.6428733,5.419297,0,0
10.780064,5.226255,5.8399353,3.4676986,4.8515825,8.134398,-4.896786,7.4736753,5.1940126,4.7609224,4.5990176,3.8286974,5.8223333,5.732853,4.216752,5.415804,5.775819,4.7785563,1,0
2.4874463,5.1818657,4.9912615,4.4072304,5.0334244,4.8286405,5.1594834,4.5920672,4.899461,6.340537,-2.7020886,5.54749,6.056302,4.375707,6.7852592,5.1714873,5.6399035,5.416346,0,0
2.4949598,5.188977,4.998305,4.3999863,5.040753,4.8357477,5.1521273,4.5993524,4.906582,6.3476496,-2.694146,5.554915,6.064412,4.368631,6.7920837,5.1789823,5.632652,5.4091935,0,0
10.798052,5.2322397,5.8609533,3.4526684,4.850271,8.1092,-4.879276,7.493289,5.1948204,4.739741,4.595336,3.8294322,5.8364606,5.7481065,4.2378182,5.394333,5.7514873,4.777328,1,0
2.320889,4.8647547,4.66155,4.6518064,4.8073926,4.5222044,5.3590016,4.3148174,4.7504954,6.0262675,-2.7307663,5.3572507,5.934363,4.718823,6.7586365,4.999926,5.8943944,5.6877704,0,1
1.7185456,14.703431,4.2120776,4.5172305,4.544664,4.5536685,4.383222,4.23794,5.005683,4.88132,4.8137445,5.2935395,4.928904,3.9568088,4.206926,4.71778,5.307963,5.4192224,1,1
2.326514,4.8681164,4.6615014,4.647022,4.8121233,4.525489,5.3535914,4.3148613,4.7462373,6.023511,-2.7259433,5.361461,5.936494,4.7218213,6.763045,5.0053377,5.8901434,5.6845565,0,1
1.7257322,14.700578,4.213309,4.519368,4.536523,4.5534883,4.379787,4.241342,5.00688,4.886937,4.8123264,5.2982464,4.929151,3.9566307,4.2050843,4.7181783,5.3118644,5.4206033,1,1
2.3271403,4.8681145,4.661676,4.6467104,4.8124156,4.525478,5.353087,4.314981,4.7461,6.023758,-2.7256684,5.361562,5.9365644,4.721598,6.7632704,5.0059094,5.8900404,5.684545,0,1
1.7173332,14.7022705,4.2145576,4.5190325,4.5458455,4.553814,4.379705,4.2414646,5.0071096,4.88368,4.81359,5.294434,4.927947,3.9565134,4.2045283,4.7178826,5.311253,5.417695,1,1
2.3315015,4.8719764,4.662627,4.6424537,4.8166504,4.529297,5.348643,4.3161516,4.7421575,6.0207257,-2.7214592,5.3656697,5.939795,4.7247334,6.7672725,5.010233,5.8858733,5.680812,0,1
1.6808553,14.673256,4.2111096,4.556903,4.586728,4.5892153,4.3976326,4.2237,5.05255,4.8119397,4.8346186,5.2798066,4.8755517,3.9939356,4.1887517,4.7036,5.2927437,5.4110875,1,1
2.338338,4.8771563,4.6640673,4.6361847,4.8227906,4.5343747,5.341835,4.317582,4.737899,6.0186176,-2.7159414,5.371136,5.9431825,4.726962,6.7723255,5.0168777,5.880116,5.6759524,0,1
1.6865896,14.673538,4.212091,4.5559936,4.581403,4.5869956,4.394491,4.226833,5.0521474,4.8121095,4.8319917,5.2840157,4.8758287,3.9920933,4.188435,4.7049193,5.296076,5.412949,1,1
2.3323529,4.872233,4.662483,4.6419077,4.8171916,4.5295444,5.3479066,4.3159804,4.741728,6.0204334,-2.7209125,5.366044,5.9399333,4.725037,6.767769,5.0110197,5.8855057,5.680536,0,1
1.6897919,14.659548,4.2161117,4.5708585,4.5794816,4.595344,4.389519,4.231825,5.0690866,4.7914014,4.8334723,5.293125,4.858028,4.0017953,4.1782656,4.7030225,5.301649,5.4129167,1,1
2.363988,4.90404,4.673935,4.6097326,4.849343,4.561348,5.316025,4.329449,4.709728,5.9909096,-2.6888418,5.3980393,5.9706597,4.754805,6.799802,5.0429645,5.853503,5.6487722,0,1
1.6897904,14.659881,4.2148376,4.5717783,4.5786047,4.5951934,4.3896894,4.231619,5.0679374,4.8028,4.834269,5.2899394,4.8622694,4.001173,4.1779766,4.701779,5.301613,5.41467,1,1
2.3522093,4.8874974,4.664957,4.6237903,4.8351874,4.5446677,5.3283777,4.31908,4.724829,6.0072584,-2.7027462,5.382898,5.952746,4.738838,6.78497,5.030455,5.868519,5.665597,0,1
