0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,active_hand
10.316494,8.2777195,-5.3592014,1.7162385,3.1924446,3.9107623,4.9217234,2.9833965,5.469366,4.745955,5.781455,6.028848,4.6918106,5.059532,4.286248,6.084282,4.8103547,6.82331,4.156917,1
-0.6168594,6.592368,5.5777955,4.9460144,6.0076084,5.393506,4.472852,4.0447397,4.453227,5.3184123,4.760814,4.6191177,3.4904604,3.9834585,4.331318,4.6110325,3.5599885,5.498333,3.7750616,0
10.311603,8.282636,-5.375088,1.7077608,3.210349,3.9172535,4.9057636,2.9747355,5.4634285,4.7517114,5.793982,6.0223866,4.690018,5.0771246,4.292943,6.0923157,4.8028207,6.817054,4.171121,1
-0.6168092,6.5928993,5.5783167,4.9457784,6.008169,5.3941374,4.4725065,4.044178,4.453652,5.3180785,4.760344,4.6185937,3.4899426,3.9829288,4.330834,4.610884,3.5597124,5.498979,3.774756,0
10.313718,8.280915,-5.3810954,1.703551,3.2218935,3.9171724,4.898958,2.9704857,5.4641953,4.755008,5.7953477,6.023747,4.6876936,5.0890408,4.291122,6.0923295,4.7989335,6.8188415,4.1760726,1
-0.6196658,6.5900073,5.5749545,4.94915,6.0041738,5.390577,4.4760923,4.048197,4.449937,5.321636,4.7634745,4.6214614,3.4930255,3.986893,4.334435,4.612878,3.563213,5.496087,3.778318,0
10.317621,8.277641,-5.389327,1.6994135,3.2440798,3.9168553,4.8898845,2.9661095,5.4674644,4.7601933,5.7974944,6.026837,4.6835084,5.109796,4.2877593,6.091651,4.793156,6.822323,4.1828876,1
-0.61892235,6.591166,5.576154,4.948294,6.0055547,5.3917933,4.4750595,4.046914,4.4509563,5.3206954,4.7622147,4.620301,3.4918194,3.9857352,4.3333383,4.612294,3.5622935,5.497188,3.7773244,0
10.313291,8.280645,-5.3776217,1.7066951,3.220774,3.9182756,4.9023585,2.973629,5.4641337,4.7537804,5.7939625,6.02317,4.6889796,5.087549,4.291708,6.0923767,4.800385,6.8182817,4.172702,1
-0.6100046,6.6056895,5.5900517,4.938411,6.0146694,5.405443,4.4617004,4.0367756,4.4605923,5.3088694,4.7478027,4.605758,3.4775667,3.9750924,4.3199196,4.6055126,3.550937,5.5113263,3.764256,0
10.312274,8.282116,-5.3761816,1.7079145,3.214647,3.916909,4.90479,2.9747605,5.464822,4.752551,5.7939277,6.0231924,4.689249,5.080766,4.2922993,6.091713,4.8019075,6.817778,4.1720324,1
-0.61720943,6.594849,5.579191,4.9468565,6.006212,5.39459,4.4726696,4.0461216,4.4518313,5.318905,4.7584434,4.61663,3.4882002,3.984807,4.3307753,4.6108446,3.5605197,5.5001764,3.7750957,0
10.312488,8.282605,-5.373316,1.7095128,3.2003992,3.9127545,4.909062,2.9762588,5.4685836,4.7505455,5.790598,6.0250926,4.6894364,5.067942,4.291023,6.0880313,4.8045025,6.8188076,4.1702833,1
-0.62976557,6.585617,5.5683007,4.9598455,5.9963894,5.383652,4.4862475,4.057367,4.439312,5.332409,4.768412,4.62569,3.497947,3.9971082,4.343145,4.6189923,3.5738432,5.4914937,3.7888584,0
10.30986,8.284358,-5.3752894,1.7082131,3.214746,3.91929,4.905529,2.9751494,5.461788,4.7513156,5.7961674,6.0207367,4.690867,5.0799017,4.2948775,6.094291,4.802937,6.815348,4.171371,1
-0.6179567,6.6057663,5.588093,4.9502196,6.001285,5.402013,4.4701266,4.051553,4.4456706,5.320266,4.7477365,4.605624,3.4774096,3.9905217,4.3260913,4.609611,3.5618956,5.5109177,3.774015,0
10.339031,8.260996,-5.3764973,1.7098625,3.15959,3.8770642,4.9147334,2.9750443,5.5058346,4.7568493,5.7592044,6.05612,4.6709304,5.0315294,4.2611523,6.0531344,4.802559,6.847619,4.1754637,1
-0.6133184,6.600857,5.585751,4.9447966,6.0089235,5.400441,4.4670043,4.0448833,4.451765,5.3158426,4.7522416,4.6105375,3.4823694,3.98445,4.3246493,4.607427,3.5572119,5.505257,3.7700918,0
10.304381,8.290606,-5.365287,1.7135782,3.1933825,3.9187248,4.917137,2.980676,5.461088,4.7442117,5.7962885,6.0177994,4.6957607,5.05619,4.298906,6.0946784,4.8107285,6.811133,4.163751,1
-0.6416335,6.58414,5.5597444,4.972851,5.9757385,5.3757143,4.4982514,4.0763206,4.42344,5.3451457,4.7729025,4.6265707,3.501507,4.013908,4.3541102,4.6255827,3.586699,5.4921455,3.8012905,0
10.3082285,8.28638,-5.3681006,1.7123089,3.1919742,3.9160323,4.9143167,2.979202,5.4647117,4.7476726,5.7938075,6.020995,4.6927447,5.058321,4.295318,6.091716,4.80739,6.814574,4.1658406,1
-0.6264762,6.590769,5.5727935,4.9566936,5.9943733,5.388298,4.4831104,4.0578766,4.4410534,5.329263,4.763456,4.6205573,3.4929821,3.9960036,4.339371,4.6155186,3.570795,5.4966297,3.785882,0
-0.59799933,6.6077213,5.596074,4.930244,6.017453,5.410694,4.452466,4.035042,4.464264,5.301084,4.7439322,4.6040792,3.4750614,3.9730985,4.3112803,4.5973864,3.5428593,5.510538,3.755412,0
10.290857,8.301869,-5.365077,1.7109039,3.2143133,3.9370682,4.9136934,2.9788744,5.4386945,4.7393847,5.811979,6.001851,4.705423,5.073097,4.3147697,6.113237,4.813231,6.796561,4.1626263,1
-0.65243214,6.5773807,5.553625,4.9832335,5.9651837,5.3698964,4.5108275,4.0860653,4.4146314,5.356279,4.780448,4.6336226,3.509534,4.0229373,4.3649487,4.6302648,3.597933,5.484025,3.8138402,0
2.155981,15.17526,4.8032355,4.2040524,5.5275855,4.5144057,5.0431204,4.8365755,5.1661315,5.216723,5.2653213,5.2053156,5.406867,4.9957495,5.0718017,4.966948,4.3204384,4.3430386,4.439758,1
-0.664298,6.5604563,5.5400195,4.996522,5.96233,5.3561854,4.524506,4.090298,4.4065914,5.370067,4.7967963,4.6506705,3.5263858,4.0298324,4.376551,4.642885,3.6117673,5.46749,3.8279102,0
2.1470344,15.183175,4.8103786,4.2036953,5.5380445,4.5238256,5.0525856,4.848095,5.159483,5.2231774,5.2778754,5.198397,5.4052596,5.002843,5.067304,4.975746,4.330972,4.3402505,4.4429936,1
-0.6439887,6.574793,5.555245,4.9692583,5.9896746,5.3736033,4.503731,4.0617695,4.4360394,5.344714,4.779902,4.6366887,3.5089817,4.000061,4.3565054,4.6268897,3.5859861,5.4804387,3.8057966,0
2.147126,15.209332,4.8187456,4.2239804,5.563872,4.525737,5.0648265,4.869438,5.1314673,5.199507,5.2996445,5.173777,5.4302754,4.9806547,5.0761065,4.9975204,4.3564906,4.3303313,4.474063,1
-0.6372125,6.5821104,5.5630455,4.9652615,5.9905477,5.380027,4.4954076,4.061252,4.4369216,5.339108,4.772492,4.629213,3.5016062,3.9995668,4.3497424,4.6227536,3.580561,5.487822,3.7978783,0
2.1465497,15.225289,4.818283,4.221959,5.5784173,4.5263147,5.0652347,4.8743954,5.1150894,5.1910243,5.3048778,5.1631765,5.4407086,4.973921,5.074323,5.000145,4.3705587,4.3325057,4.4998145,1
-0.61876494,6.594751,5.578785,4.949235,6.002347,5.3934364,4.474122,4.04997,4.448322,5.321034,4.758938,4.6166677,3.4885917,3.9885504,4.332299,4.611714,3.562601,5.5009613,3.77669,0
2.1478896,15.228865,4.817471,4.2226205,5.5810328,4.525064,5.064727,4.8766456,5.112625,5.187906,5.3071036,5.160905,5.44281,4.9705048,5.0745764,5.000703,4.373208,4.333211,4.50383,1
-0.62037337,6.600483,5.5813866,4.951425,5.969266,5.39721,4.4782104,4.0812044,4.429363,5.3242373,4.7548437,4.6107497,3.4842877,4.0115676,4.3328347,4.605619,3.565844,5.5066376,3.7812757,0
2.1254237,15.263426,4.8407745,4.234891,5.6202216,4.5497956,5.094845,4.9123,5.0746703,5.185024,5.346143,5.1280193,5.4601884,4.972736,5.0676737,5.034866,4.412088,4.318443,4.5365224,1
-0.62972796,6.5873704,5.568969,4.9582663,5.995821,5.3851995,4.4865556,4.057273,4.440645,5.331539,4.766548,4.623843,3.4955592,3.9960327,4.342377,4.617771,3.5727875,5.4935803,3.7890973,0
2.1289744,15.258719,4.8373384,4.233761,5.6159105,4.5456476,5.0895896,4.905896,5.0783367,5.1864758,5.340593,5.133238,5.457809,4.974482,5.0704846,5.0292873,4.4077106,4.319231,4.5328307,1
-0.64258444,6.5754347,5.5557904,4.971962,5.9815207,5.3717713,4.499468,4.0710526,4.427056,5.344974,4.7803016,4.6355352,3.50875,4.0096703,4.355702,4.6280937,3.5862372,5.4825625,3.8020287,0
2.1436388,15.242848,4.823468,4.228746,5.595567,4.5300493,5.072418,4.887363,5.096345,5.1815886,5.319232,5.1484146,5.452909,4.96618,5.0746746,5.0114174,4.3875127,4.3282614,4.5207477,1
