0,1,2,3,4,5,6,7,8,9,10,11,12,13,active_hand
11.685876,7.079339,15.7011595,2.3215864,4.5750384,3.8513548,5.7309465,6.0874124,5.975614,3.062815,5.178787,5.268999,5.1335077,5.5609417,1
-0.22376883,6.1055202,5.317804,4.149718,7.0171742,5.1384215,5.179533,4.255717,3.7666135,6.152185,5.4209895,4.089727,4.9242725,4.144528,0
11.686734,7.092355,15.70242,2.333231,4.5759478,3.862137,5.718403,6.0907164,5.9660554,3.0625489,5.1814356,5.2729816,5.150432,5.5626,1
-0.2255168,6.102524,5.313488,4.1538286,7.0173664,5.140395,5.1831193,4.251598,3.7674334,6.145656,5.4175816,4.094004,4.9205227,4.1452966,0
11.694198,7.077733,15.703384,2.3100965,4.583315,3.8533738,5.720759,6.0958304,5.9798055,3.0730622,5.1872425,5.2741942,5.1395907,5.559871,1
-0.20620316,6.1218915,5.3329616,4.13437,7.0372734,5.121068,5.1637125,4.2710705,3.7848818,6.165668,5.4369864,4.0745344,4.939959,4.1258855,0
11.684066,7.090996,15.703416,2.3237894,4.5732903,3.8584979,5.7335525,6.086029,5.979963,3.0674436,5.1772995,5.2647867,5.1351953,5.557033,1
-0.230592,6.0965304,5.3064127,4.1607223,7.0145736,5.1455183,5.189643,4.244687,3.7656844,6.1381392,5.4112477,4.1010466,4.9139123,4.149437,0
11.683644,7.108042,15.680937,2.3294554,4.5727453,3.8890734,5.686738,6.0795755,5.977727,3.0701125,5.17307,5.2661767,5.167561,5.5552216,1
-0.2156898,6.116344,5.3309617,4.1368985,7.0213084,5.1295247,5.1677136,4.268503,3.7686672,6.1671066,5.432579,4.076623,4.9364066,4.1380916,0
11.66832,7.1032133,15.678856,2.3297472,4.5574064,3.878799,5.690721,6.072109,5.981957,3.0469885,5.1628685,5.258153,5.169117,5.554915,1
-0.23595753,6.0903053,5.299016,4.167911,7.011705,5.1508255,5.1964946,4.237363,3.7640054,6.1294527,5.404656,4.108556,4.906996,4.1537676,0
11.673276,7.104076,15.68748,2.3373954,4.5624657,3.8751495,5.6982937,6.079604,5.9711223,3.049218,5.1696143,5.2645893,5.1695356,5.5591393,1
-0.23451482,6.08642,5.283348,4.1818466,7.0093265,5.1474032,5.2061863,4.222873,3.7601225,6.102317,5.39712,4.1249733,4.8963737,4.1538544,0
11.679876,7.098812,15.695339,2.3362236,4.569078,3.8688731,5.708577,6.0853734,5.967885,3.05538,5.1756306,5.2689795,5.1603594,5.5610104,1
-0.23679414,6.0893335,5.297454,4.1693583,7.0109034,5.1514244,5.197788,4.23583,3.7634017,6.1275225,5.4035134,4.1101556,4.9057064,4.154638,0
11.66059,7.11946,15.671809,2.3438022,4.5497465,3.8921835,5.678571,6.0665464,5.9778156,3.0374758,5.1567273,5.253713,5.1872993,5.55362,1
-0.2536062,6.0671506,5.270007,4.19601,7.002994,5.1694193,5.2223506,4.209152,3.7596612,6.0934405,5.379657,4.137583,4.8805385,4.1675415,0
11.667481,7.1127276,15.680418,2.3428335,4.556646,3.8844361,5.685983,6.075295,5.969562,3.0433722,5.164882,5.2625833,5.1825213,5.558619,1
-0.24089567,6.07856,5.2803364,4.185528,7.017095,5.15727,5.211404,4.2196336,3.7742686,6.102027,5.390673,4.1271944,4.89135,4.154205,0
11.661829,7.121698,15.675383,2.3499105,4.55101,3.8920417,5.68038,6.07276,5.9654093,3.0371292,5.16147,5.262168,5.190413,5.5586014,1
-0.25261876,6.068529,5.271759,4.1943264,7.003561,5.1683035,5.220766,4.2109036,3.7600994,6.095517,5.3811207,4.1357303,4.882116,4.166671,0
-0.25568047,6.069464,5.2767854,4.18992,6.9989934,5.1706567,5.217936,4.2153635,3.758311,6.105867,5.383373,4.1307073,4.885384,4.1727276,0
11.653212,7.134523,15.667916,2.352206,4.5424595,3.908276,5.660706,6.0637546,5.974026,3.0277078,5.1526017,5.2529726,5.212857,5.5551,1
-0.26719868,6.047537,5.245026,4.220149,6.9975295,5.184868,5.244189,4.1851254,3.7576272,6.060934,5.3583083,4.162317,4.857954,4.1773424,0
0.24895154,15.4713745,5.2971854,5.417291,4.4133787,4.891968,4.6735787,5.2452016,4.5159087,4.6972523,5.745844,6.303718,4.541157,5.5245237,1
-0.27336207,6.0373173,5.2314897,4.233065,6.9950724,5.19309,5.255806,4.1721263,3.7569745,6.042465,5.346973,4.175707,4.8459563,4.1823297,0
0.2303333,15.480785,5.289639,5.4252152,4.4002476,4.9271555,4.677766,5.248484,4.5278625,4.6883802,5.750787,6.3278465,4.5395746,5.541042,1
-0.2712959,6.042247,5.238915,4.226086,6.9950776,5.1897087,5.2497964,4.179157,3.7564332,6.053627,5.3527265,4.1683364,4.8522134,4.1811075,0
0.2686061,15.455821,5.3134184,5.4010725,4.4282284,4.873024,4.677121,5.2403736,4.4980054,4.7003264,5.747688,6.2843413,4.553548,5.5052238,1
-0.26779827,6.048457,5.2476726,4.2177887,6.996457,5.1850004,5.242564,4.187489,3.7567186,6.066014,5.3598013,4.159729,4.8598337,4.1782837,0
0.2818343,15.447211,5.3183107,5.3955817,4.4414897,4.8466477,4.67192,5.2426662,4.492015,4.7137446,5.7407775,6.2675915,4.553871,5.495729,1
-0.23721862,6.0880213,5.295203,4.1714635,7.011497,5.152106,5.199458,4.233816,3.7640812,6.123503,5.401893,4.112269,4.903863,4.154385,0
0.29268277,15.433652,5.3315516,5.382293,4.4553404,4.8324485,4.685357,5.2292995,4.4784904,4.7006516,5.7541466,6.2537446,4.567131,5.48206,1
-0.26729038,6.047807,5.245738,4.2194695,6.9973083,5.185069,5.243722,4.1857986,3.7574427,6.062223,5.3587146,4.1615157,4.858482,4.1776175,0
0.30055118,15.419979,5.3433805,5.370191,4.471248,4.8179884,4.6972594,5.2204814,4.469121,4.692496,5.765313,6.241896,4.578782,5.4726224,1
-0.26156104,6.057139,5.2580595,4.2076244,6.998901,5.177941,5.2331567,4.197568,3.757605,6.079213,5.3690286,4.1493464,4.8694506,4.173854,0
0.31643534,15.422148,5.3419633,5.3717146,4.4681954,4.809488,4.6932745,5.217481,4.458078,4.695413,5.7615585,6.2317376,4.5762954,5.458362,1
-0.29836243,6.020047,5.220679,4.2449603,6.971694,5.214786,5.2703676,4.1602473,3.743213,6.0449147,5.331817,4.186664,4.8321824,4.2102413,0
0.30589843,15.430007,5.3375626,5.3764033,4.4566603,4.8198133,4.677838,5.2323465,4.468164,4.7107763,5.7455816,6.241536,4.5686483,5.46974,1
-0.26216584,6.056655,5.257408,4.2082577,6.9977307,5.1785207,5.2337456,4.1969237,3.7565157,6.079217,5.368465,4.150035,4.8688836,4.174959,0
0.30030736,15.4282055,5.337159,5.376646,4.460842,4.823092,4.686394,5.2272263,4.4717155,4.701688,5.754631,6.245454,4.5711145,5.47443,1
-0.25997514,6.060695,5.263158,4.2027736,6.9978967,5.175674,5.229027,4.202324,3.75572,6.088359,5.373063,4.1444135,4.873855,4.173725,0
0.30914018,15.418212,5.3464065,5.3672285,4.4719906,4.809691,4.692488,5.2220206,4.4628057,4.6988053,5.7599807,6.2341337,4.5791903,5.464879,1
-0.2348875,6.091857,5.300708,4.1662273,7.011618,5.149522,5.1948447,4.239073,3.7636492,6.1314564,5.4062552,4.1067786,4.9086404,4.1532626,0
0.31121844,15.409239,5.3529367,5.360388,4.4835877,4.8010077,4.702189,5.216239,4.4593215,4.6916018,5.7693076,6.228166,4.586636,5.4614806,1
-0.28513515,6.038745,5.2450666,4.221466,6.973603,5.200486,5.2490973,4.1838045,3.735186,6.088915,5.3523374,4.162372,4.8541074,4.2009096,0
0.31155518,15.403532,5.357721,5.355402,4.4899073,4.796634,4.7065973,5.2147307,4.4577136,4.689229,5.7731895,6.2250285,4.591383,5.460283,1
11.190416,1.1344818,5.3103695,3.7180984,5.0619345,3.9450788,2.974837,6.446731,5.149796,4.4097996,4.8503847,2.502024,3.6410983,12.806735,0
1.670925,4.7063828,14.726405,5.0968547,5.3537455,4.545561,6.028406,3.7422576,5.581095,4.6045794,4.746191,5.841519,3.8961945,5.2800517,1
11.243615,1.0789914,5.3829226,3.6994443,5.0572953,3.9810803,2.9468675,6.495619,5.126374,4.459359,4.845332,2.424613,3.4491196,12.598267,1
1.8766024,4.7513885,14.706009,5.363386,5.046902,4.7817593,6.233019,3.4583507,5.5992775,4.56876,4.5523696,6.0848255,4.1942897,4.955364,0
11.234253,1.0768269,5.3988914,3.70356,5.0694466,3.9722564,2.956352,6.4856644,5.1355944,4.4729247,4.847096,2.413938,3.447214,12.589987,1
1.8492093,4.7239027,14.680353,5.333893,5.0780025,4.755723,6.223582,3.488091,5.6251206,4.5443516,4.5823307,6.0585775,4.1638737,4.986862,0
11.237792,1.0731755,5.400462,3.7035558,5.0684443,3.9751062,2.954208,6.4887967,5.1333947,4.4741073,4.847222,2.412116,3.443799,12.590336,1
1.8310032,4.7215157,14.682337,5.3118353,5.10246,4.735284,6.204823,3.5111363,5.622186,4.552062,4.598087,6.0376253,4.140037,5.012647,0
11.276534,1.080501,5.3324003,3.6775334,5.0137787,4.0123796,2.9156218,6.5308714,5.093218,4.414582,4.8331046,2.4562993,3.4415507,12.611024,1
1.873879,4.749864,14.699185,5.369972,5.0329537,4.779991,6.2359085,3.4485521,5.60617,4.5599704,4.5442104,6.084052,4.206866,4.9397125,0
11.290987,1.0853502,5.3164954,3.6846306,5.003434,4.025268,2.9015915,6.544218,5.0821114,4.3993874,4.84342,2.471299,3.4500973,12.61682,1
1.871713,4.745379,14.69602,5.365181,5.040338,4.777942,6.235633,3.4542923,5.6094704,4.5571637,4.5506825,6.0816927,4.2000165,4.9475822,0
11.332591,1.099931,5.2540975,3.7069705,4.975972,4.0640917,2.8589907,6.5822663,5.049582,4.343012,4.873735,2.5206616,3.4763503,12.628011,1
