0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,class_numeric
-0.32696964351577923,-0.47139054510994394,-0.4409014308454398,0.502418812819389,-0.05879071624015005,0.3204714347913953,0.5573924545085102,-0.2159974269778276,-0.6935578477264133,0.0993319250254383,0.303713268786918,-0.07659310416737858,0.1283955175540766,0.12714357454819625,0.576842553737066,-0.25471652777130277,-0.12874199944775158,0.1736735337990675,-0.6954183231992461,0
-0.36974504836013583,-0.5119138978643794,-0.4396937389327135,0.43548621796192516,-0.039656641388562675,0.36860255644515466,0.534898660120792,-0.10893505203477544,-0.7925617354812658,0.22011749433908992,0.29421313507598407,-0.004277606703971122,0.09963866709357014,0.17157499805323947,0.5452718929706412,-0.2808775251350635,-0.09898174183732351,0.09590455138470565,-0.7703068943739813,0
-0.3996805329210253,-0.5094354808993201,-0.4310501324516109,0.41073337604301613,-0.026857500076130764,0.27706198164094864,0.6114663971258913,-0.12807786212933486,-0.7072729186342103,0.1705728795983534,0.2982742041086445,-0.032418667794216656,0.11702060146916285,0.16212557528616697,0.4828791137767837,-0.3070192278233182,-0.08485488778077281,-0.008339068133470653,-0.7400280493182345,0
-0.423484574119356,-0.5128885177083903,-0.4293291337223217,0.39711026116494963,-0.027128547339935905,0.24816595908249264,0.6387623522441457,-0.09112533605655702,-0.7039314710980767,0.1904594186814591,0.30335102502252687,0.001030071130098169,0.10979986629323718,0.18194264937859098,0.44967212393943623,-0.3411204378488523,-0.07957668665985777,-0.08375379132449895,-0.7837466106932007,0
-0.438439325062009,-0.5394784172096845,-0.4285807188628572,0.3350474651179628,-0.012523764692372775,0.24786946830051682,0.6929188831014186,-0.06442331786928261,-0.6730051815268884,0.24180986730828916,0.27888957626781524,-0.025017294362316596,0.0792067561565341,0.1856071563576037,0.3658732327701591,-0.3220080498851749,-0.031166945005778286,-0.12398645761127866,-0.676980713295039,0
-0.43823101091829764,-0.5456923358223841,-0.4248678062124321,0.330731216594889,-0.013172922841196333,0.22064622771180975,0.7762801267422071,-0.12066729146307069,-0.6127715070415704,0.19975414454678944,0.28935468820183013,-0.08415529678684011,0.0811443332721588,0.13925929494390346,0.33149472716373773,-0.28484960456690733,0.013438138890041071,-0.11049154921041834,-0.5692632797425176,0
-0.4322660724991003,-0.545322295773854,-0.4254336210336071,0.3181828670942044,0.0003129147280245654,0.2483767567832048,0.6991247997302387,-0.10311768703979891,-0.6226948215592956,0.19938175589492418,0.27234338607510217,-0.05092879563878498,0.07760948364727048,0.16624211030466415,0.3128061934355224,-0.2557471967664675,-0.01347524954699173,-0.056921607787818414,-0.5445753395098658,0
-0.43918823449427424,-0.5262101373715414,-0.4196664675628287,0.32722234646276516,0.0022921113001113922,0.19699915910000187,0.6734888338404236,-0.12798191279238547,-0.5439747085118907,0.11242416984596926,0.2751392000676273,-0.013169269848590527,0.10786170138084179,0.16648222849545805,0.27406905892254146,-0.2444804833205894,-0.04587939943716622,-0.040037385854658776,-0.5159277671157937,0
-0.4361791458325242,-0.5350743326225356,-0.4221979954691685,0.30354807374579584,0.009327064441606678,0.2242147002718441,0.6504375545975819,-0.10404741909541051,-0.5684608070516034,0.16097384690146851,0.2582648007749491,-0.03887117062921018,0.09819755664022566,0.15932147182409842,0.30307089720876185,-0.2703139306581453,-0.02437029246584675,-0.07904395771716673,-0.5420901240309207,0
-0.4060911563101487,-0.5048876124943115,-0.42334810695662883,0.38847082929917753,-0.007038709436113592,0.22954759344564243,0.6217973484107715,-0.17453221929950904,-0.5967211520996217,0.07628581793358163,0.2937702589054129,-0.03288597802343573,0.12689706490805852,0.15957971371879867,0.38256073520833284,-0.24097962394522773,-0.08182143716112227,0.04734814213243872,-0.589445393964055,0
-0.38348123942612206,-0.5064581757714485,-0.42650910503938805,0.40414828464166475,-0.017785531999148986,0.2497812201403188,0.6516420355255231,-0.2014752073371494,-0.6344060779151269,0.09636523577413648,0.29182085892708765,-0.11024103172235782,0.13384001693560393,0.1246628541183481,0.4670095092436051,-0.26837673475559926,-0.06003069109189969,0.031577615018434674,-0.6322172353890074,0
-0.34294039575055596,-0.5217094318135265,-0.42599373240960037,0.39977418661094016,-0.023038656706428143,0.2975670616019793,0.6513835758319567,-0.2315097781269456,-0.6570110213444736,0.10740445010282981,0.2647103327594924,-0.18488405765940252,0.13190371332798986,0.09840330518959968,0.5175152022499375,-0.23342540902210962,-0.036451318293472146,0.08352740743886594,-0.5832234784951787,0
-0.23128323269521175,-0.5985652834348599,-0.4141051924548383,0.46168339719698304,-0.08862794262554664,0.48643760766753985,0.7018587274285718,-0.22796302891527762,-0.9051228700315131,0.2772397321521072,0.22634534529384479,-0.299490847015523,0.10706643458529087,0.07145954832404806,0.714172449369473,-0.1781973026155463,0.01843844827377527,0.2218306099753436,-0.6305690397362034,1
-0.23528466795117317,-0.5976234314461714,-0.41866676365717803,0.4653143342090727,-0.09107771271643453,0.5122936701891219,0.6686378762594585,-0.19596082991986782,-0.9540851838360785,0.31899071660150524,0.22971121541651776,-0.27042250098920795,0.1022376611527057,0.07730453255280724,0.7444523317183164,-0.19551803561657574,0.01321229387941082,0.22111267245962854,-0.6940200941690634,1
-0.2322646499966737,-0.60445105493489,-0.4143201391442892,0.4626840573741631,-0.09140027607102302,0.4940257446024241,0.7159899945133719,-0.21914427174083473,-0.9394226024141284,0.3076113327224862,0.2276026023664631,-0.31807743880524825,0.10588640911243478,0.06228199191235495,0.7432438642975983,-0.1940946038184458,0.03105623219771608,0.1962081202473067,-0.6693237073513861,1
-0.26357518295910715,-0.6114701261113561,-0.41547415061346044,0.4507820255082402,-0.0828674838086464,0.4735642750393532,0.7693915295650176,-0.20757241185084258,-0.9572684352251523,0.3388995607629023,0.24583851308314034,-0.32600358632542853,0.09384340513243408,0.06854015012032705,0.7162314878130294,-0.20802085547417762,0.053034224630450266,0.14567793096799167,-0.6721799506022988,1
-0.22069467261126818,-0.6146273934320389,-0.4111835231438581,0.5020037969616131,-0.1156837253979636,0.4804612897227183,0.8476047821272703,-0.27880085048080583,-0.9554398771655613,0.3014419771437573,0.24171479909800223,-0.41054036991357445,0.1049555612514237,0.03873067766610288,0.7880227310678777,-0.20860177597239207,0.0631424197637554,0.17730416037359434,-0.6724998349794071,1
-0.26751675331521957,-0.6270994815109279,-0.4136611259916225,0.47594696801396114,-0.10147626437766312,0.45041613982366374,0.9288050717885677,-0.25642219995505394,-0.9840891632080215,0.3581008635301354,0.26774218057955823,-0.4272760399461668,0.08593634163426918,0.03437446956266456,0.7469678768608957,-0.2267547434988977,0.10647954040559732,0.08681375151809026,-0.6713613506374847,1
-0.24712293063188853,-0.6485721901248938,-0.41153788420500403,0.48049613232915445,-0.11073685988399988,0.4890331119673883,0.9200839019794619,-0.2324168871283011,-1.06510248525947,0.42932740744417236,0.2515180041532021,-0.4577164672785192,0.07841801061548172,0.02093835209570614,0.8039137991836486,-0.22234892491316577,0.1277308084638171,0.08285856186315085,-0.7136783014697217,1
-0.16208286128267899,-0.6739965646095791,-0.39436372476552667,0.5003270233327047,-0.13266491220792817,0.5451471890696107,0.8528078122899795,-0.24919333686492637,-1.0852090969659762,0.4208516916706049,0.18867822326791384,-0.5088320971267298,0.10057973428479706,-0.009381590241782329,0.8712242299085202,-0.16721199077577983,0.11919440158283345,0.16743285120928703,-0.6767920218535052,1
-0.14372472638158862,-0.6767240434543886,-0.3930775164097319,0.5153342889557062,-0.14307436460933726,0.5652565579280086,0.8384617753878091,-0.2516946478145517,-1.097505046330711,0.422324402384135,0.1790464310191061,-0.5020617310023425,0.1027098572430653,-0.007951556210740247,0.8901260637066569,-0.1583902687483698,0.1087420159415916,0.20316095973981746,-0.6804614761293708,1
