0,1,2,3,4,5,6,7,8,9,10,11,12,13,class_numeric
-0.32696964351577923,-0.47139054510994394,-0.44090143084543987,0.5024188128193893,-0.05879071624015061,0.3204714347913949,0.5573924545085103,-0.21599742697782767,-0.6935578477264129,0.09933192502543801,0.30371326878691796,-0.07659310416737873,0.12839551755407633,0.12714357454819564,0
-0.36974504836013583,-0.5119138978643794,-0.43969373893271346,0.4354862179619251,-0.03965664138856492,0.36860255644515205,0.5348986601207883,-0.10893505203477376,-0.7925617354812636,0.2201174943390898,0.2942131350759833,-0.004277606703970919,0.0996386670935701,0.1715749980532381,0
-0.3996805329210253,-0.5094354808993201,-0.43105013245161394,0.4107333760430195,-0.02685750007613151,0.27706198164094736,0.6114663971258943,-0.12807786212933378,-0.7072729186342144,0.1705728795983528,0.29827420410864575,-0.03241866779421566,0.11702060146916217,0.1621255752861657,0
-0.423484574119356,-0.5128885177083903,-0.4293291337223216,0.39711026116494874,-0.02712854733993759,0.24816595908249278,0.6387623522441459,-0.09112533605655711,-0.7039314710980766,0.190459418681459,0.3033510250225281,0.0010300711300987898,0.10979986629323771,0.1819426493785893,0
-0.438439325062009,-0.5394784172096845,-0.42858071886285715,0.3350474651179662,-0.012523764692374087,0.2478694683005152,0.6929188831014195,-0.06442331786928238,-0.6730051815268862,0.24180986730828888,0.27888957626781646,-0.025017294362315794,0.07920675615653411,0.18560715635760167,0
-0.43823101091829764,-0.5456923358223841,-0.42486780621243203,0.33073121659488897,-0.013172922841197457,0.22064622771180986,0.7762801267422088,-0.12066729146306991,-0.6127715070415697,0.1997541445467891,0.28935468820182936,-0.08415529678683978,0.0811443332721586,0.1392592949439039,0
-0.4322660724991003,-0.545322295773854,-0.4254336210336078,0.31818286709420435,0.00031291472802306395,0.24837675678320215,0.6991247997302363,-0.10311768703979543,-0.6226948215592933,0.1993817558949246,0.2723433860751034,-0.0509287956387845,0.07760948364727044,0.16624211030466268,0
-0.43918823449427424,-0.5262101373715414,-0.4196664675628289,0.32722234646276516,0.0022921113001106415,0.19699915909999918,0.6734888338404239,-0.12798191279238477,-0.5439747085118906,0.11242416984596816,0.2751392000676255,-0.013169269848589711,0.10786170138084075,0.16648222849545846,0
-0.4361791458325242,-0.5350743326225356,-0.4221979954691687,0.3035480737457966,0.009327064441606676,0.22421470027184423,0.6504375545975818,-0.10404741909540943,-0.5684608070516033,0.16097384690146843,0.25826480077494834,-0.03887117062920939,0.09819755664022542,0.15932147182409678,0
-0.4060911563101487,-0.5048876124943115,-0.4233481069566294,0.38847082929917814,-0.007038709436110588,0.22954759344563697,0.6217973484107692,-0.17453221929950685,-0.5967211520996216,0.0762858179335821,0.29377025890541214,-0.03288597802343535,0.12689706490805783,0.15957971371879795,0
-0.38348123942612206,-0.5064581757714485,-0.4265091050393885,0.4041482846416658,-0.017785531999148983,0.24978122014031687,0.651642035525522,-0.2014752073371508,-0.6344060779151236,0.0963652357741365,0.2918208589270879,-0.11024103172235875,0.1338400169356036,0.12466285411834649,0
-0.34294039575055596,-0.5217094318135265,-0.42599373240960065,0.3997741866109406,-0.023038656706434145,0.2975670616019795,0.6513835758319564,-0.23150977812694581,-0.6570110213444735,0.10740445010282976,0.26471033275949263,-0.18488405765940177,0.13190371332798956,0.09840330518959865,0
-0.23128323269521175,-0.5985652834348599,-0.4141051924548388,0.461683397196984,-0.08862794262554964,0.4864376076675373,0.7018587274285747,-0.22796302891527784,-0.9051228700315135,0.277239732152107,0.22634534529384498,-0.2994908470155225,0.10706643458529062,0.07145954832404837,1
-0.23528466795117317,-0.5976234314461714,-0.4186667636571783,0.46531433420907364,-0.09107771271643601,0.5122936701891208,0.6686378762594588,-0.19596082991986324,-0.954085183836077,0.3189907166015047,0.22971121541651743,-0.2704225009892074,0.10223766115270547,0.07730453255280642,1
-0.2322646499966737,-0.60445105493489,-0.41432013914428983,0.46268405737416424,-0.09140027607102488,0.494025744602423,0.7159899945133722,-0.21914427174083734,-0.9394226024141283,0.30761133272248653,0.22760260236646326,-0.3180774388052469,0.10588640911243295,0.0622819919123534,1
-0.26357518295910715,-0.6114701261113561,-0.4154741506134607,0.4507820255082409,-0.08286748380864822,0.4735642750393523,0.7693915295650172,-0.20757241185084277,-0.957268435225151,0.3388995607629021,0.24583851308314053,-0.32600358632542636,0.09384340513243228,0.0685401501203255,1
-0.22069467261126818,-0.6146273934320389,-0.41118352314385886,0.5020037969616143,-0.11568372539796541,0.4804612897227172,0.8476047821272702,-0.2788008504808052,-0.9554398771655611,0.3014419771437566,0.2417147990980014,-0.41054036991357484,0.10495556125142347,0.03873067766610172,1
-0.26751675331521957,-0.6270994815109279,-0.41366112599162297,0.47594696801396186,-0.1014762643776651,0.45041613982366274,0.9288050717885674,-0.2564221999550536,-0.9840891632080205,0.3581008635301352,0.26774218057955823,-0.4272760399461656,0.08593634163426878,0.03437446956266303,1
-0.24712293063188853,-0.6485721901248938,-0.4115378842050044,0.48049613232915533,-0.1107368598840019,0.4890331119673871,0.9200839019794618,-0.23241688712830072,-1.0651024852594697,0.42932740744417214,0.25151800415320175,-0.457716467278518,0.07841801061548312,0.02093835209570463,1
-0.16208286128267899,-0.6739965646095791,-0.394363724765527,0.5003270233327057,-0.1326649122079302,0.5451471890696092,0.8528078122899792,-0.24919333686492587,-1.0852090969659751,0.42085169167060466,0.18867822326791397,-0.5088320971267295,0.10057973428479695,-0.009381590241785306,1
-0.14372472638158862,-0.6767240434543886,-0.3930775164097326,0.515334288955707,-0.14307436460933926,0.5652565579280072,0.8384617753878089,-0.2516946478145512,-1.0975050463307097,0.4223244023841347,0.17904643101910575,-0.5020617310023413,0.10270985724306506,-0.007951556210741733,1
