0,1,2,3,4,active_hand
-0.493515449122185,-0.11452642090817242,1.2814509418636364,-0.161959923315251,-0.21726773427031237,1
0.5912874793061038,-0.18429756929524105,-1.7031912362261157,-0.4364766287362333,-1.2242731310579624,0
-0.495225084950309,-0.10557593233107745,1.3298161172899048,-0.15183267004659717,-0.3209456874971228,1
0.6296320320775098,-0.18659543779823523,-1.6770657888376512,-0.4040328970244111,-1.306237758340478,0
-0.5028831667797836,-0.07627558253307942,1.3040092372589296,-0.22170041518098133,-0.2271239549137355,1
0.6087357977933129,-0.19422083001963453,-1.6796177546017987,-0.37241274255953916,-1.2518237295100405,0
-0.5096705101432513,-0.05734598196677605,1.3251678923195345,-0.23655948194452164,-0.21723876931965794,1
0.5189930659644271,-0.20433687071430018,-1.6678089567219494,-0.3559093373883387,-1.25870244076899,0
-0.5061205853743949,-0.03943285741126551,1.3250353161135475,-0.3016974484847046,-0.21731082700846435,1
0.5244436148320045,-0.19748421982090314,-1.7045573755886223,-0.40428773158506937,-1.2469170773178744,0
-0.5037723172374775,-0.03211143561547309,1.3245197276192424,-0.35171084812974085,-0.15199372352164367,1
0.5636784143226141,-0.19282174889869919,-1.691605157360157,-0.39972500777423103,-1.1610858383484868,0
-0.4998694561934597,-0.040829828406995054,1.294602264419003,-0.3415254286213596,-0.18701860615840415,1
0.514622427848531,-0.19908717005713805,-1.6065855581190256,-0.354749237753736,-1.1279191764173224,0
-0.5067124964981305,-0.024712387664394417,1.2417318185860888,-0.3683300967110378,-0.11139209703343514,1
0.5355151643819401,-0.1926232267937344,-1.6238831689427933,-0.383292584487292,-1.1145508029930131,0
-0.5025498892003764,-0.02657104572337878,1.2219752232040586,-0.367573230993612,-0.15853221072435947,1
0.46284799197998744,-0.20476293955632618,-1.6735572191120127,-0.3784019934115258,-1.1501799818103633,0
-0.5030757466961129,-0.060782705985199796,1.2450652256897128,-0.29907582739916466,-0.1350307039554552,1
0.4230683410555718,-0.21161916444960543,-1.6705655092431322,-0.3607071962692227,-1.1195018244481205,0
-0.4983613986913549,-0.07524007996337564,1.2556090560214566,-0.27516600190680984,-0.15754099220940918,1
0.39879650151115015,-0.21949943462080265,-1.6558190912294655,-0.3234932133032899,-1.1078640933980137,0
0.43375424571111487,-0.21210590416486444,-1.6684434899525546,-0.3501976239750057,-1.106268699823042,0
-0.4851773249401433,-0.095520473552369,1.2433688011600517,-0.26322877158169067,-0.19343015178621226,1
0.41713234416657313,-0.22760753652593507,-1.6878949052889591,-0.29584722764062626,-1.1247957998018343,0
-0.4457524675330446,-0.14801399393608866,1.419947945057502,-0.1265746948622673,-0.3734893202437421,1
0.41311635907445005,-0.23258134157205057,-1.6453388894090206,-0.25614667489637327,-1.1436974299000726,0
-0.44720893420226526,-0.15148874176222976,1.4338142431774594,-0.09940253522299644,-0.4156560180681817,1
0.4649998344547054,-0.22937591700315088,-1.6578701084690075,-0.25791370018822435,-1.1324469058971272,0
-0.44527146605995654,-0.14938232597893986,1.4388767842324763,-0.1148274299725955,-0.39275354944246443,1
0.584823369627922,-0.21537430818305667,-1.6753545828697445,-0.2879548265705902,-1.1660369365314662,0
-0.44900813878942936,-0.14380924144289717,1.4820029314141134,-0.12163457275236572,-0.392536461720197,1
0.48845272053431366,-0.2147304600498977,-1.7110593657252868,-0.3368508564526149,-1.1393494976957488,0
-0.4457883349526837,-0.15380954283375137,1.5207846243620586,-0.09988840182669448,-0.3638208695851667,1
0.3872511259079272,-0.22110566919307684,-1.757496586795245,-0.3665876653046717,-1.150272665828637,0
-0.44990788804229254,-0.1442176493280272,1.5796188846451,-0.11811965181152785,-0.36563782797415734,1
0.6275571073625034,-0.20254059342331698,-1.7879996287970692,-0.3767705810379559,-1.2267249555670356,0
-0.438287662042939,-0.15304925943603057,1.6131259913290739,-0.0804891555600491,-0.42747392143432245,1
0.6281460140219608,-0.2009797912518229,-1.7591543064526787,-0.37035486205133517,-1.2078110745962622,0
-0.413333080056249,-0.16685373386543112,1.569741489787553,-0.05124781775904662,-0.4589386324940471,1
0.5840165794470783,-0.20370006729193926,-1.7188717360154555,-0.3569823223990992,-1.187108656876176,0
-0.409676806315976,-0.17158883705232814,1.5773290392994983,-0.0316765103620937,-0.4714983261974439,1
0.7062266648774175,-0.18588670783480712,-1.7576150031196769,-0.40842529693962365,-1.2469097377050204,0
-0.44134113784657825,-0.1538706944858507,1.59897034956964,-0.07321867749384708,-0.43526790052146913,1
0.5875179594023164,-0.19532859203141756,-1.7697036568179108,-0.41634449658958356,-1.1906175387448696,0
-0.44974916140631116,-0.14977099280633077,1.5658077863823765,-0.10467151944120894,-0.36024937343441543,1
