0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,active_hand,class_numeric
-0.4886704824654316,-0.10985178835889882,1.2752339256347252,-0.13600068416251918,-0.2105214773376166,-0.6649250173860827,0.161774555278158,0.0974123629046656,0.3088197154697819,0.33911750412603353,-0.3794258333528919,-0.3770887170491221,0.19503171904598007,-0.06335670375197892,-0.4056113249261527,-0.1783552757998616,0.2202293597997777,-0.030567437128879237,1,0
0.5887437189373922,-0.187218408768144,-1.6751516142050165,-0.45731946437722565,-1.2095220651267546,-0.5450618918703679,0.28814325283064524,1.1160757593123254,0.6974335953482783,0.16743245766597034,0.43596060568660466,0.46740727972327456,-0.16892266689784677,0.7296579268153545,0.2777794240009503,-0.20089649006142227,0.24950411848091744,-0.034975086051152876,0,0
-0.4903304971012843,-0.10079633090449769,1.3230187377294709,-0.1262033064151339,-0.3138092405823511,-0.6784268017483496,0.014697071585216352,0.1118959760647329,0.4809476672130972,0.31725766993470705,-0.4518773101478929,-0.41897505633312726,0.3105831170973063,-0.21369593524914168,-0.4601657146421308,-0.12091778882061607,0.2754657416826451,-0.07179012007121179,1,0
0.6266113219912095,-0.1895069491610723,-1.6496593758716238,-0.42504927296596134,-1.2915215661358863,-0.5507597249928264,0.06700879782999643,1.0417140979198904,0.9779473178398483,0.198653249707178,0.4153795916156123,0.6564464181628332,-0.29495513361414605,0.6148251869335064,0.3516313248178263,-0.24856701155748556,0.39452211773702245,-0.14623098220619138,0,0
-0.49806873269688684,-0.07150254811282253,1.298209812018425,-0.194750899771498,-0.22019410289283847,-0.6862235277446318,0.11188893996187797,0.10402615843712858,0.4316674783091938,0.3253531777163545,-0.4190171423675436,-0.46439852477591737,0.23130611391218936,-0.09181764939035171,-0.507381710367135,-0.1770736021014998,0.19096011249816083,-0.013135905460876842,1,0
0.6060009451316417,-0.1971609751272783,-1.6526012518934905,-0.3934647672433859,-1.2376177818289402,-0.5470830709571544,0.24053933491436505,1.114280253637561,0.8381166894987284,0.1589936254927074,0.40102658618408427,0.556174179011789,-0.2861395277770116,0.7681047030604343,0.3254649134998813,-0.2552407616267127,0.26825493243351634,-0.05759061952799222,0,0
-0.5048997460008627,-0.0525725838156897,1.3192851546823465,-0.20888246841665134,-0.2102758960496716,-0.7173782438918815,0.09018538783370146,0.12057315059579106,0.4852935233901318,0.31827041212767615,-0.426944342583334,-0.5315220553852704,0.24650141959019506,-0.10143144132931217,-0.5569375916482688,-0.17924594266703364,0.19015021276345753,-0.0022481075817118194,1,0
0.5172921999363097,-0.20712061725011854,-1.6415745042456968,-0.3773358691502151,-1.2445818085343958,-0.5085337173952188,0.23191339382238024,1.097929631843424,0.8884462301296215,0.1459420134581125,0.3585158758460267,0.5342185785157534,-0.31332960214765515,0.8040175083551447,0.363257774609961,-0.25187756597458216,0.29566071456551196,-0.05250405697493395,0,0
-0.5012791266318486,-0.034568923245844506,1.3199288211132467,-0.2735002422522254,-0.21007777962268392,-0.6797787502594173,0.13836583692506432,0.08212972126431595,0.4730678342998317,0.2967605556312894,-0.43804675012634475,-0.4430301897489168,0.23560349069163655,-0.09523606932939367,-0.5341227377463019,-0.1420070843696727,0.15451476628178626,0.010178658665953333,1,0
0.5226672759597245,-0.20029118895870984,-1.6772135548291056,-0.42573496767529795,-1.2322119507698586,-0.5216248860128638,0.26006820547598775,1.1048107892503412,0.8026648035769657,0.1490671729116055,0.38631964763825827,0.4858610149885826,-0.23499699340381858,0.7597018266879826,0.3284409365275886,-0.2140915180888957,0.3071823191522199,-0.048346835179088124,0,0
