0,1,2,3,4,5,class_numeric
-0.5521806776231938,-0.19682512858585133,-0.02158691427035363,-0.3347207030642251,0.35993327456143276,-0.5775032124099354,0
-0.6010401093549255,-0.18129816930652304,-0.04597247260643354,-0.36971092805376954,0.36317099659591107,-0.7135865627638447,1
-0.6374617726760826,-0.23718328060810653,-0.3549421943769754,0.1915964152664433,-1.1740341348464332,1.9678943485554683,0
-0.64587335953778,-0.04595121768780152,-0.3750156787678458,0.1701724875713163,-1.481269836902879,2.264906515306454,1
-0.5634273027600767,-0.20126334595110668,-0.05874034868110204,-0.2917981124055257,0.3474337278262694,-0.627660620459243,0
-0.5973903483720295,-0.19270970041185473,-0.07302257418685863,-0.35282379470042446,0.3822940041700685,-0.7547866156811973,1
-0.7120651085047982,-0.2288098552230859,-0.4618995379725553,0.2245868834327212,-1.7578325278418019,2.831948893201667,0
-0.7197437938900729,-0.07386014719998008,-0.4092378629746659,0.17993335279794248,-1.8905727738758848,2.9859973843896244,1
-0.591027208359504,-0.22269007548045358,-0.08706878998941917,-0.31761855172195347,0.3707515643048624,-0.6959659357814588,0
-0.5938987697613558,-0.1841243058989863,-0.0475810543104412,-0.34182458682824,0.2992066265682748,-0.6128923707265935,1
-0.6588769349847,-0.2363294764230752,-0.4165379083546421,0.2099526376208525,-1.378361275031683,2.217572974333953,0
-0.6386097311814803,0.08359032222782571,-0.31589191440926045,0.21101525986142,-1.7057736873331653,2.547059521390929,1
-0.5494187595717235,-0.20047044071476863,0.005895770260543802,-0.35033925680505307,0.4055599293279431,-0.6359429111742424,0
-0.5805049967070642,-0.17752472040087863,-0.014766554666508275,-0.33329608500482627,0.2926465483911643,-0.5951781744985647,1
-0.6630135746552595,-0.21896758148164489,-0.4075912908664816,0.1885131501443675,-1.4386243816534012,2.276322808064509,0
-0.7057287045629705,-0.00043613231489331286,-0.4087399949879791,0.18179190645460508,-1.8010944002827673,2.829812210226219,1
-0.5424465605346821,-0.20702112498571482,0.008719598262650627,-0.34790262802093885,0.47921393311252763,-0.7460302421670034,0
-0.5802210150817189,-0.18656721232349965,-0.07072876262525994,-0.32233739055123706,0.38468465639178356,-0.7742723030419967,1
-0.6399058532413242,-0.2232738111395912,-0.39719746027098246,0.19571578762425604,-1.250599403535513,1.9263551216123853,0
-0.6397316887691412,-0.13157979770479505,-0.37655973722251934,0.20542999488277053,-1.4380132171365743,2.145620049394655,1
-0.5746370934458371,-0.21484129254565743,-0.11246805671975013,-0.26470705725311383,0.38248854849075575,-0.752071845278824,0
-0.5834677925667873,-0.21987105266583445,-0.10051817894902841,-0.3261437755361409,0.4710435079285784,-0.8758808400523179,1
