0,1,2,3,4,5,6,7,8,9,10,active_hand
-0.47226325341791886,-0.13190605331714594,1.3139953685609262,-0.14825864106565492,-0.2656092193946987,0.35635495877282186,-0.4981616252829336,0.22967474231136442,0.15313721281045828,0.4654496480212436,-0.3337107369082709,1
0.6278290443006436,-0.18969144679653005,-1.6517256375922462,-0.3517444762584928,-1.2696432082796645,0.056447350571906946,-0.4104521017778187,1.2127790477038476,0.7565799566498357,0.24275097600680254,0.43297780027401034,0
-0.47411083238911855,-0.12350003801703213,1.3649327359988745,-0.13612354238981372,-0.3383456172876061,0.21533732937523664,-0.5850727798400622,0.2128036858542628,0.3202809087378259,0.49816642920401777,-0.42415587677251604,1
0.664622247997829,-0.19262962247641624,-1.623776728516312,-0.3173584204646817,-1.3178693837217974,-0.12668157264997754,-0.5172563446616665,1.08445089330021,1.0038292645674538,0.35566830398294624,0.3417812607226473,0
-0.4823119605170712,-0.0942238703739882,1.336628604315729,-0.2074064361945962,-0.28205995087464736,0.330324941627075,-0.5437200607276687,0.21179603547129253,0.27160765496327666,0.488893245356742,-0.37973498152357255,1
0.6435116468747191,-0.20052235800456972,-1.6286143235298602,-0.28724002992491476,-1.2844215737560758,0.013841267113993229,-0.4328994452811633,1.1974098399259485,0.8871312428348193,0.27568078839240906,0.3669859163270765,0
-0.489585048468231,-0.076182246264005,1.3576813473675562,-0.22195272465521898,-0.27733008136428694,0.3317723586915533,-0.583188324685972,0.21457719573397288,0.3265446554881219,0.4977457112462645,-0.3859633678643609,1
0.555669044845376,-0.21048947081889113,-1.6184803298937718,-0.27213005224382536,-1.2878165815720102,-0.010156323873488941,-0.40331611509957566,1.1791824784501412,0.9327243407610443,0.28223468042696476,0.3223782115983973,0
-0.48584626550214666,-0.056870054729554344,1.3573060446834355,-0.2874510793388629,-0.28772076208809894,0.3586096369396704,-0.526008608543679,0.19097216130856326,0.30968112667790876,0.4744377232134912,-0.41723985821224513,1
0.5621737997455234,-0.20298106805737548,-1.6542232605444334,-0.3196246477109711,-1.2855977828389258,0.020168639577979323,-0.4033445967188758,1.1944599280138704,0.8541717953805349,0.2602906641601771,0.36641422442436083,0
-0.48338781603601827,-0.04858440557639763,1.3555581885236367,-0.3388539657095923,-0.24894318333212834,0.48349389638008533,-0.4501114955538218,0.20748622921327003,0.18892497067557187,0.4275343711158261,-0.39542270418184633,1
0.6004480613889488,-0.19829710765824068,-1.6423787591255883,-0.31702694463278464,-1.223839845621363,0.16884455645270152,-0.331543044351489,1.2712175337373317,0.6466440108404844,0.16410764523824936,0.4401392144588819,0
-0.47916642760060907,-0.0568427152462362,1.325131815366191,-0.3283830638722485,-0.2677264609357313,0.39790873110671054,-0.4510991470290792,0.16575696656605773,0.23408168614197197,0.39874159752568084,-0.3989892626018181,1
0.5522670098155167,-0.2044092901823785,-1.559283452744333,-0.2758139052737674,-1.1760411078424124,0.07877442521477372,-0.3263846444247103,1.1095335792886825,0.6988936273971696,0.17962778969689133,0.3679755342783206,0
-0.48646633367271525,-0.04112254152671681,1.2688477124267932,-0.356373975472849,-0.21097138860060963,0.4359150630060414,-0.4350326231836515,0.14021515658082312,0.21160546789368662,0.33247881784844635,-0.33751230302588175,1
0.5730126619588264,-0.1977402128490843,-1.5761153765524596,-0.304085866730554,-1.1719213877847419,0.12795422047305635,-0.3130772195435131,1.1561888458218188,0.6186574728224771,0.15626451268188943,0.4168262234882439,0
-0.48203390950134933,-0.04229048637968886,1.2502830633103743,-0.35510825510412686,-0.24872559029369282,0.38779152795861466,-0.42490534751582837,0.12884612662699463,0.23305301297753503,0.3860857063456034,-0.3718516052669975,1
0.5021146807682623,-0.20977796734339754,-1.6262381934928223,-0.2976470055801579,-1.208407507969272,0.12647292019967457,-0.30654266713100886,1.1981297523468273,0.6907822571892409,0.16376595887821263,0.3758740574722615,0
-0.48252970152473457,-0.07754498543173555,1.2735078235918487,-0.2867500441817322,-0.21964609804182605,0.4165607300115679,-0.45744917839924787,0.16848673909213377,0.18569556844233,0.3711847105037826,-0.326837280377726,1
0.4635633892739688,-0.21636221759761182,-1.624558968534308,-0.2812534214740819,-1.183023309673798,0.14959331166106904,-0.2729765373691344,1.1819436637967278,0.6598570673408419,0.13364700755379513,0.3530110608360089,0
-0.47753178688780806,-0.09170149388330939,1.2861002736846,-0.2626686894753895,-0.24017855671091543,0.4455832975432616,-0.4405304976717927,0.20892819231842796,0.13326405447540907,0.44810243990353366,-0.3448928573139625,1
0.43853801251680014,-0.22481763811717365,-1.6114539391770284,-0.24510530352345158,-1.1776194948505605,0.20750275298009174,-0.22535389658286298,1.2468739556884436,0.6489820224862153,0.11601514567262715,0.3461440021151005,0
0.4731370400089141,-0.21727667752205282,-1.623140218009395,-0.2711698119897736,-1.1800951542958475,0.231928160532243,-0.22937906860606536,1.2788663517292622,0.595061297849267,0.10588853478778751,0.3903486943785472,0
-0.4635473650164201,-0.11067703281820293,1.2749876111553595,-0.25100819320887896,-0.26722799531008923,0.4418868006440383,-0.3815841650244297,0.21645575880379148,0.06920953039930264,0.4689337709839824,-0.3636208470769137,1
0.4575496140339025,-0.2330065321044653,-1.6424205792794488,-0.2152623535059227,-1.1875595058769763,0.1570125807815117,-0.2753820768992565,1.1842498176455754,0.7427205370217985,0.12730810287802824,0.2889850908013001,0
-0.42305116597863385,-0.1633147663701324,1.4589853880237762,-0.11413631721814374,-0.3824770232479973,0.3516222363639428,-0.39000336454338086,0.3303462387088764,0.0685473229747755,0.5878194627120551,-0.5044839866834709,1
0.4526960533253543,-0.23851135340860813,-1.6002930768017007,-0.17623048137696298,-1.1915937135300203,0.0875828606646096,-0.2999018474141786,1.12584605213009,0.841570920509501,0.15981990656633233,0.2392521253530905,0
-0.42462125715301824,-0.1672382645076092,1.4740943959395543,-0.08610989170818949,-0.4091876777032831,0.2933028849790358,-0.43419307347041186,0.33384695291635963,0.12239920207306425,0.6157083869497276,-0.5314925866976136,1
0.503369066044809,-0.23553284301856198,-1.6123362999249002,-0.17718291749541992,-1.1886252730725717,0.14831254961373114,-0.29091956932303703,1.1883748979994877,0.7857684617953848,0.13979871081994424,0.27960173857406323,0
-0.4226742839466409,-0.16488051221348815,1.478995308741621,-0.10218253239833222,-0.3968640927403992,0.34551119134117064,-0.40370384637477225,0.3478897863890716,0.0772814866768797,0.6255295996555155,-0.5231952892637304,1
0.6204593962611108,-0.2217963552846058,-1.6270256442019515,-0.20443912849781318,-1.2165940129524464,0.1297126226308133,-0.35596043844781,1.214228416383247,0.7993897683195483,0.16982261230730447,0.32949580312208354,0
