0,1,2,3,active_hand,class_numeric
-0.4886704824654333,-0.10985178835889894,1.2752339256347247,-0.13600068416252012,1,0
0.5887437189373997,-0.18721840876812995,-1.6751516142050922,-0.45731946437722765,0,0
-0.4903304971013588,-0.1007963309045053,1.3230187377293112,-0.1262033064151168,1,0
0.6266113219912075,-0.18950694916109298,-1.6496593758716371,-0.42504927296595496,0,0
-0.49806873269689234,-0.07150254811269985,1.2982098120184442,-0.1947508997715171,1,0
0.606000945131644,-0.19716097512727168,-1.6526012518934814,-0.39346476724340235,0,0
-0.5048997460008683,-0.05257258381568941,1.319285154682339,-0.20888246841670044,1,0
0.517292199936312,-0.20712061725011674,-1.6415745042456946,-0.37733586915013845,0,0
-0.5012791266318543,-0.03456892324584178,1.3199288211132412,-0.2735002422522859,1,0
0.5226672759597268,-0.2002911889587088,-1.677213554829106,-0.4257349676752411,0,0
-0.4989155206604006,-0.02718466883689691,1.3199643298805404,-0.32245251316643503,1,0
0.5614743280758068,-0.19571463236459802,-1.6643693646037778,-0.42053802637024823,0,0
-0.49498511634645614,-0.035892450314769966,1.2903252828608047,-0.3134968157328432,1,0
0.5129385045746119,-0.2017652447002654,-1.5816998241295304,-0.3749759699528101,0,0
-0.5019274786347242,-0.019862381129674086,1.2382352913978152,-0.3403918119816959,1,0
0.5336016148454443,-0.1953611079166545,-1.5982422209071723,-0.40339328307537825,0,0
-0.4977136613508993,-0.021750862196163123,1.2185986941326725,-0.3404308662177904,1,0
0.461765520085894,-0.20744677237223988,-1.6474974077617959,-0.3995263253767202,0,0
-0.4982944298498954,-0.055960893719492005,1.2407968078420792,-0.27184507202884023,1,0
0.4224199750802132,-0.2142295658111784,-1.6451142160193972,-0.3819840063655717,0,0
-0.49354009456394643,-0.07045616749857514,1.2508478639319722,-0.2479593562422372,1,0
0.3984492117280069,-0.22210672766083503,-1.6309811186667453,-0.3448469764644266,0,0
0.4330274199377678,-0.21477877766214437,-1.6428771917387441,-0.3713887778296031,0,0
-0.4802533625667538,-0.09073728250309016,1.2385416396719595,-0.23681152177982343,1,0
0.4224267260144819,-0.23112259574265342,-1.6786718847027793,-0.3190056606185718,0,1
-0.4408745880921789,-0.1434337176438384,1.4272918164006156,-0.10133373229906292,1,1
0.41842402445109644,-0.236071064541279,-1.6369119439972755,-0.2788025484495647,0,1
-0.44233716245476035,-0.14695232494234192,1.440813787694772,-0.07436873672790537,1,1
0.47000423005274994,-0.23294639539233944,-1.6489698446744065,-0.28038832329815805,0,1
-0.4403789328811192,-0.14481698241393212,1.445977108826142,-0.08936633070746922,1,1
0.5890226501224909,-0.219040171691421,-1.665243887999607,-0.31034617535777026,0,1
-0.44415315720044607,-0.13914420924735743,1.489146545765631,-0.09531524491260913,1,1
0.49333483613597107,-0.218329422513974,-1.7003643535477915,-0.36013508646893916,0,1
-0.44091600830579875,-0.14923592071315223,1.5273871755565227,-0.07233317778870732,1,1
0.3927610951283927,-0.2246197442960939,-1.7466760716418646,-0.3910613892614077,0,1
-0.44507101078321054,-0.13947559846742452,1.586340077945256,-0.08941056735103914,1,1
0.6314827495554974,-0.20636139348791208,-1.7752931350970302,-0.40070078157700945,0,1
-0.4333105190233295,-0.14834790339545828,1.6191719957018682,-0.05207048439851811,1,1
0.632061869916001,-0.204758722386433,-1.7468205377597645,-0.39388913910399936,0,1
-0.4081257296917544,-0.16232175755266365,1.575267807404652,-0.02443651674271995,1,1
0.588229057322906,-0.20736925444878027,-1.7073644562206391,-0.38016889055347836,0,1
-0.40444571642984495,-0.16710683669510287,1.5825750206374716,-0.0049825473537942495,1,1
0.7095503840518993,-0.18969622510160478,-1.7442885756979325,-0.43188562300636935,0,1
-0.4363973477392029,-0.1491943577044775,1.6050659483747913,-0.04520602952514606,1,1
0.5917213782857487,-0.19899908463591823,-1.7568687340028526,-0.44033749955176416,0,1
-0.4449181263741394,-0.14510023668116467,1.5724461676085086,-0.07619833747378577,1,1
0.7854281699584712,-0.1836576190653807,-1.7538828770847783,-0.43529927067690777,0,1
-0.45235338192986024,-0.1395531879434515,1.5725679390662002,-0.08014055537487058,1,1
-0.15872859169681716,-0.17666846797699085,-1.9069851708539214,-1.1182935367948161,0,0
-0.3606580694037373,-1.1794776408367875,1.3477823326278493,4.616245767481564,1,0
-0.32021034315606706,0.11622524492626647,-0.343945350342133,-1.0979600445115372,1,0
