0,1,2,3,4,5,6,7,8,active_hand
-4.001693058087265,-4.407830023364526,2.4811446385593636,2.743286152191191,-1.5342440547219143,-0.9929959179054832,-0.5793137879866126,-0.8041765986369585,-0.17391544190376812,1
7.609441071909951,3.78463689360123,2.729374468759991,2.8877350334393586,-2.2930754882972764,0.3935293364473502,0.037725248088080476,0.31496763327246563,0.5276581676744457,0
-4.2205782472651645,-4.411363590927103,2.8209757063886727,3.8685204073069777,-0.4558884522044317,-0.773727321657544,-0.750952035462037,-0.7056081631626455,-0.08023871919245355,1
7.777923797854332,3.7441306004824138,2.799588403622123,4.048097376954791,-1.1095218285130255,0.48057694446960936,-0.43307135123470464,0.3157555461845817,0.61576753735755,0
-4.3469908941646995,-4.196082693795132,2.593105559903919,3.3394264197053385,-1.5544963470554185,-0.8582431818623393,-0.3759123300007465,-0.74006320923827,-0.2638676216674813,1
7.776132639564072,3.486396279783035,2.7142012374523854,3.4126593583164486,-2.280552897828626,0.42355002743920145,-0.04428813822051397,0.3107770147979653,0.48281262665879465,0
-4.540122247122554,-4.179371344705492,2.519563446352817,3.60852346290326,-1.6356116550124997,-0.7977458945696686,-0.31486872801727106,-0.71429175823218,-0.2931892563779466,1
7.665398379031806,3.51624529357593,2.5178558103964734,3.6817372625717404,-2.3763230566573013,0.39565892665136687,-0.057892783925936483,0.29761963128041363,0.4971333238073699,0
-4.627518161802382,-3.9746338764736824,2.8484603629605227,3.269421245493199,-1.4299722982417207,-0.7562548134933265,-0.17519041607920735,-0.6945962467388426,-0.3627113265782643,1
7.6281752420943665,3.773735386760181,2.5149722739843683,3.3405817059452105,-2.1979802202318015,0.3811343151383203,-0.040829123375534807,0.28433645951446235,0.5139921146190983,0
-4.628691905936632,-3.8865539620060647,2.886214199722697,2.22742261360357,-2.145372108193391,-0.763418969492191,0.20112705867126152,-0.7580956153688053,-0.3455962957391944,1
7.586780550731642,3.5567623416823886,2.5908790196771028,2.2023606658161787,-3.0039680470570858,0.37048480586375376,0.2943204799668702,0.257563535392422,0.4323697904379088,0
-4.576071150516447,-3.809325028132016,2.9853654143561346,2.5647482380430793,-1.1571858572073066,-0.691621540257521,-0.08456537066321103,-0.7477438883627037,-0.17593826426843515,1
7.502562834933145,3.4509873955177754,2.4470084579300537,2.589920482551758,-1.9211557999956816,0.5003850269515289,-0.045268326255758135,0.23528963130519998,0.5450111502835039,0
-4.623870100977241,-3.615946824797454,2.6206013539717437,2.1934634266656063,-1.5005593275466267,-0.7460681876203562,-0.026669581049866806,-0.8346504574308636,-0.19324237534152158,1
