0,1,2,3,4,5,6,7,8,9,10,11,12,13,class_numeric
-1.848698170755681,0.7968088523949333,5.69059638453811,3.6132842619699734,-0.7955652619154167,-0.5489786321164284,-2.5865290427289107,0.8487632107144093,-1.6434707598290534,-1.696459311901747,0.17758983829881275,-0.29671096555091125,0.57022587605982,0.029835049142001552,0
-2.4810184184668205,1.4118083099179968,4.807164922943654,4.542278772932452,-0.2933763657100086,-1.77780815526265,-2.104237855642052,1.128528676060017,-1.3112191053874207,-1.83104807411759,0.1862175462134743,-0.48655897873120185,0.4684423954866349,0.08440570788187841,0
-2.6739899627814774,1.004185903682143,4.453004020467093,4.1899815407970715,-0.9353409724522485,-0.6392154899755284,-2.4618736240810093,0.7975454227513719,-1.3023066672718744,-1.7838568919042133,0.2806903996576258,-0.4549959719591055,0.5309586458662165,0.10950031456430388,0
-2.9522054272342237,0.9001926048069765,4.03368155953682,4.497214331173381,-0.9822494292100673,-0.6355134487934986,-2.445152529536376,0.7618169538649423,-1.182517159626498,-1.88636021020415,0.3228561360207389,-0.516806673559804,0.5973208213449092,0.13635069472565786,0
-3.5584674881752636,1.3124691975734368,3.3557535288461504,4.0619752318573354,-1.1127641414447844,-0.789897443798478,-2.2628088364683943,0.7310330766743725,-0.9980589351384,-1.9673468395972624,0.3371345627742403,-0.5909178055208595,0.5126727320173613,-0.040134684347454944,0
-3.7653843459170835,1.1607559262540668,3.397537147414273,3.0998447712542734,-1.4432852894022465,0.10498345226726413,-2.73905399370633,0.6265810897676674,-0.7225546302275839,-1.8143213547018096,0.30850125653256133,-0.47059996967190104,0.3759547210170012,0.04707121224744927,0
-3.56495513481704,1.4183767109027399,3.36279095324459,3.234828889492785,-0.94497679474484,-0.8708645506708085,-2.409230558491354,0.8577204086210904,-0.7276905664858382,-1.7881067795008518,0.31908473072024834,-0.5415672656400801,0.30703216895396634,0.15097066292484218,0
-3.2051554822782857,0.9081907555801805,3.417638831004023,2.9294223291479726,-1.0746167475290054,-0.5029189243554527,-2.579226906379908,0.6892868401617056,-0.8830316563707408,-1.6652338637927158,0.43218197842519285,-0.4890387550121969,0.3725624832321726,0.1263099902502658,0
-3.265085708116438,1.260209211638543,3.2557947585365286,3.261753644638876,-1.2303858954686082,-0.3483837799885904,-2.5756882096327818,0.6575547987083419,-0.9287242622051279,-1.996812752750475,0.46487797395005315,-0.6217435139472614,0.43680287581837013,0.04064245539091177,0
-2.567667313320336,0.7554739989716835,4.358640909469865,3.1308861036122804,-0.8128062649342642,-0.42803429284105077,-2.8220796410735973,0.836812703983103,-1.049023482248279,-1.7607060064504847,0.3724427407354521,-0.4102009406406965,0.4567161387122581,0.16849117705242983,0
-2.5062701448391027,0.8187095737835398,4.76293360037957,3.187920855869421,-1.2093604379611713,0.5641073262234724,-3.2462827594010366,0.7002370199788335,-1.048600986422607,-1.705108471216238,0.3231399014603635,-0.307148705674063,0.383068192357125,0.04354172492556285,0
-2.4041752672039918,1.1819641789252615,5.128534899344925,2.8434840543978206,-1.2320156564541038,0.7757789092953773,-3.4105934730284044,0.7751306815627864,-0.9806397096647748,-1.7371187982313074,0.24990970185965233,-0.2692346414696979,0.2600099458859605,0.04702699599287537,0
-2.8672596167819093,2.304724710513821,5.874640958792949,3.0972582875379406,0.05393984694804166,-0.15839236032686443,-2.2245125628022304,1.1173891583022793,-0.5042352608388393,-1.7933786706661734,-0.172998632494625,-0.09284319189138501,-0.05632760360322724,-0.03391260908688702,1
