data_unit,class_list,difficulty,num_classes,class_name_list,PH2,PH3,reducer,kernel,num_components,batch_size,num_epochs,loadable,accuracy,top2accuracy,macro_f1,macro_precision,macro_recall
Spf,specified,easy,2,"['a', 'b']",True,True,kpca,rbf,3,1024,0,gaunernst/bert-tiny-uncased,0.51171875,1,0.3385012919896641,0.255859375,0.5
Spf,specified,easy,2,"['a', 'b']",True,True,kpca,sigmoid,3,1024,0,gaunernst/bert-tiny-uncased,0.51171875,1,0.3420511555226581,0.5058823529411764,0.5000916030534351
Spf,specified,easy,2,"['a', 'b']",True,True,kpca,cosine,3,1024,0,gaunernst/bert-tiny-uncased,0.48828125,1,0.32808398950131235,0.244140625,0.5
Spf,specified,easy,2,"['a', 'b']",True,True,umap,None,3,1024,0,gaunernst/bert-tiny-uncased,0.498046875,1,0.3489775825132719,0.7465483234714004,0.5095419847328244
Spf,specified,easy,2,"['a', 'b']",True,True,pca,None,4,1024,0,gaunernst/bert-tiny-uncased,0.48828125,1,0.4065580152536674,0.49336283185840707,0.49725190839694655
Spf,specified,easy,2,"['a', 'b']",True,True,kpca,poly,4,1024,0,gaunernst/bert-tiny-uncased,0.50390625,1,0.3486005089058524,0.42066666666666663,0.4927328244274809
Spf,specified,easy,2,"['a', 'b']",True,True,kpca,rbf,4,1024,0,gaunernst/bert-tiny-uncased,0.48828125,1,0.32808398950131235,0.244140625,0.5
Spf,specified,easy,2,"['a', 'b']",True,True,kpca,sigmoid,4,1024,0,gaunernst/bert-tiny-uncased,0.486328125,1,0.3272010512483574,0.2436399217221135,0.498
Spf,specified,easy,2,"['a', 'b']",True,True,kpca,cosine,4,1024,0,gaunernst/bert-tiny-uncased,0.48828125,1,0.32808398950131235,0.244140625,0.5
Spf,specified,easy,2,"['a', 'b']",True,True,umap,None,4,1024,0,gaunernst/bert-tiny-uncased,0.49609375,1,0.49267992933405025,0.4943337484433375,0.49444274809160305
Spf,specified,easy,2,"['a', 'b']",True,True,pca,None,5,1024,0,gaunernst/bert-tiny-uncased,0.494140625,1,0.34391126019820006,0.3691622103386809,0.4831908396946565
Spf,specified,easy,2,"['a', 'b']",True,True,kpca,poly,5,1024,0,gaunernst/bert-tiny-uncased,0.529296875,1,0.4036700351345212,0.5941580756013746,0.5188244274809161
Spf,specified,easy,2,"['a', 'b']",True,True,kpca,rbf,5,1024,0,gaunernst/bert-tiny-uncased,0.46484375,1,0.4588238924807505,0.46570653577886856,0.46757251908396946
Spf,specified,easy,2,"['a', 'b']",True,True,kpca,sigmoid,5,1024,0,gaunernst/bert-tiny-uncased,0.525390625,1,0.4814768507520536,0.5273914875684788,0.518854961832061
Spf,specified,easy,2,"['a', 'b']",True,True,kpca,cosine,5,1024,0,gaunernst/bert-tiny-uncased,0.48828125,1,0.32808398950131235,0.244140625,0.5
Spf,specified,easy,2,"['a', 'b']",True,True,umap,None,5,1024,0,gaunernst/bert-tiny-uncased,0.51171875,1,0.3385012919896641,0.255859375,0.5
Spf,specified,easy,2,"['a', 'b']",True,True,pca,None,6,1024,0,gaunernst/bert-tiny-uncased,0.607421875,1,0.5873203007518797,0.6439805352798054,0.6129312977099237
Spf,specified,easy,2,"['a', 'b']",True,True,kpca,poly,6,1024,0,gaunernst/bert-tiny-uncased,0.521484375,1,0.37010088228057225,0.6221193975684993,0.5102748091603053
Spf,specified,easy,2,"['a', 'b']",True,True,kpca,rbf,6,1024,0,gaunernst/bert-tiny-uncased,0.51171875,1,0.3385012919896641,0.255859375,0.5
Spf,specified,easy,2,"['a', 'b']",True,True,kpca,sigmoid,6,1024,0,gaunernst/bert-tiny-uncased,0.48828125,1,0.32808398950131235,0.244140625,0.5
Spf,specified,easy,2,"['a', 'b']",True,True,kpca,cosine,6,1024,0,gaunernst/bert-tiny-uncased,0.48828125,1,0.32808398950131235,0.244140625,0.5
Spf,specified,easy,2,"['a', 'b']",True,True,umap,None,6,1024,0,gaunernst/bert-tiny-uncased,0.51171875,1,0.3385012919896641,0.255859375,0.5
Spf,specified,easy,2,"['a', 'b']",True,True,pca,None,7,1024,0,gaunernst/bert-tiny-uncased,0.48828125,1,0.32808398950131235,0.244140625,0.5
Spf,specified,easy,2,"['a', 'b']",True,True,kpca,poly,7,1024,0,gaunernst/bert-tiny-uncased,0.509765625,1,0.3546747814384638,0.4827617492288151,0.4985496183206107
Spf,specified,easy,2,"['a', 'b']",True,True,kpca,rbf,7,1024,0,gaunernst/bert-tiny-uncased,0.51171875,1,0.3385012919896641,0.255859375,0.5
Spf,specified,easy,2,"['a', 'b']",True,True,kpca,sigmoid,7,1024,0,gaunernst/bert-tiny-uncased,0.513671875,1,0.3464265391181311,0.5897184020956123,0.5020916030534351
Spf,specified,easy,2,"['a', 'b']",True,True,kpca,cosine,7,1024,0,gaunernst/bert-tiny-uncased,0.51171875,1,0.3385012919896641,0.255859375,0.5
Spf,specified,easy,2,"['a', 'b']",True,True,umap,None,7,1024,0,gaunernst/bert-tiny-uncased,0.48828125,1,0.32808398950131235,0.244140625,0.5
Spf,specified,easy,2,"['a', 'b']",True,True,pca,None,8,1024,0,gaunernst/bert-tiny-uncased,0.51171875,1,0.3385012919896641,0.255859375,0.5
Spf,specified,easy,2,"['a', 'b']",True,True,kpca,poly,8,1024,0,gaunernst/bert-tiny-uncased,0.490234375,1,0.33231739306395924,0.7446183953033267,0.5019083969465649
Spf,specified,easy,2,"['a', 'b']",True,True,kpca,rbf,8,1024,0,gaunernst/bert-tiny-uncased,0.48828125,1,0.32808398950131235,0.244140625,0.5
Spf,specified,easy,2,"['a', 'b']",True,True,kpca,sigmoid,8,1024,0,gaunernst/bert-tiny-uncased,0.49609375,1,0.3416267942583732,0.35915088927137123,0.48500763358778626
Spf,specified,easy,2,"['a', 'b']",True,True,kpca,cosine,8,1024,0,gaunernst/bert-tiny-uncased,0.51171875,1,0.3385012919896641,0.255859375,0.5
Spf,specified,easy,2,"['a', 'b']",True,True,umap,None,8,1024,0,gaunernst/bert-tiny-uncased,0.51171875,1,0.37998914981012166,0.5061728395061729,0.5011908396946565
Spf,specified,easy,2,"['a', 'b']",True,True,pca,None,9,1024,0,gaunernst/bert-tiny-uncased,0.51171875,1,0.3385012919896641,0.255859375,0.5
Spf,specified,easy,2,"['a', 'b']",True,True,kpca,poly,9,1024,0,gaunernst/bert-tiny-uncased,0.49609375,1,0.34485289741504155,0.7460629921259843,0.5076335877862596
Spf,specified,easy,2,"['a', 'b']",True,True,kpca,rbf,9,1024,0,gaunernst/bert-tiny-uncased,0.51171875,1,0.3385012919896641,0.255859375,0.5
Spf,specified,easy,2,"['a', 'b']",True,True,kpca,sigmoid,9,1024,0,gaunernst/bert-tiny-uncased,0.453125,1,0.431436004822641,0.4492817679558011,0.45795419847328245
Spf,specified,easy,2,"['a', 'b']",True,True,kpca,cosine,9,1024,0,gaunernst/bert-tiny-uncased,0.48828125,1,0.32808398950131235,0.244140625,0.5
Spf,specified,easy,2,"['a', 'b']",True,True,umap,None,9,1024,0,gaunernst/bert-tiny-uncased,0.48828125,1,0.32808398950131235,0.244140625,0.5
Spf,specified,easy,2,"['a', 'b']",True,True,pca,None,10,1024,0,gaunernst/bert-tiny-uncased,0.498046875,1,0.3489775825132719,0.7465483234714004,0.5095419847328244
Spf,specified,easy,2,"['a', 'b']",True,True,kpca,poly,10,1024,0,gaunernst/bert-tiny-uncased,0.51171875,1,0.3385012919896641,0.255859375,0.5
Spf,specified,easy,2,"['a', 'b']",True,True,kpca,rbf,10,1024,0,gaunernst/bert-tiny-uncased,0.48828125,1,0.32808398950131235,0.244140625,0.5
Spf,specified,easy,2,"['a', 'b']",True,True,kpca,sigmoid,10,1024,0,gaunernst/bert-tiny-uncased,0.48828125,1,0.32808398950131235,0.244140625,0.5
Spf,specified,easy,2,"['a', 'b']",True,True,kpca,cosine,10,1024,0,gaunernst/bert-tiny-uncased,0.51171875,1,0.3385012919896641,0.255859375,0.5
Spf,specified,easy,2,"['a', 'b']",True,True,umap,None,10,1024,0,gaunernst/bert-tiny-uncased,0.51171875,1,0.35231849737891396,0.5059523809523809,0.5003664122137405
Spf,specified,easy,2,"['a', 'b']",True,True,pca,None,11,1024,0,gaunernst/bert-tiny-uncased,0.4921875,1,0.3365231259968102,0.7450980392156863,0.5038167938931297
Spf,specified,easy,2,"['a', 'b']",True,True,kpca,poly,11,1024,0,gaunernst/bert-tiny-uncased,0.51171875,1,0.38827397679264397,0.65,0.5225343511450382
Spf,specified,easy,2,"['a', 'b']",True,True,kpca,rbf,11,1024,0,gaunernst/bert-tiny-uncased,0.48828125,1,0.32808398950131235,0.244140625,0.5
Spf,specified,easy,2,"['a', 'b']",True,True,kpca,sigmoid,11,1024,0,gaunernst/bert-tiny-uncased,0.509765625,1,0.3672320835077181,0.49242019856944597,0.4989160305343512
Spf,specified,easy,2,"['a', 'b']",True,True,kpca,cosine,11,1024,0,gaunernst/bert-tiny-uncased,0.48828125,1,0.32808398950131235,0.244140625,0.5
Spf,specified,easy,2,"['a', 'b']",True,True,umap,None,11,1024,0,gaunernst/bert-tiny-uncased,0.490234375,1,0.33231739306395924,0.7446183953033267,0.5019083969465649
Spf,specified,easy,2,"['a', 'b']",True,True,pca,None,12,1024,0,gaunernst/bert-tiny-uncased,0.48828125,1,0.32808398950131235,0.244140625,0.5
Spf,specified,easy,2,"['a', 'b']",True,True,kpca,poly,12,1024,0,gaunernst/bert-tiny-uncased,0.470703125,1,0.4492722560261646,0.470436518941705,0.475587786259542
Spf,specified,easy,2,"['a', 'b']",True,True,kpca,rbf,12,1024,0,gaunernst/bert-tiny-uncased,0.48828125,1,0.32808398950131235,0.244140625,0.5
Spf,specified,easy,2,"['a', 'b']",True,True,kpca,sigmoid,12,1024,0,gaunernst/bert-tiny-uncased,0.484375,1,0.3263157894736842,0.24313725490196078,0.496
Spf,specified,easy,2,"['a', 'b']",True,True,kpca,cosine,12,1024,0,gaunernst/bert-tiny-uncased,0.48828125,1,0.32808398950131235,0.244140625,0.5
Spf,specified,easy,2,"['a', 'b']",True,True,umap,None,12,1024,0,gaunernst/bert-tiny-uncased,0.6015625,1,0.5298184961106309,0.7177060931899641,0.5927328244274809
Spf,specified,easy,2,"['a', 'b']",True,True,pca,None,13,1024,0,gaunernst/bert-tiny-uncased,0.509765625,1,0.3817228356306078,0.6612596553773025,0.5207175572519084
Spf,specified,easy,2,"['a', 'b']",True,True,kpca,poly,13,1024,0,gaunernst/bert-tiny-uncased,0.48828125,1,0.32808398950131235,0.244140625,0.5
Spf,specified,easy,2,"['a', 'b']",True,True,kpca,rbf,13,1024,0,gaunernst/bert-tiny-uncased,0.51171875,1,0.3385012919896641,0.255859375,0.5
Spf,specified,easy,2,"['a', 'b']",True,True,kpca,sigmoid,13,1024,0,gaunernst/bert-tiny-uncased,0.5859375,1,0.5750371936418448,0.5904283801874164,0.5825038167938932
Spf,specified,easy,2,"['a', 'b']",True,True,kpca,cosine,13,1024,0,gaunernst/bert-tiny-uncased,0.51171875,1,0.3385012919896641,0.255859375,0.5
Spf,specified,easy,2,"['a', 'b']",True,True,umap,None,13,1024,0,gaunernst/bert-tiny-uncased,0.48828125,1,0.32808398950131235,0.244140625,0.5
Spf,specified,easy,2,"['a', 'b']",True,True,pca,None,14,1024,0,gaunernst/bert-tiny-uncased,0.51171875,1,0.3385012919896641,0.255859375,0.5
Spf,specified,easy,2,"['a', 'b']",True,True,kpca,poly,14,1024,0,gaunernst/bert-tiny-uncased,0.51171875,1,0.3385012919896641,0.255859375,0.5
Spf,specified,easy,2,"['a', 'b']",True,True,kpca,rbf,14,1024,0,gaunernst/bert-tiny-uncased,0.48828125,1,0.32808398950131235,0.244140625,0.5
Spf,specified,easy,2,"['a', 'b']",True,True,kpca,sigmoid,14,1024,0,gaunernst/bert-tiny-uncased,0.498046875,1,0.38053338982651885,0.5426880488736159,0.5085343511450382
Spf,specified,easy,2,"['a', 'b']",True,True,kpca,cosine,14,1024,0,gaunernst/bert-tiny-uncased,0.51171875,1,0.3385012919896641,0.255859375,0.5
Spf,specified,easy,2,"['a', 'b']",True,True,umap,None,14,1024,0,gaunernst/bert-tiny-uncased,0.48828125,1,0.32808398950131235,0.244140625,0.5
Spf,specified,easy,2,"['a', 'b']",True,True,pca,None,15,1024,0,gaunernst/bert-tiny-uncased,0.5078125,1,0.33678756476683935,0.2549019607843137,0.4961832061068702
Spf,specified,easy,2,"['a', 'b']",True,True,kpca,poly,15,1024,0,gaunernst/bert-tiny-uncased,0.51171875,1,0.3385012919896641,0.255859375,0.5
Spf,specified,easy,2,"['a', 'b']",True,True,kpca,rbf,15,1024,0,gaunernst/bert-tiny-uncased,0.51171875,1,0.3385012919896641,0.255859375,0.5
Spf,specified,easy,2,"['a', 'b']",True,True,kpca,sigmoid,15,1024,0,gaunernst/bert-tiny-uncased,0.48828125,1,0.32808398950131235,0.244140625,0.5
Spf,specified,easy,2,"['a', 'b']",True,True,kpca,cosine,15,1024,0,gaunernst/bert-tiny-uncased,0.48828125,1,0.32808398950131235,0.244140625,0.5
Spf,specified,easy,2,"['a', 'b']",True,True,umap,None,15,1024,0,gaunernst/bert-tiny-uncased,0.51171875,1,0.3385012919896641,0.255859375,0.5
Spf,specified,easy,2,"['a', 'b']",True,False,None,None,75,1024,0,gaunernst/bert-tiny-uncased,0.48828125,1,0.32808398950131235,0.244140625,0.5
Spf,specified,easy,2,"['a', 'b']",False,True,pca,None,1,1024,0,gaunernst/bert-tiny-uncased,0.48828125,1,0.32808398950131235,0.244140625,0.5
Spf,specified,easy,2,"['a', 'b']",False,True,kpca,poly,1,1024,0,gaunernst/bert-tiny-uncased,0.474609375,1,0.3218543046357616,0.24645030425963488,0.4637404580152672
Spf,specified,easy,2,"['a', 'b']",False,True,kpca,rbf,1,1024,0,gaunernst/bert-tiny-uncased,0.51171875,1,0.3385012919896641,0.255859375,0.5
Spf,specified,easy,2,"['a', 'b']",False,True,kpca,sigmoid,1,1024,0,gaunernst/bert-tiny-uncased,0.51171875,1,0.3385012919896641,0.255859375,0.5
Spf,specified,easy,2,"['a', 'b']",False,True,kpca,cosine,1,1024,0,gaunernst/bert-tiny-uncased,0.48828125,1,0.32808398950131235,0.244140625,0.5
Spf,specified,easy,2,"['a', 'b']",False,True,umap,None,1,1024,0,gaunernst/bert-tiny-uncased,0.47265625,1,0.35847935847935847,0.4307162195422102,0.48280916030534354
Spf,specified,easy,2,"['a', 'b']",False,True,pca,None,2,1024,0,gaunernst/bert-tiny-uncased,0.494140625,1,0.340701518880354,0.7455795677799607,0.5057251908396947
Spf,specified,easy,2,"['a', 'b']",False,True,kpca,poly,2,1024,0,gaunernst/bert-tiny-uncased,0.470703125,1,0.45264403637152606,0.47088005741455097,0.47522137404580156
Spf,specified,easy,2,"['a', 'b']",False,True,kpca,rbf,2,1024,0,gaunernst/bert-tiny-uncased,0.51171875,1,0.3385012919896641,0.255859375,0.5
Spf,specified,easy,2,"['a', 'b']",False,True,kpca,sigmoid,2,1024,0,gaunernst/bert-tiny-uncased,0.583984375,1,0.5798152907225392,0.5911105045996757,0.5866412213740457
Spf,specified,easy,2,"['a', 'b']",False,True,kpca,cosine,2,1024,0,gaunernst/bert-tiny-uncased,0.51171875,1,0.3385012919896641,0.255859375,0.5
Spf,specified,easy,2,"['a', 'b']",False,True,umap,None,2,1024,0,gaunernst/bert-tiny-uncased,0.53125,1,0.42745317305004193,0.5685703185703186,0.521557251908397
Spf,specified,easy,2,"['a', 'b']",False,True,pca,None,3,1024,0,gaunernst/bert-tiny-uncased,0.521484375,1,0.3965023694402348,0.7525252525252526,0.5324427480916031
Spf,specified,easy,2,"['a', 'b']",False,True,kpca,poly,3,1024,0,gaunernst/bert-tiny-uncased,0.51171875,1,0.3385012919896641,0.255859375,0.5
Spf,specified,easy,2,"['a', 'b']",False,True,kpca,rbf,3,1024,0,gaunernst/bert-tiny-uncased,0.51171875,1,0.3385012919896641,0.255859375,0.5
Spf,specified,easy,2,"['a', 'b']",False,True,kpca,sigmoid,3,1024,0,gaunernst/bert-tiny-uncased,0.48046875,1,0.4177838577291381,0.4550544640130306,0.47303816793893133
Spf,specified,easy,2,"['a', 'b']",False,True,kpca,cosine,3,1024,0,gaunernst/bert-tiny-uncased,0.51171875,1,0.3385012919896641,0.255859375,0.5
Spf,specified,easy,2,"['a', 'b']",False,True,umap,None,3,1024,0,gaunernst/bert-tiny-uncased,0.48828125,1,0.35022862900100754,0.49397590361445787,0.4993587786259542
Spf,specified,easy,2,"['a', 'b']",False,True,pca,None,4,1024,0,gaunernst/bert-tiny-uncased,0.521484375,1,0.4018206701859296,0.7049267772282028,0.5322595419847328
Spf,specified,easy,2,"['a', 'b']",False,True,kpca,poly,4,1024,0,gaunernst/bert-tiny-uncased,0.525390625,1,0.3720645014762662,0.7038877844046829,0.5140916030534352
Spf,specified,easy,2,"['a', 'b']",False,True,kpca,rbf,4,1024,0,gaunernst/bert-tiny-uncased,0.51171875,1,0.3385012919896641,0.255859375,0.5
Spf,specified,easy,2,"['a', 'b']",False,True,kpca,sigmoid,4,1024,0,gaunernst/bert-tiny-uncased,0.48828125,1,0.341074761764417,0.49404761904761907,0.49963358778625955
Spf,specified,easy,2,"['a', 'b']",False,True,kpca,cosine,4,1024,0,gaunernst/bert-tiny-uncased,0.51171875,1,0.3385012919896641,0.255859375,0.5
Spf,specified,easy,2,"['a', 'b']",False,True,umap,None,4,1024,0,gaunernst/bert-tiny-uncased,0.51171875,1,0.3385012919896641,0.255859375,0.5
Spf,specified,easy,2,"['a', 'b']",False,True,pca,None,5,1024,0,gaunernst/bert-tiny-uncased,0.48828125,1,0.32808398950131235,0.244140625,0.5
Spf,specified,easy,2,"['a', 'b']",False,True,kpca,poly,5,1024,0,gaunernst/bert-tiny-uncased,0.51171875,1,0.3385012919896641,0.255859375,0.5
Spf,specified,easy,2,"['a', 'b']",False,True,kpca,rbf,5,1024,0,gaunernst/bert-tiny-uncased,0.51171875,1,0.3385012919896641,0.255859375,0.5
Spf,specified,easy,2,"['a', 'b']",False,True,kpca,sigmoid,5,1024,0,gaunernst/bert-tiny-uncased,0.517578125,1,0.39693757361601884,0.6800989234797788,0.5283511450381679
Spf,specified,easy,2,"['a', 'b']",False,True,kpca,cosine,5,1024,0,gaunernst/bert-tiny-uncased,0.48828125,1,0.32808398950131235,0.244140625,0.5
Spf,specified,easy,2,"['a', 'b']",False,True,umap,None,5,1024,0,gaunernst/bert-tiny-uncased,0.458984375,1,0.458519618660731,0.4585211213811015,0.4585496183206107
Spf,specified,easy,2,"['a', 'b']",False,True,pca,None,6,1024,0,gaunernst/bert-tiny-uncased,0.48828125,1,0.32808398950131235,0.244140625,0.5
Spf,specified,easy,2,"['a', 'b']",False,True,kpca,poly,6,1024,0,gaunernst/bert-tiny-uncased,0.48828125,1,0.32808398950131235,0.244140625,0.5
Spf,specified,easy,2,"['a', 'b']",False,True,kpca,rbf,6,1024,0,gaunernst/bert-tiny-uncased,0.48828125,1,0.32808398950131235,0.244140625,0.5
Spf,specified,easy,2,"['a', 'b']",False,True,kpca,sigmoid,6,1024,0,gaunernst/bert-tiny-uncased,0.51171875,1,0.3385012919896641,0.255859375,0.5
Spf,specified,easy,2,"['a', 'b']",False,True,kpca,cosine,6,1024,0,gaunernst/bert-tiny-uncased,0.51171875,1,0.34553635341036915,0.5059055118110236,0.5001832061068702
Spf,specified,easy,2,"['a', 'b']",False,True,umap,None,6,1024,0,gaunernst/bert-tiny-uncased,0.48828125,1,0.32808398950131235,0.244140625,0.5
Spf,specified,easy,2,"['a', 'b']",False,True,pca,None,7,1024,0,gaunernst/bert-tiny-uncased,0.48828125,1,0.32808398950131235,0.244140625,0.5
Spf,specified,easy,2,"['a', 'b']",False,True,kpca,poly,7,1024,0,gaunernst/bert-tiny-uncased,0.58984375,1,0.5478705510327659,0.6622213173165021,0.5973129770992367
Spf,specified,easy,2,"['a', 'b']",False,True,kpca,rbf,7,1024,0,gaunernst/bert-tiny-uncased,0.48828125,1,0.32808398950131235,0.244140625,0.5
Spf,specified,easy,2,"['a', 'b']",False,True,kpca,sigmoid,7,1024,0,gaunernst/bert-tiny-uncased,0.4921875,1,0.3365231259968102,0.7450980392156863,0.5038167938931297
Spf,specified,easy,2,"['a', 'b']",False,True,kpca,cosine,7,1024,0,gaunernst/bert-tiny-uncased,0.48828125,1,0.32808398950131235,0.244140625,0.5
Spf,specified,easy,2,"['a', 'b']",False,True,umap,None,7,1024,0,gaunernst/bert-tiny-uncased,0.486328125,1,0.4839164644966445,0.48789444835956464,0.4881984732824427
Spf,specified,easy,2,"['a', 'b']",False,True,pca,None,8,1024,0,gaunernst/bert-tiny-uncased,0.48828125,1,0.32808398950131235,0.244140625,0.5
Spf,specified,easy,2,"['a', 'b']",False,True,kpca,poly,8,1024,0,gaunernst/bert-tiny-uncased,0.4921875,1,0.36380493586434975,0.5199186991869919,0.5029923664122137
Spf,specified,easy,2,"['a', 'b']",False,True,kpca,rbf,8,1024,0,gaunernst/bert-tiny-uncased,0.48828125,1,0.32808398950131235,0.244140625,0.5
Spf,specified,easy,2,"['a', 'b']",False,True,kpca,sigmoid,8,1024,0,gaunernst/bert-tiny-uncased,0.51171875,1,0.3385012919896641,0.255859375,0.5
Spf,specified,easy,2,"['a', 'b']",False,True,kpca,cosine,8,1024,0,gaunernst/bert-tiny-uncased,0.48828125,1,0.32808398950131235,0.244140625,0.5
Spf,specified,easy,2,"['a', 'b']",False,True,umap,None,8,1024,0,gaunernst/bert-tiny-uncased,0.48046875,1,0.3245382585751979,0.2421259842519685,0.492
Spf,specified,easy,2,"['a', 'b']",False,True,pca,None,9,1024,0,gaunernst/bert-tiny-uncased,0.51171875,1,0.3385012919896641,0.255859375,0.5
Spf,specified,easy,2,"['a', 'b']",False,True,kpca,poly,9,1024,0,gaunernst/bert-tiny-uncased,0.447265625,1,0.36218333883569936,0.3779862700228833,0.43894656488549616
Spf,specified,easy,2,"['a', 'b']",False,True,kpca,rbf,9,1024,0,gaunernst/bert-tiny-uncased,0.48828125,1,0.32808398950131235,0.244140625,0.5
Spf,specified,easy,2,"['a', 'b']",False,True,kpca,sigmoid,9,1024,0,gaunernst/bert-tiny-uncased,0.494140625,1,0.3501614697421874,0.5788601722995361,0.5054503816793893
Spf,specified,easy,2,"['a', 'b']",False,True,kpca,cosine,9,1024,0,gaunernst/bert-tiny-uncased,0.48828125,1,0.32808398950131235,0.244140625,0.5
Spf,specified,easy,2,"['a', 'b']",False,True,umap,None,9,1024,0,gaunernst/bert-tiny-uncased,0.48828125,1,0.32808398950131235,0.244140625,0.5
Spf,specified,easy,2,"['a', 'b']",False,True,pca,None,10,1024,0,gaunernst/bert-tiny-uncased,0.51171875,1,0.3385012919896641,0.255859375,0.5
Spf,specified,easy,2,"['a', 'b']",False,True,kpca,poly,10,1024,0,gaunernst/bert-tiny-uncased,0.51171875,1,0.3385012919896641,0.255859375,0.5
Spf,specified,easy,2,"['a', 'b']",False,True,kpca,rbf,10,1024,0,gaunernst/bert-tiny-uncased,0.48828125,1,0.32808398950131235,0.244140625,0.5
Spf,specified,easy,2,"['a', 'b']",False,True,kpca,sigmoid,10,1024,0,gaunernst/bert-tiny-uncased,0.509765625,1,0.3871713804761973,0.49816536977288545,0.49955725190839695
Spf,specified,easy,2,"['a', 'b']",False,True,kpca,cosine,10,1024,0,gaunernst/bert-tiny-uncased,0.51171875,1,0.3385012919896641,0.255859375,0.5
Spf,specified,easy,2,"['a', 'b']",False,True,umap,None,10,1024,0,gaunernst/bert-tiny-uncased,0.48828125,1,0.32808398950131235,0.244140625,0.5
Spf,specified,easy,2,"['a', 'b']",False,True,pca,None,11,1024,0,gaunernst/bert-tiny-uncased,0.58203125,1,0.5302430073228035,0.6263975155279503,0.5745648854961832
Spf,specified,easy,2,"['a', 'b']",False,True,kpca,poly,11,1024,0,gaunernst/bert-tiny-uncased,0.5,1,0.4583353996198033,0.4913265306122449,0.4937709923664122
Spf,specified,easy,2,"['a', 'b']",False,True,kpca,rbf,11,1024,0,gaunernst/bert-tiny-uncased,0.48828125,1,0.32808398950131235,0.244140625,0.5
Spf,specified,easy,2,"['a', 'b']",False,True,kpca,sigmoid,11,1024,0,gaunernst/bert-tiny-uncased,0.48828125,1,0.32808398950131235,0.244140625,0.5
Spf,specified,easy,2,"['a', 'b']",False,True,kpca,cosine,11,1024,0,gaunernst/bert-tiny-uncased,0.48828125,1,0.32808398950131235,0.244140625,0.5
Spf,specified,easy,2,"['a', 'b']",False,True,umap,None,11,1024,0,gaunernst/bert-tiny-uncased,0.48828125,1,0.32808398950131235,0.244140625,0.5
Spf,specified,easy,2,"['a', 'b']",False,True,pca,None,12,1024,0,gaunernst/bert-tiny-uncased,0.51171875,1,0.3385012919896641,0.255859375,0.5
Spf,specified,easy,2,"['a', 'b']",False,True,kpca,poly,12,1024,0,gaunernst/bert-tiny-uncased,0.498046875,1,0.38053338982651885,0.4577709112592833,0.48810687022900767
Spf,specified,easy,2,"['a', 'b']",False,True,kpca,rbf,12,1024,0,gaunernst/bert-tiny-uncased,0.51171875,1,0.3385012919896641,0.255859375,0.5
