0,1,2,3,4,class_numeric
-17.17664947188678,5.544977918946671,10.70460682684621,7.078986122584596,-3.0773202575962295,0
-20.406473466517593,11.094795280568675,16.86390059062256,4.213174457251118,-2.1010459736909994,1
12.982435524659483,21.073135665878354,-0.6027476336650098,29.217925553757524,-10.179274042184526,0
16.737681189784205,27.545181737753786,20.64917389644277,10.70454039887065,-0.8945760772397142,1
-16.623114318315704,6.782918516846291,6.071961765151131,6.010512219120163,1.4060494996034438,0
-19.926583706738068,10.694232173578587,12.44204658006623,2.3850377609066706,0.5367854172826422,1
17.617589658240284,32.02889297554436,9.576102228696566,20.065010145054497,-5.745514035648225,0
16.181093687396515,33.43625869438191,26.530154608216822,10.331091138928183,-7.972233440160078,1
-18.863632025589652,9.597267767825782,5.355975833410693,9.338687089365829,1.8122490312388837,0
-18.74852270257885,11.06331739768422,16.458199035616662,6.101761116863596,-2.132164380344436,1
15.391325401920703,25.121816429122426,1.4848886602945244,27.561504073364812,-2.9777583220522055,0
18.349974238599593,24.690029508388243,28.90584292735191,10.10052401627822,-5.738466695788238,1
-18.215269176426055,4.45695578376164,10.381927260893848,8.302749650931151,-2.57881842954992,0
-17.93546656379161,9.525415674431258,16.405057277573974,7.040753075475248,-2.184215141782991,1
15.872580547219725,26.80001553069169,6.968525927707784,21.95750589851353,-1.8283588195408196,0
16.035677943824368,33.258310383044545,27.001839448907518,9.738986468751092,-2.5320771438312986,1
-19.142475874491584,2.121716387938881,5.167838808551967,3.866520054485037,-1.27101498104058,0
-18.21687149239413,8.231030151574673,7.941646801729784,-0.8745530527643225,3.4346716505273442,1
17.542552729707413,25.83269114789607,-0.3203189494763724,16.03502964102304,-1.4718664536910253,0
20.44771959055745,26.60624434837696,13.166190209126192,9.550713275441675,-2.0239645337066943,1
-16.760867986832448,6.541219195105021,-5.257704547488553,-6.05670742479582,6.092560841193943,0
-19.9862997072152,5.299620886046773,-3.5644631843170735,-8.036191982890417,4.457267751886813,1
13.736140831194094,11.853934370033157,-16.776657037543462,-1.4285422956017262,10.379094797825195,0
8.594222276656382,6.666364214585739,-8.815241446837344,-4.301081980618925,3.8656553944566894,1
-9.128313972359722,5.253063977144093,-11.185848011792794,0.06112815975935987,2.424668209701208,0
-19.82506225338101,4.681021865919716,-6.291018680171362,-9.588320675706086,3.2548475468658533,1
19.049816179952693,-50.37713758217809,-29.031334072835758,30.066415672927366,16.02783412730015,0
12.20066574919654,15.35318227253389,-4.986324052514495,0.6534978415343584,5.676413775133124,1
-3.4351162393099846,-6.941929302196347,-10.675263097432394,1.0310227366394251,-0.6495500473158875,0
-20.084876839283098,4.718526723892545,-5.874835659739236,-6.748551228271166,5.502267612162962,1
12.078313397190986,7.742721054569392,-10.891843267256668,-0.34205845698070936,2.5758930897167716,0
10.440389297032922,5.8478155123508255,-2.5391822834650393,-10.688004181621483,2.8022377967509593,1
13.801990807665858,-2.6160426685931624,13.684693943400092,-14.656425947403267,-10.477503786733909,0
-20.708618147201083,3.28684731597753,-1.7835207529950008,-11.18126019657672,4.3832354015835175,1
10.817863715153187,6.324163345563961,-10.250212304959174,-3.2713752814745543,3.023643875400987,0
8.846528918991181,4.55658765919688,-4.444132587531837,-7.095584141817449,2.8883207982257826,1
-6.7028235944760715,-1.3612321726080905,-7.538386682229551,3.7216603844848453,8.678696663705427,0
-20.714100653070954,3.6087488726999877,-1.4601951813910599,-6.810152750396161,1.1131525489950929,1
-0.46985370440071283,-12.104114862076655,3.0479754384150177,4.058018111667013,12.907742875334248,0
-16.268941214577737,5.083362868142369,-2.5816155323780143,-13.085542457829547,0.21051906183955624,1
-17.260221906073753,-18.094858007262168,5.867540084657233,14.938351462997147,10.886669307763519,0
-24.925944907022892,6.439206785428056,11.797123392306487,10.528990641786756,-1.451102201072085,1
29.474580109941847,-20.247627489382122,3.679296544918292,3.141240026228815,17.195713674334247,0
17.984643023066234,13.085983335131983,-2.2935379777039726,4.761844898859675,1.9620798637766195,1
-17.25056459076007,-5.897500103218663,1.0518278182734888,6.971636972430173,11.807371818144066,0
-24.374837802613616,4.145500908590655,8.545850323343487,-1.9815434792520743,-1.6921654510375388,1
24.386852492119793,-9.144191018865811,2.4162091967469785,4.78491272645235,2.8912234977769278,0
14.654727866618662,12.076820102418397,-3.9251992198239853,5.58872314335286,2.129693888780102,1
-21.779029457002174,-26.882618882495258,3.1312533940918628,8.74249026939713,20.571608802972296,0
-22.327286498776893,4.97983205779432,6.30567580286832,-2.589298749120787,1.851363348543642,1
19.017024029908608,-0.029393264350288602,1.6157416081533569,2.4789793045770874,-4.1330882786332985,0
16.607315148237525,16.240200349127072,-1.9211007985005693,10.16265435357999,3.024923438072228,1
-18.783629565541396,-2.9270394480317377,0.4176854807886582,6.949380778792593,8.41886362379459,0
-23.603585943757505,8.134193793176625,4.767967563000983,2.3473818396037403,1.3384072000598886,1
19.412902850903954,3.541991026724115,5.304491522097667,7.357343405902699,-5.269704387662214,0
15.789984390548302,14.353308683473431,-0.696466315398451,7.283896568484373,0.6826289948196282,1
-17.422243044276,4.399203831608454,2.8503454774692787,1.006354590814534,1.1978510218029361,0
-23.551917230986103,6.897107991417689,5.77397841442318,0.02908151147411844,1.1084776848866884,1
28.02774097339911,-15.151521552858723,-1.7275362741140043,6.089548688918341,15.80822308658549,0
16.171809420099507,11.709961264491639,-7.58054744992311,6.264210365113009,3.623073226401296,1
-16.536676688848893,5.9002651239226225,-0.712585049964622,0.6058192925095269,-1.4409237793948437,0
-15.07364032596785,4.091570073296112,1.1975629712538758,-0.43901804472665684,-1.0566507438228985,1
16.91725741143007,-29.304761063210087,42.456315952068095,-15.557591240921475,41.20228684228503,0
8.606385816512995,0.1983484833942372,-5.613935673763061,-8.55687082624825,-0.6176031552901496,1
-11.014535483123709,-4.342580421106191,4.725892359238419,-7.114047845725629,-4.395558552831452,0
-14.710622059210545,2.7085148134425006,1.6936960392195606,-4.232443245490198,0.06965903818670559,1
24.175062293041474,-21.56610401964696,58.16701162718125,-21.558383031382586,44.84532142090648,0
7.668357555170791,-1.1799760717482763,-6.520889379949919,-10.652169465034284,-1.7041334140771687,1
-25.07379102538275,22.932013009514993,7.408819401305954,-1.535877619229695,11.108218786297305,0
-15.784283826166533,3.743292942720105,2.3807905889320162,-5.13115279594165,1.7519929119971152,1
11.034136957507194,-3.326046732181878,-7.148266862658286,-8.23898240744851,-4.884363959538105,0
11.289828019884185,12.402596636013493,4.148596453706938,-20.80558888048948,-24.72224928723505,1
-18.26544037613498,6.316249971766091,-1.584483069209032,-3.8670471971646343,-6.360132532965189,0
-12.120842896912684,-0.6731503953919995,-0.5427205596880055,-7.10320641323948,-1.3651212646656352,1
13.32616582083797,-2.971658645727673,-4.647692151626718,-9.444897429033622,-6.209133286547291,0
8.880839999826017,3.2420909790372328,-9.378086254678223,-8.577465917826492,1.0225912376315915,1
-13.049029691673876,-3.685502624151521,0.20035174880162263,-4.059016613608183,-3.16400346189016,0
-12.662931089717917,-1.804402357480377,2.0674170579611393,-8.296042415724912,-0.7412887268504436,1
10.030678729233964,-4.116864829710021,-1.845061497446079,-14.349828839578347,-12.831007160536616,0
8.017110855311751,0.7129682917115214,-8.629004376001207,-10.984209942894543,0.7812841678760052,1
-5.926385973547192,-62.32601549438087,6.690529280571919,9.103187517456844,-15.270845480168381,0
-25.405257195944934,1.305873021299861,-3.6698608010662097,2.462933901886861,-2.356192741144641,1
16.96184799370814,-38.05592519191601,-10.163930237353899,15.392395845532311,-12.959558007466027,0
14.44984400741648,14.029283808535714,-19.762690176807173,3.8321250771751982,8.834932520940846,1
-7.839643847386338,-57.16733501559221,4.922896206351635,10.379040056532643,-14.878819566234974,0
15.5561106533281,-42.0937371374882,-15.418680058703199,10.11668547498187,-0.39661349410018815,0
12.220766178597206,6.135195699914298,-19.756452401361354,-2.1032757014374597,5.295267748009551,1
-9.942775872625194,-53.296348142524145,20.447723041853394,4.564518273350183,-22.5089072748875,0
19.896841195016965,-55.58919923705703,-3.78394476590924,8.700730863640327,-12.054805255048143,0
16.01966981654839,10.290032054673075,-13.971789761034824,4.238821934644794,4.7821736095113,1
-19.77791175344114,-21.34566279522956,-16.15703339562892,12.203396928902253,12.426277519804547,0
