0,1,2,class_numeric
-17.176649471881877,5.544977918825719,10.70460689498047,0
-20.406473466503765,11.094795280478381,16.863900659123257,1
12.982435524787421,21.073135666110772,-0.6027476400798798,0
16.737681189753346,27.545181737698826,20.649173894673847,1
-16.623114318294597,6.782918516783567,6.071961821394465,0
-19.926583706732107,10.694232173479692,12.442046647491663,1
17.61758965821832,32.02889297550476,9.576102230562391,0
16.181093687394707,33.43625869428493,26.530154662775413,1
-18.86363202558625,9.597267767760986,5.355975872608098,0
-18.748522702583415,11.063317397564493,16.4581991024527,1
15.391325401880946,25.12181642911124,1.4848886221529023,0
18.349974238577257,24.69002950828356,28.90584297126218,1
-18.215269176432678,4.456955783637899,10.381927319354503,0
-17.93546656378752,9.525415674294841,16.405057358354647,1
15.872580547136742,26.800015530653955,6.968525863190859,0
16.03567794381476,33.25831038296242,27.001839492279316,1
-19.142475874479267,2.121716387838553,5.167838874336494,0
-18.21687149237118,8.231030151483399,7.941646882907121,1
17.542552729632366,25.832691147839586,-0.3203189908673573,0
20.44771959054132,26.60624434830831,13.166190232723466,1
-16.760867986853064,6.541219195049745,-5.257704530749635,0
-19.986299707201205,5.299620886058243,-3.564463170917131,1
13.736140831220046,11.853934370103481,-16.77665705314527,0
8.59422227666349,6.666364214639038,-8.81524147187411,1
-9.1283139723713,5.253063977247663,-11.18584805302481,0
-19.825062253406436,4.681021865929258,-6.291018704134523,1
19.04981617984689,-50.37713758201115,-29.03133424807001,0
12.20066574920871,15.353182272524029,-4.986324031374604,1
-3.4351162397774226,-6.941929302400501,-10.675263499449919,0
-20.084876839301003,4.718526723897636,-5.874835674960934,1
12.078313397187427,7.742721054591229,-10.89184328834494,0
10.440389297050949,5.847815512340061,-2.53918226235644,1
13.801990807709165,-2.616042668698013,13.684694065963795,0
-20.708618147220406,3.286847315945183,-1.7835207482044915,1
10.817863715157948,6.324163345565168,-10.25021230225523,0
8.846528919036812,4.556587659229371,-4.444132559240909,1
-6.702823594214386,-1.3612321724411476,-7.538386475725889,0
-20.714100653072865,3.608748872685715,-1.4601951721127933,1
-0.46985370442394186,-12.104114862165455,3.0479754436186357,0
-16.2689412145917,5.083362868127369,-2.5816155302928943,1
-17.260221905973854,-18.094858007004728,5.867540042340654,0
-24.92594490700774,6.439206785396601,11.79712342340522,1
29.474580109993955,-20.247627489596354,3.6792967230230555,0
17.984643023074582,13.085983335174339,-2.2935379953091037,1
-17.25056459067074,-5.897500102993706,1.0518277854544575,0
-24.374837802597344,4.145500908565293,8.545850355381253,1
24.386852492160955,-9.144191018772514,2.416209193951589,0
14.654727866631328,12.076820102459678,-3.925199232952453,1
-21.779029456878863,-26.882618882695905,3.131253616888154,0
-22.327286498756234,4.979832057750932,6.305675852499178,1
19.017024029902785,-0.0293932643710782,1.6157416147052779,0
16.60731514824957,16.24020034916462,-1.9211008129071188,1
-18.78362956549571,-2.9270394479126876,0.417685452467721,0
-23.60358594374919,8.134193793171299,4.767967575344046,1
19.41290285089586,3.541991026688141,5.30449153570859,0
15.789984390535098,14.353308683482986,-0.6964663389110726,1
-17.422243044277735,4.399203831611933,2.8503454682773057,0
-23.55191723098013,6.897107991405809,5.773978429654931,1
28.02774097342648,-15.15152155301964,-1.7275361412433807,0
16.17180942012813,11.709961264580846,-7.5805474739857654,1
-16.536676688863604,5.900265123902066,-0.7125850540427984,0
-15.073640325983563,4.091570073294258,1.197562957295786,1
16.91725741102918,-29.304761063560846,42.456315689631246,0
8.606385816519495,0.1983484833582869,-5.613935650525006,1
-11.014535483090448,-4.3425804210110295,4.725892357438454,0
-14.710622059209468,2.7085148134406216,1.6936960435297002,1
24.175062293085194,-21.5661040192396,58.167011454325745,0
7.668357555180081,-1.1799760717300356,-6.520889385473952,1
-25.073791025015893,22.93201300982926,7.408819633238795,0
-15.784283826267506,3.7432929426442887,2.3807905094995196,1
11.03413695749847,-3.3260467321651666,-7.148266881168304,0
11.289828019970992,12.4025966363785,4.148596320456222,1
-18.265440376170325,6.316249971888292,-1.5844832051222963,0
-12.120842896907634,-0.6731503954113246,-0.5427205420169441,1
13.326165820845326,-2.9716586457318366,-4.647692140447341,0
8.880839999839987,3.2420909790797583,-9.378086268018697,1
-13.049029691702602,-3.685502624226286,0.20035175353574702,0
-12.662931089723976,-1.8044023575135857,2.06741706899709,1
10.030678729093918,-4.116864829799714,-1.8450616173726428,0
8.017110855323683,0.7129682917685728,-8.62900439983686,1
-5.926385973423657,-62.32601549432328,6.690529379803563,0
-25.405257195948728,1.30587302130972,-3.669860802581763,1
16.961847993600784,-38.05592519240675,-10.163930053584389,0
14.44984400743583,14.029283808634531,-19.76269022164849,1
-7.839643847343869,-57.16733501556146,4.922896230869021,0
15.556110653332432,-42.093737137705716,-15.418679941721058,0
12.220766178590535,6.1351956999488,-19.756452428647805,1
-9.94277587255823,-53.29634814226897,20.447722975553653,0
19.896841195158398,-55.589199236574245,-3.7839448875069834,0
16.01966981657368,10.290032054693437,-13.971789747430293,1
-19.77791175331925,-21.345662795093933,-16.15703332130368,0
15.4945657319607,-28.68039893415331,-17.532410501133825,0
11.669904888609416,10.460856876186943,-19.517549292440535,1
-11.207653852139753,-25.251232467802726,-15.276635866199753,0
-19.96550216654064,-0.80481642113585,-4.791913186254801,1
15.54605197903299,-5.284105026527238,-13.303220476251617,0
14.718610856910745,12.287256458210312,-17.770731696213826,1
5.484439900099503,-29.261299724499995,31.87409045646038,0
-15.97214893711091,2.9829572823863,1.1797560716131004,1
14.618791977796654,8.853356029868678,2.3364136357136918,0
35.419347483343415,-8.328866984441467,-8.092031948834473,1
-12.281261089871132,-1.4029437324491572,-9.188566595073214,0
-20.079509145517594,6.637411157861526,0.31220759186949393,1
16.547250497866628,0.34593795377357367,-0.35234664857595516,0
15.385781994837508,6.960132504545945,3.8072204630372526,1
-16.397839071006615,4.151110312155788,-8.011601997954026,0
-20.980378681563607,9.215548432927065,3.6857741470332805,1
15.888616654414724,2.210516254973402,-1.0281992030803928,0
15.299325035901601,7.9612836425546,3.7944970581793735,1
-14.834364086033053,2.994191840033366,3.607222747201368,0
-19.731114496711488,9.279124723550133,2.3430098716338903,1
17.453825097961523,2.738379305130422,2.225924164988437,0
16.4779212452274,7.949029520541177,2.396564371824337,1
12.015856957280759,-32.66622192606675,35.027705973048505,0
-19.768549982406075,4.947185120679962,-3.611707938398445,1
16.693038185371673,-4.7751471935164505,6.262253774710163,0
16.405586604461654,6.514655744742031,2.766972030156566,1
-15.120848456326106,-3.8732631212237068,2.060525205934761,0
-15.62175462701225,-7.968632097826822,2.2626056757670514,1
18.603848946650277,-6.1401742911053185,-0.518665609343356,0
16.24500799892799,4.15723150315142,-2.7733459214393372,1
-7.847796352944251,-8.586766532080697,-0.980329389961397,0
-11.11129441908975,-7.265731237081439,-1.4220705418201807,1
16.422762903791106,-4.470797039219249,-1.2735496930612338,0
14.701281908876142,4.883944404314173,-2.0032278952378286,1
-9.324897349425513,-9.261659483475185,2.1261252607210768,0
