0,active_hand,class_numeric
-5.478746000893404,1,0
8.348842618400239,0,0
-5.73156417069118,1,0
8.508407968372053,0,0
-5.803457061252146,1,0
8.457500995545091,0,0
-5.998212041363742,1,0
8.35678173149197,0,0
-6.062520965240255,1,0
8.37618612069216,0,0
-6.037058087760232,1,0
8.287033071529807,0,0
-5.974921237601752,1,0
8.177189012445616,0,0
-5.963756752264888,1,0
8.145080495810761,0,0
-5.821898866331024,1,0
8.223675445730311,0,0
-5.773212042808877,1,0
8.223916314212307,0,0
-5.586454383945025,1,0
8.138317381038801,0,0
8.132429922098314,0,0
-5.322679395874528,1,0
8.46175145539014,0,1
-5.287981721823054,1,1
8.44229695779812,0,1
-5.3172797333706585,1,1
8.493819795089607,0,1
-5.297324096241372,1,1
8.624116422550701,0,1
-5.474820492671003,1,1
8.41562179855653,0,1
-5.4127584611457324,1,1
8.377453551105681,0,1
-5.649029188713065,1,1
8.755382860083031,0,1
-5.616069665925341,1,1
8.685484426511763,0,1
-5.273402530780238,1,1
8.566064102649198,0,1
-5.255269904026491,1,1
8.699695686538735,0,1
-5.62861615457608,1,1
8.532527026156961,0,1
-5.600560887937387,1,1
8.770395833448903,0,1
-5.70522174135089,1,1
7.558070432465858,0,0
2.410925866371058,1,0
0.13771225745538926,1,0
2.843016393920436,0,0
-0.04539803815190584,1,0
2.934404570712192,0,0
-0.06316236915353082,1,0
2.8076069768037786,0,0
-1.6507771596023808,1,0
3.167697834912585,0,0
-1.7029866260402402,1,0
2.8258988145607185,0,0
-2.2985719629976753,1,0
3.0141693297658354,0,0
-3.128971198645302,1,0
3.1821059826304094,0,0
-3.131299266637373,1,0
3.001759443548224,0,0
-3.609381066258861,1,0
2.913171396141665,0,0
-3.5786160709015973,1,0
2.9841361512797184,0,0
-3.3725080308333126,1,0
2.89024227397228,0,0
-0.9556255147109712,1,1
3.0627842965670555,0,1
-0.5443903753873011,1,1
3.2337759250193634,0,1
-0.8132867931218842,1,1
3.247278659976854,0,1
-0.6617454444957104,1,1
3.0790267899372132,0,1
-0.19096793233299036,1,1
2.993222265970152,0,1
-0.11300926843956599,1,1
3.023676469963575,0,1
-0.43415059887974217,1,1
3.0291010117022776,0,1
-0.06508580270258103,1,1
2.9480712185543707,0,1
0.3337438893376343,1,1
2.957134144510468,0,1
0.6374393784315127,1,1
3.1633298053338246,0,1
0.389389140352294,1,1
2.9102556900535257,0,1
0.47920820508355266,1,1
3.0163928362698034,0,1
8.35687264876064,0,0
-5.649250077481683,1,0
-5.8667034403467975,1,0
8.249966172288918,0,0
-5.809707888216711,1,0
8.14246697180434,0,0
-5.9230868176435,1,0
8.205459306612644,0,0
-5.810889780848431,1,0
8.241701721014438,0,0
-5.807421475339849,1,0
8.178064106889233,0,0
-5.604854791931702,1,0
8.435542104615932,0,0
-5.547349748111458,1,0
8.158354830171929,0,0
-5.486218037476157,1,0
8.406899647495138,0,0
-5.851376145783642,1,0
8.121949367372828,0,0
-5.514768698599497,1,0
8.391936177206693,0,0
-5.6720596447565415,1,0
8.710880910474872,0,0
-5.477954565452946,1,1
8.283468113494038,0,1
-5.474010961922487,1,1
8.159628443311265,0,1
-5.757756128001501,1,1
8.263062878182993,0,1
-5.869514917882732,1,1
8.393418993648787,0,1
-5.675193361955902,1,1
8.373057108651443,0,1
-5.6044229063128626,1,1
8.302008798079754,0,1
8.310745355781972,0,1
-5.75912961627909,1,1
8.398588498436725,0,1
-5.654728854994236,1,1
8.363733908942704,0,1
-5.740811702770458,1,1
8.423247576445608,0,1
-5.659493768384801,1,1
-5.510489958621974,1,1
8.4143640433504,0,1
-5.552485099201732,1,1
8.371612256780072,0,1
1.0403697554313236,1,0
2.3822259683734512,0,0
0.1937448922613287,1,0
2.749947321132212,0,0
-0.33179715949919253,1,0
2.4152189255155965,0,0
0.0019432104299173178,1,0
2.510173035477805,0,0
-0.34620773002364125,1,0
2.27849745290334,0,0
-0.11663225358201362,1,0
2.3775497710646434,0,0
-0.05412329143186112,1,0
2.7058621269238943,0,0
-1.054472248294784,1,0
2.566251626597106,0,0
-1.5503569594245536,1,0
2.3546739298260517,0,0
-1.3486701934467826,1,0
2.767155539716072,0,0
-0.8010490654362541,1,0
2.7598721502701924,0,0
-0.5831297520258456,1,0
2.6905733157832556,0,0
0.8877175823071042,1,1
2.6920494120059493,0,1
1.1439984384149573,1,1
2.531320458855829,0,1
0.8878043713265668,1,1
2.6102703365329694,0,1
0.45379042772854083,1,1
2.5453715685276745,0,1
0.971284158274843,1,1
2.591399789376002,0,1
0.7424249374254426,1,1
2.625200250481875,0,1
0.8205806325025321,1,1
2.562796736041511,0,1
0.6568681665191468,1,1
2.4830161016196097,0,1
0.745936819585221,1,1
2.6976901832398306,0,1
0.7339970960119442,1,1
2.5471737006664315,0,1
0.6483710136960367,1,1
2.671286746926396,0,1
0.8075560204577392,1,1
2.8855720338144293,0,1
-6.671079543170004,1,0
8.930114418890131,0,0
8.860575218579058,0,0
-6.764588676193797,1,0
8.934337663085442,0,0
-6.813696498577551,1,0
8.877486037286634,0,0
-6.613183773373285,1,0
8.920442280103027,0,0
-6.219116908880058,1,0
8.849405788171065,0,0
-5.919308775325309,1,0
8.803773069398959,0,0
-5.942057406134246,1,0
8.737930718908439,0,0
-6.104656594335135,1,0
8.732385632946952,0,0
-6.189177264156795,1,0
9.00519246434834,0,0
-6.012520105029185,1,0
8.772412781952445,0,0
-6.436490194191207,1,0
8.808433239188302,0,0
-6.38482032613119,1,0
-5.7123840957894405,1,1
9.040589080472666,0,1
-5.656411417796645,1,1
8.938850206324284,0,1
-5.637409865652932,1,1
8.953060320511455,0,1
-5.458156535530961,1,1
8.89132893779449,0,1
-5.383681403685577,1,1
8.874532003206138,0,1
-5.529203109682137,1,1
8.729044232895102,0,1
-5.32808238487364,1,1
8.945790416464913,0,1
-5.406643954141642,1,1
8.9090630401407,0,1
-5.4158969239024755,1,1
9.012153146428679,0,1
-5.396537768691125,1,1
8.99832754836154,0,1
-5.559736949204078,1,1
8.880161249310417,0,1
-5.634012179825713,1,1
8.573787436769447,0,1
-1.360924209000327,1,0
-1.9152644386192765,1,0
-1.904523867187654,1,0
-2.069773498108432,1,0
-2.003132800012548,1,0
-2.2673023551017226,1,0
-2.184925076197632,1,0
-2.81340373407265,1,0
-2.7405228796808756,1,0
-2.520502278105257,1,0
-1.8520534061046647,1,0
-1.3648205991549822,1,0
0.1615863157891157,1,1
-0.33234001371592237,1,1
-0.3256231252253814,1,1
-0.2673037259578517,1,1
0.015484393470699596,1,1
-0.09857336784118348,1,1
0.74104707571343,1,1
0.3807481174517324,1,1
0.6983333423564027,1,1
0.3514233777913913,1,1
0.32272863723514966,1,1
1.0228240289569868,1,1
8.423655117217496,0,0
-5.702054327378907,1,0
8.4964235830319,0,0
-6.127893700997305,1,0
8.495275717470511,0,0
-6.303429528647185,1,0
8.330008091569775,0,0
-6.28099255536649,1,0
8.386347198235804,0,0
-6.331587678084171,1,0
8.481128404729075,0,0
-6.215837434465709,1,0
8.396637690914718,0,0
-6.316764682005114,1,0
8.364435021403605,0,0
-6.113595160743342,1,0
-5.997570348832493,1,0
8.442749097871857,0,0
-5.80837087920488,1,0
8.389616343855153,0,0
-5.516512466885874,1,0
8.452782204435138,0,0
-5.62407685922676,1,0
8.365568658230572,0,0
-5.611722443219544,1,1
8.568346955051652,0,1
-5.837265136107143,1,1
8.538921788505103,0,1
-5.609139575865303,1,1
8.496971664190072,0,1
-5.369213647886393,1,1
8.656610889198177,0,1
8.560253584182727,0,1
-5.288947492486838,1,1
8.576806863635056,0,1
-5.212262426842191,1,1
-5.146518523550579,1,1
8.66008648945006,0,1
-5.244746640374168,1,1
8.62431532566302,0,1
-5.1097239000448536,1,1
8.685801461996125,0,1
-5.288985802278249,1,1
8.698845536798022,0,1
-5.357596107055999,1,1
8.69996185294889,0,1
-5.465964966346488,1,1
8.701063161311655,0,1
-1.2629708560497193,1,0
4.5176407228244315,0,0
-1.6447761531677054,1,0
4.524888199676429,0,0
-2.0272818621163395,1,0
4.489010639512892,0,0
-2.429870534707628,1,0
4.145210408199103,0,0
-2.164142909857482,1,0
4.071861040258112,0,0
-1.9774739074678231,1,0
4.208798276091428,0,0
-1.3647472485313878,1,0
4.173409014542229,0,0
-1.222897748923755,1,0
4.156776618433177,0,0
-1.1089188660443525,1,0
4.20074543779878,0,0
-1.0189710702503145,1,0
4.072988833143654,0,0
-1.1538815314026272,1,0
4.3282477924289715,0,0
-0.8802628706854452,1,0
4.2042220629802385,0,0
-0.4570281503932986,1,1
4.280662411624346,0,1
0.5932095442082777,1,1
4.379430015202473,0,1
0.7171485953255277,1,1
4.448595297820665,0,1
0.66498867349362,1,1
4.094341633266264,0,1
0.5328349639902903,1,1
4.141300566954697,0,1
0.4179538610230018,1,1
4.333423804500096,0,1
0.9197271079668257,1,1
4.2438270937727065,0,1
-0.008020944867896188,1,1
4.3860491749632065,0,1
0.8632455071326985,1,1
4.112478910901852,0,1
1.3241410183929998,1,1
4.0695944356360965,0,1
1.2776062178789709,1,1
4.070299491569285,0,1
1.0537024151953276,1,1
4.401243548495591,0,1
-5.4856873906341175,1,0
9.69689096309922,0,0
-5.286193045157508,1,0
9.718051367183364,0,0
-5.7520083712136465,1,0
9.73582996259002,0,0
-5.83318103976164,1,0
9.854511903323315,0,0
-5.97166664088848,1,0
9.93672774280229,0,0
-6.14206148074543,1,0
9.86986904725585,0,0
-6.062102746493229,1,0
9.965256521124775,0,0
-6.1262814153195615,1,0
9.974659380732811,0,0
-6.234463360231133,1,0
9.910660859526201,0,0
-6.199360364153211,1,0
9.740046094723597,0,0
-6.196600286087034,1,0
9.699208184804384,0,0
-6.242148648018921,1,0
9.776486560718208,0,0
-5.567816672246945,1,1
9.928287841625876,0,1
-5.502964509705705,1,1
9.948039034733004,0,1
-5.457215591231923,1,1
9.874169904504182,0,1
-5.467701045030837,1,1
9.842412973116746,0,1
-5.202695976001861,1,1
9.708197136395995,0,1
-5.4139467029783965,1,1
9.71704904780046,0,1
-5.337782839836787,1,1
9.704925119500377,0,1
-5.319671989252919,1,1
9.744659630345215,0,1
-5.2816218778039214,1,1
9.50057832383355,0,1
-5.368739816421156,1,1
10.0802273170601,0,1
-5.428489105347673,1,1
9.749941685644675,0,1
-5.333802131097424,1,1
9.847921824438023,0,1
6.128350798784648,0,0
-1.2122170391567513,1,0
6.047952566626571,0,0
-0.32217589670947233,1,0
6.0815579729161175,0,0
0.051887707929306304,1,0
-1.0843665518946466,1,0
5.872891150794149,0,0
6.166851901698627,0,0
-1.0451850482542036,1,0
5.817360569256955,0,0
-2.0658265673052085,1,0
-2.9001756754220365,1,0
5.901138254126277,0,0
-2.8069419087361607,1,0
5.936331808631997,0,0
