data_unit,class_list,difficulty,num_classes,class_name_list,PH2,PH3,reducer,kernel,num_components,k,accuracy,top2accuracy,macro_f1,macro_precision,macro_recall
AHpf,specified,easy,2,"['a', 'b']",True,True,kpca,cosine,10,1,0.9760479041916168,1,0.9760470453241538,0.976085362743848,0.9760398406374502
AHpf,specified,easy,2,"['a', 'b']",True,True,umap,None,10,1,0.9810379241516967,1,0.9810377541720825,0.9810416060749729,0.9810358565737052
AHpf,specified,easy,2,"['a', 'b']",True,True,pca,None,11,1,0.9780439121756487,1,0.9780431248804742,0.9780815695524672,0.9780358565737052
AHpf,specified,easy,2,"['a', 'b']",True,True,kpca,poly,11,1,0.9800399201596807,1,0.980039602066957,0.9800511570089883,0.9800358565737052
AHpf,specified,easy,2,"['a', 'b']",True,True,kpca,rbf,11,1,0.9441117764471058,1,0.9441097724230254,0.9441460538059416,0.9441035856573705
AHpf,specified,easy,2,"['a', 'b']",True,True,kpca,sigmoid,11,1,0.8622754491017964,1,0.8622732542620031,0.8623214968761954,0.8622868525896414
AHpf,specified,easy,2,"['a', 'b']",True,True,kpca,cosine,11,1,0.9770459081836327,1,0.9770453366056462,0.9770683506982489,0.9770398406374502
AHpf,specified,easy,2,"['a', 'b']",True,True,umap,None,11,1,0.9760479041916168,1,0.9760463772735422,0.9761269087315503,0.9760358565737052
AHpf,specified,easy,2,"['a', 'b']",True,True,pca,None,12,1,0.9790419161676647,1,0.9790413942921117,0.9790644859254537,0.9790358565737052
AHpf,specified,easy,2,"['a', 'b']",True,True,kpca,poly,12,1,0.9800399201596807,1,0.980039602066957,0.9800511570089883,0.9800358565737052
AHpf,specified,easy,2,"['a', 'b']",True,True,kpca,rbf,12,1,0.9481037924151696,1,0.9481029653740881,0.94811388410786,0.9480996015936255
AHpf,specified,easy,2,"['a', 'b']",True,True,kpca,sigmoid,12,1,0.8313373253493014,1,0.8313237170579816,0.8314058907215756,0.8313227091633466
AHpf,specified,easy,2,"['a', 'b']",True,True,kpca,cosine,12,1,0.9760479041916168,1,0.9760475224803484,0.9760589978963472,0.9760438247011952
AHpf,specified,easy,2,"['a', 'b']",True,True,umap,None,12,1,0.9780439121756487,1,0.9780431248804742,0.9780815695524672,0.9780358565737052
AHpf,specified,easy,2,"['a', 'b']",True,True,pca,None,13,1,0.9800399201596807,1,0.9800386477279519,0.9801197041665339,0.9800278884462151
AHpf,specified,easy,2,"['a', 'b']",True,True,kpca,poly,13,1,0.9790419161676647,1,0.9790413942921117,0.9790644859254537,0.9790358565737052
AHpf,specified,easy,2,"['a', 'b']",True,True,kpca,rbf,13,1,0.9500998003992016,1,0.9500836920133907,0.9505847346756437,0.9500677290836654
AHpf,specified,easy,2,"['a', 'b']",True,True,kpca,sigmoid,13,1,0.8902195608782435,1,0.8902156244023713,0.8903097006598871,0.8902350597609562
AHpf,specified,easy,2,"['a', 'b']",True,True,kpca,cosine,13,1,0.9780439121756487,1,0.9780431248804742,0.9780815695524672,0.9780358565737052
AHpf,specified,easy,2,"['a', 'b']",True,True,umap,None,13,1,0.9780439121756487,1,0.978042512500747,0.978123306449042,0.9780318725099602
AHpf,specified,easy,2,"['a', 'b']",True,True,pca,None,14,1,0.9800399201596807,1,0.9800386477279519,0.9801197041665339,0.9800278884462151
AHpf,specified,easy,2,"['a', 'b']",True,True,kpca,poly,14,1,0.9790419161676647,1,0.9790413942921117,0.9790644859254537,0.9790358565737052
AHpf,specified,easy,2,"['a', 'b']",True,True,kpca,rbf,14,1,0.9481037924151696,1,0.948096348096348,0.9482979910714286,0.9480836653386454
AHpf,specified,easy,2,"['a', 'b']",True,True,kpca,sigmoid,14,1,0.8992015968063872,1,0.899179002549366,0.8996410696125545,0.8992350597609562
AHpf,specified,easy,2,"['a', 'b']",True,True,kpca,cosine,14,1,0.9770459081836327,1,0.9770447878639978,0.9771023847946925,0.9770358565737052
AHpf,specified,easy,2,"['a', 'b']",True,True,umap,None,14,1,0.9770459081836327,1,0.9770440561676543,0.9771516356695107,0.9770318725099602
AHpf,specified,easy,2,"['a', 'b']",True,True,pca,None,15,1,0.9800399201596807,1,0.9800386477279519,0.9801197041665339,0.9800278884462151
AHpf,specified,easy,2,"['a', 'b']",True,True,kpca,poly,15,1,0.9790419161676647,1,0.9790413942921117,0.9790644859254537,0.9790358565737052
AHpf,specified,easy,2,"['a', 'b']",True,True,kpca,rbf,15,1,0.9481037924151696,1,0.9481035856573705,0.9481258366800536,0.9481115537848606
AHpf,specified,easy,2,"['a', 'b']",True,True,kpca,sigmoid,15,1,0.9131736526946108,1,0.9131666472428662,0.9132630899389089,0.9131593625498008
AHpf,specified,easy,2,"['a', 'b']",True,True,kpca,cosine,15,1,0.9780439121756487,1,0.978042512500747,0.978123306449042,0.9780318725099602
AHpf,specified,easy,2,"['a', 'b']",True,True,umap,None,15,1,0.9780439121756487,1,0.978042512500747,0.978123306449042,0.9780318725099602
AHpf,specified,easy,2,"['a', 'b']",True,False,None,None,75,1,0.9790419161676647,1,0.9790402251965539,0.9791481527235919,0.9790278884462151
AHpf,specified,easy,2,"['a', 'b']",False,True,pca,None,1,1,0.8872255489021956,1,0.8872065628315411,0.8874239108336622,0.887203187250996
AHpf,specified,easy,2,"['a', 'b']",False,True,kpca,poly,1,1,0.7674650698602794,1,0.767459279526763,0.7675153905923137,0.7674780876494024
AHpf,specified,easy,2,"['a', 'b']",False,True,kpca,rbf,1,1,0.7744510978043913,1,0.7744367193258561,0.7744907392648793,0.7744382470119522
AHpf,specified,easy,2,"['a', 'b']",False,True,kpca,sigmoid,1,1,0.5069860279441117,1,0.5067482461734694,0.5070466958382573,0.5070318725099602
AHpf,specified,easy,2,"['a', 'b']",False,True,kpca,cosine,1,1,0.8782435129740519,1,0.8781483622734794,0.8792913310318373,0.8781912350597609
AHpf,specified,easy,2,"['a', 'b']",False,True,umap,None,1,1,0.7714570858283433,1,0.7713912813896375,0.7718438468626958,0.7714940239043825
AHpf,specified,easy,2,"['a', 'b']",False,True,pca,None,2,1,0.9431137724550899,1,0.9431137157956699,0.9431137724550898,0.9431155378486056
AHpf,specified,easy,2,"['a', 'b']",False,True,kpca,poly,2,1,0.8922155688622755,1,0.8921880790796096,0.8927015858834041,0.8922509960159363
AHpf,specified,easy,2,"['a', 'b']",False,True,kpca,rbf,2,1,0.8193612774451098,1,0.8190279946714829,0.8215373319370719,0.8192788844621515
AHpf,specified,easy,2,"['a', 'b']",False,True,kpca,sigmoid,2,1,0.5499001996007984,1,0.5498459481832045,0.5499001598239943,0.5498804780876494
AHpf,specified,easy,2,"['a', 'b']",False,True,kpca,cosine,2,1,0.9421157684630739,1,0.9421100025500446,0.9422405547584888,0.9420996015936256
AHpf,specified,easy,2,"['a', 'b']",False,True,umap,None,2,1,0.9660678642714571,1,0.9660629968322276,0.9662707270408164,0.9660478087649402
AHpf,specified,easy,2,"['a', 'b']",False,True,pca,None,3,1,0.9640718562874252,1,0.9640695659103133,0.9641485224265995,0.9640597609561753
AHpf,specified,easy,2,"['a', 'b']",False,True,kpca,poly,3,1,0.9530938123752495,1,0.9530937656560787,0.9530938123752495,0.9530956175298805
AHpf,specified,easy,2,"['a', 'b']",False,True,kpca,rbf,3,1,0.9001996007984032,1,0.9001673840267814,0.9006270142633779,0.9001673306772908
AHpf,specified,easy,2,"['a', 'b']",False,True,kpca,sigmoid,3,1,0.6047904191616766,1,0.6045635561295878,0.6049658245233,0.6047450199203187
AHpf,specified,easy,2,"['a', 'b']",False,True,kpca,cosine,3,1,0.9680638722554891,1,0.9680638722554891,0.9680677290836653,0.9680677290836653
AHpf,specified,easy,2,"['a', 'b']",False,True,umap,None,3,1,0.9650698602794411,1,0.9650670419942565,0.9651725333450228,0.9650557768924303
AHpf,specified,easy,2,"['a', 'b']",False,True,pca,None,4,1,0.9740518962075848,1,0.9740517928286853,0.9740517928286853,0.9740517928286853
AHpf,specified,easy,2,"['a', 'b']",False,True,kpca,poly,4,1,0.9590818363273453,1,0.9590817955723241,0.9590931365713534,0.9590876494023904
AHpf,specified,easy,2,"['a', 'b']",False,True,kpca,rbf,4,1,0.907185628742515,1,0.9071700030383479,0.907395448402875,0.9071633466135458
AHpf,specified,easy,2,"['a', 'b']",False,True,kpca,sigmoid,4,1,0.6836327345309381,1,0.6835189404997594,0.6839657463457847,0.6836733067729084
AHpf,specified,easy,2,"['a', 'b']",False,True,kpca,cosine,4,1,0.9770459081836327,1,0.9770458853210597,0.9770459081836327,0.9770478087649402
AHpf,specified,easy,2,"['a', 'b']",False,True,umap,None,4,1,0.9710578842315369,1,0.9710543957811817,0.9712257025679452,0.9710398406374502
AHpf,specified,easy,2,"['a', 'b']",False,True,pca,None,5,1,0.9700598802395209,1,0.9700594031004355,0.9700707592273857,0.9700557768924303
AHpf,specified,easy,2,"['a', 'b']",False,True,kpca,poly,5,1,0.9620758483033932,1,0.9620756972111554,0.9620756972111554,0.9620756972111554
AHpf,specified,easy,2,"['a', 'b']",False,True,kpca,rbf,5,1,0.9051896207584831,1,0.9051819711272677,0.9052770217225837,0.9051752988047809
AHpf,specified,easy,2,"['a', 'b']",False,True,kpca,sigmoid,5,1,0.7405189620758483,1,0.7404817404817405,0.7406130420918368,0.7404980079681275
AHpf,specified,easy,2,"['a', 'b']",False,True,kpca,cosine,5,1,0.9730538922155688,1,0.9730536506655909,0.9730574469017558,0.9730517928286853
AHpf,specified,easy,2,"['a', 'b']",False,True,umap,None,5,1,0.9730538922155688,1,0.9730506443479967,0.9732225060880586,0.9730358565737052
AHpf,specified,easy,2,"['a', 'b']",False,True,pca,None,6,1,0.9740518962075848,1,0.9740517928286853,0.9740517928286853,0.9740517928286853
AHpf,specified,easy,2,"['a', 'b']",False,True,kpca,poly,6,1,0.969061876247505,1,0.9690615989123452,0.9690653673151473,0.9690597609561753
AHpf,specified,easy,2,"['a', 'b']",False,True,kpca,rbf,6,1,0.9031936127744511,1,0.9031587925188538,0.9036788377074881,0.9031593625498008
AHpf,specified,easy,2,"['a', 'b']",False,True,kpca,sigmoid,6,1,0.8023952095808383,1,0.802139805406958,0.8041276759389822,0.8024701195219124
AHpf,specified,easy,2,"['a', 'b']",False,True,kpca,cosine,6,1,0.9750499001996008,1,0.9750496765422139,0.9750534866950601,0.9750478087649402
AHpf,specified,easy,2,"['a', 'b']",False,True,umap,None,6,1,0.9670658682634731,1,0.9670632110231562,0.9671690503991042,0.9670517928286853
AHpf,specified,easy,2,"['a', 'b']",False,True,pca,None,7,1,0.9760479041916168,1,0.9760478087649402,0.9760478087649402,0.9760478087649402
AHpf,specified,easy,2,"['a', 'b']",False,True,kpca,poly,7,1,0.9680638722554891,1,0.9680557271346992,0.9684539190353144,0.9680358565737052
AHpf,specified,easy,2,"['a', 'b']",False,True,kpca,rbf,7,1,0.8972055888223552,1,0.8971513988888612,0.8979290826570652,0.8971633466135458
AHpf,specified,easy,2,"['a', 'b']",False,True,kpca,sigmoid,7,1,0.8592814371257484,1,0.8592498946481247,0.859680153143632,0.8593147410358566
AHpf,specified,easy,2,"['a', 'b']",False,True,kpca,cosine,7,1,0.9760479041916168,1,0.9760479041916168,0.9760517928286853,0.9760517928286853
AHpf,specified,easy,2,"['a', 'b']",False,True,umap,None,7,1,0.9720558882235529,1,0.9720541068191326,0.9721341132965666,0.9720438247011952
AHpf,specified,easy,2,"['a', 'b']",False,True,pca,None,8,1,0.9770459081836327,1,0.9770457024188367,0.9770495264883644,0.9770438247011952
AHpf,specified,easy,2,"['a', 'b']",False,True,kpca,poly,8,1,0.9680638722554891,1,0.9680576365201313,0.968353320150539,0.9680398406374502
AHpf,specified,easy,2,"['a', 'b']",False,True,kpca,rbf,8,1,0.9201596806387226,1,0.920113849723149,0.9210011498291226,0.9201155378486057
AHpf,specified,easy,2,"['a', 'b']",False,True,kpca,sigmoid,8,1,0.9461077844311377,1,0.9461058519793459,0.9462088367496573,0.9461235059760956
AHpf,specified,easy,2,"['a', 'b']",False,True,kpca,cosine,8,1,0.9760479041916168,1,0.9760475224803484,0.9760589978963472,0.9760438247011952
AHpf,specified,easy,2,"['a', 'b']",False,True,umap,None,8,1,0.9700598802395209,1,0.9700555854402009,0.9702646683673469,0.9700398406374502
AHpf,specified,easy,2,"['a', 'b']",False,True,pca,None,9,1,0.9800399201596807,1,0.9800398406374502,0.9800398406374502,0.9800398406374502
AHpf,specified,easy,2,"['a', 'b']",False,True,kpca,poly,9,1,0.9720558882235529,1,0.9720518797441875,0.9722616390306122,0.9720358565737052
AHpf,specified,easy,2,"['a', 'b']",False,True,kpca,rbf,9,1,0.9141716566866267,1,0.9140840295918164,0.915701487761958,0.9141115537848605
AHpf,specified,easy,2,"['a', 'b']",False,True,kpca,sigmoid,9,1,0.907185628742515,1,0.9071781401561674,0.9073678462819996,0.907207171314741
AHpf,specified,easy,2,"['a', 'b']",False,True,kpca,cosine,9,1,0.9770459081836327,1,0.9770453366056462,0.9770683506982489,0.9770398406374502
AHpf,specified,easy,2,"['a', 'b']",False,True,umap,None,9,1,0.9710578842315369,1,0.971056471654606,0.9711135018827326,0.9710478087649402
AHpf,specified,easy,2,"['a', 'b']",False,True,pca,None,10,1,0.9790419161676647,1,0.9790417282954597,0.9790455662816687,0.9790398406374502
AHpf,specified,easy,2,"['a', 'b']",False,True,kpca,poly,10,1,0.9710578842315369,1,0.9710555490809554,0.9711620845072668,0.9710438247011952
AHpf,specified,easy,2,"['a', 'b']",False,True,kpca,rbf,10,1,0.909181636726547,1,0.9091156462585034,0.9102346948966343,0.9091314741035856
AHpf,specified,easy,2,"['a', 'b']",False,True,kpca,sigmoid,10,1,0.9530938123752495,1,0.9530937656560787,0.9530938123752495,0.9530956175298805
AHpf,specified,easy,2,"['a', 'b']",False,True,kpca,cosine,10,1,0.9790419161676647,1,0.9790417282954597,0.9790455662816687,0.9790398406374502
AHpf,specified,easy,2,"['a', 'b']",False,True,umap,None,10,1,0.9720558882235529,1,0.9720531046793319,0.9721903395504543,0.9720398406374502
AHpf,specified,easy,2,"['a', 'b']",False,True,pca,None,11,1,0.9800399201596807,1,0.9800398406374502,0.9800398406374502,0.9800398406374502
AHpf,specified,easy,2,"['a', 'b']",False,True,kpca,poly,11,1,0.9720558882235529,1,0.9720531046793319,0.9721903395504543,0.9720398406374502
AHpf,specified,easy,2,"['a', 'b']",False,True,kpca,rbf,11,1,0.9151696606786427,1,0.9151553791210707,0.9153840634305601,0.9151474103585657
AHpf,specified,easy,2,"['a', 'b']",False,True,kpca,sigmoid,11,1,0.9560878243512974,1,0.9560878243512974,0.9560916334661355,0.9560916334661355
AHpf,specified,easy,2,"['a', 'b']",False,True,kpca,cosine,11,1,0.9790419161676647,1,0.9790417282954597,0.9790455662816687,0.9790398406374502
AHpf,specified,easy,2,"['a', 'b']",False,True,umap,None,11,1,0.9720558882235529,1,0.9720548862115127,0.9720929491266097,0.9720478087649402
AHpf,specified,easy,2,"['a', 'b']",False,True,pca,None,12,1,0.9790419161676647,1,0.9790417282954597,0.9790455662816687,0.9790398406374502
AHpf,specified,easy,2,"['a', 'b']",False,True,kpca,poly,12,1,0.9750499001996008,1,0.9750478871387547,0.9751551186154295,0.9750358565737052
AHpf,specified,easy,2,"['a', 'b']",False,True,kpca,rbf,12,1,0.9191616766467066,1,0.9191325999384243,0.9196675403008653,0.9191274900398406
AHpf,specified,easy,2,"['a', 'b']",False,True,kpca,sigmoid,12,1,0.8822355289421158,1,0.8822054938092031,0.8827100418009509,0.8822709163346614
AHpf,specified,easy,2,"['a', 'b']",False,True,kpca,cosine,12,1,0.9780439121756487,1,0.9780435622736527,0.9780550774526677,0.9780398406374502
AHpf,specified,easy,2,"['a', 'b']",False,True,umap,None,12,1,0.9640718562874252,1,0.9640712837205225,0.9640825205584242,0.9640677290836653
AHpf,specified,easy,2,"['a', 'b']",False,True,pca,None,13,1,0.9790419161676647,1,0.9790417282954597,0.9790455662816687,0.9790398406374502
AHpf,specified,easy,2,"['a', 'b']",False,True,kpca,poly,13,1,0.9770459081836327,1,0.9770440561676543,0.9771516356695107,0.9770318725099602
AHpf,specified,easy,2,"['a', 'b']",False,True,kpca,rbf,13,1,0.9231536926147704,1,0.9231315662314501,0.9235538096472512,0.9231235059760956
AHpf,specified,easy,2,"['a', 'b']",False,True,kpca,sigmoid,13,1,0.9560878243512974,1,0.9560871245473053,0.9561432168812953,0.9560996015936255
AHpf,specified,easy,2,"['a', 'b']",False,True,kpca,cosine,13,1,0.9780439121756487,1,0.9780435622736527,0.9780550774526677,0.9780398406374502
AHpf,specified,easy,2,"['a', 'b']",False,True,umap,None,13,1,0.9660678642714571,1,0.9660629968322276,0.9662707270408164,0.9660478087649402
AHpf,specified,easy,2,"['a', 'b']",False,True,pca,None,14,1,0.9780439121756487,1,0.9780435622736527,0.9780550774526677,0.9780398406374502
AHpf,specified,easy,2,"['a', 'b']",False,True,kpca,poly,14,1,0.9760479041916168,1,0.9760455182965702,0.9761836441893831,0.9760318725099602
AHpf,specified,easy,2,"['a', 'b']",False,True,kpca,rbf,14,1,0.9291417165668663,1,0.9291258334752969,0.9294491736608121,0.9291155378486056
AHpf,specified,easy,2,"['a', 'b']",False,True,kpca,sigmoid,14,1,0.9540918163672655,1,0.954091084754001,0.9541470100726763,0.9541035856573705
AHpf,specified,easy,2,"['a', 'b']",False,True,kpca,cosine,14,1,0.9770459081836327,1,0.9770453366056462,0.9770683506982489,0.9770398406374502
AHpf,specified,easy,2,"['a', 'b']",False,True,umap,None,14,1,0.9650698602794411,1,0.965063979638088,0.9653129073535919,0.9650478087649402
AHpf,specified,easy,2,"['a', 'b']",False,True,pca,None,15,1,0.9780439121756487,1,0.9780435622736527,0.9780550774526677,0.9780398406374502
AHpf,specified,easy,2,"['a', 'b']",False,True,kpca,poly,15,1,0.9750499001996008,1,0.9750468929148117,0.975219309608172,0.9750318725099602
AHpf,specified,easy,2,"['a', 'b']",False,True,kpca,rbf,15,1,0.9301397205588823,1,0.9301397205588823,0.9301434262948207,0.9301434262948207
AHpf,specified,easy,2,"['a', 'b']",False,True,kpca,sigmoid,15,1,0.9570858283433133,1,0.9570857856002422,0.9570858283433133,0.9570876494023904
AHpf,specified,easy,2,"['a', 'b']",False,True,kpca,cosine,15,1,0.9780439121756487,1,0.9780435622736527,0.9780550774526677,0.9780398406374502
AHpf,specified,easy,2,"['a', 'b']",False,True,umap,None,15,1,0.9740518962075848,1,0.9740481740481741,0.9742586096938776,0.9740318725099602
AHpf,specified,easy,2,"['a', 'b']",False,False,None,None,72,1,0.9760479041916168,1,0.9760470453241538,0.976085362743848,0.9760398406374502
AHpf,specified,average,2,"['a', 'b']",True,True,pca,None,1,1,0.9161676646706587,1,0.9161593140379957,0.9162840746054519,0.9161513944223107
AHpf,specified,average,2,"['a', 'b']",True,True,kpca,poly,1,1,0.873253493013972,1,0.873216998849275,0.8736026640610979,0.8732231075697211
AHpf,specified,average,2,"['a', 'b']",True,True,kpca,rbf,1,1,0.7964071856287425,1,0.7963942068251091,0.7964511141572891,0.796394422310757
