0,1,active_hand,class_numeric
-5.187684821811571,-5.728644124728738,1,0
3.827597502662565,3.669161972867778,0,0
-5.3887050876187335,-5.758339789813772,1,0
3.853234835482911,3.6673633232412417,0,0
-5.219806098220808,-5.8337008746780015,1,0
3.9779798915915787,3.6704561386155885,0,0
-5.128827081406356,-5.866467775910117,1,0
3.981496839775371,3.6699282073616506,0,0
-5.128180154956936,-5.85860048025331,1,0
3.987790480709399,3.6480512165320875,0,0
-5.465566131008106,-5.759563381280062,1,0
4.013379529020203,3.648759895559357,0,0
-5.657392893887379,-5.748205896263875,1,0
4.12859596390283,3.610783974505225,0,0
-5.515884182582934,-5.869688760137988,1,0
4.036073486810975,3.632815585433714,0,0
-5.4305908377989525,-6.100265060315593,1,0
4.163748682681385,3.5959491027243913,0,0
-5.636638475353496,-6.311111542375434,1,0
4.263286047790756,3.584108783859511,0,0
-5.577230147018357,-6.553506419513497,1,0
4.259575762586668,3.6138220211199195,0,0
4.080296339198528,3.648386119877546,0,0
-5.642594917680066,-6.6694353631412575,1,0
4.558790928509197,3.5346564183431193,0,1
-7.206013824043155,-5.991027347743663,1,1
4.5669445184502075,3.5190666525060945,0,1
-7.181978311615894,-6.011579167829445,1,1
4.494189893356168,3.533048050229093,0,1
-7.03075219395607,-6.081486380711526,1,1
4.450122913830338,3.560054145588821,0,1
-6.691007484555653,-6.252932404699437,1,1
4.073808904306084,3.6280972973608105,0,1
-6.6714004867610885,-6.359402486642233,1,1
4.3733961171189435,3.5629598006724645,0,1
-6.325691642215276,-6.49327217183243,1,1
4.294971023897227,3.6003942229842547,0,1
-6.198842090042419,-6.490485846840675,1,1
4.245369853050834,3.6147883588852334,0,1
-6.493500002507234,-6.390266912011913,1,1
4.23554996273988,3.6095583601615244,0,1
-6.491679374527573,-6.41151183260475,1,1
4.165906772425271,3.6324693860334802,0,1
-6.263986908083281,-6.503336641360192,1,1
3.97961426874593,3.661596677653041,0,1
-6.1091703126693995,-6.538519184833296,1,1
4.0757174075933715,3.6743208715493947,0,1
-5.954253914711147,-6.575183486640446,1,1
-1.1359344534090228,8.836239487973936,0,0
1.7234543564277365,1.4390848864728694,1,0
0.6539020334870007,7.996617665087536,1,0
2.2842208561017867,1.4027225348838461,0,0
0.2949595929801392,7.849773022046038,1,0
2.4729887831492525,1.3156917098749572,0,0
-0.19275457864925086,7.7160135293011285,1,0
2.6046796421152023,1.258619331460322,0,0
-1.803585624762078,7.922462312647051,1,0
2.916996221322602,1.2982038901236075,0,0
-2.4943240059802485,7.901497536489705,1,0
2.6384426921573114,1.3480963399078028,0,0
-3.152330163683459,7.7039097338033855,1,0
2.8075295661563624,1.3554443243234187,0,0
-3.3710156059939265,7.395529167856304,1,0
3.1483691609256788,1.2196434672512124,0,0
-3.7460160296580347,7.148163745809809,1,0
2.9121676099040883,1.2494320114163058,0,0
-3.9832216329122154,6.839090904093029,1,0
2.8953115906801217,1.3046140911060211,0,0
-3.9424162239209997,6.71354858190878,1,0
2.7288647756426085,1.3479100487810953,0,0
-4.042820937168803,6.901630949449232,1,0
2.655271632919265,1.321898472779144,0,0
-4.615509263441613,8.035970338089896,1,1
2.7981653683019982,1.253491300474551,0,1
-5.182551364245312,8.043314825991994,1,1
2.906598939260224,1.259563588691592,0,1
-5.168709879490095,7.938871900751712,1,1
2.8009585569704223,1.265618083232149,0,1
-6.466317025177117,7.904611764617541,1,1
2.4779561239869787,1.308355666500461,0,1
-6.79627949298898,7.826770728897936,1,1
2.4954276295913767,1.31859534896563,0,1
-7.255945637088171,7.821520403665478,1,1
2.590170798482669,1.290169620134898,0,1
-7.196322637840633,7.6596751412167805,1,1
2.4655340756975543,1.283592174980474,0,1
-7.522877679707299,7.776802698620376,1,1
2.3758828860800274,1.3489819737920494,0,1
-8.237639500759709,7.982788074644175,1,1
2.2824178789648903,1.3149750638626005,0,1
-7.712575351044855,8.079716502717496,1,1
2.4733035129031613,1.3181046482749024,0,1
-8.285070923599083,8.414942731228154,1,1
2.413679827730335,1.2870330728116455,0,1
-7.829206379899281,8.631158605811734,1,1
2.662381529578693,1.20571240620613,0,1
5.7355791031783685,2.9868092610833887,0,0
-5.598634470922935,-5.6806857768402885,1,0
-5.522554437430985,-5.614748416458208,1,0
5.846482076644156,2.971034966915968,0,0
-5.611272711003617,-5.538395962899449,1,0
5.942111299875591,2.923771407601265,0,0
-5.493583592981059,-5.619329535121045,1,0
5.945963393399588,2.907013819326306,0,0
-5.274701665213177,-5.749659778499798,1,0
5.627791793006269,3.0338704557307277,0,0
-5.421758261788587,-5.918732517338639,1,0
5.620886938530865,3.023077741947178,0,0
-5.189727155697845,-6.155704198706493,1,0
5.372870023330765,3.162597694466539,0,0
-5.484760510209679,-6.14473927833275,1,0
6.040591033954441,2.9611815356304505,0,0
-5.129833923147834,-6.202087446600162,1,0
5.954478241204171,3.0099173119200913,0,0
-4.912256467121086,-6.1330821546270435,1,0
5.902000712595415,2.982310161350413,0,0
-5.062218344971969,-5.965474343904906,1,0
