0,1,2,3,class_numeric
-16.794447264971893,11.780641488797363,21.057030054238197,3.281041779409242,0
-21.546907156172395,6.630749487659648,25.728759012544096,7.151401722620514,1
27.88413235225919,-1.389750912131125,3.1725676928510347,0.7420182697785934,0
16.997032291853095,-21.653912638342696,27.15440959311728,-1.118937392704354,1
-16.09486916391324,10.134198554772874,16.211312836641422,5.569183127001821,0
-21.792402036566948,5.919140263578436,19.41841973472726,8.69496355536046,1
32.8821306118705,-11.289788109054362,10.55998141344115,-0.5467498763062097,0
21.360280846052706,-22.61215371198897,28.275079000471564,2.612462510708697,1
-13.549555182101649,9.963760203661568,17.276816464925403,5.079063637981472,0
-21.002959225219204,2.4654444193679916,22.761199704233064,6.520130048469443,1
26.692809935949334,-10.171451026332079,6.7956599993547515,7.880098762945174,0
18.53982651018726,-24.910931238686068,34.67959866717137,-3.57931475213728,1
-15.774164713756047,8.938942889276989,18.948139467475123,3.8708636740581395,0
-21.713181926626184,0.39797490315205225,24.100286673526174,6.583597570892364,1
30.27272777624027,-10.515653242166273,5.726430316997653,7.485180318948211,0
22.046187267874206,-21.846073440351724,23.745768539427853,3.08136952371732,1
-16.614463750754403,6.768775148621968,19.326040302353935,1.9700102650180669,0
-23.23856235406413,-0.5453749144288096,23.146686446954906,7.258482745439908,1
31.00256456049615,-3.8188973856831465,1.5858015228115183,1.6480725369857052,0
20.721708890104203,-16.295172824707606,13.20058307832093,2.338376103633908,1
-9.283581697096071,4.491070932412483,2.476654092618479,2.1299701656779004,0
-10.060248458754222,2.500908283530544,-8.667208658676055,5.656237001796892,1
10.940724628867388,3.972132540321359,4.358247373935586,-8.236659090251557,0
4.364696900100304,-4.434277910275466,-14.759050885340523,3.7528359720419524,1
-0.5763195531679074,11.661136053240496,1.9754131747607555,-2.809934488650429,0
-8.570382169748713,3.79002849968684,-12.25309298049976,5.566961069312436,1
40.070681527851384,43.726786460751356,-0.18404639567818729,-0.44023270016221827,0
8.978944349131977,-4.67254703316339,-11.479065029738068,4.759345034876658,1
5.7474584489755385,24.308492276299837,3.3693674503900892,-10.525010107642345,0
-6.219011519679363,4.216820623185357,-14.65935019371132,6.93949516188664,1
11.529880016003915,-10.24278615823273,2.2882233718287925,1.0309113687789975,0
9.481533442729228,-17.032405695210656,-5.5184045384577765,4.381151783437681,1
19.504010862889444,29.90463148738351,8.703957828479815,-13.795931138682821,0
-8.097384111617492,5.440193079969858,-13.824610283068997,5.5697678756651765,1
11.625679132246914,-14.503771614743728,3.1226807475767253,0.8135353663781112,0
10.5121196146376,-16.43843023369958,-12.363846302360544,7.852686417009564,1
5.467689954091122,25.079747805377284,5.917905845947996,-11.559908731079085,0
-8.136597295439984,4.413420325360084,-12.169577333853466,7.280013436510763,1
43.30881493244921,30.37214282475216,13.75411648803291,3.6669183950782758,0
41.91133364635008,30.097356378833013,13.945402631502187,1.4914048439793781,1
3.7052314639435586,29.284986731854342,-7.435523873519953,-2.6434289914043814,0
-8.55007277828744,9.559701167164562,1.8510848713312316,12.163635984834343,1
44.357242619596995,21.79821858115216,-18.174143140968972,-11.211369661373578,0
18.085542233252205,-10.25496855242922,-10.409794821941059,9.072827403168038,1
-3.9740670691776376,18.465044304024474,0.7424936521329812,-3.16270899923467,0
