0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,active_hand
-0.8971122443550638,1.7198491390401212,-0.37498373003472524,0.23717656896911654,0.7028745466135714,0.9010163676883205,-1.0991986753982759,0.23359345945553422,0.11136079487643202,0.2232734494570315,-0.5887993919332409,-0.5499527267746667,-0.007798222503915929,0.23920133391534235,-0.002268139443975973,-0.18876909311373538,0.10762218176932452,-0.0003124229334348382,-0.2896917671368649,0.37925469839476955,-0.33707915596681093,0.12305627048029162,-0.08155821311539987,0.19017229648419046,-0.00630134840903099,0.442933426745448,-0.11930092817413168,-0.32520622360673956,-0.03673833160505258,-0.1263148822542519,0.03957661529266068,1
-0.04216373859774209,-0.9126165422874484,-1.589930945453979,-0.6675883579214147,0.9608785054275465,0.13522545717252316,0.7814983349567319,-0.39185956362365165,0.3441343081690905,-0.021587014752745843,-0.2867944617219692,0.4732607278201023,0.2114201397369482,-0.13180587688747483,-0.004456902251218771,-0.30466535273817513,0.12876959713585906,-0.08909626362551502,0.061633131187808395,0.1789930524511064,0.00047633157979582564,0.15736360578071934,0.18581168023054284,-0.06829681214108334,0.22270361073700978,-0.02430495232452349,0.02140588767178898,-0.025329854416932442,0.11375261717066398,0.07247014204401735,0.20613988037893746,0
-0.9314476579388492,1.7752918186706084,-0.3819327313954366,0.2621213751130074,0.773664944584031,0.9588937200726328,-1.1198360196674055,0.2612000307954096,0.08572494354788227,0.26482550472161315,-0.6325587427283664,-0.6126317853918247,0.00020542769653888974,0.25839090942184406,0.005878101432886515,-0.21797856482082006,0.08408382578117596,-0.007992217192750345,-0.26344472958615145,0.36385462492885035,-0.31406799279101577,0.12667192976558259,-0.05368669501770013,0.2006872363814302,-0.02728204578481644,0.4336362738173346,-0.06606652705686296,-0.29770767657186836,-0.07563000929479052,-0.1261026608516666,0.03448700367124148,1
-0.0391494613285183,-0.9135933742404968,-1.5922464331379487,-0.6642548870837782,0.9558376663607131,0.12961676552187554,0.7757803507455299,-0.40224411040458063,0.3387671575104045,-0.027336342841628256,-0.28894746785853076,0.45952602974052115,0.2048408656818718,-0.12767117431702504,-0.017335795924757993,-0.29556557575273906,0.12194780608848671,-0.09522506937118103,0.06920802594965499,0.18161856143117355,0.016500244700520018,0.15204525292009172,0.17547633250300446,-0.06495039545163792,0.20500017175512378,-0.019423549623976192,0.019023005270913145,-0.02325513391491546,0.1233306630031708,0.06440661956878892,0.19629835111599972,0
-0.9080274193537237,1.7591906267496569,-0.3873099555427147,0.2518257142980788,0.728212062104962,0.9418850238373165,-1.1265949056488367,0.18971430836807665,0.10614611862532647,0.21283266486389835,-0.6139676289731973,-0.6195712430800743,-0.02050549510273999,0.30010192174784217,-0.03554632710668632,-0.2419848364668745,0.11573164373264692,0.028739149861538242,-0.28516523163321755,0.34227364237210467,-0.35507999970692533,0.13038564490994223,-0.06938609450576277,0.17327378655026085,-0.03015206131346454,0.4412493631027737,-0.08251026407797589,-0.3013254022611523,-0.062268673168855294,-0.13692308230858571,0.025476344639126656,1
-0.022769472731945847,-0.9180400097866169,-1.5769872630405937,-0.6329535338253958,0.9114420836506005,0.14261388019268786,0.7463377590978459,-0.41956600397982563,0.28756606784514793,-0.04581153246986665,-0.2968954611890009,0.4753829367573513,0.16960580715602983,-0.16513810297908102,-0.04491650045453423,-0.3070681439993147,0.08313921142413408,-0.09513056290777118,0.07178776068877275,0.21769360290749223,0.022088963672523308,0.1341423417010941,0.17944161505832204,-0.09653756090786697,0.192469426119764,0.0030069570750890034,0.0012764397378945923,-0.01021081523839668,0.11704305572854234,0.05228816935842941,0.16308698046558234,0
-0.8936165447098144,1.7477278934473528,-0.38160352641782674,0.2529897867425033,0.6833275485794061,0.9160712808798761,-1.1138238307664372,0.15061496729526372,0.11691163561841708,0.18452734650073274,-0.585423479700953,-0.596774097664755,-0.024647445776257427,0.30267918316836784,-0.054513772146419184,-0.2498041813927985,0.13411559991092153,0.04953213288965508,-0.2782518359957127,0.31899363460382796,-0.36121504006449784,0.13161108888852005,-0.0839930949066067,0.15270914802190325,-0.02202112696630377,0.4151599730269922,-0.09302788247978026,-0.2782475197468851,-0.04177078859889855,-0.14114865607994442,0.020578857289605294,1
-0.02212134580005119,-0.9178027133602701,-1.5775306667975901,-0.633610083507995,0.9126547095702223,0.13677005958928112,0.7427373244893309,-0.43097451179549245,0.2877272623283499,-0.05090569804836678,-0.2977200010189645,0.4584945209724926,0.16035012058869372,-0.16340269291043488,-0.055124166425247846,-0.2925883017491338,0.07994688208481877,-0.09341875693327294,0.08132478709433014,0.22285546464098085,0.03341480310528335,0.12914006112988752,0.16535085208686326,-0.08754368901615503,0.18804913121496236,-0.0009201758575980981,0.0060703481208913305,-0.008991935723779203,0.1138403936218789,0.04911721668275516,0.15598452963836373,0
-0.8968277991780753,1.751170472606888,-0.38126608879403623,0.26226732476710857,0.6959327483508341,0.9066004560249259,-1.1265115480870376,0.18781311137949064,0.13538828472205508,0.22059232175830149,-0.5983656777935725,-0.5622122846439905,-0.018552391285083875,0.2317232971552203,0.011045292252040253,-0.1848153002434596,0.12521058973612212,-0.01376867591809622,-0.2604716132686059,0.34651863186182225,-0.3422146679842551,0.13500826449447276,-0.09279513813082872,0.1962688468197412,0.0016962835311217018,0.4328228404132281,-0.12235159400882994,-0.28025668107910656,-0.028052603985429605,-0.13848685650699058,0.030099516412232553,1
-0.01932432859651811,-0.9168708619975968,-1.5882042178801792,-0.6175801785954015,0.9115553264623031,0.10706270171157642,0.7486331349758811,-0.4265887066824926,0.33893032923786764,0.013257184454595197,-0.2845271038013356,0.4528313784406864,0.2256895625922826,-0.1648755638168941,-0.016744770225167616,-0.2991595162720999,0.12685884368170525,-0.06672476593920379,0.05667782062328483,0.19588372735096277,-0.006922611302365847,0.15343818869515818,0.20185510262419973,-0.06263564471861537,0.22880700566776077,-0.013742309822540263,0.020413252903740704,-0.012718863792646168,0.11553677863886902,0.07134256678536881,0.20230799026372942,0
