0,1,2,active_hand,class_numeric
-0.8909900220036742,1.6910689516692294,-0.38846455762207766,1,0
-0.02538204318178575,-0.9118085049934722,-1.5726786889350308,0,0
-0.925236272521619,1.7451481606234258,-0.3960324101512698,1,0
-0.022349609056190746,-0.9127766435761011,-1.574921548433428,0,0
-0.9017803486463948,1.729583353697426,-0.40102870995643325,1,0
-0.00601641600651842,-0.9170525691233838,-1.559449550755183,0,0
-0.8874100044326604,1.7185487143352027,-0.39506352083255625,1,0
-0.005367580267795394,-0.9168282553970662,-1.559987692320881,0,0
-0.8906256669427125,1.721929074806533,-0.3947739084850211,1,0
-0.0025516049268259596,-0.9158966664714393,-1.5704543161590394,0,0
-0.940247253480571,1.7663979902371427,-0.39923296859109253,1,0
0.0019367976071558008,-0.9145134652241401,-1.5542341827659352,0,0
-0.9712904121978473,1.8085400226439368,-0.4045740673060402,1,0
0.021265003169122387,-0.9121481979286643,-1.5412146495764092,0,0
-0.9506206218109471,1.8055735744006798,-0.4000294950863545,1,0
0.0066158456231601185,-0.9128614574597381,-1.5511223963424965,0,0
-0.9489246516014275,1.8565955979376667,-0.4161353639735689,1,0
0.02647311243109674,-0.9140431814509589,-1.554784612934853,0,0
-0.9854251263638915,1.9520085441991388,-0.4296203580127099,1,0
0.040744719463858194,-0.9156448977073454,-1.5501786534219117,0,0
-0.9898242821766088,2.0131160524418443,-0.45896676715952284,1,0
0.03844495778825339,-0.9206484243603731,-1.5500553172163745,0,0
0.011050964061037054,-0.920633215582113,-1.567229916617383,0,0
-0.9968914976900745,2.0508544494678005,-0.45499337809195883,1,0
0.09334332337022008,-0.9308105489385002,-1.5484765113692736,0,1
-1.2529536011477183,2.2926988085156412,-0.3586411693801958,1,1
0.09510628486709044,-0.9280697782791031,-1.545379326159748,0,1
-1.2507509893935755,2.2934298365235675,-0.36227387203225164,1,1
0.08124941193852915,-0.9260376094531702,-1.546483930763295,0,1
-1.2286116218908014,2.2771546565219247,-0.3716289329638483,1,1
0.07421325337502478,-0.928868601236636,-1.5437804656766325,0,1
-1.1774871152617234,2.2430519068363615,-0.3770549663744206,1,1
0.013106626387472746,-0.9256037890137931,-1.5748591134300436,0,1
-1.1773457611626634,2.2638421917069316,-0.39109499957382354,1,1
0.06241956010669071,-0.9275441997334843,-1.5604193223969995,0,1
-1.1240441904198986,2.2158419617883522,-0.39231639281527336,1,1
0.04868542833532431,-0.9285935996144876,-1.5522580005420428,0,1
-1.102320172829905,2.1834848192588177,-0.395242105142037,1,1
0.04093573214963905,-0.9285335199561687,-1.5512846104872655,0,1
-1.1470248886061931,2.226213429813271,-0.39709804487895756,1,1
0.040343735823744974,-0.9270013212272062,-1.5499518683232212,0,1
-1.146290451958665,2.2300914845297117,-0.39378855045019523,1,1
0.02863782098969191,-0.9288414987606739,-1.5567892590056043,0,1
-1.1133535921013555,2.2034443850935523,-0.3960870802347503,1,1
0.0013264442183186025,-0.9268735513466042,-1.569201953708956,0,1
-1.0875932630020388,2.1751927925933754,-0.38796203166962,1,1
0.013512247687883035,-0.9304621462318945,-1.5501895227801716,0,1
-1.0617005574530436,2.1448843608798738,-0.3890868761386385,1,1
-0.7903553354630901,-1.7627858274619164,0.4169843424263205,0,0
