0,1,2,3,4,5,active_hand,class_numeric
-0.890990022003674,1.6910689516692277,-0.38846455762207693,0.2258585727916042,0.6991418983602224,0.8847244016423603,1,0
-0.0253820431817857,-0.9118085049934708,-1.5726786889350304,-0.6562056997535528,0.9396733311035992,0.11922338981750936,0,0
-0.9252362725216194,1.7451481606234245,-0.3960324101512689,0.2500662874608903,0.7696151551345017,0.9414643681527926,1,0
-0.022349609056191152,-0.9127766435761008,-1.5749215484334267,-0.6528634184183612,0.9346834531350072,0.11369688147951752,0,0
-0.9017803486463953,1.7295833536974259,-0.4010287099564326,0.24018464912207357,0.7245282170124407,0.9246851016110615,1,0
-0.006016416006519572,-0.9170525691233834,-1.559449550755181,-0.6219894004442019,0.8912777504806711,0.12732175845708105,0,0
-0.8874100044326607,1.7185487143352007,-0.39506352083255564,0.24160196531026717,0.6800078009616928,0.8994065717370906,1,0
-0.0053675802677965795,-0.9168282553970653,-1.5599876923208793,-0.6226067624756598,0.8924507406603254,0.12146358188451818,0,0
-0.8906256669427131,1.7219290748065312,-0.3947739084850203,0.2508371624733132,0.6925016961094577,0.8899626409792031,1,0
-0.002551604926826246,-0.9158966664714382,-1.5704543161590387,-0.6065389003974221,0.891431999499663,0.09198184617270343,0,0
-0.9402472534805714,1.7663979902371407,-0.39923296859109153,0.26574228911978776,0.8060076770517074,0.950429258327387,1,0
0.0019367976071555987,-0.9145134652241391,-1.554234182765933,-0.585078119354974,0.8536344846424756,0.10106812495387149,0,0
-0.9712904121978481,1.8085400226439343,-0.40457406730603956,0.2824693614361231,0.8695712676740865,0.9878752174098866,1,0
0.021265003169122262,-0.9121481979286638,-1.5412146495764094,-0.5348725258947994,0.7885393766259313,0.07942303143952188,0,0
-0.9506206218109476,1.8055735744006778,-0.4000294950863535,0.2862964574235422,0.8018292154726321,0.970226264215424,1,0
0.006615845623160215,-0.9128614574597382,-1.551122396342496,-0.5666856927835633,0.8323712100483371,0.09008211496372705,0,0
-0.9489246516014276,1.8565955979376645,-0.41613536397356826,0.30500113579102683,0.7842344724177931,1.0083555646583902,1,0
0.026473112431097796,-0.9140431814509588,-1.5547846129348526,-0.531109230733987,0.8002224441253404,0.056409097692618065,0,0
-0.9854251263638917,1.9520085441991386,-0.42962035801270915,0.33124113093095153,0.8404901279300632,1.1176728927844974,1,0
0.04074471946385783,-0.9156448977073447,-1.5501786534219102,-0.5146958431944,0.7808925523294933,0.052939638155205394,0,0
-0.9898242821766097,2.013116052441844,-0.45896676715952217,0.3355351257168597,0.8604039591156726,1.2018344907897536,1,0
0.03844495778825319,-0.920648424360373,-1.5500553172163734,-0.5178667403418141,0.7875183071881005,0.07121316692738669,0,0
0.011050964061037354,-0.9206332155821124,-1.5672299166173829,-0.5660556839521832,0.8503538607689952,0.08153320351332696,0,0
-0.9968914976900749,2.050854449467799,-0.45499337809195806,0.33868685534498144,0.8354117558545284,1.2602497015813436,1,0
0.09334332337022049,-0.9308105489385001,-1.548476511369272,-0.4351240975186649,0.7054528208744205,0.029212351657184103,0,1
-1.2529536011477183,2.2926988085156412,-0.35864116938019497,0.5615352252384062,1.325221228872248,1.4369733960616589,1,1
0.09510628486708972,-0.9280697782791024,-1.5453793261597457,-0.43572980487911145,0.7008405386572821,0.031670154576589525,0,1
-1.2507509893935753,2.2934298365235652,-0.3622738720322508,0.5598663442688119,1.3251343152251402,1.435124994437915,1,1
0.08124941193852926,-0.9260376094531695,-1.5464839307632934,-0.46235306623931105,0.7177750784009483,0.051404447704052954,0,1
-1.2286116218908032,2.2771546565219234,-0.37162893296384714,0.5508387813050684,1.2796111326289155,1.4135143693079169,1,1
0.07421325337502455,-0.9288686012366354,-1.5437804656766316,-0.45903548396473143,0.7118146376427865,0.06473052265263189,0,1
-1.1774871152617243,2.2430519068363606,-0.3770549663744194,0.5474413335165556,1.1389114785261238,1.3434323738357703,1,1
0.013106626387472127,-0.9256037890137921,-1.5748591134300423,-0.5884166535493952,0.8669526308829737,0.09482830963964595,0,1
