0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,active_hand,class_numeric
-0.8909900220036754,1.6910689516692188,-0.3884645576220703,0.22585857279160235,0.6991418983602282,0.8847244016423603,-1.0694692390993004,0.2579368397208201,0.10621144043426922,0.21120407828437893,-0.5665559996148485,-0.5618825810057909,0.01223393820616335,0.24084546941132357,-0.012539526668333951,-0.14652603263389236,0.1303345939559918,-0.15243503786565218,-0.42811674363639146,0.3860422640168418,-0.0808340061162629,0.15503378144470303,-0.06414453163426297,0.2084160667006606,1,0
-0.02538204318148357,-0.9118085049938157,-1.572678688934978,-0.6562056997535773,0.9396733311035486,0.11922338981744471,0.7517757074609839,-0.4106762471950113,0.33976287695043655,-0.03595009280700282,-0.28626809369954714,0.47596886283533935,0.18726268432510929,-0.12787389300179874,-0.006778267668906576,-0.2833598551573174,0.134908701681743,-0.12275571117326303,0.01636252076295094,0.1587780503234074,0.08073842482980177,0.15760037081271883,0.18127516772547958,-0.054825329777531136,0,0
-0.9252362725215245,1.745148160623474,-0.39603241015130014,0.25006628746090004,0.7696151551345652,0.9414643681528664,-1.0880374608034957,0.28577910101922605,0.08076959350826625,0.25138026371076433,-0.6090230425398105,-0.6224711679962672,0.02221779761585977,0.25990293047303126,0.0005527882061446828,-0.17653495980170003,0.10605629418304809,-0.15336231443190146,-0.39639338041131006,0.37047248356322826,-0.07076024262222166,0.15669612975175212,-0.03780446001663317,0.2180612620490245,1,0
-0.022349609056248217,-0.9127766435761822,-1.574921548433424,-0.6528634184183578,0.9346834531350491,0.1136968814795643,0.745799076471641,-0.42078337964598767,0.33417314913789814,-0.0415166726103644,-0.28816827942710294,0.46203109047006774,0.1812297676302059,-0.12357838487932378,-0.01923749074764279,-0.2758078873784907,0.12775585213351678,-0.12415666861284728,0.02824875557860345,0.1558875762056891,0.09537875551885973,0.15206686668401012,0.17110506075103832,-0.05174436545115218,0,0
-0.90178034864641,1.7295833536974556,-0.40102870995638357,0.24018464912204518,0.7245282170124278,0.9246851016110751,-1.097571220627418,0.2149770584525972,0.10002183053061378,0.20093160629821202,-0.5903908684103725,-0.6307957069181314,0.00158912148426553,0.30101389546350665,-0.03675287713888023,-0.20404219481588992,0.13683280587417782,-0.12284247739409795,-0.42650565182345895,0.36606081020505515,-0.11508967220074548,0.1610607567545273,-0.05265346784046529,0.19077521579370305,1,0
-0.006016416006515205,-0.9170525691233886,-1.559449550755191,-0.6219894004442025,0.8912777504806614,0.12732175845705707,0.7163277285845343,-0.4370476328651965,0.28307205167550586,-0.059068233315948106,-0.2953694982709306,0.47648343143133515,0.14569913050683156,-0.15978902113824753,-0.04626632678051048,-0.2881683530771122,0.08929011690830826,-0.12766153362590976,0.023517860949207915,0.18412889643134084,0.11744626946672716,0.13575304621327033,0.17656916725791785,-0.08216300537035799,0,0
-0.8874100044326784,1.7185487143352127,-0.3950635208325907,0.2416019653102071,0.6800078009616678,0.8994065717371253,-1.086666580465415,0.17593321596224312,0.11034647039101717,0.1737743664313164,-0.5625038641359191,-0.6083964507576297,-0.003588609044486394,0.30339442405049843,-0.05364072635125316,-0.21500363884426255,0.15378986924343727,-0.09954228927542276,-0.4216258607141389,0.3528451253396648,-0.13286837223074677,0.1609295670547802,-0.06780404515956902,0.16969534110995313,1,0
-0.005367580267792945,-0.9168282553970666,-1.5599876923208897,-0.622606762475703,0.8924507406603499,0.12146358188451091,0.7124091121545243,-0.448244113812701,0.2830107759641359,-0.06401723350626112,-0.29598006465647064,0.4593635316418732,0.13719194253972833,-0.15808086128864707,-0.05612234677495869,-0.2756734459394899,0.08549869102205992,-0.12140593657926689,0.03386102189331652,0.18646160628719552,0.12904321610617883,0.13049068053015017,0.16245298423302149,-0.07384010244257466,0,0
-0.8906256669427316,1.721929074806548,-0.3947739084850193,0.2508371624733128,0.6925016961094724,0.8899626409792202,-1.0978203195576648,0.21341153335567542,0.12943653879904463,0.2092208664895696,-0.5759689271478343,-0.5739603605146125,0.0015800194305090295,0.23305152046307281,0.0018046807561960241,-0.14303085003789387,0.14678769456220372,-0.15573713589994137,-0.3916098429367489,0.36881758549108923,-0.10356903478790182,0.1648061209503176,-0.07628774556097155,0.21360359992424574,1,0
-0.002551604926821892,-0.9158966664714391,-1.5704543161590405,-0.6065389003974294,0.8914319994996681,0.09198184617266478,0.7185547041152529,-0.443581586606448,0.33433183931684946,-0.0009573547989841754,-0.28404618741260856,0.4563507207861199,0.20176154815983624,-0.1605882775485159,-0.018622484373881136,-0.28023196373163,0.13236589966561021,-0.10336638513841748,0.002503179013254991,0.1751016681165382,0.08298643345169876,0.15472604485996216,0.19765618612734992,-0.048997727468063176,0,0
