0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,active_hand,class_numeric
-0.8909900220036754,1.6910689516692186,-0.3884645576220703,0.22585857279160235,0.6991418983602277,0.8847244016423597,-1.0694692390993,0.2579368397208201,0.10621144043426944,0.21120407828437893,-0.5665559996148487,-0.561882581005791,0.012233938206163206,0.2408454694113233,-0.01253952666833393,1,0
-0.02538204318148357,-0.9118085049938155,-1.572678688934978,-0.6562056997535773,0.9396733311035482,0.11922338981744685,0.7517757074609848,-0.4106762471950113,0.33976287695043633,-0.03595009280700282,-0.28626809369954664,0.47596886283533957,0.18726268432510915,-0.1278738930017984,-0.006778267668906453,0,0
-0.9252362725215245,1.7451481606234738,-0.39603241015130014,0.25006628746090004,0.7696151551345649,0.9414643681528622,-1.0880374608034955,0.28577910101922605,0.08076959350826622,0.25138026371076433,-0.6090230425398102,-0.6224711679962658,0.022217797615860086,0.25990293047303087,0.0005527882061447601,1,0
-0.022349609056248217,-0.912776643576182,-1.574921548433424,-0.6528634184183578,0.9346834531350493,0.1136968814795643,0.7457990764716409,-0.42078337964598767,0.33417314913789786,-0.0415166726103644,-0.28816827942710277,0.46203109047006763,0.1812297676302061,-0.12357838487932374,-0.01923749074764279,0,0
-0.90178034864641,1.7295833536974554,-0.40102870995638357,0.24018464912204518,0.7245282170124275,0.9246851016110772,-1.0975712206274173,0.2149770584525972,0.10002183053061355,0.20093160629821202,-0.5903908684103736,-0.6307957069181366,0.0015891214842658546,0.30101389546350715,-0.03675287713888014,1,0
-0.006016416006515205,-0.9170525691233884,-1.559449550755191,-0.6219894004442025,0.891277750480661,0.1273217584570592,0.7163277285845352,-0.4370476328651965,0.28307205167550575,-0.059068233315948106,-0.29536949827093084,0.4764834314313351,0.14569913050683117,-0.15978902113824778,-0.04626632678051036,0,0
-0.8874100044326784,1.7185487143352134,-0.3950635208325907,0.2416019653102071,0.6800078009616652,0.8994065717371251,-1.0866665804654148,0.17593321596224312,0.11034647039101755,0.1737743664313164,-0.5625038641359188,-0.6083964507576308,-0.0035886090444863417,0.30339442405049827,-0.05364072635125294,1,0
-0.005367580267792945,-0.9168282553970665,-1.5599876923208897,-0.622606762475703,0.8924507406603496,0.12146358188451518,0.7124091121545238,-0.448244113812701,0.2830107759641352,-0.06401723350626112,-0.2959800646564705,0.45936353164187316,0.13719194253972844,-0.158080861288647,-0.05612234677495869,0,0
-0.8906256669427316,1.7219290748065479,-0.3947739084850193,0.2508371624733128,0.6925016961094721,0.8899626409792191,-1.0978203195576626,0.21341153335567542,0.12943653879904435,0.2092208664895696,-0.575968927147834,-0.5739603605146139,0.0015800194305089679,0.23305152046307154,0.0018046807561959521,1,0
-0.002551604926821892,-0.915896666471439,-1.5704543161590405,-0.6065389003974294,0.8914319994996679,0.09198184617266478,0.7185547041152528,-0.443581586606448,0.33433183931684896,-0.0009573547989841754,-0.2840461874126084,0.4563507207861195,0.20176154815983613,-0.16058827754851585,-0.018622484373881074,0,0
-0.9402472534805898,1.766397990237157,-0.39923296859109064,0.26574228911978465,0.8060076770517187,0.9504292583274278,-1.106143033364411,0.2898855133674771,0.08951999989165176,0.2733772922299663,-0.6353210843610665,-0.6496677988543115,0.013528267556175795,0.2574003940970038,0.006723942502331306,1,0
0.0019367976071592513,-0.9145134652241405,-1.5542341827659363,-0.5850781193549792,0.8536344846424713,0.10106812495384315,0.700973379330066,-0.417814760287029,0.3070516221050203,-0.004660279575652975,-0.275551811148213,0.47492053184140337,0.19773280407433477,-0.16817891710329969,-0.03756653791279153,0,0
-0.971290412197867,1.8085400226439519,-0.4045740673060389,0.28246936143611945,0.8695712676741028,0.9878752174099023,-1.0960290359185383,0.33769375115003775,0.06291373372685556,0.317750292293186,-0.6677992805744342,-0.6932228687036313,0.03449251817048144,0.2602866425946293,0.029106741585258843,1,0
0.021265003169126544,-0.9121481979286642,-1.5412146495764112,-0.5348725258948044,0.7885393766259262,0.07942303143950907,0.6669402005214808,-0.40662978632790175,0.29081490044777775,0.02684154989993017,-0.2628233080194819,0.4659481121940062,0.2164865199834273,-0.17711174789197076,-0.04609724859544589,0,0
-0.9506206218109664,1.8055735744006933,-0.4000294950863528,0.2862964574235378,0.8018292154726482,0.9702262642154402,-1.1082408229338898,0.298130235280462,0.09345109459123752,0.28192270982766887,-0.6434799515923496,-0.645047642629636,0.03898015539723874,0.24572451272074697,0.02856687057890768,1,0
0.006615845623164327,-0.9128614574597395,-1.551122396342499,-0.5666856927835681,0.8323712100483319,0.09008211496371453,0.6925948994957831,-0.4055004290816797,0.31374115190073626,0.0189554834741931,-0.2671821689551347,0.47722700363422116,0.2220367533381094,-0.168065524422298,-0.031104937930954948,0,0
-0.948924651601447,1.8565955979376825,-0.41613536397356693,0.30500113579102306,0.7842344724178094,1.0083555646584066,-1.1180540819294722,0.2847249480382005,0.093306950815677,0.28072993800691354,-0.6473079197825937,-0.6610427744169453,0.06510018079960776,0.22924168242238982,0.06622909486204646,1,0
0.026473112431101897,-0.9140431814509593,-1.5547846129348557,-0.531109230733992,0.8002224441253353,0.056409097692604514,0.6695960568302758,-0.43538183735782016,0.31898822519723974,0.054382425324696344,-0.2650469304161,0.44282885318545157,0.2381120800992991,-0.18009019697407605,-0.028497697078611425,0,0
-0.9854251263639122,1.9520085441991555,-0.4296203580127076,0.33124113093094776,0.8404901279300789,1.1176728927845145,-1.1685901221628412,0.3346232627718389,0.07267290046418533,0.31778465586985116,-0.7076143179302362,-0.7196665374087811,0.10434349972645482,0.25045389486353853,0.08780693943998102,1,0
0.04074471946386188,-0.9156448977073447,-1.5501786534219137,-0.5146958431944043,0.7808925523294878,0.052939638155193515,0.6517845871082514,-0.4563287557835518,0.2960171370863624,0.04761501510131015,-0.26668218519130443,0.43179760378661025,0.21197614164619347,-0.20851453998048103,-0.04431783037182784,0,0
-0.98982428217663,2.013116052441862,-0.45896676715952045,0.3355351257168567,0.8604039591156922,1.2018344907897727,-1.22368893199104,0.33835151734579183,0.06206532471456159,0.31828955385858615,-0.7446369984517318,-0.7733554188386927,0.13734527318784406,0.2771853958541807,0.1146651467362785,1,0
0.03844495778825707,-0.9206484243603734,-1.5500553172163758,-0.5178667403418191,0.7875183071880953,0.07121316692737464,0.6525888900977989,-0.466950046317359,0.28002608597642037,0.028114134261998085,-0.2816271509540907,0.4536030280002731,0.2063189257555484,-0.2099105033864531,-0.05715891161120211,0,0
0.011050964061041352,-0.9206332155821138,-1.5672299166173846,-0.5660556839521876,0.85035386076899,0.08153320351331385,0.6936909856842515,-0.455111405501833,0.3227054722472202,0.022587063306270427,-0.29013523305043176,0.4664572692870506,0.23647586354558894,-0.16414997197655085,-0.034060877354850576,0,0
-0.9968914976900977,2.0508544494678174,-0.4549933780919568,0.3386868553449785,0.8354117558545467,1.2602497015813627,-1.2419280758902849,0.41488511582418935,0.04364292299060716,0.33328153360650153,-0.7448864066747415,-0.6932702226863315,0.22195164114856536,0.2529606274890088,0.16596102931126983,1,0
0.0933433233702244,-0.9308105489385006,-1.548476511369276,-0.43512409751867015,0.7054528208744159,0.02921235165717276,0.6048418512445505,-0.4910031902257782,0.25031674601153325,0.09760303058767107,-0.25683550734904553,0.4174065072132351,0.20033734809618797,-0.26599766243513795,-0.04640463162709183,0,1
-1.2529536011477416,2.292698808515659,-0.35864116938019236,0.5615352252384123,1.3252212288722698,1.4369733960616715,-1.3363417860337445,0.6136617984468935,-0.07071538248940007,0.805617960228258,-1.0050004284642773,-0.8402981842166185,0.09718326747664603,0.10773044487099497,0.3378865200634887,1,1
0.09510628486709403,-0.9280697782791036,-1.5453793261597493,-0.4357298048791165,0.7008405386572778,0.031670154576577854,0.6079428697103649,-0.47348876247395566,0.25096926326475943,0.10061226555095669,-0.2502579773244249,0.42585501423209576,0.1965741454380169,-0.2745752932373812,-0.03278747458031345,0,1
-1.2507509893936,2.2934298365235843,-0.3622738720322482,0.5598663442688177,1.3251343152251611,1.4351249944379258,-1.324936650079185,0.6240744126976383,-0.0737102635851178,0.8120176016417128,-1.0034911711345775,-0.8492989134547566,0.09320227325710749,0.08276078016822203,0.3477206901755531,1,1
0.08124941193853402,-0.9260376094531707,-1.546483930763296,-0.4623530662393156,0.7177750784009432,0.051404447704040145,0.6218083059149238,-0.44963765229441377,0.24313031604519073,0.07133412857848162,-0.2519369378746315,0.448004153048865,0.18797704266597562,-0.2628863457539472,-0.03993477129689395,0,1
-1.228611621890826,2.277154656521942,-0.3716289329638442,0.5508387813050742,1.2796111326289366,1.4135143693079266,-1.3101896514030056,0.588766133835195,-0.06537738017444018,0.762965222029494,-0.9692326578185798,-0.8471569584778776,0.09670486987195938,0.09085358976910479,0.32208218815244716,1,1
0.07421325337502885,-0.9288686012366362,-1.5437804656766334,-0.4590354839647364,0.7118146376427822,0.06473052265262008,0.6243443592933215,-0.437144768847544,0.23570961504326732,0.06845797433441668,-0.26086551237052985,0.4705808584471684,0.2035486778475899,-0.23991102182681406,-0.04510562137522946,0,1
-1.1774871152617454,2.2430519068363783,-0.37705496637441643,0.5474413335165612,1.1389114785261434,1.3434323738357818,-1.2775611401371774,0.4733901482410231,-0.02256149391795214,0.6380442732219282,-0.8906587613540492,-0.7802583373532193,0.12111885397599936,0.111070354389231,0.300069759126163,1,1
0.013106626387476382,-0.9256037890137936,-1.5748591134300458,-0.5884166535493992,0.8669526308829681,0.094828309639632,0.7102550130451583,-0.441149180533057,0.30838704161675284,0.011218620488431395,-0.2785333222085274,0.46606795835917136,0.18894257513958224,-0.17990015335763487,-0.015424118552181789,0,1
-1.177345761162688,2.263842191706948,-0.39109499957381977,0.5371340580695521,1.1496620164889064,1.3913309314235187,-1.2965453289295408,0.5048088886656819,-0.03279250410933732,0.6443234509417299,-0.9063166766463807,-0.8140557404108378,0.1313903309637522,0.1057936785557292,0.30514694489628663,1,1
0.06241956010669429,-0.9275441997334842,-1.5604193223970009,-0.48942393088086156,0.7636276353788767,0.03994432130156227,0.6409855236419824,-0.47866819223706214,0.2844449663369318,0.0761568565959247,-0.259105866972963,0.41646275985022146,0.20272942733026317,-0.23389914273777015,-0.03972618185910718,0,1
-1.1240441904199217,2.2158419617883682,-0.39231639281526887,0.5220097310286067,1.0129068027043873,1.31470556548135,-1.2674610455500372,0.4224016293536622,0.010807110731208028,0.5451179737358192,-0.8274598213627998,-0.725349424213956,0.14309031046094167,0.08796855481369267,0.2886454614880238,1,1
0.048685428335328615,-0.928593599614488,-1.5522580005420445,-0.5033829824668559,0.7639668164720066,0.07741093244278155,0.6561496783127361,-0.43311444491888385,0.26469949931001713,0.049519920311435185,-0.2656011052351282,0.47105076758457065,0.20125425814431616,-0.21759450952317425,-0.039276441494181344,0,1
-1.102320172829928,2.183484819258834,-0.3952421051420332,0.501570487945369,0.9719797730897697,1.2864688354277123,-1.238154927303049,0.40051771391496493,0.010171995122347021,0.5079044917776351,-0.7954648389272444,-0.7098950407817699,0.1466415443606376,0.10235920192002874,0.272694225543726,1,1
0.040935732149642905,-0.9285335199561688,-1.5512846104872675,-0.5147331916504745,0.7745784660197191,0.0873470314071086,0.6627704735281126,-0.42850468394509666,0.2642159072424603,0.03857573742759133,-0.27042890419586746,0.4804994147585964,0.20048831644137943,-0.20597671228866646,-0.039342927868475576,0,1
-1.147024888606215,2.2262134298132863,-0.3970980448789536,0.506307310817118,1.0846606678685902,1.372007081878769,-1.2701973775917168,0.5170603216545478,-0.04247509634594641,0.5981052411931269,-0.8544619138301577,-0.7447305689795332,0.17661766281862878,0.10039163218665449,0.3141223616221141,1,1
0.04034373582374975,-0.9270013212272066,-1.5499518683232232,-0.510158956240393,0.7692410825597411,0.08140410763612564,0.6622805086703434,-0.4184880571346093,0.2735866671096492,0.05017314041505819,-0.2626787341798783,0.477542918155584,0.21034634400839086,-0.20396606109881305,-0.03555587947602895,0,1
-1.1462904519586874,2.2300914845297277,-0.39378855045019096,0.5102631702958181,1.0693203109016423,1.3677523171512294,-1.2587939860073003,0.5273588528390608,-0.043415908972238,0.5991831678762503,-0.8432380203293243,-0.7224898284412261,0.18981150194076912,0.07764507006912608,0.3259316320863292,1,1
