0,1,2,3,4,5,6,7,8,9,10,11,12,13,active_hand
-0.38336435901354815,-0.14220862662732708,1.1429671920411606,-0.4835521356156772,-0.07227151683705729,0.3120927735243731,-0.2836592057204287,0.181674209914963,0.39582487102529357,0.5706019059066723,-0.12569028715421626,-0.23586944925494494,0.4860327234693125,0.11368700025568088,1
0.7131449237156174,-0.3169672369544591,-0.9231104558134926,0.8079175434294086,-0.9137005549754771,-0.358065637385831,-1.5810610646034893,0.5227166858901248,-0.1880606637713549,0.30646086367890935,0.22045321698850615,0.14303032238180313,-0.6292314111192026,0.507809992217242,0
-0.38747656965207083,-0.1260960776773798,1.1717095170287302,-0.4883194135125008,-0.06914823907172106,0.4265377390323705,-0.4198255272204333,0.07677473216505384,0.3450281683711417,0.6433405366540063,-0.05460205585975901,-0.22456792081822335,0.6760716622954562,0.06597208637931323,1
0.7429628175914743,-0.32153930256012236,-0.9136140784503133,0.8111397597943127,-0.8693269345020869,-0.2098914589776625,-1.7038241892754737,0.30050824135090853,-0.2582115860111099,0.4667999575802525,0.4509629084990114,0.2373441785437724,-0.7094743743893592,0.5317474626935437,0
-0.40295083427193057,-0.0982657191914378,1.1565481375038285,-0.5224194005777977,-0.10876810838268731,0.31577149012889033,-0.35613290493119426,0.11472418598984341,0.36051525940810275,0.6424422392720106,-0.11039618089404801,-0.2875794652351042,0.588029311071147,0.08050338195901299,1
0.7269851180103705,-0.3296580609383609,-0.8967366020053745,0.8433198615146698,-0.8606341637931049,-0.31310737774036196,-1.6418686300177971,0.4848085554194512,-0.219414800529782,0.38002627233413994,0.36135381918515536,0.12247768305109241,-0.7027714133553097,0.5622276368868272,0
-0.41660496637742084,-0.07467894311704197,1.1779766911883007,-0.5419864454054218,-0.10741223577678384,0.30156604398319725,-0.401803623726989,0.08180594429989418,0.34603194106771334,0.6737313822463572,-0.12725430309274063,-0.33152960217247135,0.6330976599270829,0.063825198768399,1
0.6507746499064614,-0.34579196745135216,-0.8922516933822069,0.8515537637731163,-0.8555803764000043,-0.2862820419235693,-1.641508284144893,0.4714200110405976,-0.2516040845421541,0.4084046277387825,0.41320686976913307,0.08918240152460472,-0.7054049314372195,0.5591701042953944,0
-0.4118951354370287,-0.056236777216288385,1.1655351874958013,-0.566634703373344,-0.174048239191043,0.2969780270944911,-0.33670025794178493,0.10517397878601809,0.360568766586591,0.6554310441573397,-0.055731834642292914,-0.27972292925132064,0.59731959785302,0.050327186740184666,1
0.6565185432607435,-0.3379580147813157,-0.921900043969793,0.8321228923247834,-0.8959983050739793,-0.32391095487939653,-1.6145567138937515,0.4861651202136122,-0.2264861153986319,0.3605869211900946,0.3261497013642471,0.10797666384465766,-0.6626824189601735,0.5213103771507362,0
-0.40874328232028384,-0.04872471119189385,1.1695976044461676,-0.5960094407448602,-0.21601400997809517,0.21163731245958456,-0.22184312760117245,0.19975882892666771,0.41731311298545065,0.5866687194634199,-0.04802435312217759,-0.26860717124186295,0.4574204763399683,0.06980509721738254,1
0.6934216479300875,-0.3260814406529986,-0.9025874979135965,0.8323904787502102,-0.8939249932522246,-0.4403248443759413,-1.494812133595221,0.6536449301824532,-0.15476972294592975,0.2212192500526941,0.1454262268586537,0.06191757553076022,-0.5948499362216627,0.5005609360519859,0
-0.40078348587084855,-0.06074690107961701,1.1336028049446174,-0.5762898896837482,-0.21647044046148625,0.26636188504838165,-0.23574871914240625,0.14121808633221125,0.3814682780003373,0.5668763912093231,0.005744097007633579,-0.20499256504057514,0.4839588671063787,0.05209736018156542,1
0.655060350342389,-0.33176437569680517,-0.860566156407339,0.8124531419799887,-0.83108423529202,-0.3510919624952635,-1.4270333334744363,0.5044151091368211,-0.18908180707688063,0.2585502394683336,0.23977063307296018,0.13843663134741677,-0.5830817829070897,0.4610339179109933,0
-0.412877280881497,-0.05069678226793426,1.093986225889367,-0.5823922635846682,-0.22128793806344504,0.1924667485668656,-0.1982885041081504,0.12326928616902608,0.3707717553123935,0.5123573407749604,-0.018280647836399495,-0.2240116519738972,0.40079693071585437,0.05929568387614145,1
0.6724960748927928,-0.32248853699645397,-0.8714368855472324,0.8029495390497704,-0.8583304929480876,-0.39620733407807845,-1.4062256146418672,0.5692718327716367,-0.16191179129830832,0.21037746851530972,0.1506660477965923,0.12918841745933052,-0.5537993523007866,0.4524868190471418,0
