0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,active_hand
-0.3833643590135481,-0.14220862662732708,1.1429671920411608,-0.4835521356156773,-0.0722715168370573,0.3120927735243731,-0.28365920572042885,0.181674209914963,0.39582487102529357,0.570601905906672,-0.12569028715421604,-0.23586944925494466,0.4860327234693132,0.11368700025568071,-0.2831421106436317,-0.2058673480540102,-0.10755528335085515,0.012128202720505462,0.027352551590447718,-0.32493677832638573,0.0464414170371475,0.20765302614837158,0.17278743510663858,0.02172931848728564,1
0.7131449237156174,-0.3169672369544591,-0.9231104558134927,0.8079175434294037,-0.9137005549754778,-0.358065637385829,-1.58106106460349,0.5227166858901248,-0.1880606637713549,0.3064608636789116,0.22045321698850653,0.14303032238180247,-0.6292314111192034,0.5078099922172418,0.15001616860278005,0.4609620191615633,-0.25450887072013484,-0.26142951037940126,-0.09289720737174309,-0.13362273626836121,0.012231852867116005,-0.14605543956509093,0.33080561493087896,-0.04670499845020184,0
-0.38747656965207083,-0.1260960776773798,1.1717095170287304,-0.48831941351250074,-0.06914823907172134,0.42653773903237047,-0.4198255272204327,0.07677473216505384,0.3450281683711417,0.6433405366540061,-0.0546020558597593,-0.22456792081822352,0.6760716622954568,0.06597208637931384,-0.298509552467496,-0.2994967833413361,-0.023031686937268463,-0.01312165174836291,-0.021293904195530945,-0.4523399674318369,-0.16888099153629416,0.15897001158795196,0.2165528221950063,-0.09274970908227236,1
0.7429628175914743,-0.32153930256012236,-0.9136140784503084,0.8111397597943126,-0.869326934502087,-0.20989145897766245,-1.7038241892754744,0.30050824135090853,-0.2582115860111099,0.46679995758025244,0.45096290849901527,0.2373441785437711,-0.7094743743893644,0.5317474626935437,0.2717393379074432,0.3682912479992528,-0.20230702297473857,-0.3858985376569288,-0.019427215211364406,-0.21459432144328772,0.13663967486589737,-0.1759502819928484,0.21472471653654884,-0.14361629269871967,0
-0.4029508342719318,-0.0982657191914378,1.1565481375038287,-0.5224194005777976,-0.10876810838268682,0.3157714901288903,-0.3561329049311944,0.11472418598984341,0.36051525940810275,0.6424422392720082,-0.11039618089404782,-0.2875794652351028,0.5880293110711464,0.08050338195901316,-0.3433430961299861,-0.25457747536774805,-0.12704538083550088,0.039773694697535285,-0.0055081961102572555,-0.3584701390308624,0.044744559872694774,0.1971869227371533,0.2314683654877779,-0.014791940512987803,1
0.7269851180103705,-0.3296580609383609,-0.8967366020053772,0.8433198615146696,-0.8606341637931051,-0.3131073777403619,-1.6418686300177976,0.4848085554194512,-0.219414800529782,0.3800262723341399,0.36135381918515647,0.12247768305109127,-0.7027714133553158,0.5622276368868266,0.20008896268123297,0.4497422844997844,-0.3041925137143391,-0.25051910711459496,-0.06816119127386604,-0.1730139522589981,0.034994030385964894,-0.164499767287577,0.34293257625443774,-0.05595529206922639,0
-0.41660496637742145,-0.07467894311704197,1.1779766911883034,-0.5419864454054217,-0.10741223577678387,0.3015660439831972,-0.4018036237269899,0.08180594429989418,0.34603194106771334,0.6737313822463571,-0.1272543030927394,-0.33152960217247146,0.6330976599270836,0.06382519876839884,-0.3692590175807094,-0.27820897430177444,-0.13515985258839747,0.045100935433315774,-0.01391083049346097,-0.3739758768669128,0.05343643336556299,0.20195350960088534,0.2559740579672501,-0.029015627579873603,1
0.6507746499064615,-0.34579196745135216,-0.892251693382207,0.8515537637731161,-0.8555803764000047,-0.28628204192356926,-1.6415082841448965,0.4714200110405976,-0.2516040845421541,0.4084046277387801,0.41320686976913484,0.08918240152460506,-0.705404931437221,0.5591701042953938,0.2231693841787386,0.48896248431741435,-0.3227311639506984,-0.26448232340610767,-0.06042596396182834,-0.16549325679768725,0.03518129790923954,-0.13934755315523414,0.33904336179983513,-0.050192742588083226,0
-0.4118951354370293,-0.056236777216288385,1.1655351874958015,-0.5666347033733439,-0.17404823919104515,0.296978027094491,-0.3367002579417851,0.10517397878601809,0.360568766586591,0.6554310441573395,-0.05573183464229294,-0.2797229292513212,0.5973195978530214,0.050327186740185076,-0.3734063896188583,-0.25427412145457795,-0.12256673339694645,0.05945896415506902,-0.03637568312422533,-0.34244312013381334,0.037486281492817713,0.1783918389539646,0.26811742403795125,-0.03832744903083069,1
0.6565185432607437,-0.3379580147813157,-0.9219000439697933,0.8321228923247833,-0.8959983050739795,-0.3239109548793965,-1.6145567138937522,0.4861651202136122,-0.2264861153986319,0.36058692119009456,0.3261497013642483,0.10797666384465751,-0.662682418960175,0.5213103771507359,0.19195315466674284,0.48212006902963733,-0.27298141659859476,-0.29956850333307145,-0.07285603699541587,-0.14754457337660556,0.027700728287197003,-0.13538216562896477,0.3189121784036135,-0.06829759955597045,0
