0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,active_hand
-0.3833643590135481,-0.14220862662732708,1.1429671920411606,-0.4835521356156772,-0.07227151683705729,0.3120927735243731,-0.28365920572042885,0.1816742099149632,0.3958248710252931,0.5706019059066716,-0.12569028715421632,-0.23586944925494466,0.4860327234693123,0.11368700025568138,-0.2831421106436331,-0.2058673480540104,-0.10755528335085507,0.012128202720505537,0.027352551590448308,1
0.7131449237156174,-0.3169672369544591,-0.9231104558134926,0.8079175434294086,-0.9137005549754771,-0.358065637385829,-1.5810610646034906,0.5227166858901252,-0.1880606637713548,0.3064608636789101,0.22045321698850556,0.14303032238180247,-0.6292314111192018,0.5078099922172395,0.15001616860278005,0.46096201916156154,-0.25450887072013734,-0.26142951037940176,-0.09289720737174284,0
-0.38747656965207083,-0.1260960776773798,1.1717095170287302,-0.4883194135125008,-0.06914823907172106,0.4265377390323685,-0.41982552722043287,0.07677473216505391,0.3450281683711415,0.6433405366540066,-0.05460205585975873,-0.22456792081822352,0.676071662295456,0.06597208637931389,-0.298509552467496,-0.2994967833413352,-0.023031686937267815,-0.013121651748363175,-0.02129390419552939,1
0.7429628175914743,-0.32153930256012236,-0.9136140784503133,0.8111397597943127,-0.8693269345020869,-0.20989145897766245,-1.703824189275475,0.30050824135090876,-0.25821158601111244,0.46679995758025195,0.4509629084990112,0.2373441785437711,-0.7094743743893608,0.5317474626935396,0.27173933790744603,0.36829124799925184,-0.20230702297474001,-0.38589853765692983,-0.019427215211363834,0
-0.4029508342719318,-0.0982657191914378,1.1565481375038285,-0.5224194005777977,-0.10876810838268731,0.3157714901288903,-0.35613290493119476,0.11472418598984355,0.36051525940810225,0.6424422392720076,-0.11039618089404772,-0.2875794652351028,0.5880293110711468,0.08050338195901359,-0.34334309612998715,-0.2545774753677468,-0.1270453808355017,0.03977369469753504,-0.005508196110256127,1
0.7269851180103705,-0.3296580609383609,-0.8967366020053745,0.8433198615146698,-0.8606341637931049,-0.3131073777403619,-1.6418686300177983,0.4848085554194516,-0.21941480052978052,0.3800262723341395,0.3613538191851552,0.12247768305109127,-0.7027714133553112,0.5622276368868239,0.20008896268123383,0.44974228449978104,-0.3041925137143395,-0.2505191071145949,-0.06816119127386551,0
-0.41660496637742145,-0.07467894311704197,1.1779766911883007,-0.5419864454054218,-0.10741223577678384,0.3015660439831972,-0.4018036237269885,0.08180594429989498,0.3460319410677132,0.6737313822463564,-0.12725430309273877,-0.33152960217247146,0.6330976599270822,0.06382519876839911,-0.36925901758071056,-0.27820897430177355,-0.13515985258839758,0.04510093543331535,-0.013910830493459389,1
0.6507746499064615,-0.34579196745135216,-0.8922516933822069,0.8515537637731163,-0.8555803764000043,-0.28628204192356926,-1.6415082841448971,0.4714200110405994,-0.25160408454215366,0.4084046277387797,0.4132068697691334,0.08918240152460506,-0.7054049314372193,0.5591701042953914,0.22316938417873936,0.48896248431741357,-0.32273116395070073,-0.26448232340610806,-0.06042596396182797,0
-0.4118951354370293,-0.056236777216288385,1.1655351874958013,-0.566634703373344,-0.174048239191043,0.296978027094491,-0.3367002579417852,0.10517397878601818,0.36056876658659076,0.6554310441573387,-0.05573183464229237,-0.2797229292513212,0.5973195978530198,0.050327186740185374,-0.373406389618859,-0.25427412145457784,-0.12256673339694765,0.05945896415506892,-0.036375683124224484,1
0.6565185432607437,-0.3379580147813157,-0.921900043969793,0.8321228923247834,-0.8959983050739793,-0.3239109548793965,-1.6145567138937529,0.4861651202136119,-0.22648611539863178,0.36058692119009417,0.3261497013642467,0.10797666384465751,-0.6626824189601732,0.521310377150734,0.19195315466674367,0.4821200690296371,-0.27298141659859654,-0.2995685033330718,-0.0728560369954151,0
-0.4087432823202844,-0.04872471119189385,1.1695976044461676,-0.5960094407448602,-0.21601400997809517,0.21163731245958453,-0.22184312760117186,0.19975882892666788,0.41731311298545043,0.5866687194634215,-0.04802435312217809,-0.2686071712418621,0.45742047633996813,0.06980509721738268,-0.37185852005489667,-0.16588318111626565,-0.1479697675019514,0.09490935299074092,-0.019421665391153996,1
0.6934216479300875,-0.3260814406529986,-0.9025874979135965,0.8323904787502102,-0.8939249932522246,-0.44032484437594127,-1.494812133595222,0.6536449301824545,-0.15476972294592967,0.22121925005269355,0.14542622685865364,0.06191757553076013,-0.5948499362216625,0.5005609360519839,0.09097219585458506,0.4725730213198957,-0.2887259584636771,-0.15859220143960545,-0.13541444839925723,0
-0.40078348587084905,-0.06074690107961701,1.1336028049446174,-0.5762898896837482,-0.21647044046148625,0.26636188504838204,-0.23574871914240644,0.14121808633221136,0.38146827800033706,0.5668763912093224,0.005744097007633318,-0.20499256504057436,0.4839588671063785,0.05209736018156479,-0.3395014795774858,-0.21136132749584025,-0.08729205737194767,0.04585115431834661,-0.03124069655103349,1
0.655060350342389,-0.33176437569680517,-0.860566156407339,0.8124531419799887,-0.83108423529202,-0.3510919624952632,-1.427033333474439,0.5044151091368215,-0.18908180707688052,0.25855023946833444,0.23977063307295904,0.13843663134741852,-0.5830817829070893,0.46103391791099096,0.10135866746640741,0.32041307934918917,-0.23138937205708007,-0.26717713730764575,-0.05895690150795585,0
-0.41287728088149744,-0.05069678226793426,1.093986225889367,-0.5823922635846682,-0.22128793806344504,0.1924667485668657,-0.19828850410815055,0.12326928616902617,0.37077175531239326,0.5123573407749599,-0.018280647836398968,-0.2240116519738971,0.40079693071585326,0.05929568387614102,-0.3306259513694189,-0.2006446232630502,-0.11551845929305432,0.05591908950696393,-0.0215846656528838,1
0.6724960748927931,-0.32248853699645397,-0.8714368855472324,0.8029495390497704,-0.8583304929480876,-0.39620733407807834,-1.4062256146418683,0.5692718327716372,-0.1619117912983082,0.21037746851531064,0.15066604779659223,0.12918841745933032,-0.5537993523007868,0.4524868190471397,0.07050856414504286,0.3495773373540086,-0.231205434586317,-0.22010293396083025,-0.08997717294190154,0
-0.4056893433293391,-0.05819956751016885,1.0666892535319414,-0.5655716547851596,-0.2344194798016584,0.24057050511368142,-0.21828694441086927,0.11690658171103521,0.35337460554158334,0.5678646332878075,-0.021149291110545865,-0.23107230239106852,0.4474103882589909,0.07211945406582776,-0.36380100145309824,-0.21569140425676603,-0.14688187620192708,0.10015883040093373,-0.034691817249735586,1
0.6098873456126171,-0.34465607991702635,-0.8983476696441586,0.8344769572373861,-0.8757304318278325,-0.4008362471921748,-1.4634809164843745,0.5818656490345796,-0.18768249419464478,0.24479677570978525,0.21339048079775186,0.06465270184652483,-0.5806422268626646,0.46900392979948863,0.10600388220707692,0.43407623267498696,-0.2595148674960129,-0.2482306294016329,-0.0974646906996032,0
-0.40383886753719633,-0.08803533839266445,1.1049401452375003,-0.5502441700017321,-0.16602904023470258,0.21730476164320564,-0.22610866437171578,0.14085259498583028,0.37726602299813045,0.5256704160215984,-0.06500873958104679,-0.23652472227226093,0.41341384844346335,0.08199811440277376,-0.3143365071710628,-0.20414362772327932,-0.11103493009469413,0.042250313625006246,0.004069084364880693,1
0.5794050417263997,-0.3542161519348844,-0.8960335917660491,0.8424667493238124,-0.8628471035847747,-0.417726608495516,-1.4134270189129845,0.5897097425528935,-0.18558888631739573,0.2177583056910806,0.20642570465738388,0.048738575135650504,-0.550195342036637,0.43903437054481514,0.08952925837478311,0.3979585582405717,-0.23616675913423188,-0.26174346552144045,-0.0914154972237362,0
-0.39534371570611937,-0.1047752338909558,1.1173434038504089,-0.536263611030423,-0.15693441432691566,0.22460981269923064,-0.2231588481146315,0.21019972748212193,0.4043065678427265,0.5764348428334926,-0.11702057453343545,-0.27993443816440394,0.4175971863967827,0.11470083059013703,-0.34217371588527407,-0.16705558238896595,-0.17856600302669837,0.10528437543108597,0.017542996292383376,1
0.5569498587866762,-0.36421477627939935,-0.8735924187870763,0.8719792482752303,-0.8474091202892071,-0.45222708926803956,-1.4087229537794992,0.6958892492709033,-0.18332509378471606,0.20991405707553124,0.20167474106446936,-0.03842245401707388,-0.5686394394199092,0.4780494064575755,0.08769666192283879,0.48264782666348194,-0.32814677095842304,-0.13497246709629057,-0.12337579866921682,0
0.5869051835501125,-0.3530913223089846,-0.8826646021980078,0.8600417728580457,-0.869189915688835,-0.4778553739527541,-1.4040014870647837,0.7326124202394488,-0.16271155715532198,0.17699128892266114,0.134712780132813,-0.02735538156744402,-0.5472940997366053,0.4704793491723365,0.07078194384648753,0.49254784418816394,-0.31166698318239394,-0.10333845960392245,-0.15132580446388064,0
-0.37254374457888656,-0.12915692728489256,1.098416846453827,-0.515761764793354,-0.17094751120450263,0.2581643127449472,-0.1726844207552284,0.27036659184652856,0.4234472439867338,0.5681166415784098,-0.0924945089144308,-0.22960974389976457,0.3837772514546726,0.1356798315455112,-0.3321932139420607,-0.13142506564327266,-0.1752946829700456,0.12856587616591508,0.019923881635696198,1
0.5782912305618874,-0.3770948578219296,-0.8907687451810233,0.8962490368328231,-0.8181845771018671,-0.42164998426444567,-1.4430199183220926,0.5775279770807543,-0.20065937633436134,0.24896046156060442,0.31224810503418876,0.012914565535232021,-0.593045332512132,0.46115015266145204,0.10910631566686026,0.36069530533994876,-0.24529970780738555,-0.2873915488053305,-0.06888625579338652,0
-0.31633358530138145,-0.1643510670912325,1.2293123284885,-0.49533274877051997,-0.09909333571181257,0.45312804543240875,-0.22935730822605513,0.37120094647390683,0.4665516305617287,0.6289753956979882,-0.00271966599239937,-0.13532448687286425,0.548158543733755,0.13051880705120486,-0.3029898970042702,-0.1322991552324366,-0.030958368496603123,0.03742389044180858,0.01756295765162737,1
0.5734811530004508,-0.38247286798374613,-0.8633540453117076,0.9024971548327722,-0.7763752415810944,-0.35399887956204246,-1.4751155175815804,0.5000208519366209,-0.231449148381076,0.3095846879365076,0.4206175247108044,0.030908989709647602,-0.6406919280187715,0.4886623881451966,0.14335252591032466,0.33658311820850845,-0.264916300919939,-0.31084252121099776,-0.035440638306851284,0
